eigenvector_centrality,"[21, 22]"
0,"[0.08229426433915212, 0.1, 0.08, 0.0975, 0.0825, 0.1, 0.0875, 0.0975, 0.1225, 0.11, 0.1525, 0.1175, 0.09, 0.1125, 0.1075, 0.0775, 0.075, 0.095, 0.1175, 0.0975, 0.0825, 0.1125, 0.115, 0.0875, 0.09774436090225563]"
1,"[0.08229426433915212, 0.135, 0.1375, 0.09, 0.0975, 0.1, 0.0875, 0.0975, 0.1225, 0.1125, 0.0775, 0.1, 0.0725, 0.1, 0.105, 0.1075, 0.1075, 0.1, 0.0925, 0.0825, 0.0825, 0.115, 0.12, 0.0925, 0.10275689223057644]"
2,"[0.08229426433915212, 0.135, 0.08, 0.0925, 0.0825, 0.1, 0.125, 0.0975, 0.1225, 0.1125, 0.1125, 0.1225, 0.0725, 0.1, 0.105, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.0875, 0.10275689223057644]"
3,"[0.08229426433915212, 0.095, 0.145, 0.0925, 0.0825, 0.1, 0.135, 0.0975, 0.1225, 0.1125, 0.1125, 0.1, 0.0725, 0.1, 0.105, 0.1225, 0.115, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.12, 0.1225, 0.10275689223057644]"
4,"[0.08229426433915212, 0.095, 0.08, 0.1175, 0.16, 0.1, 0.125, 0.1, 0.13, 0.21, 0.1125, 0.1, 0.0725, 0.1, 0.13, 0.085, 0.1075, 0.1, 0.0925, 0.1275, 0.0825, 0.115, 0.1275, 0.0875, 0.10275689223057644]"
5,"[0.11471321695760599, 0.095, 0.2025, 0.1175, 0.195, 0.1425, 0.1825, 0.12, 0.1675, 0.095, 0.18, 0.12, 0.1875, 0.1675, 0.14, 0.13, 0.12, 0.19, 0.1025, 0.23, 0.21, 0.115, 0.1175, 0.1, 0.20300751879699247]"
6,"[0.11221945137157108, 0.11, 0.165, 0.1075, 0.1675, 0.1075, 0.1075, 0.135, 0.1075, 0.0925, 0.1075, 0.0875, 0.14, 0.115, 0.0775, 0.0975, 0.1125, 0.1125, 0.1025, 0.1075, 0.1075, 0.0825, 0.1075, 0.1, 0.10275689223057644]"
7,"[0.11221945137157108, 0.0875, 0.1475, 0.115, 0.1225, 0.1525, 0.2025, 0.135, 0.12, 0.095, 0.11, 0.09, 0.1325, 0.1275, 0.0775, 0.14, 0.105, 0.12, 0.115, 0.1025, 0.1225, 0.0825, 0.1025, 0.1, 0.14035087719298245]"
8,"[0.19950124688279303, 0.2425, 0.29, 0.155, 0.28, 0.1325, 0.165, 0.2325, 0.2025, 0.26, 0.14, 0.215, 0.24, 0.22, 0.1475, 0.26, 0.215, 0.195, 0.26, 0.1425, 0.175, 0.205, 0.2625, 0.185, 0.19548872180451127]"
9,"[0.2942643391521197, 0.2075, 0.23, 0.2725, 0.2775, 0.265, 0.3525, 0.43, 0.3925, 0.215, 0.275, 0.21, 0.325, 0.3325, 0.2925, 0.265, 0.285, 0.315, 0.22, 0.2375, 0.2725, 0.185, 0.2175, 0.405, 0.3458646616541353]"
10,"[0.3690773067331671, 0.3275, 0.285, 0.2275, 0.2875, 0.245, 0.2075, 0.265, 0.32, 0.44, 0.1475, 0.3525, 0.34, 0.2425, 0.335, 0.3075, 0.2875, 0.235, 0.3575, 0.23, 0.3175, 0.33, 0.3075, 0.2, 0.18546365914786966]"
11,"[0.4164588528678304, 0.125, 0.225, 0.315, 0.375, 0.2025, 0.3425, 0.33, 0.2225, 0.2075, 0.315, 0.1825, 0.275, 0.3025, 0.2425, 0.2425, 0.405, 0.35, 0.1625, 0.2975, 0.2725, 0.15, 0.2075, 0.37, 0.41604010025062654]"
12,"[0.3316708229426434, 0.34, 0.365, 0.205, 0.3125, 0.2475, 0.2475, 0.2675, 0.285, 0.35, 0.105, 0.26, 0.245, 0.1175, 0.2325, 0.2375, 0.265, 0.235, 0.3475, 0.2375, 0.2525, 0.22, 0.38, 0.1925, 0.11278195488721804]"
13,"[0.46633416458852867, 0.1125, 0.2025, 0.35, 0.3525, 0.2325, 0.3675, 0.2475, 0.215, 0.2225, 0.26, 0.1875, 0.305, 0.3325, 0.2575, 0.2575, 0.33, 0.31, 0.1475, 0.27, 0.275, 0.195, 0.215, 0.285, 0.42355889724310775]"
14,"[0.30673316708229426, 0.37, 0.4225, 0.2625, 0.285, 0.28, 0.26, 0.285, 0.335, 0.3575, 0.105, 0.315, 0.185, 0.13, 0.275, 0.2775, 0.2675, 0.2175, 0.43, 0.2625, 0.305, 0.2675, 0.4525, 0.185, 0.12030075187969924]"
15,"[0.4713216957605985, 0.215, 0.2175, 0.36, 0.315, 0.305, 0.3775, 0.2575, 0.265, 0.2375, 0.265, 0.2375, 0.325, 0.3525, 0.2075, 0.31, 0.33, 0.3275, 0.215, 0.3025, 0.28, 0.2175, 0.275, 0.305, 0.41102756892230574]"
16,"[0.34663341645885287, 0.3925, 0.395, 0.3425, 0.2875, 0.29, 0.3025, 0.3425, 0.3425, 0.3925, 0.19, 0.3825, 0.2675, 0.2475, 0.29, 0.3075, 0.2725, 0.2475, 0.4425, 0.29, 0.32, 0.265, 0.4575, 0.2075, 0.16791979949874686]"
17,"[0.4538653366583541, 0.2675, 0.2775, 0.355, 0.32, 0.3075, 0.3775, 0.29, 0.2925, 0.3075, 0.2725, 0.2725, 0.34, 0.3525, 0.24, 0.295, 0.345, 0.3475, 0.28, 0.3125, 0.2875, 0.2325, 0.315, 0.35, 0.41854636591478694]"
18,"[0.2892768079800499, 0.3525, 0.3875, 0.365, 0.2875, 0.235, 0.3175, 0.345, 0.385, 0.4225, 0.27, 0.355, 0.34, 0.3275, 0.295, 0.325, 0.295, 0.275, 0.3975, 0.26, 0.3075, 0.265, 0.3925, 0.265, 0.21804511278195488]"
19,"[0.4314214463840399, 0.295, 0.3425, 0.42, 0.3175, 0.285, 0.38, 0.3, 0.2925, 0.3525, 0.285, 0.33, 0.3675, 0.3025, 0.255, 0.295, 0.3475, 0.35, 0.315, 0.305, 0.265, 0.2, 0.38, 0.3425, 0.38596491228070173]"
20,"[0.2793017456359102, 0.32, 0.38, 0.41, 0.2925, 0.21, 0.39, 0.3275, 0.375, 0.4025, 0.25, 0.3325, 0.3325, 0.325, 0.3275, 0.34, 0.3375, 0.285, 0.3725, 0.245, 0.295, 0.27, 0.335, 0.2925, 0.2631578947368421]"
21,"[0.4114713216957606, 0.3025, 0.3525, 0.47, 0.3375, 0.2825, 0.37, 0.3025, 0.295, 0.4175, 0.265, 0.3325, 0.335, 0.2875, 0.2625, 0.3125, 0.31, 0.395, 0.335, 0.305, 0.2575, 0.19, 0.3725, 0.3175, 0.38345864661654133]"
22,"[0.3167082294264339, 0.315, 0.3925, 0.3975, 0.31, 0.2125, 0.3625, 0.31, 0.335, 0.3575, 0.2225, 0.31, 0.3425, 0.3, 0.3375, 0.395, 0.335, 0.3075, 0.3525, 0.255, 0.285, 0.26, 0.34, 0.3325, 0.3358395989974937]"
23,"[0.47880299251870323, 0.2775, 0.3575, 0.4175, 0.3625, 0.2725, 0.3625, 0.305, 0.2925, 0.4575, 0.265, 0.3375, 0.3125, 0.2825, 0.2675, 0.3075, 0.3075, 0.4025, 0.345, 0.31, 0.28, 0.195, 0.335, 0.295, 0.39097744360902253]"
24,"[0.3566084788029925, 0.31, 0.39, 0.3125, 0.3225, 0.215, 0.355, 0.315, 0.31, 0.3375, 0.23, 0.3025, 0.3475, 0.2725, 0.35, 0.4, 0.315, 0.3125, 0.3425, 0.2625, 0.2975, 0.26, 0.355, 0.32, 0.3458646616541353]"
25,"[0.486284289276808, 0.285, 0.365, 0.415, 0.3875, 0.2825, 0.335, 0.2975, 0.305, 0.4325, 0.2775, 0.335, 0.32, 0.29, 0.27, 0.315, 0.305, 0.4, 0.3475, 0.3125, 0.3, 0.3575, 0.43, 0.315, 0.42606516290726815]"
26,"[0.3790523690773067, 0.32, 0.3825, 0.3075, 0.34, 0.35, 0.405, 0.33, 0.31, 0.3625, 0.4475, 0.31, 0.3475, 0.28, 0.4075, 0.385, 0.37, 0.3425, 0.36, 0.3775, 0.3125, 0.42, 0.5075, 0.2675, 0.3458646616541353]"
27,"[0.4837905236907731, 0.3025, 0.3875, 0.42, 0.42, 0.295, 0.365, 0.335, 0.3025, 0.4625, 0.3225, 0.355, 0.34, 0.295, 0.315, 0.32, 0.3375, 0.3675, 0.3425, 0.3425, 0.3275, 0.435, 0.545, 0.315, 0.44360902255639095]"
28,"[0.40648379052369077, 0.35, 0.3925, 0.285, 0.355, 0.3425, 0.3625, 0.3525, 0.31, 0.38, 0.435, 0.3275, 0.305, 0.2925, 0.415, 0.4025, 0.345, 0.355, 0.3625, 0.35, 0.34, 0.4675, 0.5125, 0.2725, 0.3408521303258145]"
29,"[0.46384039900249374, 0.31, 0.38, 0.4225, 0.415, 0.3325, 0.35, 0.3425, 0.3075, 0.4275, 0.3375, 0.3375, 0.365, 0.2975, 0.34, 0.35, 0.35, 0.355, 0.2975, 0.3925, 0.3625, 0.3825, 0.41, 0.3525, 0.45614035087719296]"
30,"[0.40648379052369077, 0.3575, 0.4175, 0.2925, 0.38, 0.285, 0.3225, 0.3475, 0.3225, 0.39, 0.3725, 0.3275, 0.34, 0.305, 0.385, 0.385, 0.3425, 0.3825, 0.41, 0.315, 0.3775, 0.29, 0.3575, 0.27, 0.3007518796992481]"
31,"[0.43640897755610975, 0.29, 0.3675, 0.425, 0.3725, 0.3625, 0.39, 0.3, 0.35, 0.335, 0.365, 0.3175, 0.345, 0.33, 0.3575, 0.3775, 0.3375, 0.345, 0.2275, 0.3375, 0.405, 0.1875, 0.42, 0.35, 0.518796992481203]"
32,"[0.38154613466334164, 0.4, 0.4125, 0.2225, 0.385, 0.2375, 0.32, 0.32, 0.32, 0.39, 0.3025, 0.34, 0.365, 0.27, 0.355, 0.385, 0.3425, 0.385, 0.42, 0.2875, 0.345, 0.3375, 0.42, 0.2425, 0.21804511278195488]"
33,"[0.3640897755610973, 0.2725, 0.335, 0.4325, 0.325, 0.3525, 0.395, 0.2675, 0.35, 0.295, 0.4275, 0.2875, 0.325, 0.3425, 0.3825, 0.385, 0.3225, 0.32, 0.1925, 0.3575, 0.42, 0.29, 0.4675, 0.3575, 0.5588972431077694]"
34,"[0.40648379052369077, 0.38, 0.415, 0.125, 0.445, 0.19, 0.325, 0.34, 0.3125, 0.4025, 0.2275, 0.355, 0.3375, 0.215, 0.3025, 0.3325, 0.3375, 0.405, 0.4125, 0.2375, 0.305, 0.28, 0.415, 0.215, 0.16040100250626566]"
35,"[0.29925187032418954, 0.2425, 0.3075, 0.455, 0.285, 0.375, 0.435, 0.2475, 0.3375, 0.29, 0.495, 0.2425, 0.3125, 0.3375, 0.39, 0.4225, 0.3175, 0.295, 0.1775, 0.4175, 0.4175, 0.3425, 0.465, 0.34, 0.5213032581453634]"
36,"[0.44139650872817954, 0.37, 0.4075, 0.105, 0.4625, 0.175, 0.2975, 0.39, 0.3125, 0.3925, 0.2075, 0.3425, 0.31, 0.1975, 0.265, 0.3025, 0.3725, 0.4375, 0.4, 0.18, 0.2625, 0.2925, 0.4525, 0.1575, 0.13533834586466165]"
37,"[0.26683291770573564, 0.1875, 0.2675, 0.4575, 0.245, 0.3825, 0.45, 0.245, 0.2625, 0.2675, 0.4275, 0.195, 0.2975, 0.35, 0.39, 0.4425, 0.3025, 0.2625, 0.165, 0.505, 0.4225, 0.365, 0.445, 0.3025, 0.45864661654135336]"
38,"[0.4463840399002494, 0.33, 0.455, 0.1125, 0.44, 0.1825, 0.2525, 0.4, 0.3, 0.3775, 0.1925, 0.3325, 0.2725, 0.17, 0.23, 0.27, 0.325, 0.47, 0.37, 0.145, 0.23, 0.3425, 0.4425, 0.1625, 0.11779448621553884]"
39,"[0.24189526184538654, 0.16, 0.2375, 0.455, 0.215, 0.3825, 0.47, 0.2425, 0.185, 0.2625, 0.385, 0.17, 0.29, 0.33, 0.36, 0.42, 0.245, 0.245, 0.16, 0.455, 0.4025, 0.36, 0.4925, 0.2975, 0.39348370927318294]"
40,"[0.4239401496259352, 0.3075, 0.43, 0.115, 0.4125, 0.18, 0.2325, 0.3725, 0.2775, 0.3575, 0.1875, 0.32, 0.2175, 0.1825, 0.2275, 0.245, 0.295, 0.4325, 0.33, 0.14, 0.22, 0.3675, 0.3825, 0.1775, 0.11528822055137844]"
41,"[0.2344139650872818, 0.16, 0.2075, 0.44, 0.2125, 0.355, 0.4475, 0.2375, 0.1475, 0.2725, 0.3425, 0.1475, 0.235, 0.295, 0.2875, 0.4, 0.2025, 0.2375, 0.16, 0.3975, 0.3875, 0.4125, 0.4925, 0.27, 0.3533834586466165]"
42,"[0.3516209476309227, 0.2875, 0.39, 0.1375, 0.3975, 0.1775, 0.2275, 0.34, 0.225, 0.335, 0.195, 0.2875, 0.165, 0.175, 0.2275, 0.2275, 0.255, 0.415, 0.2925, 0.125, 0.22, 0.335, 0.4175, 0.175, 0.12531328320802004]"
43,"[0.22693266832917705, 0.145, 0.19, 0.38, 0.2, 0.3425, 0.4, 0.2325, 0.1475, 0.255, 0.32, 0.1575, 0.1875, 0.29, 0.27, 0.355, 0.1775, 0.235, 0.17, 0.3475, 0.31, 0.4325, 0.4925, 0.24, 0.3333333333333333]"
44,"[0.30673316708229426, 0.2375, 0.33, 0.225, 0.355, 0.1575, 0.2275, 0.2975, 0.2075, 0.3125, 0.15, 0.2525, 0.1075, 0.155, 0.2225, 0.2275, 0.1875, 0.41, 0.265, 0.1075, 0.22, 0.2975, 0.425, 0.1625, 0.15538847117794485]"
45,"[0.22693266832917705, 0.145, 0.1925, 0.325, 0.2025, 0.325, 0.37, 0.235, 0.1375, 0.23, 0.2875, 0.1275, 0.1625, 0.25, 0.225, 0.2975, 0.1575, 0.23, 0.175, 0.2825, 0.2375, 0.4425, 0.5175, 0.195, 0.3182957393483709]"
46,"[0.30673316708229426, 0.185, 0.28, 0.2275, 0.3225, 0.14, 0.225, 0.27, 0.1825, 0.2475, 0.13, 0.2025, 0.095, 0.13, 0.225, 0.2275, 0.1225, 0.3675, 0.195, 0.0925, 0.215, 0.31, 0.405, 0.1625, 0.19548872180451127]"
47,"[0.22443890274314215, 0.145, 0.2175, 0.285, 0.2075, 0.265, 0.345, 0.2325, 0.1425, 0.19, 0.2125, 0.12, 0.175, 0.19, 0.185, 0.255, 0.1675, 0.225, 0.1625, 0.235, 0.1675, 0.4625, 0.5875, 0.145, 0.23809523809523808]"
48,"[0.3167082294264339, 0.15, 0.26, 0.2325, 0.3025, 0.1325, 0.2225, 0.2725, 0.19, 0.195, 0.1225, 0.1725, 0.1075, 0.125, 0.225, 0.2325, 0.105, 0.305, 0.1375, 0.0925, 0.2175, 0.315, 0.395, 0.175, 0.2907268170426065]"
49,"[0.22194513715710723, 0.13, 0.2775, 0.2925, 0.2075, 0.2325, 0.31, 0.235, 0.1425, 0.17, 0.19, 0.12, 0.1975, 0.175, 0.1875, 0.265, 0.175, 0.225, 0.1425, 0.2225, 0.1475, 0.4575, 0.59, 0.145, 0.16040100250626566]"
50,"[0.32418952618453867, 0.15, 0.25, 0.2375, 0.29, 0.135, 0.225, 0.27, 0.1825, 0.175, 0.12, 0.1625, 0.13, 0.1225, 0.2275, 0.2325, 0.115, 0.255, 0.1225, 0.0925, 0.2225, 0.32, 0.395, 0.1475, 0.24060150375939848]"
51,"[0.22443890274314215, 0.1075, 0.2775, 0.2975, 0.205, 0.2175, 0.2775, 0.23, 0.1375, 0.1425, 0.1725, 0.12, 0.2025, 0.1575, 0.195, 0.25, 0.1775, 0.22, 0.1325, 0.22, 0.15, 0.475, 0.5675, 0.1425, 0.14035087719298245]"
