eigenvector_centrality,[0]
0,"[0.095, 0.085, 0.108, 0.097, 0.11, 0.086, 0.103, 0.119, 0.105, 0.104]"
1,"[0.095, 0.085, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.088, 0.103]"
2,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.103, 0.1]"
3,"[0.096, 0.086, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.089, 0.157]"
4,"[0.137, 0.196, 0.2, 0.097, 0.11, 0.164, 0.108, 0.134, 0.182, 0.133]"
5,"[0.175, 0.246, 0.129, 0.171, 0.26, 0.132, 0.112, 0.164, 0.166, 0.121]"
6,"[0.092, 0.109, 0.242, 0.113, 0.094, 0.197, 0.177, 0.213, 0.147, 0.233]"
7,"[0.226, 0.227, 0.225, 0.138, 0.221, 0.086, 0.138, 0.173, 0.247, 0.227]"
8,"[0.211, 0.262, 0.318, 0.251, 0.203, 0.249, 0.284, 0.249, 0.254, 0.232]"
9,"[0.405, 0.234, 0.292, 0.361, 0.318, 0.235, 0.315, 0.264, 0.285, 0.259]"
10,"[0.255, 0.213, 0.372, 0.301, 0.255, 0.396, 0.358, 0.345, 0.223, 0.364]"
11,"[0.503, 0.323, 0.243, 0.454, 0.418, 0.22, 0.394, 0.184, 0.348, 0.217]"
12,"[0.234, 0.178, 0.355, 0.252, 0.167, 0.371, 0.422, 0.35, 0.174, 0.362]"
13,"[0.395, 0.338, 0.198, 0.339, 0.449, 0.124, 0.439, 0.154, 0.285, 0.117]"
14,"[0.294, 0.255, 0.324, 0.29, 0.195, 0.311, 0.399, 0.315, 0.106, 0.293]"
15,"[0.364, 0.333, 0.157, 0.325, 0.388, 0.108, 0.409, 0.119, 0.241, 0.098]"
16,"[0.362, 0.282, 0.32, 0.336, 0.249, 0.287, 0.38, 0.304, 0.099, 0.315]"
17,"[0.375, 0.382, 0.193, 0.327, 0.37, 0.181, 0.397, 0.167, 0.225, 0.166]"
18,"[0.367, 0.289, 0.343, 0.357, 0.273, 0.307, 0.38, 0.325, 0.143, 0.322]"
19,"[0.376, 0.42, 0.244, 0.391, 0.377, 0.26, 0.354, 0.203, 0.278, 0.226]"
20,"[0.356, 0.279, 0.349, 0.364, 0.289, 0.331, 0.388, 0.348, 0.217, 0.341]"
21,"[0.385, 0.417, 0.272, 0.445, 0.383, 0.29, 0.362, 0.257, 0.305, 0.261]"
22,"[0.337, 0.298, 0.349, 0.385, 0.313, 0.342, 0.391, 0.339, 0.26, 0.345]"
23,"[0.388, 0.396, 0.323, 0.447, 0.39, 0.3, 0.343, 0.278, 0.311, 0.278]"
24,"[0.329, 0.325, 0.356, 0.421, 0.327, 0.352, 0.407, 0.344, 0.267, 0.35]"
25,"[0.454, 0.396, 0.354, 0.429, 0.383, 0.317, 0.357, 0.291, 0.32, 0.298]"
26,"[0.519, 0.285, 0.429, 0.339, 0.294, 0.388, 0.463, 0.347, 0.273, 0.407]"
27,"[0.54, 0.387, 0.319, 0.41, 0.406, 0.305, 0.403, 0.277, 0.342, 0.271]"
28,"[0.466, 0.286, 0.396, 0.344, 0.309, 0.389, 0.473, 0.37, 0.268, 0.39]"
29,"[0.458, 0.371, 0.318, 0.38, 0.389, 0.303, 0.409, 0.27, 0.344, 0.292]"
30,"[0.392, 0.297, 0.357, 0.371, 0.328, 0.354, 0.423, 0.362, 0.253, 0.357]"
31,"[0.418, 0.385, 0.353, 0.397, 0.382, 0.3, 0.373, 0.279, 0.32, 0.292]"
32,"[0.337, 0.303, 0.342, 0.407, 0.409, 0.341, 0.379, 0.349, 0.242, 0.347]"
33,"[0.379, 0.378, 0.391, 0.395, 0.38, 0.32, 0.387, 0.254, 0.305, 0.29]"
34,"[0.343, 0.321, 0.331, 0.408, 0.448, 0.335, 0.369, 0.33, 0.224, 0.347]"
35,"[0.446, 0.349, 0.427, 0.352, 0.35, 0.366, 0.361, 0.299, 0.297, 0.369]"
36,"[0.311, 0.311, 0.341, 0.354, 0.468, 0.344, 0.377, 0.305, 0.306, 0.367]"
