eigenvector_centrality,[0]
0,"[0.116, 0.093, 0.087, 0.159, 0.112, 0.112, 0.103, 0.089, 0.13, 0.114]"
1,"[0.116, 0.093, 0.087, 0.276, 0.112, 0.095, 0.113, 0.089, 0.099, 0.101]"
2,"[0.116, 0.093, 0.087, 0.097, 0.112, 0.095, 0.103, 0.089, 0.099, 0.101]"
3,"[0.095, 0.093, 0.154, 0.15, 0.112, 0.122, 0.125, 0.089, 0.099, 0.101]"
4,"[0.287, 0.092, 0.325, 0.097, 0.255, 0.183, 0.188, 0.179, 0.15, 0.231]"
5,"[0.106, 0.253, 0.145, 0.263, 0.085, 0.305, 0.136, 0.234, 0.166, 0.185]"
6,"[0.186, 0.182, 0.292, 0.211, 0.145, 0.086, 0.121, 0.174, 0.279, 0.216]"
7,"[0.243, 0.303, 0.139, 0.248, 0.097, 0.296, 0.387, 0.236, 0.113, 0.187]"
8,"[0.237, 0.181, 0.424, 0.322, 0.256, 0.124, 0.233, 0.246, 0.283, 0.288]"
9,"[0.321, 0.318, 0.132, 0.238, 0.236, 0.227, 0.48, 0.316, 0.161, 0.24]"
10,"[0.312, 0.192, 0.388, 0.379, 0.395, 0.152, 0.212, 0.251, 0.203, 0.331]"
11,"[0.31, 0.262, 0.122, 0.251, 0.189, 0.26, 0.427, 0.306, 0.193, 0.263]"
12,"[0.325, 0.194, 0.427, 0.431, 0.272, 0.158, 0.209, 0.193, 0.24, 0.329]"
13,"[0.287, 0.274, 0.172, 0.273, 0.18, 0.27, 0.384, 0.288, 0.202, 0.282]"
14,"[0.319, 0.197, 0.445, 0.411, 0.292, 0.16, 0.22, 0.179, 0.255, 0.347]"
15,"[0.248, 0.282, 0.216, 0.304, 0.194, 0.28, 0.448, 0.263, 0.202, 0.289]"
16,"[0.277, 0.185, 0.442, 0.361, 0.328, 0.159, 0.251, 0.223, 0.263, 0.276]"
17,"[0.233, 0.299, 0.257, 0.288, 0.238, 0.301, 0.439, 0.253, 0.199, 0.299]"
18,"[0.287, 0.172, 0.408, 0.328, 0.344, 0.166, 0.281, 0.248, 0.268, 0.258]"
19,"[0.25, 0.328, 0.285, 0.28, 0.275, 0.309, 0.408, 0.261, 0.168, 0.274]"
20,"[0.293, 0.184, 0.383, 0.319, 0.342, 0.194, 0.317, 0.245, 0.274, 0.255]"
21,"[0.286, 0.307, 0.371, 0.311, 0.312, 0.311, 0.394, 0.273, 0.179, 0.279]"
22,"[0.352, 0.224, 0.381, 0.32, 0.386, 0.282, 0.376, 0.262, 0.271, 0.26]"
23,"[0.293, 0.29, 0.336, 0.381, 0.308, 0.313, 0.411, 0.374, 0.215, 0.333]"
24,"[0.437, 0.261, 0.268, 0.323, 0.418, 0.353, 0.349, 0.264, 0.263, 0.27]"
25,"[0.359, 0.302, 0.288, 0.389, 0.301, 0.313, 0.331, 0.401, 0.274, 0.351]"
26,"[0.456, 0.376, 0.306, 0.416, 0.412, 0.416, 0.302, 0.332, 0.295, 0.325]"
27,"[0.345, 0.352, 0.307, 0.501, 0.364, 0.314, 0.314, 0.413, 0.332, 0.332]"
28,"[0.492, 0.425, 0.31, 0.442, 0.452, 0.408, 0.306, 0.376, 0.307, 0.36]"
29,"[0.346, 0.429, 0.357, 0.42, 0.362, 0.451, 0.349, 0.325, 0.369, 0.319]"
30,"[0.478, 0.43, 0.349, 0.424, 0.397, 0.428, 0.361, 0.385, 0.405, 0.388]"
31,"[0.35, 0.34, 0.388, 0.347, 0.307, 0.427, 0.331, 0.259, 0.33, 0.319]"
32,"[0.485, 0.347, 0.303, 0.394, 0.35, 0.357, 0.286, 0.334, 0.372, 0.339]"
33,"[0.349, 0.311, 0.25, 0.302, 0.257, 0.405, 0.294, 0.254, 0.268, 0.287]"
34,"[0.475, 0.281, 0.268, 0.371, 0.31, 0.299, 0.205, 0.281, 0.344, 0.304]"
35,"[0.338, 0.26, 0.24, 0.296, 0.246, 0.373, 0.267, 0.25, 0.239, 0.202]"
36,"[0.475, 0.256, 0.267, 0.359, 0.215, 0.266, 0.206, 0.264, 0.261, 0.273]"
37,"[0.341, 0.265, 0.193, 0.295, 0.241, 0.363, 0.262, 0.179, 0.213, 0.21]"
38,"[0.496, 0.237, 0.279, 0.355, 0.213, 0.223, 0.17, 0.258, 0.235, 0.26]"
39,"[0.35, 0.265, 0.185, 0.289, 0.223, 0.31, 0.258, 0.2, 0.185, 0.221]"
40,"[0.493, 0.218, 0.298, 0.355, 0.244, 0.213, 0.156, 0.243, 0.231, 0.262]"
41,"[0.353, 0.272, 0.19, 0.285, 0.204, 0.301, 0.255, 0.244, 0.186, 0.231]"
42,"[0.475, 0.199, 0.312, 0.351, 0.279, 0.211, 0.165, 0.226, 0.251, 0.257]"
43,"[0.35, 0.296, 0.189, 0.276, 0.203, 0.308, 0.256, 0.296, 0.186, 0.23]"
44,"[0.475, 0.19, 0.318, 0.35, 0.302, 0.211, 0.172, 0.216, 0.262, 0.241]"
45,"[0.354, 0.315, 0.188, 0.279, 0.203, 0.32, 0.254, 0.325, 0.186, 0.287]"
46,"[0.481, 0.189, 0.313, 0.339, 0.312, 0.211, 0.174, 0.216, 0.28, 0.227]"
47,"[0.371, 0.317, 0.189, 0.284, 0.203, 0.319, 0.255, 0.344, 0.185, 0.342]"
48,"[0.5, 0.19, 0.28, 0.307, 0.316, 0.211, 0.179, 0.216, 0.286, 0.193]"
49,"[0.374, 0.31, 0.19, 0.292, 0.203, 0.309, 0.255, 0.346, 0.185, 0.366]"
50,"[0.495, 0.19, 0.284, 0.288, 0.312, 0.212, 0.18, 0.216, 0.288, 0.192]"
51,"[0.371, 0.302, 0.19, 0.29, 0.203, 0.307, 0.253, 0.356, 0.186, 0.365]"
52,"[0.505, 0.19, 0.275, 0.281, 0.308, 0.212, 0.181, 0.215, 0.287, 0.192]"
53,"[0.382, 0.304, 0.19, 0.29, 0.203, 0.306, 0.211, 0.359, 0.186, 0.369]"
54,"[0.483, 0.19, 0.263, 0.271, 0.316, 0.211, 0.181, 0.215, 0.288, 0.191]"
55,"[0.385, 0.311, 0.19, 0.28, 0.203, 0.312, 0.182, 0.357, 0.186, 0.372]"
56,"[0.465, 0.19, 0.249, 0.245, 0.318, 0.211, 0.183, 0.215, 0.288, 0.191]"
57,"[0.393, 0.314, 0.191, 0.26, 0.203, 0.31, 0.181, 0.35, 0.186, 0.369]"
58,"[0.449, 0.19, 0.236, 0.239, 0.319, 0.212, 0.272, 0.215, 0.288, 0.191]"
59,"[0.402, 0.313, 0.192, 0.277, 0.203, 0.322, 0.181, 0.337, 0.186, 0.357]"
60,"[0.455, 0.19, 0.204, 0.243, 0.318, 0.212, 0.32, 0.216, 0.291, 0.191]"
61,"[0.405, 0.318, 0.192, 0.245, 0.203, 0.335, 0.182, 0.339, 0.186, 0.356]"
62,"[0.464, 0.19, 0.191, 0.24, 0.322, 0.212, 0.325, 0.216, 0.295, 0.191]"
63,"[0.389, 0.321, 0.192, 0.217, 0.203, 0.34, 0.183, 0.345, 0.186, 0.355]"
64,"[0.468, 0.189, 0.19, 0.272, 0.322, 0.212, 0.332, 0.216, 0.295, 0.191]"
65,"[0.383, 0.331, 0.2, 0.214, 0.203, 0.344, 0.183, 0.352, 0.186, 0.359]"
66,"[0.452, 0.189, 0.189, 0.367, 0.311, 0.212, 0.346, 0.216, 0.3, 0.191]"
67,"[0.368, 0.334, 0.278, 0.216, 0.203, 0.354, 0.182, 0.353, 0.186, 0.354]"
68,"[0.442, 0.188, 0.189, 0.378, 0.302, 0.211, 0.362, 0.216, 0.307, 0.19]"
69,"[0.35, 0.338, 0.307, 0.213, 0.203, 0.35, 0.183, 0.351, 0.186, 0.355]"
70,"[0.453, 0.188, 0.189, 0.424, 0.302, 0.211, 0.364, 0.216, 0.307, 0.191]"
71,"[0.347, 0.339, 0.3, 0.213, 0.203, 0.352, 0.183, 0.357, 0.186, 0.369]"
72,"[0.453, 0.188, 0.189, 0.421, 0.304, 0.211, 0.366, 0.216, 0.302, 0.193]"
73,"[0.334, 0.346, 0.296, 0.21, 0.203, 0.352, 0.182, 0.363, 0.187, 0.372]"
74,"[0.452, 0.188, 0.189, 0.447, 0.305, 0.211, 0.368, 0.216, 0.304, 0.193]"
75,"[0.351, 0.355, 0.294, 0.208, 0.203, 0.355, 0.182, 0.363, 0.187, 0.373]"
76,"[0.488, 0.19, 0.191, 0.4, 0.316, 0.212, 0.367, 0.215, 0.302, 0.193]"
77,"[0.349, 0.351, 0.293, 0.201, 0.203, 0.357, 0.182, 0.359, 0.187, 0.376]"
78,"[0.484, 0.189, 0.192, 0.388, 0.324, 0.211, 0.368, 0.213, 0.303, 0.193]"
79,"[0.344, 0.351, 0.297, 0.2, 0.202, 0.362, 0.182, 0.361, 0.186, 0.37]"
80,"[0.457, 0.19, 0.193, 0.344, 0.319, 0.211, 0.377, 0.212, 0.292, 0.192]"
81,"[0.349, 0.348, 0.305, 0.202, 0.2, 0.36, 0.182, 0.36, 0.185, 0.371]"
82,"[0.475, 0.19, 0.195, 0.362, 0.325, 0.211, 0.382, 0.212, 0.291, 0.194]"
