eigenvector_centrality,[0]
0,"[0.11, 0.113, 0.11, 0.097, 0.104, 0.105, 0.095, 0.119, 0.17, 0.102]"
1,"[0.103, 0.091, 0.096, 0.097, 0.104, 0.092, 0.089, 0.119, 0.088, 0.146]"
2,"[0.103, 0.091, 0.119, 0.122, 0.104, 0.105, 0.102, 0.119, 0.088, 0.102]"
3,"[0.141, 0.132, 0.096, 0.101, 0.189, 0.092, 0.089, 0.203, 0.17, 0.091]"
4,"[0.145, 0.107, 0.175, 0.211, 0.218, 0.105, 0.182, 0.112, 0.191, 0.182]"
5,"[0.174, 0.158, 0.153, 0.184, 0.096, 0.1, 0.25, 0.241, 0.093, 0.103]"
6,"[0.294, 0.107, 0.267, 0.237, 0.224, 0.308, 0.275, 0.116, 0.296, 0.188]"
7,"[0.31, 0.26, 0.343, 0.316, 0.143, 0.276, 0.376, 0.26, 0.094, 0.379]"
8,"[0.348, 0.191, 0.374, 0.349, 0.289, 0.336, 0.423, 0.277, 0.297, 0.273]"
9,"[0.413, 0.268, 0.333, 0.479, 0.234, 0.396, 0.373, 0.256, 0.215, 0.364]"
10,"[0.305, 0.244, 0.378, 0.344, 0.37, 0.35, 0.387, 0.315, 0.314, 0.427]"
11,"[0.432, 0.276, 0.276, 0.467, 0.23, 0.352, 0.382, 0.297, 0.242, 0.233]"
12,"[0.356, 0.257, 0.353, 0.328, 0.444, 0.349, 0.382, 0.327, 0.425, 0.452]"
13,"[0.384, 0.396, 0.24, 0.415, 0.235, 0.368, 0.362, 0.424, 0.245, 0.2]"
14,"[0.394, 0.277, 0.335, 0.28, 0.402, 0.308, 0.344, 0.318, 0.434, 0.32]"
15,"[0.395, 0.453, 0.326, 0.352, 0.242, 0.36, 0.321, 0.478, 0.267, 0.21]"
16,"[0.392, 0.265, 0.378, 0.268, 0.384, 0.268, 0.385, 0.3, 0.436, 0.282]"
17,"[0.383, 0.452, 0.361, 0.304, 0.258, 0.32, 0.27, 0.447, 0.286, 0.256]"
18,"[0.375, 0.269, 0.371, 0.289, 0.371, 0.319, 0.323, 0.295, 0.377, 0.279]"
