eigenvector_centrality,[2]
0,"[0.088, 0.172, 0.109, 0.094, 0.092, 0.195, 0.093, 0.094, 0.109, 0.102]"
1,"[0.103, 0.185, 0.106, 0.093, 0.109, 0.138, 0.092, 0.113, 0.091, 0.213]"
2,"[0.131, 0.16, 0.106, 0.132, 0.207, 0.155, 0.104, 0.193, 0.166, 0.169]"
3,"[0.349, 0.214, 0.367, 0.102, 0.109, 0.106, 0.169, 0.125, 0.12, 0.103]"
4,"[0.181, 0.217, 0.126, 0.158, 0.33, 0.197, 0.279, 0.254, 0.292, 0.309]"
5,"[0.184, 0.284, 0.287, 0.315, 0.094, 0.169, 0.129, 0.15, 0.181, 0.293]"
6,"[0.261, 0.301, 0.165, 0.13, 0.407, 0.335, 0.307, 0.27, 0.467, 0.286]"
7,"[0.468, 0.484, 0.511, 0.413, 0.166, 0.324, 0.37, 0.257, 0.312, 0.44]"
8,"[0.466, 0.364, 0.268, 0.235, 0.375, 0.511, 0.43, 0.388, 0.439, 0.431]"
9,"[0.388, 0.405, 0.357, 0.366, 0.183, 0.359, 0.385, 0.233, 0.296, 0.348]"
10,"[0.4, 0.301, 0.247, 0.196, 0.361, 0.334, 0.319, 0.368, 0.419, 0.322]"
11,"[0.37, 0.334, 0.322, 0.285, 0.184, 0.36, 0.325, 0.19, 0.256, 0.273]"
12,"[0.368, 0.297, 0.243, 0.203, 0.328, 0.332, 0.298, 0.346, 0.388, 0.292]"
13,"[0.39, 0.328, 0.272, 0.267, 0.189, 0.361, 0.291, 0.213, 0.226, 0.324]"
14,"[0.338, 0.296, 0.289, 0.225, 0.29, 0.33, 0.303, 0.341, 0.364, 0.296]"
15,"[0.402, 0.33, 0.259, 0.26, 0.204, 0.364, 0.294, 0.264, 0.29, 0.361]"
16,"[0.35, 0.309, 0.293, 0.263, 0.279, 0.34, 0.319, 0.34, 0.355, 0.315]"
17,"[0.411, 0.323, 0.259, 0.259, 0.207, 0.375, 0.304, 0.31, 0.38, 0.354]"
18,"[0.36, 0.326, 0.275, 0.277, 0.282, 0.343, 0.337, 0.34, 0.362, 0.309]"
19,"[0.42, 0.321, 0.272, 0.263, 0.221, 0.381, 0.314, 0.313, 0.396, 0.355]"
20,"[0.369, 0.334, 0.271, 0.281, 0.288, 0.35, 0.356, 0.335, 0.387, 0.313]"
21,"[0.419, 0.323, 0.276, 0.271, 0.234, 0.387, 0.319, 0.311, 0.407, 0.356]"
22,"[0.386, 0.349, 0.251, 0.277, 0.303, 0.358, 0.366, 0.339, 0.4, 0.318]"
23,"[0.429, 0.327, 0.287, 0.289, 0.241, 0.398, 0.328, 0.308, 0.426, 0.359]"
24,"[0.399, 0.373, 0.236, 0.295, 0.324, 0.375, 0.374, 0.357, 0.409, 0.33]"
25,"[0.433, 0.34, 0.463, 0.313, 0.26, 0.405, 0.339, 0.319, 0.434, 0.364]"
26,"[0.422, 0.393, 0.58, 0.318, 0.451, 0.435, 0.335, 0.466, 0.423, 0.396]"
27,"[0.448, 0.4, 0.488, 0.445, 0.405, 0.439, 0.337, 0.399, 0.427, 0.406]"
28,"[0.397, 0.401, 0.473, 0.401, 0.438, 0.371, 0.396, 0.414, 0.44, 0.31]"
29,"[0.423, 0.337, 0.474, 0.355, 0.395, 0.463, 0.317, 0.456, 0.346, 0.41]"
30,"[0.376, 0.395, 0.461, 0.447, 0.417, 0.366, 0.386, 0.343, 0.399, 0.305]"
31,"[0.379, 0.337, 0.476, 0.294, 0.368, 0.402, 0.338, 0.471, 0.341, 0.311]"
32,"[0.346, 0.345, 0.442, 0.413, 0.346, 0.361, 0.326, 0.309, 0.33, 0.323]"
33,"[0.336, 0.332, 0.463, 0.276, 0.345, 0.333, 0.345, 0.336, 0.329, 0.264]"
34,"[0.323, 0.285, 0.441, 0.304, 0.301, 0.328, 0.267, 0.299, 0.265, 0.31]"
35,"[0.286, 0.319, 0.529, 0.248, 0.323, 0.268, 0.332, 0.302, 0.285, 0.235]"
36,"[0.322, 0.24, 0.406, 0.269, 0.281, 0.32, 0.228, 0.28, 0.238, 0.294]"
37,"[0.252, 0.291, 0.572, 0.224, 0.286, 0.239, 0.299, 0.289, 0.251, 0.225]"
38,"[0.279, 0.23, 0.398, 0.238, 0.264, 0.277, 0.237, 0.267, 0.23, 0.268]"
39,"[0.238, 0.24, 0.566, 0.203, 0.265, 0.232, 0.269, 0.259, 0.232, 0.212]"
40,"[0.241, 0.222, 0.391, 0.221, 0.254, 0.238, 0.225, 0.248, 0.203, 0.228]"
41,"[0.215, 0.207, 0.556, 0.185, 0.251, 0.215, 0.24, 0.247, 0.209, 0.202]"
42,"[0.216, 0.208, 0.373, 0.205, 0.247, 0.225, 0.213, 0.242, 0.19, 0.216]"
43,"[0.198, 0.192, 0.541, 0.177, 0.235, 0.213, 0.218, 0.235, 0.189, 0.196]"
44,"[0.2, 0.201, 0.335, 0.189, 0.233, 0.216, 0.208, 0.232, 0.179, 0.21]"
45,"[0.189, 0.177, 0.532, 0.158, 0.221, 0.212, 0.211, 0.217, 0.179, 0.189]"
46,"[0.188, 0.2, 0.332, 0.177, 0.225, 0.212, 0.206, 0.221, 0.173, 0.211]"
47,"[0.187, 0.169, 0.509, 0.134, 0.21, 0.2, 0.196, 0.208, 0.166, 0.182]"
48,"[0.179, 0.195, 0.345, 0.172, 0.21, 0.2, 0.209, 0.202, 0.153, 0.201]"
49,"[0.172, 0.126, 0.513, 0.104, 0.2, 0.2, 0.189, 0.19, 0.156, 0.176]"
50,"[0.16, 0.194, 0.331, 0.162, 0.191, 0.193, 0.196, 0.176, 0.133, 0.195]"
51,"[0.159, 0.102, 0.513, 0.097, 0.187, 0.197, 0.161, 0.17, 0.138, 0.174]"
52,"[0.131, 0.19, 0.333, 0.138, 0.165, 0.177, 0.195, 0.142, 0.108, 0.189]"
53,"[0.15, 0.095, 0.554, 0.097, 0.169, 0.197, 0.145, 0.153, 0.118, 0.176]"
54,"[0.113, 0.19, 0.325, 0.114, 0.142, 0.16, 0.196, 0.124, 0.093, 0.179]"
55,"[0.15, 0.092, 0.543, 0.097, 0.163, 0.198, 0.126, 0.124, 0.091, 0.176]"
56,"[0.11, 0.187, 0.331, 0.099, 0.129, 0.148, 0.195, 0.121, 0.088, 0.164]"
57,"[0.145, 0.093, 0.52, 0.097, 0.132, 0.198, 0.12, 0.12, 0.088, 0.18]"
58,"[0.107, 0.183, 0.349, 0.097, 0.111, 0.141, 0.203, 0.12, 0.088, 0.145]"
59,"[0.147, 0.094, 0.508, 0.097, 0.131, 0.199, 0.118, 0.119, 0.088, 0.18]"
60,"[0.109, 0.185, 0.345, 0.097, 0.109, 0.135, 0.206, 0.12, 0.088, 0.133]"
61,"[0.15, 0.094, 0.491, 0.097, 0.108, 0.199, 0.115, 0.119, 0.088, 0.181]"
62,"[0.108, 0.189, 0.367, 0.097, 0.107, 0.13, 0.206, 0.121, 0.088, 0.127]"
63,"[0.153, 0.094, 0.481, 0.097, 0.105, 0.2, 0.115, 0.119, 0.088, 0.181]"
64,"[0.108, 0.189, 0.367, 0.097, 0.106, 0.134, 0.207, 0.122, 0.091, 0.13]"
65,"[0.163, 0.094, 0.471, 0.097, 0.105, 0.202, 0.118, 0.119, 0.089, 0.185]"
66,"[0.115, 0.191, 0.36, 0.097, 0.107, 0.136, 0.213, 0.122, 0.092, 0.134]"
67,"[0.168, 0.097, 0.471, 0.098, 0.105, 0.203, 0.123, 0.119, 0.091, 0.188]"
68,"[0.115, 0.196, 0.373, 0.097, 0.107, 0.138, 0.214, 0.123, 0.105, 0.136]"
69,"[0.174, 0.103, 0.44, 0.098, 0.107, 0.205, 0.128, 0.12, 0.1, 0.188]"
70,"[0.117, 0.196, 0.383, 0.098, 0.113, 0.139, 0.22, 0.126, 0.128, 0.138]"
71,"[0.18, 0.109, 0.406, 0.098, 0.106, 0.206, 0.138, 0.121, 0.106, 0.194]"
72,"[0.12, 0.199, 0.39, 0.103, 0.119, 0.141, 0.221, 0.131, 0.155, 0.14]"
73,"[0.19, 0.113, 0.444, 0.105, 0.11, 0.212, 0.143, 0.137, 0.114, 0.2]"
74,"[0.122, 0.201, 0.363, 0.127, 0.123, 0.142, 0.221, 0.135, 0.163, 0.141]"
75,"[0.198, 0.12, 0.436, 0.11, 0.118, 0.217, 0.148, 0.173, 0.114, 0.204]"
76,"[0.125, 0.206, 0.352, 0.147, 0.128, 0.141, 0.221, 0.136, 0.171, 0.142]"
77,"[0.199, 0.122, 0.445, 0.111, 0.148, 0.218, 0.148, 0.209, 0.112, 0.204]"
78,"[0.127, 0.207, 0.348, 0.172, 0.138, 0.144, 0.223, 0.14, 0.177, 0.146]"
79,"[0.206, 0.123, 0.45, 0.115, 0.177, 0.219, 0.148, 0.223, 0.119, 0.204]"
80,"[0.129, 0.21, 0.335, 0.181, 0.154, 0.145, 0.224, 0.14, 0.183, 0.147]"
81,"[0.211, 0.126, 0.455, 0.116, 0.181, 0.221, 0.149, 0.232, 0.119, 0.206]"
82,"[0.133, 0.212, 0.332, 0.183, 0.155, 0.15, 0.227, 0.141, 0.19, 0.147]"
83,"[0.211, 0.131, 0.477, 0.115, 0.2, 0.222, 0.149, 0.235, 0.121, 0.206]"
84,"[0.142, 0.213, 0.317, 0.191, 0.184, 0.153, 0.228, 0.149, 0.197, 0.147]"
85,"[0.213, 0.133, 0.418, 0.118, 0.201, 0.222, 0.149, 0.236, 0.123, 0.204]"
86,"[0.148, 0.214, 0.316, 0.196, 0.199, 0.155, 0.229, 0.158, 0.197, 0.149]"
87,"[0.22, 0.14, 0.369, 0.119, 0.214, 0.222, 0.149, 0.236, 0.126, 0.206]"
88,"[0.165, 0.216, 0.325, 0.199, 0.225, 0.165, 0.231, 0.174, 0.201, 0.169]"
89,"[0.221, 0.144, 0.332, 0.126, 0.217, 0.222, 0.156, 0.236, 0.132, 0.204]"
