eigenvector_centrality,[0]
0,"[0.102, 0.145, 0.096, 0.163, 0.109, 0.095, 0.122, 0.104, 0.109, 0.102]"
1,"[0.106, 0.085, 0.087, 0.134, 0.094, 0.105, 0.103, 0.094, 0.098, 0.091]"
2,"[0.163, 0.135, 0.153, 0.102, 0.094, 0.112, 0.107, 0.113, 0.109, 0.191]"
3,"[0.185, 0.085, 0.114, 0.185, 0.174, 0.092, 0.112, 0.157, 0.174, 0.167]"
4,"[0.197, 0.159, 0.104, 0.101, 0.177, 0.198, 0.203, 0.192, 0.23, 0.283]"
5,"[0.224, 0.208, 0.204, 0.207, 0.18, 0.092, 0.102, 0.203, 0.097, 0.102]"
6,"[0.147, 0.242, 0.105, 0.101, 0.243, 0.222, 0.267, 0.361, 0.266, 0.24]"
7,"[0.32, 0.389, 0.365, 0.331, 0.118, 0.093, 0.103, 0.198, 0.178, 0.102]"
8,"[0.204, 0.216, 0.107, 0.106, 0.431, 0.373, 0.477, 0.42, 0.289, 0.432]"
9,"[0.491, 0.414, 0.415, 0.469, 0.109, 0.093, 0.102, 0.162, 0.23, 0.102]"
10,"[0.229, 0.203, 0.107, 0.129, 0.451, 0.466, 0.484, 0.425, 0.373, 0.461]"
11,"[0.508, 0.438, 0.425, 0.475, 0.116, 0.119, 0.11, 0.17, 0.327, 0.121]"
12,"[0.264, 0.219, 0.121, 0.17, 0.462, 0.466, 0.464, 0.448, 0.449, 0.46]"
13,"[0.523, 0.467, 0.453, 0.502, 0.14, 0.152, 0.168, 0.17, 0.279, 0.174]"
14,"[0.27, 0.218, 0.14, 0.211, 0.503, 0.513, 0.506, 0.495, 0.493, 0.492]"
15,"[0.56, 0.499, 0.491, 0.533, 0.166, 0.19, 0.205, 0.17, 0.245, 0.193]"
16,"[0.239, 0.208, 0.16, 0.255, 0.535, 0.533, 0.536, 0.506, 0.504, 0.532]"
17,"[0.535, 0.495, 0.495, 0.533, 0.173, 0.201, 0.214, 0.169, 0.218, 0.199]"
18,"[0.154, 0.206, 0.172, 0.215, 0.534, 0.527, 0.539, 0.505, 0.493, 0.519]"
19,"[0.482, 0.492, 0.499, 0.524, 0.181, 0.204, 0.215, 0.236, 0.225, 0.203]"
20,"[0.136, 0.199, 0.181, 0.151, 0.497, 0.46, 0.457, 0.503, 0.465, 0.453]"
21,"[0.409, 0.494, 0.46, 0.431, 0.186, 0.168, 0.177, 0.246, 0.251, 0.16]"
22,"[0.148, 0.192, 0.183, 0.104, 0.416, 0.377, 0.374, 0.473, 0.441, 0.376]"
23,"[0.391, 0.47, 0.363, 0.381, 0.197, 0.119, 0.121, 0.245, 0.264, 0.106]"
24,"[0.184, 0.205, 0.182, 0.094, 0.348, 0.338, 0.323, 0.422, 0.393, 0.321]"
25,"[0.467, 0.417, 0.311, 0.363, 0.183, 0.113, 0.117, 0.241, 0.286, 0.104]"
26,"[0.552, 0.264, 0.105, 0.09, 0.338, 0.374, 0.351, 0.384, 0.45, 0.371]"
27,"[0.407, 0.295, 0.305, 0.364, 0.221, 0.113, 0.119, 0.286, 0.365, 0.105]"
28,"[0.521, 0.254, 0.097, 0.09, 0.267, 0.323, 0.299, 0.284, 0.395, 0.3]"
29,"[0.459, 0.259, 0.261, 0.32, 0.224, 0.118, 0.122, 0.367, 0.417, 0.108]"
30,"[0.575, 0.395, 0.189, 0.129, 0.247, 0.3, 0.275, 0.269, 0.347, 0.266]"
31,"[0.423, 0.245, 0.25, 0.286, 0.428, 0.17, 0.177, 0.37, 0.324, 0.159]"
32,"[0.528, 0.289, 0.453, 0.337, 0.242, 0.267, 0.261, 0.251, 0.244, 0.246]"
33,"[0.445, 0.238, 0.246, 0.262, 0.31, 0.394, 0.401, 0.308, 0.265, 0.402]"
34,"[0.527, 0.215, 0.303, 0.299, 0.245, 0.239, 0.232, 0.248, 0.209, 0.216]"
35,"[0.448, 0.237, 0.241, 0.232, 0.259, 0.295, 0.285, 0.243, 0.238, 0.292]"
36,"[0.54, 0.164, 0.221, 0.241, 0.255, 0.247, 0.242, 0.256, 0.197, 0.218]"
37,"[0.456, 0.243, 0.257, 0.227, 0.198, 0.233, 0.225, 0.166, 0.238, 0.224]"
38,"[0.588, 0.138, 0.136, 0.178, 0.255, 0.248, 0.255, 0.252, 0.196, 0.224]"
39,"[0.463, 0.245, 0.235, 0.206, 0.167, 0.142, 0.154, 0.128, 0.212, 0.152]"
40,"[0.514, 0.131, 0.118, 0.121, 0.248, 0.218, 0.229, 0.228, 0.179, 0.203]"
41,"[0.443, 0.237, 0.207, 0.178, 0.133, 0.125, 0.133, 0.117, 0.19, 0.114]"
42,"[0.498, 0.126, 0.114, 0.114, 0.231, 0.196, 0.207, 0.202, 0.166, 0.18]"
43,"[0.427, 0.224, 0.189, 0.161, 0.132, 0.116, 0.127, 0.119, 0.172, 0.106]"
44,"[0.52, 0.13, 0.116, 0.117, 0.206, 0.186, 0.192, 0.181, 0.162, 0.172]"
45,"[0.43, 0.211, 0.186, 0.163, 0.144, 0.126, 0.13, 0.123, 0.169, 0.109]"
46,"[0.513, 0.135, 0.127, 0.122, 0.204, 0.184, 0.187, 0.178, 0.17, 0.165]"
47,"[0.428, 0.209, 0.191, 0.165, 0.152, 0.139, 0.14, 0.138, 0.168, 0.115]"
48,"[0.565, 0.151, 0.141, 0.13, 0.197, 0.188, 0.183, 0.183, 0.173, 0.167]"
49,"[0.456, 0.206, 0.191, 0.16, 0.157, 0.149, 0.148, 0.152, 0.168, 0.123]"
50,"[0.514, 0.171, 0.148, 0.139, 0.201, 0.188, 0.183, 0.182, 0.172, 0.169]"
51,"[0.449, 0.205, 0.187, 0.158, 0.176, 0.161, 0.165, 0.16, 0.173, 0.139]"
52,"[0.541, 0.189, 0.167, 0.149, 0.198, 0.187, 0.182, 0.18, 0.174, 0.166]"
53,"[0.462, 0.205, 0.183, 0.154, 0.191, 0.171, 0.18, 0.171, 0.173, 0.156]"
54,"[0.523, 0.201, 0.176, 0.156, 0.195, 0.184, 0.181, 0.18, 0.178, 0.165]"
55,"[0.439, 0.205, 0.181, 0.152, 0.197, 0.181, 0.181, 0.174, 0.179, 0.162]"
56,"[0.528, 0.203, 0.181, 0.152, 0.194, 0.182, 0.178, 0.178, 0.176, 0.165]"
57,"[0.388, 0.203, 0.178, 0.153, 0.191, 0.181, 0.178, 0.179, 0.177, 0.162]"
58,"[0.528, 0.204, 0.175, 0.153, 0.193, 0.18, 0.175, 0.182, 0.175, 0.166]"
59,"[0.371, 0.204, 0.178, 0.152, 0.193, 0.178, 0.176, 0.18, 0.178, 0.163]"
60,"[0.539, 0.2, 0.173, 0.151, 0.194, 0.18, 0.171, 0.176, 0.175, 0.165]"
61,"[0.375, 0.202, 0.17, 0.151, 0.193, 0.179, 0.172, 0.175, 0.175, 0.165]"
62,"[0.553, 0.197, 0.168, 0.147, 0.189, 0.179, 0.17, 0.167, 0.174, 0.163]"
63,"[0.375, 0.199, 0.166, 0.15, 0.191, 0.18, 0.17, 0.174, 0.176, 0.164]"
64,"[0.547, 0.195, 0.164, 0.144, 0.188, 0.179, 0.164, 0.164, 0.175, 0.161]"
65,"[0.487, 0.196, 0.168, 0.145, 0.189, 0.178, 0.166, 0.166, 0.174, 0.161]"
66,"[0.413, 0.192, 0.161, 0.141, 0.188, 0.173, 0.162, 0.163, 0.173, 0.159]"
67,"[0.575, 0.195, 0.164, 0.143, 0.187, 0.177, 0.163, 0.163, 0.175, 0.159]"
68,"[0.463, 0.184, 0.157, 0.141, 0.185, 0.173, 0.158, 0.162, 0.175, 0.158]"
69,"[0.561, 0.193, 0.163, 0.143, 0.187, 0.177, 0.161, 0.163, 0.174, 0.159]"
70,"[0.506, 0.189, 0.157, 0.137, 0.183, 0.173, 0.157, 0.163, 0.175, 0.156]"
71,"[0.553, 0.192, 0.163, 0.143, 0.187, 0.177, 0.162, 0.163, 0.173, 0.159]"
72,"[0.472, 0.188, 0.158, 0.141, 0.186, 0.174, 0.158, 0.162, 0.173, 0.154]"
73,"[0.543, 0.192, 0.165, 0.144, 0.186, 0.177, 0.162, 0.163, 0.174, 0.16]"
74,"[0.447, 0.187, 0.16, 0.14, 0.186, 0.177, 0.162, 0.162, 0.173, 0.158]"
75,"[0.509, 0.194, 0.167, 0.145, 0.189, 0.179, 0.164, 0.163, 0.175, 0.16]"
76,"[0.439, 0.192, 0.162, 0.142, 0.187, 0.173, 0.162, 0.162, 0.173, 0.16]"
77,"[0.534, 0.194, 0.167, 0.147, 0.189, 0.178, 0.168, 0.166, 0.173, 0.162]"
78,"[0.456, 0.192, 0.164, 0.146, 0.189, 0.177, 0.164, 0.163, 0.173, 0.161]"
