none,[]
0,"[0.095, 0.094, 0.141, 0.106, 0.112, 0.103, 0.103, 0.156, 0.088, 0.099]"
1,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.099, 0.103, 0.121, 0.103, 0.11]"
2,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.09, 0.12]"
3,"[0.095, 0.116, 0.106, 0.097, 0.11, 0.102, 0.093, 0.085, 0.103, 0.102]"
4,"[0.095, 0.086, 0.108, 0.139, 0.11, 0.103, 0.093, 0.085, 0.1, 0.12]"
5,"[0.095, 0.117, 0.106, 0.097, 0.11, 0.102, 0.093, 0.087, 0.103, 0.096]"
6,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.103, 0.093, 0.085, 0.1, 0.118]"
7,"[0.095, 0.107, 0.106, 0.097, 0.11, 0.086, 0.093, 0.084, 0.103, 0.11]"
8,"[0.095, 0.086, 0.108, 0.097, 0.132, 0.103, 0.093, 0.085, 0.1, 0.107]"
9,"[0.095, 0.093, 0.106, 0.097, 0.11, 0.086, 0.093, 0.085, 0.103, 0.115]"
10,"[0.095, 0.086, 0.108, 0.101, 0.147, 0.103, 0.093, 0.085, 0.132, 0.101]"
11,"[0.095, 0.093, 0.106, 0.097, 0.11, 0.086, 0.093, 0.085, 0.103, 0.149]"
12,"[0.127, 0.086, 0.108, 0.122, 0.138, 0.103, 0.093, 0.085, 0.124, 0.101]"
13,"[0.095, 0.093, 0.106, 0.097, 0.11, 0.086, 0.129, 0.085, 0.103, 0.12]"
14,"[0.143, 0.086, 0.108, 0.16, 0.09, 0.103, 0.093, 0.086, 0.112, 0.101]"
15,"[0.095, 0.093, 0.106, 0.148, 0.11, 0.086, 0.168, 0.085, 0.137, 0.12]"
16,"[0.111, 0.086, 0.132, 0.169, 0.083, 0.103, 0.11, 0.102, 0.107, 0.101]"
17,"[0.095, 0.093, 0.134, 0.156, 0.11, 0.086, 0.113, 0.087, 0.128, 0.12]"
18,"[0.13, 0.086, 0.187, 0.127, 0.083, 0.104, 0.105, 0.149, 0.152, 0.101]"
19,"[0.095, 0.093, 0.116, 0.11, 0.132, 0.086, 0.119, 0.173, 0.106, 0.132]"
20,"[0.134, 0.086, 0.206, 0.097, 0.083, 0.112, 0.143, 0.097, 0.113, 0.101]"
21,"[0.134, 0.093, 0.116, 0.106, 0.173, 0.086, 0.15, 0.104, 0.132, 0.196]"
22,"[0.133, 0.087, 0.207, 0.097, 0.083, 0.2, 0.182, 0.093, 0.113, 0.101]"
23,"[0.238, 0.098, 0.116, 0.107, 0.188, 0.086, 0.189, 0.104, 0.163, 0.207]"
24,"[0.173, 0.147, 0.218, 0.097, 0.083, 0.243, 0.211, 0.102, 0.113, 0.101]"
25,"[0.24, 0.093, 0.117, 0.106, 0.193, 0.086, 0.198, 0.104, 0.167, 0.123]"
26,"[0.196, 0.181, 0.119, 0.097, 0.084, 0.289, 0.232, 0.089, 0.113, 0.101]"
27,"[0.257, 0.093, 0.116, 0.105, 0.224, 0.086, 0.24, 0.104, 0.161, 0.103]"
28,"[0.19, 0.171, 0.083, 0.097, 0.086, 0.227, 0.153, 0.089, 0.113, 0.101]"
29,"[0.238, 0.093, 0.116, 0.123, 0.254, 0.086, 0.19, 0.104, 0.168, 0.103]"
30,"[0.172, 0.159, 0.083, 0.099, 0.097, 0.086, 0.133, 0.089, 0.113, 0.101]"
31,"[0.205, 0.093, 0.116, 0.218, 0.188, 0.086, 0.212, 0.104, 0.186, 0.103]"
32,"[0.125, 0.171, 0.083, 0.131, 0.092, 0.086, 0.116, 0.092, 0.113, 0.101]"
33,"[0.191, 0.149, 0.116, 0.193, 0.136, 0.161, 0.212, 0.104, 0.197, 0.103]"
34,"[0.093, 0.196, 0.083, 0.164, 0.118, 0.086, 0.121, 0.133, 0.113, 0.101]"
35,"[0.184, 0.19, 0.116, 0.151, 0.135, 0.243, 0.216, 0.144, 0.245, 0.107]"
36,"[0.084, 0.219, 0.083, 0.173, 0.143, 0.086, 0.115, 0.15, 0.113, 0.111]"
37,"[0.181, 0.191, 0.116, 0.12, 0.145, 0.282, 0.221, 0.161, 0.265, 0.154]"
38,"[0.103, 0.238, 0.097, 0.183, 0.163, 0.086, 0.127, 0.152, 0.116, 0.15]"
39,"[0.192, 0.209, 0.117, 0.13, 0.156, 0.3, 0.222, 0.175, 0.313, 0.222]"
40,"[0.145, 0.26, 0.105, 0.189, 0.183, 0.086, 0.165, 0.19, 0.158, 0.221]"
41,"[0.211, 0.227, 0.138, 0.15, 0.162, 0.307, 0.222, 0.185, 0.313, 0.267]"
42,"[0.163, 0.268, 0.114, 0.234, 0.23, 0.086, 0.227, 0.23, 0.187, 0.253]"
43,"[0.209, 0.236, 0.214, 0.168, 0.168, 0.287, 0.222, 0.188, 0.298, 0.283]"
44,"[0.191, 0.274, 0.128, 0.255, 0.297, 0.09, 0.263, 0.243, 0.207, 0.266]"
45,"[0.225, 0.246, 0.266, 0.181, 0.172, 0.28, 0.222, 0.192, 0.256, 0.3]"
46,"[0.226, 0.282, 0.141, 0.266, 0.312, 0.119, 0.285, 0.235, 0.255, 0.269]"
47,"[0.232, 0.252, 0.281, 0.218, 0.173, 0.274, 0.251, 0.193, 0.245, 0.305]"
48,"[0.252, 0.283, 0.153, 0.279, 0.306, 0.143, 0.308, 0.219, 0.274, 0.264]"
49,"[0.232, 0.258, 0.289, 0.253, 0.173, 0.272, 0.275, 0.212, 0.261, 0.306]"
50,"[0.26, 0.284, 0.155, 0.282, 0.313, 0.157, 0.321, 0.211, 0.285, 0.262]"
51,"[0.237, 0.261, 0.301, 0.27, 0.185, 0.268, 0.288, 0.242, 0.268, 0.309]"
52,"[0.267, 0.285, 0.163, 0.287, 0.306, 0.167, 0.334, 0.199, 0.292, 0.259]"
53,"[0.264, 0.267, 0.311, 0.283, 0.208, 0.29, 0.294, 0.26, 0.266, 0.311]"
54,"[0.275, 0.286, 0.167, 0.302, 0.323, 0.175, 0.347, 0.202, 0.304, 0.259]"
55,"[0.277, 0.284, 0.329, 0.288, 0.23, 0.299, 0.314, 0.28, 0.266, 0.309]"
56,"[0.287, 0.285, 0.174, 0.353, 0.343, 0.184, 0.362, 0.202, 0.318, 0.26]"
57,"[0.31, 0.301, 0.358, 0.298, 0.249, 0.308, 0.359, 0.303, 0.272, 0.31]"
58,"[0.293, 0.296, 0.204, 0.406, 0.371, 0.188, 0.386, 0.207, 0.388, 0.269]"
59,"[0.36, 0.306, 0.38, 0.3, 0.258, 0.336, 0.387, 0.377, 0.275, 0.321]"
60,"[0.306, 0.349, 0.243, 0.431, 0.363, 0.202, 0.41, 0.208, 0.441, 0.269]"
61,"[0.407, 0.324, 0.402, 0.309, 0.268, 0.395, 0.393, 0.431, 0.288, 0.355]"
62,"[0.309, 0.419, 0.257, 0.435, 0.381, 0.217, 0.424, 0.216, 0.456, 0.268]"
63,"[0.425, 0.326, 0.423, 0.315, 0.277, 0.404, 0.399, 0.468, 0.286, 0.438]"
64,"[0.312, 0.452, 0.273, 0.439, 0.407, 0.23, 0.429, 0.222, 0.455, 0.272]"
65,"[0.433, 0.331, 0.45, 0.317, 0.293, 0.402, 0.4, 0.466, 0.29, 0.462]"
66,"[0.319, 0.468, 0.288, 0.435, 0.407, 0.256, 0.437, 0.226, 0.448, 0.291]"
67,"[0.438, 0.343, 0.461, 0.319, 0.335, 0.404, 0.395, 0.458, 0.293, 0.467]"
68,"[0.328, 0.459, 0.309, 0.416, 0.404, 0.297, 0.451, 0.232, 0.437, 0.318]"
69,"[0.42, 0.364, 0.456, 0.321, 0.355, 0.393, 0.414, 0.437, 0.29, 0.464]"
70,"[0.359, 0.45, 0.326, 0.4, 0.401, 0.328, 0.464, 0.235, 0.408, 0.337]"
71,"[0.425, 0.381, 0.433, 0.324, 0.361, 0.368, 0.43, 0.412, 0.294, 0.458]"
72,"[0.39, 0.432, 0.341, 0.395, 0.391, 0.343, 0.476, 0.238, 0.381, 0.341]"
