eigenvector_centrality,[9]
0,"[0.081, 0.099, 0.096, 0.135, 0.1, 0.086, 0.109, 0.098, 0.098, 0.12]"
1,"[0.102, 0.122, 0.115, 0.122, 0.083, 0.137, 0.089, 0.104, 0.184, 0.103]"
2,"[0.102, 0.099, 0.116, 0.097, 0.101, 0.086, 0.089, 0.098, 0.113, 0.117]"
3,"[0.08, 0.109, 0.096, 0.122, 0.083, 0.161, 0.171, 0.104, 0.113, 0.103]"
4,"[0.103, 0.109, 0.116, 0.097, 0.083, 0.086, 0.109, 0.098, 0.113, 0.163]"
5,"[0.08, 0.109, 0.096, 0.122, 0.083, 0.112, 0.109, 0.104, 0.113, 0.103]"
6,"[0.117, 0.136, 0.116, 0.097, 0.087, 0.086, 0.112, 0.098, 0.113, 0.222]"
7,"[0.092, 0.109, 0.189, 0.172, 0.25, 0.262, 0.138, 0.104, 0.118, 0.103]"
8,"[0.233, 0.481, 0.121, 0.097, 0.156, 0.086, 0.394, 0.178, 0.448, 0.203]"
9,"[0.36, 0.124, 0.199, 0.233, 0.39, 0.49, 0.205, 0.104, 0.131, 0.179]"
10,"[0.191, 0.321, 0.291, 0.149, 0.201, 0.086, 0.326, 0.281, 0.328, 0.25]"
11,"[0.341, 0.141, 0.239, 0.317, 0.282, 0.527, 0.231, 0.121, 0.14, 0.281]"
12,"[0.2, 0.289, 0.336, 0.3, 0.257, 0.103, 0.294, 0.355, 0.265, 0.312]"
13,"[0.331, 0.156, 0.253, 0.34, 0.274, 0.543, 0.265, 0.161, 0.171, 0.305]"
14,"[0.228, 0.289, 0.325, 0.328, 0.3, 0.138, 0.287, 0.412, 0.265, 0.312]"
15,"[0.303, 0.216, 0.295, 0.348, 0.276, 0.519, 0.262, 0.282, 0.249, 0.291]"
16,"[0.262, 0.292, 0.267, 0.335, 0.273, 0.187, 0.289, 0.441, 0.269, 0.316]"
17,"[0.291, 0.267, 0.295, 0.314, 0.277, 0.527, 0.253, 0.32, 0.284, 0.273]"
18,"[0.282, 0.29, 0.26, 0.29, 0.281, 0.261, 0.289, 0.323, 0.269, 0.316]"
19,"[0.292, 0.266, 0.281, 0.306, 0.279, 0.535, 0.254, 0.327, 0.298, 0.268]"
20,"[0.283, 0.293, 0.264, 0.263, 0.285, 0.363, 0.295, 0.266, 0.269, 0.306]"
21,"[0.296, 0.279, 0.251, 0.271, 0.286, 0.514, 0.257, 0.302, 0.317, 0.266]"
22,"[0.271, 0.298, 0.272, 0.27, 0.272, 0.413, 0.303, 0.223, 0.279, 0.253]"
23,"[0.31, 0.253, 0.194, 0.238, 0.31, 0.543, 0.246, 0.313, 0.284, 0.282]"
24,"[0.246, 0.336, 0.269, 0.304, 0.25, 0.406, 0.318, 0.191, 0.309, 0.235]"
25,"[0.318, 0.251, 0.189, 0.226, 0.334, 0.523, 0.232, 0.338, 0.292, 0.426]"
26,"[0.224, 0.358, 0.375, 0.343, 0.24, 0.43, 0.428, 0.207, 0.334, 0.503]"
27,"[0.362, 0.253, 0.207, 0.242, 0.363, 0.42, 0.275, 0.379, 0.28, 0.549]"
28,"[0.241, 0.362, 0.371, 0.357, 0.276, 0.428, 0.389, 0.287, 0.339, 0.481]"
29,"[0.355, 0.284, 0.265, 0.317, 0.356, 0.4, 0.331, 0.379, 0.253, 0.519]"
30,"[0.391, 0.327, 0.357, 0.352, 0.337, 0.425, 0.334, 0.394, 0.315, 0.537]"
31,"[0.329, 0.325, 0.372, 0.356, 0.335, 0.354, 0.396, 0.365, 0.325, 0.541]"
32,"[0.346, 0.3, 0.334, 0.339, 0.356, 0.417, 0.314, 0.404, 0.288, 0.52]"
