eigenvector_centrality,[0]
0,"[0.102, 0.085, 0.109, 0.108, 0.16, 0.108, 0.11, 0.104, 0.088, 0.147]"
1,"[0.103, 0.091, 0.097, 0.098, 0.109, 0.107, 0.095, 0.098, 0.091, 0.079]"
2,"[0.205, 0.21, 0.109, 0.18, 0.104, 0.107, 0.094, 0.104, 0.11, 0.1]"
3,"[0.301, 0.188, 0.284, 0.097, 0.109, 0.274, 0.177, 0.099, 0.091, 0.079]"
4,"[0.306, 0.141, 0.236, 0.226, 0.213, 0.192, 0.189, 0.104, 0.185, 0.091]"
5,"[0.155, 0.277, 0.271, 0.345, 0.298, 0.096, 0.117, 0.159, 0.094, 0.175]"
6,"[0.364, 0.149, 0.237, 0.145, 0.183, 0.186, 0.334, 0.224, 0.14, 0.213]"
7,"[0.273, 0.333, 0.257, 0.343, 0.28, 0.185, 0.138, 0.185, 0.27, 0.241]"
8,"[0.358, 0.18, 0.306, 0.255, 0.177, 0.317, 0.385, 0.267, 0.188, 0.188]"
9,"[0.397, 0.38, 0.268, 0.381, 0.376, 0.148, 0.167, 0.216, 0.254, 0.257]"
10,"[0.36, 0.198, 0.382, 0.256, 0.291, 0.409, 0.381, 0.294, 0.274, 0.323]"
11,"[0.355, 0.392, 0.314, 0.325, 0.38, 0.149, 0.212, 0.26, 0.26, 0.287]"
12,"[0.313, 0.245, 0.396, 0.312, 0.331, 0.412, 0.31, 0.334, 0.276, 0.365]"
13,"[0.386, 0.356, 0.304, 0.314, 0.355, 0.211, 0.29, 0.292, 0.294, 0.313]"
14,"[0.274, 0.337, 0.398, 0.354, 0.324, 0.404, 0.289, 0.34, 0.288, 0.369]"
15,"[0.397, 0.293, 0.262, 0.286, 0.341, 0.301, 0.387, 0.3, 0.282, 0.318]"
16,"[0.268, 0.357, 0.331, 0.392, 0.299, 0.369, 0.226, 0.332, 0.3, 0.369]"
17,"[0.444, 0.246, 0.229, 0.243, 0.338, 0.328, 0.33, 0.307, 0.275, 0.331]"
18,"[0.284, 0.323, 0.311, 0.331, 0.295, 0.348, 0.203, 0.326, 0.304, 0.368]"
19,"[0.393, 0.236, 0.217, 0.233, 0.336, 0.342, 0.303, 0.321, 0.28, 0.364]"
20,"[0.299, 0.318, 0.304, 0.324, 0.29, 0.345, 0.2, 0.333, 0.321, 0.361]"
21,"[0.396, 0.219, 0.212, 0.229, 0.334, 0.336, 0.301, 0.336, 0.303, 0.376]"
22,"[0.335, 0.32, 0.305, 0.329, 0.276, 0.38, 0.203, 0.344, 0.351, 0.357]"
23,"[0.409, 0.206, 0.242, 0.226, 0.348, 0.322, 0.307, 0.344, 0.315, 0.387]"
24,"[0.359, 0.329, 0.311, 0.343, 0.28, 0.413, 0.208, 0.365, 0.371, 0.357]"
25,"[0.487, 0.218, 0.268, 0.225, 0.349, 0.309, 0.319, 0.351, 0.339, 0.398]"
26,"[0.527, 0.372, 0.363, 0.429, 0.229, 0.373, 0.226, 0.417, 0.367, 0.308]"
27,"[0.395, 0.222, 0.235, 0.286, 0.355, 0.359, 0.354, 0.349, 0.402, 0.373]"
28,"[0.568, 0.381, 0.388, 0.425, 0.222, 0.339, 0.252, 0.398, 0.361, 0.281]"
29,"[0.38, 0.222, 0.22, 0.345, 0.358, 0.375, 0.361, 0.368, 0.369, 0.37]"
30,"[0.515, 0.38, 0.398, 0.434, 0.189, 0.295, 0.237, 0.365, 0.33, 0.285]"
31,"[0.395, 0.186, 0.219, 0.296, 0.375, 0.353, 0.367, 0.336, 0.303, 0.39]"
32,"[0.535, 0.38, 0.358, 0.424, 0.219, 0.291, 0.175, 0.31, 0.26, 0.309]"
33,"[0.395, 0.191, 0.283, 0.32, 0.333, 0.361, 0.345, 0.317, 0.232, 0.32]"
34,"[0.568, 0.36, 0.323, 0.399, 0.31, 0.282, 0.19, 0.27, 0.276, 0.324]"
35,"[0.344, 0.277, 0.346, 0.357, 0.296, 0.353, 0.305, 0.357, 0.195, 0.278]"
36,"[0.542, 0.316, 0.275, 0.35, 0.357, 0.263, 0.271, 0.258, 0.308, 0.382]"
37,"[0.348, 0.361, 0.377, 0.398, 0.274, 0.329, 0.258, 0.395, 0.183, 0.264]"
38,"[0.533, 0.264, 0.238, 0.285, 0.38, 0.258, 0.371, 0.246, 0.337, 0.359]"
39,"[0.404, 0.382, 0.338, 0.391, 0.243, 0.287, 0.224, 0.369, 0.178, 0.21]"
40,"[0.546, 0.232, 0.196, 0.263, 0.359, 0.269, 0.379, 0.236, 0.321, 0.34]"
41,"[0.426, 0.383, 0.343, 0.368, 0.204, 0.231, 0.184, 0.342, 0.175, 0.181]"
42,"[0.468, 0.203, 0.166, 0.238, 0.363, 0.272, 0.377, 0.215, 0.29, 0.315]"
43,"[0.422, 0.374, 0.326, 0.356, 0.19, 0.192, 0.148, 0.309, 0.162, 0.18]"
44,"[0.447, 0.168, 0.142, 0.211, 0.348, 0.271, 0.39, 0.203, 0.246, 0.297]"
45,"[0.417, 0.368, 0.317, 0.351, 0.177, 0.179, 0.124, 0.289, 0.15, 0.164]"
46,"[0.47, 0.155, 0.13, 0.2, 0.351, 0.261, 0.39, 0.194, 0.23, 0.293]"
47,"[0.381, 0.373, 0.306, 0.35, 0.166, 0.166, 0.122, 0.286, 0.141, 0.149]"
48,"[0.507, 0.148, 0.124, 0.195, 0.342, 0.254, 0.388, 0.172, 0.22, 0.276]"
49,"[0.314, 0.356, 0.299, 0.33, 0.157, 0.149, 0.12, 0.275, 0.123, 0.138]"
50,"[0.494, 0.142, 0.121, 0.19, 0.325, 0.247, 0.376, 0.153, 0.21, 0.261]"
51,"[0.317, 0.328, 0.284, 0.331, 0.152, 0.133, 0.119, 0.266, 0.117, 0.126]"
52,"[0.49, 0.143, 0.125, 0.191, 0.308, 0.244, 0.339, 0.139, 0.209, 0.243]"
53,"[0.241, 0.3, 0.261, 0.287, 0.156, 0.129, 0.123, 0.263, 0.112, 0.125]"
54,"[0.362, 0.141, 0.125, 0.182, 0.298, 0.233, 0.305, 0.134, 0.202, 0.244]"
55,"[0.401, 0.277, 0.243, 0.244, 0.132, 0.114, 0.123, 0.252, 0.111, 0.098]"
56,"[0.365, 0.147, 0.125, 0.179, 0.273, 0.23, 0.276, 0.137, 0.2, 0.232]"
57,"[0.362, 0.274, 0.234, 0.249, 0.132, 0.112, 0.128, 0.25, 0.106, 0.099]"
58,"[0.287, 0.147, 0.124, 0.179, 0.264, 0.224, 0.26, 0.142, 0.199, 0.226]"
59,"[0.314, 0.259, 0.229, 0.249, 0.133, 0.117, 0.129, 0.248, 0.114, 0.1]"
60,"[0.243, 0.139, 0.124, 0.166, 0.251, 0.222, 0.252, 0.136, 0.197, 0.219]"
61,"[0.339, 0.242, 0.222, 0.242, 0.131, 0.116, 0.126, 0.241, 0.108, 0.096]"
62,"[0.216, 0.136, 0.123, 0.155, 0.247, 0.217, 0.245, 0.13, 0.194, 0.213]"
63,"[0.377, 0.241, 0.221, 0.24, 0.129, 0.115, 0.123, 0.237, 0.105, 0.096]"
64,"[0.166, 0.137, 0.118, 0.146, 0.239, 0.213, 0.234, 0.128, 0.194, 0.212]"
65,"[0.351, 0.228, 0.217, 0.231, 0.128, 0.114, 0.122, 0.234, 0.103, 0.096]"
66,"[0.161, 0.125, 0.114, 0.124, 0.233, 0.204, 0.225, 0.123, 0.196, 0.206]"
67,"[0.235, 0.224, 0.214, 0.23, 0.124, 0.109, 0.115, 0.235, 0.101, 0.094]"
68,"[0.226, 0.125, 0.109, 0.12, 0.221, 0.203, 0.222, 0.119, 0.192, 0.196]"
69,"[0.215, 0.217, 0.214, 0.24, 0.12, 0.106, 0.112, 0.232, 0.099, 0.092]"
70,"[0.371, 0.121, 0.109, 0.117, 0.222, 0.202, 0.223, 0.115, 0.194, 0.191]"
71,"[0.214, 0.218, 0.212, 0.244, 0.12, 0.102, 0.112, 0.235, 0.1, 0.089]"
72,"[0.336, 0.121, 0.109, 0.121, 0.224, 0.204, 0.228, 0.116, 0.192, 0.2]"
73,"[0.214, 0.226, 0.213, 0.245, 0.119, 0.103, 0.112, 0.233, 0.099, 0.089]"
74,"[0.328, 0.124, 0.113, 0.122, 0.217, 0.201, 0.219, 0.119, 0.188, 0.191]"
75,"[0.198, 0.21, 0.203, 0.23, 0.12, 0.105, 0.114, 0.227, 0.1, 0.093]"
76,"[0.345, 0.127, 0.112, 0.125, 0.209, 0.199, 0.207, 0.117, 0.184, 0.191]"
77,"[0.181, 0.208, 0.192, 0.231, 0.123, 0.105, 0.115, 0.223, 0.099, 0.092]"
78,"[0.333, 0.128, 0.113, 0.125, 0.206, 0.198, 0.199, 0.116, 0.188, 0.184]"
79,"[0.141, 0.203, 0.192, 0.232, 0.12, 0.104, 0.116, 0.221, 0.099, 0.087]"
80,"[0.268, 0.131, 0.113, 0.131, 0.206, 0.197, 0.197, 0.116, 0.185, 0.188]"
81,"[0.142, 0.201, 0.188, 0.217, 0.119, 0.102, 0.118, 0.219, 0.1, 0.087]"
82,"[0.219, 0.127, 0.113, 0.124, 0.213, 0.2, 0.204, 0.116, 0.181, 0.192]"
83,"[0.184, 0.21, 0.202, 0.207, 0.118, 0.1, 0.118, 0.219, 0.099, 0.084]"
84,"[0.21, 0.122, 0.113, 0.121, 0.213, 0.197, 0.191, 0.115, 0.178, 0.193]"
85,"[0.299, 0.188, 0.189, 0.201, 0.115, 0.097, 0.113, 0.22, 0.1, 0.084]"
86,"[0.184, 0.118, 0.111, 0.116, 0.207, 0.199, 0.179, 0.112, 0.176, 0.189]"
87,"[0.266, 0.18, 0.185, 0.206, 0.115, 0.098, 0.114, 0.215, 0.099, 0.083]"
88,"[0.131, 0.118, 0.111, 0.116, 0.193, 0.191, 0.175, 0.112, 0.176, 0.18]"
89,"[0.201, 0.18, 0.183, 0.211, 0.116, 0.098, 0.115, 0.214, 0.099, 0.083]"
90,"[0.197, 0.117, 0.109, 0.109, 0.183, 0.193, 0.166, 0.111, 0.174, 0.178]"
91,"[0.216, 0.176, 0.179, 0.204, 0.116, 0.103, 0.114, 0.214, 0.099, 0.086]"
92,"[0.236, 0.118, 0.111, 0.107, 0.184, 0.189, 0.161, 0.111, 0.171, 0.168]"
93,"[0.189, 0.167, 0.174, 0.206, 0.118, 0.103, 0.114, 0.202, 0.098, 0.087]"
94,"[0.265, 0.119, 0.111, 0.113, 0.179, 0.189, 0.158, 0.112, 0.169, 0.165]"
95,"[0.196, 0.163, 0.171, 0.201, 0.119, 0.103, 0.117, 0.204, 0.098, 0.087]"
96,"[0.241, 0.119, 0.111, 0.117, 0.178, 0.186, 0.151, 0.115, 0.17, 0.18]"
97,"[0.185, 0.153, 0.167, 0.199, 0.122, 0.105, 0.119, 0.202, 0.098, 0.089]"
98,"[0.235, 0.121, 0.112, 0.118, 0.17, 0.19, 0.143, 0.116, 0.166, 0.157]"
99,"[0.188, 0.145, 0.16, 0.178, 0.121, 0.104, 0.12, 0.194, 0.099, 0.089]"
