eigenvector_centrality,[0]
0,"[0.095, 0.129, 0.108, 0.097, 0.094, 0.103, 0.178, 0.085, 0.109, 0.103]"
1,"[0.095, 0.091, 0.108, 0.097, 0.11, 0.103, 0.093, 0.169, 0.102, 0.12]"
2,"[0.095, 0.107, 0.108, 0.097, 0.111, 0.103, 0.093, 0.085, 0.103, 0.12]"
3,"[0.114, 0.087, 0.122, 0.097, 0.11, 0.103, 0.093, 0.103, 0.157, 0.12]"
4,"[0.167, 0.157, 0.115, 0.158, 0.094, 0.172, 0.147, 0.085, 0.175, 0.16]"
5,"[0.085, 0.177, 0.104, 0.101, 0.183, 0.13, 0.191, 0.118, 0.093, 0.178]"
6,"[0.244, 0.145, 0.184, 0.097, 0.094, 0.092, 0.25, 0.172, 0.263, 0.129]"
7,"[0.16, 0.31, 0.104, 0.309, 0.277, 0.224, 0.27, 0.251, 0.093, 0.403]"
8,"[0.268, 0.302, 0.297, 0.182, 0.094, 0.246, 0.402, 0.166, 0.375, 0.243]"
9,"[0.261, 0.238, 0.139, 0.373, 0.331, 0.345, 0.162, 0.33, 0.122, 0.362]"
10,"[0.275, 0.345, 0.328, 0.212, 0.094, 0.251, 0.397, 0.164, 0.389, 0.203]"
11,"[0.28, 0.264, 0.138, 0.475, 0.379, 0.394, 0.178, 0.384, 0.113, 0.408]"
12,"[0.283, 0.355, 0.338, 0.245, 0.113, 0.267, 0.42, 0.169, 0.442, 0.201]"
13,"[0.306, 0.43, 0.195, 0.459, 0.411, 0.382, 0.271, 0.41, 0.147, 0.353]"
14,"[0.412, 0.346, 0.33, 0.174, 0.168, 0.294, 0.431, 0.224, 0.459, 0.297]"
15,"[0.322, 0.41, 0.25, 0.409, 0.414, 0.39, 0.319, 0.41, 0.263, 0.281]"
16,"[0.411, 0.287, 0.341, 0.183, 0.233, 0.301, 0.329, 0.295, 0.426, 0.291]"
17,"[0.303, 0.365, 0.251, 0.346, 0.39, 0.399, 0.371, 0.378, 0.327, 0.252]"
18,"[0.44, 0.296, 0.337, 0.236, 0.285, 0.301, 0.268, 0.354, 0.409, 0.34]"
19,"[0.315, 0.409, 0.227, 0.383, 0.383, 0.397, 0.357, 0.328, 0.368, 0.246]"
20,"[0.391, 0.354, 0.316, 0.285, 0.368, 0.271, 0.251, 0.375, 0.428, 0.336]"
21,"[0.325, 0.368, 0.22, 0.346, 0.377, 0.368, 0.344, 0.281, 0.403, 0.271]"
22,"[0.381, 0.356, 0.254, 0.31, 0.376, 0.264, 0.267, 0.372, 0.413, 0.297]"
23,"[0.348, 0.357, 0.286, 0.339, 0.367, 0.322, 0.301, 0.311, 0.363, 0.379]"
24,"[0.382, 0.334, 0.254, 0.311, 0.285, 0.311, 0.331, 0.368, 0.372, 0.277]"
25,"[0.458, 0.362, 0.318, 0.337, 0.349, 0.329, 0.311, 0.353, 0.282, 0.337]"
26,"[0.445, 0.551, 0.335, 0.367, 0.298, 0.329, 0.317, 0.379, 0.352, 0.344]"
27,"[0.489, 0.427, 0.311, 0.338, 0.347, 0.333, 0.333, 0.384, 0.262, 0.339]"
28,"[0.415, 0.385, 0.315, 0.381, 0.307, 0.292, 0.308, 0.393, 0.361, 0.343]"
29,"[0.529, 0.45, 0.307, 0.387, 0.347, 0.322, 0.318, 0.352, 0.268, 0.334]"
30,"[0.379, 0.326, 0.303, 0.383, 0.277, 0.266, 0.299, 0.393, 0.369, 0.335]"
31,"[0.527, 0.341, 0.285, 0.507, 0.335, 0.302, 0.31, 0.34, 0.281, 0.335]"
32,"[0.388, 0.278, 0.286, 0.378, 0.267, 0.248, 0.3, 0.38, 0.346, 0.321]"
33,"[0.525, 0.352, 0.249, 0.427, 0.316, 0.281, 0.288, 0.309, 0.306, 0.323]"
34,"[0.39, 0.292, 0.283, 0.365, 0.282, 0.259, 0.266, 0.349, 0.331, 0.305]"
35,"[0.53, 0.323, 0.249, 0.306, 0.312, 0.28, 0.293, 0.286, 0.355, 0.3]"
36,"[0.396, 0.278, 0.272, 0.307, 0.351, 0.289, 0.278, 0.275, 0.265, 0.305]"
37,"[0.539, 0.347, 0.265, 0.261, 0.246, 0.224, 0.24, 0.312, 0.325, 0.302]"
38,"[0.409, 0.275, 0.228, 0.211, 0.251, 0.32, 0.298, 0.233, 0.198, 0.283]"
39,"[0.545, 0.338, 0.305, 0.245, 0.213, 0.203, 0.195, 0.323, 0.205, 0.33]"
40,"[0.439, 0.269, 0.173, 0.196, 0.155, 0.192, 0.208, 0.195, 0.181, 0.203]"
41,"[0.565, 0.341, 0.127, 0.254, 0.214, 0.209, 0.195, 0.228, 0.175, 0.21]"
42,"[0.423, 0.275, 0.168, 0.243, 0.152, 0.108, 0.092, 0.19, 0.178, 0.193]"
43,"[0.535, 0.349, 0.097, 0.271, 0.212, 0.208, 0.193, 0.193, 0.177, 0.101]"
44,"[0.397, 0.266, 0.17, 0.225, 0.163, 0.108, 0.089, 0.188, 0.178, 0.192]"
45,"[0.53, 0.32, 0.097, 0.28, 0.177, 0.206, 0.194, 0.177, 0.177, 0.101]"
46,"[0.375, 0.262, 0.168, 0.193, 0.178, 0.109, 0.091, 0.19, 0.178, 0.192]"
47,"[0.538, 0.3, 0.097, 0.288, 0.173, 0.207, 0.194, 0.186, 0.142, 0.125]"
48,"[0.357, 0.267, 0.167, 0.207, 0.15, 0.113, 0.102, 0.193, 0.178, 0.19]"
49,"[0.517, 0.314, 0.108, 0.291, 0.174, 0.207, 0.19, 0.206, 0.147, 0.169]"
50,"[0.372, 0.266, 0.166, 0.24, 0.115, 0.146, 0.124, 0.231, 0.18, 0.213]"
51,"[0.503, 0.33, 0.145, 0.289, 0.176, 0.215, 0.208, 0.228, 0.172, 0.22]"
52,"[0.366, 0.263, 0.196, 0.246, 0.142, 0.189, 0.169, 0.283, 0.26, 0.263]"
53,"[0.508, 0.348, 0.226, 0.28, 0.248, 0.271, 0.25, 0.275, 0.202, 0.258]"
54,"[0.379, 0.262, 0.241, 0.238, 0.216, 0.275, 0.258, 0.287, 0.274, 0.266]"
55,"[0.517, 0.339, 0.26, 0.288, 0.251, 0.274, 0.251, 0.353, 0.33, 0.266]"
56,"[0.38, 0.26, 0.242, 0.241, 0.344, 0.328, 0.348, 0.287, 0.274, 0.267]"
57,"[0.548, 0.343, 0.27, 0.294, 0.252, 0.277, 0.251, 0.372, 0.37, 0.281]"
58,"[0.359, 0.262, 0.244, 0.252, 0.347, 0.336, 0.354, 0.282, 0.271, 0.266]"
59,"[0.577, 0.331, 0.264, 0.292, 0.258, 0.281, 0.254, 0.383, 0.38, 0.271]"
60,"[0.332, 0.258, 0.245, 0.274, 0.332, 0.313, 0.331, 0.285, 0.27, 0.261]"
61,"[0.604, 0.306, 0.246, 0.336, 0.264, 0.29, 0.266, 0.379, 0.369, 0.253]"
62,"[0.345, 0.254, 0.251, 0.282, 0.308, 0.27, 0.273, 0.285, 0.271, 0.263]"
63,"[0.552, 0.296, 0.231, 0.365, 0.265, 0.294, 0.269, 0.376, 0.361, 0.234]"
64,"[0.337, 0.24, 0.247, 0.281, 0.298, 0.256, 0.273, 0.287, 0.271, 0.26]"
65,"[0.451, 0.313, 0.239, 0.372, 0.265, 0.294, 0.27, 0.361, 0.341, 0.239]"
66,"[0.398, 0.272, 0.244, 0.277, 0.279, 0.249, 0.27, 0.284, 0.271, 0.256]"
67,"[0.399, 0.295, 0.244, 0.371, 0.265, 0.295, 0.267, 0.35, 0.325, 0.245]"
68,"[0.509, 0.339, 0.239, 0.274, 0.267, 0.254, 0.275, 0.282, 0.266, 0.255]"
69,"[0.364, 0.292, 0.253, 0.365, 0.26, 0.289, 0.255, 0.34, 0.317, 0.253]"
70,"[0.481, 0.305, 0.228, 0.265, 0.273, 0.256, 0.291, 0.279, 0.264, 0.244]"
71,"[0.342, 0.279, 0.267, 0.353, 0.251, 0.277, 0.251, 0.335, 0.32, 0.263]"
72,"[0.47, 0.314, 0.227, 0.266, 0.277, 0.248, 0.284, 0.275, 0.264, 0.247]"
73,"[0.329, 0.279, 0.264, 0.358, 0.251, 0.275, 0.25, 0.33, 0.321, 0.263]"
74,"[0.479, 0.316, 0.231, 0.276, 0.278, 0.244, 0.287, 0.277, 0.267, 0.251]"
75,"[0.333, 0.292, 0.272, 0.348, 0.257, 0.281, 0.253, 0.332, 0.319, 0.268]"
76,"[0.457, 0.3, 0.234, 0.277, 0.283, 0.255, 0.289, 0.278, 0.267, 0.259]"
77,"[0.37, 0.309, 0.278, 0.355, 0.26, 0.285, 0.256, 0.34, 0.314, 0.268]"
78,"[0.412, 0.281, 0.237, 0.278, 0.29, 0.263, 0.29, 0.283, 0.267, 0.261]"
79,"[0.463, 0.375, 0.289, 0.348, 0.261, 0.287, 0.259, 0.335, 0.31, 0.277]"
80,"[0.373, 0.283, 0.245, 0.28, 0.285, 0.251, 0.284, 0.283, 0.269, 0.263]"
81,"[0.409, 0.461, 0.293, 0.345, 0.261, 0.287, 0.26, 0.334, 0.312, 0.269]"
82,"[0.369, 0.284, 0.245, 0.281, 0.287, 0.249, 0.284, 0.277, 0.268, 0.265]"
83,"[0.422, 0.43, 0.29, 0.344, 0.26, 0.289, 0.258, 0.332, 0.307, 0.269]"
84,"[0.368, 0.276, 0.245, 0.281, 0.286, 0.248, 0.284, 0.277, 0.268, 0.265]"
85,"[0.445, 0.432, 0.267, 0.346, 0.259, 0.289, 0.258, 0.33, 0.306, 0.265]"
86,"[0.365, 0.27, 0.246, 0.281, 0.283, 0.244, 0.275, 0.277, 0.267, 0.266]"
87,"[0.437, 0.423, 0.273, 0.348, 0.257, 0.286, 0.257, 0.333, 0.311, 0.273]"
88,"[0.373, 0.266, 0.242, 0.279, 0.277, 0.249, 0.273, 0.277, 0.268, 0.266]"
89,"[0.421, 0.481, 0.269, 0.359, 0.254, 0.287, 0.258, 0.337, 0.313, 0.267]"
90,"[0.379, 0.271, 0.237, 0.277, 0.271, 0.234, 0.265, 0.277, 0.269, 0.261]"
91,"[0.418, 0.49, 0.275, 0.353, 0.252, 0.286, 0.256, 0.336, 0.311, 0.277]"
92,"[0.368, 0.266, 0.237, 0.275, 0.262, 0.226, 0.268, 0.277, 0.269, 0.262]"
93,"[0.419, 0.502, 0.276, 0.357, 0.25, 0.285, 0.254, 0.329, 0.314, 0.271]"
94,"[0.366, 0.268, 0.239, 0.274, 0.275, 0.224, 0.273, 0.278, 0.268, 0.262]"
95,"[0.415, 0.477, 0.291, 0.355, 0.251, 0.283, 0.254, 0.327, 0.304, 0.281]"
96,"[0.364, 0.274, 0.239, 0.275, 0.267, 0.226, 0.276, 0.279, 0.269, 0.264]"
97,"[0.428, 0.476, 0.281, 0.357, 0.25, 0.283, 0.252, 0.327, 0.304, 0.276]"
98,"[0.359, 0.281, 0.239, 0.277, 0.275, 0.228, 0.279, 0.28, 0.269, 0.265]"
99,"[0.437, 0.471, 0.279, 0.356, 0.244, 0.283, 0.252, 0.327, 0.302, 0.275]"
