eigenvector_centrality,"[0, 5]"
0,"[0.088, 0.086, 0.108, 0.097, 0.048, 0.106, 0.092, 0.098, 0.113, 0.103]"
1,"[0.08, 0.109, 0.116, 0.097, 0.106, 0.086, 0.109, 0.113, 0.113, 0.103]"
2,"[0.102, 0.109, 0.116, 0.117, 0.083, 0.086, 0.109, 0.104, 0.124, 0.103]"
3,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.089, 0.104, 0.113, 0.103]"
4,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.116, 0.109, 0.104, 0.113, 0.103]"
5,"[0.08, 0.109, 0.116, 0.097, 0.136, 0.086, 0.102, 0.104, 0.113, 0.103]"
6,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
7,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.109, 0.104, 0.113, 0.103]"
8,"[0.112, 0.109, 0.116, 0.097, 0.083, 0.173, 0.109, 0.104, 0.113, 0.103]"
9,"[0.08, 0.109, 0.116, 0.097, 0.174, 0.086, 0.109, 0.104, 0.113, 0.103]"
10,"[0.125, 0.109, 0.116, 0.097, 0.083, 0.103, 0.109, 0.104, 0.113, 0.103]"
11,"[0.08, 0.109, 0.116, 0.097, 0.11, 0.086, 0.109, 0.147, 0.113, 0.103]"
12,"[0.123, 0.109, 0.116, 0.097, 0.083, 0.103, 0.109, 0.104, 0.113, 0.103]"
13,"[0.08, 0.109, 0.116, 0.097, 0.11, 0.086, 0.109, 0.238, 0.113, 0.103]"
14,"[0.095, 0.109, 0.116, 0.246, 0.083, 0.103, 0.109, 0.104, 0.132, 0.103]"
15,"[0.08, 0.109, 0.116, 0.097, 0.11, 0.086, 0.129, 0.178, 0.123, 0.103]"
16,"[0.175, 0.118, 0.116, 0.128, 0.083, 0.152, 0.109, 0.104, 0.243, 0.103]"
17,"[0.08, 0.109, 0.162, 0.097, 0.11, 0.086, 0.274, 0.184, 0.162, 0.191]"
18,"[0.275, 0.143, 0.116, 0.193, 0.083, 0.188, 0.109, 0.104, 0.294, 0.197]"
19,"[0.08, 0.109, 0.315, 0.097, 0.17, 0.086, 0.201, 0.194, 0.205, 0.176]"
20,"[0.262, 0.228, 0.116, 0.216, 0.155, 0.248, 0.109, 0.104, 0.272, 0.241]"
21,"[0.154, 0.137, 0.276, 0.097, 0.198, 0.086, 0.29, 0.201, 0.25, 0.224]"
22,"[0.29, 0.246, 0.116, 0.218, 0.18, 0.232, 0.178, 0.111, 0.287, 0.185]"
23,"[0.175, 0.142, 0.36, 0.17, 0.212, 0.088, 0.207, 0.202, 0.213, 0.242]"
24,"[0.311, 0.256, 0.172, 0.202, 0.19, 0.278, 0.201, 0.2, 0.305, 0.21]"
25,"[0.258, 0.198, 0.328, 0.17, 0.27, 0.224, 0.278, 0.226, 0.227, 0.242]"
26,"[0.088, 0.246, 0.212, 0.304, 0.307, 0.203, 0.201, 0.221, 0.271, 0.218]"
27,"[0.192, 0.226, 0.354, 0.296, 0.289, 0.202, 0.316, 0.201, 0.3, 0.247]"
28,"[0.088, 0.269, 0.23, 0.23, 0.274, 0.189, 0.323, 0.331, 0.261, 0.323]"
29,"[0.238, 0.163, 0.311, 0.255, 0.221, 0.108, 0.32, 0.202, 0.308, 0.26]"
30,"[0.093, 0.32, 0.202, 0.207, 0.28, 0.21, 0.272, 0.249, 0.329, 0.238]"
31,"[0.105, 0.161, 0.236, 0.245, 0.183, 0.108, 0.222, 0.264, 0.205, 0.255]"
32,"[0.118, 0.27, 0.2, 0.21, 0.268, 0.263, 0.269, 0.255, 0.292, 0.17]"
33,"[0.105, 0.154, 0.215, 0.176, 0.182, 0.108, 0.201, 0.253, 0.201, 0.244]"
34,"[0.101, 0.236, 0.194, 0.193, 0.27, 0.254, 0.269, 0.205, 0.264, 0.169]"
35,"[0.105, 0.125, 0.224, 0.158, 0.179, 0.108, 0.201, 0.195, 0.2, 0.254]"
36,"[0.105, 0.306, 0.168, 0.192, 0.266, 0.256, 0.268, 0.205, 0.236, 0.162]"
37,"[0.025, 0.109, 0.226, 0.147, 0.173, 0.108, 0.197, 0.172, 0.201, 0.28]"
38,"[0.105, 0.317, 0.152, 0.225, 0.224, 0.219, 0.19, 0.207, 0.215, 0.138]"
39,"[0.008, 0.109, 0.233, 0.138, 0.172, 0.108, 0.227, 0.155, 0.224, 0.266]"
