eigenvector_centrality,[5]
0,"[0.095, 0.099, 0.106, 0.105, 0.109, 0.095, 0.089, 0.094, 0.1, 0.142]"
1,"[0.111, 0.085, 0.106, 0.128, 0.103, 0.102, 0.093, 0.104, 0.11, 0.1]"
2,"[0.095, 0.084, 0.087, 0.117, 0.083, 0.104, 0.092, 0.113, 0.109, 0.103]"
3,"[0.161, 0.233, 0.106, 0.117, 0.111, 0.086, 0.109, 0.113, 0.1, 0.103]"
4,"[0.088, 0.091, 0.124, 0.117, 0.094, 0.154, 0.206, 0.163, 0.1, 0.101]"
5,"[0.102, 0.085, 0.106, 0.132, 0.094, 0.179, 0.089, 0.104, 0.178, 0.133]"
6,"[0.088, 0.085, 0.083, 0.097, 0.276, 0.105, 0.092, 0.104, 0.188, 0.103]"
7,"[0.133, 0.19, 0.106, 0.172, 0.109, 0.121, 0.156, 0.28, 0.186, 0.103]"
8,"[0.088, 0.212, 0.261, 0.105, 0.083, 0.102, 0.109, 0.104, 0.099, 0.202]"
9,"[0.111, 0.109, 0.106, 0.108, 0.109, 0.095, 0.237, 0.112, 0.091, 0.103]"
10,"[0.088, 0.205, 0.209, 0.29, 0.094, 0.102, 0.109, 0.318, 0.121, 0.103]"
11,"[0.174, 0.109, 0.106, 0.119, 0.186, 0.1, 0.168, 0.104, 0.248, 0.203]"
12,"[0.088, 0.174, 0.197, 0.22, 0.094, 0.102, 0.109, 0.223, 0.093, 0.175]"
13,"[0.142, 0.162, 0.106, 0.101, 0.213, 0.095, 0.092, 0.102, 0.178, 0.112]"
14,"[0.088, 0.127, 0.216, 0.283, 0.094, 0.102, 0.255, 0.223, 0.093, 0.14]"
15,"[0.361, 0.172, 0.106, 0.232, 0.109, 0.095, 0.092, 0.141, 0.178, 0.202]"
16,"[0.088, 0.153, 0.275, 0.215, 0.094, 0.102, 0.109, 0.222, 0.093, 0.178]"
17,"[0.292, 0.183, 0.108, 0.166, 0.195, 0.169, 0.165, 0.113, 0.18, 0.201]"
18,"[0.088, 0.098, 0.232, 0.192, 0.094, 0.102, 0.109, 0.236, 0.093, 0.19]"
19,"[0.352, 0.211, 0.198, 0.151, 0.336, 0.221, 0.148, 0.113, 0.183, 0.201]"
20,"[0.088, 0.11, 0.186, 0.217, 0.094, 0.109, 0.262, 0.223, 0.093, 0.236]"
21,"[0.391, 0.223, 0.202, 0.159, 0.251, 0.242, 0.151, 0.132, 0.206, 0.197]"
22,"[0.159, 0.099, 0.203, 0.221, 0.181, 0.198, 0.274, 0.227, 0.093, 0.262]"
23,"[0.379, 0.221, 0.202, 0.234, 0.29, 0.241, 0.213, 0.154, 0.266, 0.182]"
24,"[0.19, 0.142, 0.216, 0.21, 0.231, 0.216, 0.291, 0.241, 0.093, 0.288]"
25,"[0.346, 0.252, 0.202, 0.253, 0.395, 0.263, 0.233, 0.158, 0.292, 0.206]"
26,"[0.19, 0.165, 0.261, 0.299, 0.263, 0.2, 0.293, 0.287, 0.093, 0.103]"
27,"[0.298, 0.235, 0.202, 0.184, 0.367, 0.099, 0.248, 0.102, 0.312, 0.227]"
28,"[0.19, 0.279, 0.265, 0.273, 0.328, 0.112, 0.268, 0.289, 0.093, 0.109]"
29,"[0.27, 0.293, 0.202, 0.183, 0.339, 0.081, 0.304, 0.102, 0.232, 0.231]"
30,"[0.29, 0.307, 0.369, 0.159, 0.34, 0.086, 0.252, 0.295, 0.093, 0.103]"
31,"[0.334, 0.379, 0.209, 0.101, 0.324, 0.008, 0.273, 0.102, 0.15, 0.23]"
32,"[0.359, 0.286, 0.371, 0.159, 0.239, 0.086, 0.281, 0.338, 0.093, 0.102]"
33,"[0.352, 0.229, 0.355, 0.101, 0.343, 0.086, 0.216, 0.102, 0.109, 0.181]"
34,"[0.359, 0.193, 0.202, 0.097, 0.39, 0.008, 0.186, 0.24, 0.093, 0.103]"
35,"[0.229, 0.138, 0.206, 0.101, 0.225, 0.112, 0.203, 0.102, 0.109, 0.256]"
36,"[0.382, 0.14, 0.144, 0.051, 0.118, 0.112, 0.161, 0.167, 0.093, 0.152]"
37,"[0.151, 0.097, 0.151, 0.09, 0.21, 0.108, 0.199, 0.092, 0.109, 0.184]"
38,"[0.291, 0.107, 0.14, 0.089, 0.091, 0.112, 0.118, 0.059, 0.093, 0.102]"
39,"[0.222, 0.102, 0.183, 0.09, 0.352, 0.111, 0.247, 0.092, 0.157, 0.151]"
40,"[0.298, 0.109, 0.215, 0.086, 0.091, 0.112, 0.104, 0.077, 0.093, 0.102]"
41,"[0.189, 0.139, 0.237, 0.09, 0.226, 0.112, 0.214, 0.092, 0.159, 0.154]"
42,"[0.327, 0.197, 0.175, 0.074, 0.091, 0.112, 0.103, 0.06, 0.09, 0.102]"
43,"[0.116, 0.194, 0.254, 0.09, 0.201, 0.112, 0.202, 0.092, 0.156, 0.165]"
44,"[0.35, 0.224, 0.167, 0.077, 0.091, 0.112, 0.103, 0.078, 0.008, 0.086]"
45,"[0.116, 0.192, 0.244, 0.09, 0.216, 0.112, 0.173, 0.092, 0.146, 0.142]"
46,"[0.34, 0.267, 0.147, 0.09, 0.091, 0.112, 0.103, 0.092, 0.035, 0.007]"
47,"[0.116, 0.184, 0.274, 0.09, 0.159, 0.112, 0.191, 0.092, 0.109, 0.164]"
48,"[0.324, 0.269, 0.111, 0.09, 0.091, 0.112, 0.103, 0.092, 0.106, 0.025]"
49,"[0.116, 0.128, 0.277, 0.09, 0.047, 0.112, 0.261, 0.092, 0.109, 0.182]"
50,"[0.256, 0.232, 0.084, 0.09, 0.091, 0.112, 0.103, 0.092, 0.106, 0.103]"
51,"[0.116, 0.104, 0.233, 0.09, 0.06, 0.112, 0.236, 0.092, 0.111, 0.197]"
52,"[0.19, 0.204, 0.083, 0.09, 0.091, 0.112, 0.103, 0.092, 0.106, 0.103]"
53,"[0.116, 0.104, 0.221, 0.09, 0.046, 0.112, 0.184, 0.092, 0.111, 0.183]"
54,"[0.183, 0.212, 0.083, 0.09, 0.091, 0.112, 0.103, 0.092, 0.106, 0.103]"
55,"[0.116, 0.104, 0.2, 0.09, 0.07, 0.112, 0.19, 0.092, 0.116, 0.199]"
56,"[0.17, 0.183, 0.083, 0.09, 0.091, 0.112, 0.103, 0.092, 0.106, 0.103]"
57,"[0.117, 0.104, 0.166, 0.09, 0.085, 0.112, 0.257, 0.092, 0.13, 0.174]"
58,"[0.152, 0.197, 0.083, 0.09, 0.091, 0.112, 0.102, 0.092, 0.106, 0.103]"
59,"[0.127, 0.104, 0.145, 0.09, 0.087, 0.112, 0.273, 0.092, 0.13, 0.107]"
60,"[0.128, 0.168, 0.083, 0.09, 0.091, 0.112, 0.181, 0.092, 0.106, 0.103]"
61,"[0.135, 0.104, 0.114, 0.09, 0.091, 0.112, 0.209, 0.092, 0.102, 0.103]"
62,"[0.105, 0.138, 0.083, 0.09, 0.091, 0.112, 0.128, 0.092, 0.106, 0.103]"
63,"[0.155, 0.104, 0.113, 0.09, 0.091, 0.112, 0.211, 0.092, 0.106, 0.103]"
64,"[0.105, 0.13, 0.083, 0.09, 0.091, 0.112, 0.114, 0.092, 0.106, 0.103]"
65,"[0.195, 0.104, 0.132, 0.09, 0.091, 0.112, 0.213, 0.092, 0.106, 0.103]"
66,"[0.106, 0.113, 0.083, 0.09, 0.091, 0.112, 0.114, 0.092, 0.106, 0.103]"
67,"[0.112, 0.104, 0.105, 0.09, 0.091, 0.112, 0.168, 0.092, 0.106, 0.103]"
68,"[0.105, 0.113, 0.083, 0.09, 0.091, 0.112, 0.114, 0.092, 0.106, 0.103]"
69,"[0.105, 0.104, 0.084, 0.09, 0.091, 0.112, 0.106, 0.092, 0.106, 0.103]"
70,"[0.117, 0.113, 0.083, 0.09, 0.091, 0.112, 0.114, 0.092, 0.106, 0.103]"
71,"[0.105, 0.104, 0.084, 0.09, 0.091, 0.112, 0.125, 0.092, 0.106, 0.103]"
72,"[0.114, 0.114, 0.083, 0.09, 0.091, 0.112, 0.114, 0.092, 0.106, 0.103]"
73,"[0.105, 0.104, 0.083, 0.09, 0.091, 0.112, 0.096, 0.092, 0.106, 0.103]"
74,"[0.105, 0.112, 0.083, 0.09, 0.091, 0.112, 0.114, 0.092, 0.106, 0.103]"
