eigenvector_centrality,[8]
0,"[0.095, 0.086, 0.108, 0.097, 0.11, 0.103, 0.093, 0.104, 0.106, 0.12]"
1,"[0.095, 0.086, 0.083, 0.097, 0.11, 0.103, 0.093, 0.085, 0.103, 0.12]"
2,"[0.11, 0.086, 0.108, 0.179, 0.11, 0.202, 0.093, 0.085, 0.197, 0.163]"
3,"[0.226, 0.149, 0.162, 0.173, 0.236, 0.193, 0.12, 0.105, 0.103, 0.237]"
4,"[0.166, 0.211, 0.149, 0.172, 0.202, 0.209, 0.128, 0.286, 0.208, 0.225]"
5,"[0.222, 0.219, 0.202, 0.256, 0.222, 0.184, 0.173, 0.222, 0.241, 0.249]"
6,"[0.341, 0.272, 0.279, 0.351, 0.219, 0.321, 0.2, 0.367, 0.272, 0.216]"
7,"[0.283, 0.322, 0.225, 0.279, 0.371, 0.241, 0.28, 0.278, 0.361, 0.426]"
8,"[0.451, 0.345, 0.346, 0.369, 0.335, 0.326, 0.427, 0.26, 0.247, 0.267]"
9,"[0.296, 0.418, 0.255, 0.26, 0.411, 0.296, 0.298, 0.363, 0.306, 0.364]"
10,"[0.385, 0.348, 0.408, 0.275, 0.321, 0.347, 0.374, 0.267, 0.259, 0.278]"
11,"[0.281, 0.34, 0.223, 0.274, 0.365, 0.321, 0.286, 0.323, 0.478, 0.423]"
12,"[0.374, 0.339, 0.341, 0.266, 0.317, 0.399, 0.408, 0.37, 0.352, 0.318]"
13,"[0.333, 0.354, 0.278, 0.295, 0.457, 0.387, 0.348, 0.298, 0.339, 0.451]"
14,"[0.395, 0.346, 0.35, 0.288, 0.32, 0.437, 0.427, 0.337, 0.384, 0.314]"
15,"[0.368, 0.383, 0.33, 0.307, 0.423, 0.373, 0.41, 0.295, 0.267, 0.435]"
16,"[0.382, 0.372, 0.403, 0.31, 0.337, 0.358, 0.406, 0.394, 0.358, 0.306]"
17,"[0.36, 0.384, 0.349, 0.333, 0.407, 0.326, 0.397, 0.284, 0.286, 0.416]"
18,"[0.366, 0.38, 0.402, 0.336, 0.332, 0.364, 0.352, 0.338, 0.315, 0.301]"
19,"[0.357, 0.383, 0.376, 0.359, 0.427, 0.32, 0.382, 0.32, 0.31, 0.315]"
20,"[0.374, 0.386, 0.339, 0.374, 0.347, 0.387, 0.35, 0.318, 0.29, 0.367]"
21,"[0.355, 0.418, 0.297, 0.386, 0.434, 0.394, 0.41, 0.364, 0.243, 0.343]"
22,"[0.381, 0.403, 0.369, 0.391, 0.373, 0.392, 0.333, 0.331, 0.282, 0.361]"
23,"[0.369, 0.492, 0.306, 0.462, 0.414, 0.435, 0.399, 0.357, 0.298, 0.355]"
24,"[0.414, 0.404, 0.348, 0.411, 0.398, 0.424, 0.353, 0.326, 0.289, 0.37]"
25,"[0.386, 0.456, 0.295, 0.45, 0.417, 0.453, 0.447, 0.391, 0.317, 0.396]"
26,"[0.462, 0.41, 0.392, 0.392, 0.398, 0.403, 0.37, 0.347, 0.383, 0.35]"
27,"[0.386, 0.334, 0.336, 0.493, 0.44, 0.439, 0.45, 0.382, 0.431, 0.429]"
28,"[0.478, 0.412, 0.425, 0.468, 0.377, 0.41, 0.427, 0.377, 0.397, 0.44]"
29,"[0.373, 0.376, 0.327, 0.476, 0.508, 0.409, 0.44, 0.39, 0.475, 0.437]"
30,"[0.456, 0.414, 0.429, 0.51, 0.346, 0.463, 0.501, 0.368, 0.4, 0.5]"
31,"[0.366, 0.402, 0.305, 0.446, 0.506, 0.374, 0.445, 0.368, 0.468, 0.438]"
32,"[0.474, 0.457, 0.437, 0.48, 0.34, 0.499, 0.492, 0.395, 0.403, 0.515]"
33,"[0.417, 0.483, 0.314, 0.455, 0.509, 0.387, 0.464, 0.396, 0.472, 0.426]"
34,"[0.485, 0.44, 0.436, 0.484, 0.359, 0.532, 0.492, 0.362, 0.454, 0.518]"
35,"[0.456, 0.55, 0.382, 0.434, 0.497, 0.386, 0.477, 0.451, 0.465, 0.452]"
36,"[0.499, 0.462, 0.426, 0.477, 0.344, 0.492, 0.542, 0.359, 0.505, 0.487]"
37,"[0.444, 0.541, 0.401, 0.432, 0.471, 0.418, 0.5, 0.472, 0.517, 0.454]"
38,"[0.474, 0.463, 0.446, 0.44, 0.366, 0.497, 0.583, 0.371, 0.49, 0.428]"
39,"[0.412, 0.497, 0.392, 0.427, 0.436, 0.411, 0.46, 0.465, 0.486, 0.417]"
40,"[0.462, 0.441, 0.463, 0.38, 0.366, 0.478, 0.548, 0.347, 0.468, 0.354]"
41,"[0.397, 0.526, 0.383, 0.459, 0.411, 0.43, 0.434, 0.435, 0.419, 0.471]"
42,"[0.466, 0.407, 0.435, 0.358, 0.347, 0.456, 0.545, 0.335, 0.482, 0.305]"
43,"[0.405, 0.502, 0.346, 0.48, 0.373, 0.434, 0.429, 0.38, 0.346, 0.51]"
44,"[0.444, 0.455, 0.373, 0.352, 0.336, 0.406, 0.481, 0.35, 0.47, 0.283]"
45,"[0.387, 0.486, 0.313, 0.49, 0.427, 0.426, 0.406, 0.368, 0.302, 0.533]"
46,"[0.449, 0.517, 0.384, 0.381, 0.364, 0.401, 0.505, 0.401, 0.507, 0.313]"
47,"[0.433, 0.498, 0.378, 0.486, 0.43, 0.456, 0.459, 0.424, 0.37, 0.517]"
48,"[0.486, 0.552, 0.399, 0.412, 0.391, 0.406, 0.469, 0.491, 0.484, 0.354]"
49,"[0.49, 0.518, 0.471, 0.487, 0.445, 0.478, 0.465, 0.448, 0.401, 0.485]"
50,"[0.452, 0.523, 0.404, 0.423, 0.463, 0.425, 0.46, 0.446, 0.401, 0.414]"
51,"[0.494, 0.521, 0.439, 0.479, 0.432, 0.494, 0.434, 0.461, 0.406, 0.432]"
52,"[0.434, 0.51, 0.415, 0.446, 0.492, 0.428, 0.462, 0.373, 0.394, 0.446]"
53,"[0.527, 0.506, 0.386, 0.501, 0.404, 0.494, 0.521, 0.487, 0.432, 0.494]"
54,"[0.426, 0.497, 0.418, 0.448, 0.461, 0.432, 0.472, 0.431, 0.487, 0.457]"
55,"[0.476, 0.46, 0.484, 0.474, 0.418, 0.501, 0.514, 0.48, 0.407, 0.485]"
56,"[0.422, 0.516, 0.403, 0.474, 0.475, 0.444, 0.505, 0.47, 0.51, 0.483]"
57,"[0.463, 0.451, 0.467, 0.431, 0.428, 0.454, 0.509, 0.48, 0.445, 0.408]"
58,"[0.438, 0.534, 0.404, 0.541, 0.449, 0.506, 0.525, 0.442, 0.461, 0.575]"
59,"[0.465, 0.453, 0.464, 0.422, 0.506, 0.436, 0.504, 0.52, 0.51, 0.408]"
60,"[0.452, 0.43, 0.466, 0.498, 0.434, 0.542, 0.527, 0.445, 0.475, 0.48]"
61,"[0.448, 0.475, 0.442, 0.436, 0.508, 0.437, 0.54, 0.548, 0.528, 0.416]"
62,"[0.484, 0.463, 0.407, 0.404, 0.418, 0.502, 0.444, 0.446, 0.438, 0.402]"
63,"[0.512, 0.455, 0.475, 0.456, 0.378, 0.462, 0.573, 0.467, 0.382, 0.418]"
64,"[0.425, 0.486, 0.362, 0.372, 0.486, 0.483, 0.481, 0.54, 0.457, 0.374]"
65,"[0.475, 0.453, 0.476, 0.436, 0.424, 0.437, 0.529, 0.439, 0.375, 0.407]"
66,"[0.494, 0.545, 0.45, 0.431, 0.426, 0.48, 0.505, 0.429, 0.416, 0.419]"
67,"[0.477, 0.53, 0.425, 0.446, 0.406, 0.425, 0.504, 0.41, 0.4, 0.413]"
68,"[0.489, 0.514, 0.423, 0.463, 0.42, 0.45, 0.47, 0.429, 0.415, 0.454]"
69,"[0.466, 0.501, 0.455, 0.47, 0.377, 0.441, 0.496, 0.455, 0.401, 0.498]"
70,"[0.458, 0.499, 0.455, 0.436, 0.447, 0.44, 0.466, 0.492, 0.444, 0.463]"
71,"[0.452, 0.53, 0.461, 0.484, 0.366, 0.464, 0.495, 0.432, 0.44, 0.503]"
72,"[0.431, 0.52, 0.351, 0.423, 0.451, 0.402, 0.441, 0.493, 0.461, 0.451]"
73,"[0.476, 0.508, 0.464, 0.496, 0.331, 0.462, 0.479, 0.323, 0.426, 0.54]"
74,"[0.38, 0.526, 0.312, 0.397, 0.46, 0.371, 0.437, 0.494, 0.444, 0.447]"
75,"[0.515, 0.477, 0.47, 0.497, 0.337, 0.458, 0.494, 0.326, 0.409, 0.546]"
76,"[0.366, 0.514, 0.324, 0.397, 0.491, 0.377, 0.421, 0.512, 0.433, 0.451]"
77,"[0.5, 0.447, 0.438, 0.484, 0.358, 0.455, 0.505, 0.337, 0.389, 0.546]"
78,"[0.366, 0.519, 0.333, 0.402, 0.457, 0.381, 0.41, 0.506, 0.433, 0.46]"
79,"[0.516, 0.475, 0.424, 0.486, 0.353, 0.445, 0.524, 0.343, 0.397, 0.535]"
80,"[0.378, 0.542, 0.346, 0.401, 0.427, 0.401, 0.421, 0.505, 0.436, 0.475]"
81,"[0.513, 0.488, 0.423, 0.487, 0.382, 0.437, 0.499, 0.388, 0.419, 0.525]"
82,"[0.425, 0.553, 0.396, 0.444, 0.426, 0.43, 0.452, 0.504, 0.434, 0.497]"
83,"[0.513, 0.511, 0.432, 0.497, 0.4, 0.433, 0.485, 0.453, 0.435, 0.525]"
84,"[0.461, 0.562, 0.427, 0.473, 0.431, 0.456, 0.463, 0.493, 0.461, 0.535]"
85,"[0.525, 0.528, 0.436, 0.498, 0.42, 0.449, 0.508, 0.45, 0.459, 0.522]"
86,"[0.458, 0.548, 0.424, 0.499, 0.438, 0.46, 0.478, 0.482, 0.478, 0.557]"
87,"[0.549, 0.52, 0.44, 0.497, 0.434, 0.455, 0.516, 0.441, 0.476, 0.516]"
88,"[0.472, 0.554, 0.422, 0.489, 0.446, 0.491, 0.488, 0.47, 0.5, 0.557]"
89,"[0.557, 0.531, 0.428, 0.478, 0.445, 0.494, 0.53, 0.491, 0.507, 0.521]"
90,"[0.494, 0.547, 0.444, 0.472, 0.48, 0.516, 0.502, 0.497, 0.519, 0.548]"
91,"[0.557, 0.529, 0.423, 0.466, 0.446, 0.51, 0.549, 0.483, 0.514, 0.533]"
92,"[0.49, 0.552, 0.462, 0.468, 0.483, 0.493, 0.499, 0.513, 0.526, 0.484]"
93,"[0.573, 0.519, 0.45, 0.437, 0.435, 0.541, 0.566, 0.482, 0.463, 0.517]"
94,"[0.465, 0.576, 0.456, 0.478, 0.473, 0.457, 0.458, 0.509, 0.484, 0.459]"
95,"[0.552, 0.518, 0.442, 0.499, 0.45, 0.525, 0.542, 0.477, 0.466, 0.531]"
96,"[0.465, 0.531, 0.456, 0.485, 0.454, 0.455, 0.472, 0.47, 0.478, 0.479]"
97,"[0.515, 0.525, 0.432, 0.539, 0.457, 0.509, 0.534, 0.47, 0.474, 0.529]"
98,"[0.465, 0.514, 0.455, 0.505, 0.405, 0.466, 0.486, 0.454, 0.514, 0.497]"
99,"[0.479, 0.514, 0.395, 0.555, 0.453, 0.479, 0.497, 0.479, 0.478, 0.52]"
