eigenvector_centrality,[8]
0,"[0.121, 0.109, 0.142, 0.081, 0.104, 0.141, 0.114, 0.089, 0.1, 0.103]"
1,"[0.108, 0.104, 0.106, 0.081, 0.091, 0.108, 0.095, 0.136, 0.106, 0.103]"
2,"[0.116, 0.104, 0.083, 0.081, 0.138, 0.102, 0.092, 0.092, 0.109, 0.098]"
3,"[0.082, 0.112, 0.106, 0.09, 0.091, 0.112, 0.114, 0.097, 0.109, 0.098]"
4,"[0.209, 0.112, 0.089, 0.081, 0.143, 0.102, 0.114, 0.117, 0.109, 0.098]"
5,"[0.177, 0.138, 0.179, 0.187, 0.11, 0.112, 0.215, 0.13, 0.163, 0.103]"
6,"[0.106, 0.104, 0.104, 0.108, 0.182, 0.191, 0.116, 0.109, 0.145, 0.154]"
7,"[0.103, 0.107, 0.186, 0.171, 0.199, 0.112, 0.252, 0.18, 0.093, 0.103]"
8,"[0.105, 0.187, 0.104, 0.172, 0.106, 0.191, 0.102, 0.196, 0.193, 0.168]"
9,"[0.103, 0.107, 0.184, 0.169, 0.196, 0.112, 0.092, 0.107, 0.093, 0.179]"
10,"[0.15, 0.085, 0.104, 0.15, 0.109, 0.168, 0.102, 0.104, 0.187, 0.188]"
11,"[0.103, 0.107, 0.172, 0.101, 0.11, 0.112, 0.092, 0.102, 0.093, 0.145]"
12,"[0.272, 0.179, 0.104, 0.131, 0.094, 0.163, 0.102, 0.104, 0.18, 0.242]"
13,"[0.103, 0.107, 0.169, 0.101, 0.115, 0.127, 0.092, 0.11, 0.093, 0.106]"
14,"[0.154, 0.168, 0.104, 0.132, 0.095, 0.153, 0.102, 0.186, 0.191, 0.189]"
15,"[0.103, 0.107, 0.164, 0.101, 0.194, 0.125, 0.092, 0.11, 0.093, 0.117]"
16,"[0.218, 0.186, 0.104, 0.209, 0.109, 0.152, 0.102, 0.193, 0.206, 0.144]"
17,"[0.103, 0.107, 0.149, 0.101, 0.23, 0.127, 0.092, 0.108, 0.093, 0.116]"
18,"[0.259, 0.186, 0.104, 0.221, 0.126, 0.155, 0.102, 0.186, 0.237, 0.156]"
19,"[0.103, 0.107, 0.147, 0.101, 0.262, 0.181, 0.092, 0.12, 0.093, 0.116]"
