eigenvector_centrality,[9]
0,"[0.088, 0.185, 0.083, 0.093, 0.094, 0.112, 0.133, 0.092, 0.106, 0.103]"
1,"[0.105, 0.175, 0.083, 0.09, 0.091, 0.112, 0.153, 0.113, 0.106, 0.103]"
2,"[0.105, 0.104, 0.083, 0.117, 0.091, 0.112, 0.092, 0.092, 0.125, 0.103]"
3,"[0.105, 0.104, 0.183, 0.09, 0.183, 0.112, 0.205, 0.092, 0.203, 0.193]"
4,"[0.125, 0.182, 0.118, 0.117, 0.174, 0.204, 0.114, 0.092, 0.205, 0.2]"
5,"[0.179, 0.293, 0.184, 0.18, 0.172, 0.274, 0.205, 0.219, 0.226, 0.182]"
6,"[0.246, 0.373, 0.184, 0.213, 0.27, 0.301, 0.229, 0.41, 0.333, 0.272]"
7,"[0.193, 0.404, 0.368, 0.324, 0.279, 0.435, 0.438, 0.356, 0.355, 0.336]"
8,"[0.438, 0.29, 0.321, 0.41, 0.476, 0.444, 0.446, 0.451, 0.513, 0.195]"
9,"[0.187, 0.336, 0.395, 0.436, 0.252, 0.458, 0.284, 0.231, 0.374, 0.337]"
10,"[0.344, 0.184, 0.212, 0.386, 0.297, 0.432, 0.417, 0.327, 0.363, 0.174]"
11,"[0.19, 0.302, 0.29, 0.349, 0.155, 0.38, 0.339, 0.18, 0.298, 0.261]"
12,"[0.326, 0.179, 0.21, 0.323, 0.295, 0.392, 0.368, 0.3, 0.286, 0.171]"
13,"[0.226, 0.302, 0.278, 0.324, 0.24, 0.357, 0.393, 0.22, 0.282, 0.261]"
14,"[0.315, 0.231, 0.227, 0.328, 0.301, 0.391, 0.279, 0.312, 0.309, 0.161]"
15,"[0.256, 0.318, 0.281, 0.344, 0.314, 0.356, 0.418, 0.268, 0.305, 0.268]"
16,"[0.307, 0.3, 0.22, 0.345, 0.304, 0.381, 0.321, 0.346, 0.336, 0.166]"
17,"[0.269, 0.35, 0.286, 0.39, 0.339, 0.37, 0.426, 0.335, 0.363, 0.272]"
18,"[0.31, 0.357, 0.3, 0.34, 0.337, 0.383, 0.384, 0.364, 0.38, 0.283]"
19,"[0.25, 0.373, 0.288, 0.371, 0.367, 0.377, 0.421, 0.373, 0.386, 0.28]"
20,"[0.311, 0.398, 0.37, 0.334, 0.406, 0.401, 0.401, 0.332, 0.361, 0.284]"
21,"[0.304, 0.388, 0.286, 0.359, 0.419, 0.391, 0.426, 0.372, 0.4, 0.327]"
22,"[0.308, 0.41, 0.342, 0.342, 0.406, 0.424, 0.356, 0.347, 0.358, 0.285]"
23,"[0.311, 0.35, 0.315, 0.386, 0.454, 0.398, 0.437, 0.396, 0.422, 0.355]"
24,"[0.314, 0.447, 0.338, 0.361, 0.37, 0.459, 0.339, 0.365, 0.364, 0.35]"
25,"[0.305, 0.365, 0.349, 0.407, 0.48, 0.402, 0.432, 0.424, 0.433, 0.33]"
26,"[0.342, 0.456, 0.345, 0.376, 0.453, 0.405, 0.35, 0.482, 0.395, 0.493]"
27,"[0.272, 0.389, 0.456, 0.421, 0.451, 0.428, 0.401, 0.399, 0.414, 0.48]"
28,"[0.406, 0.434, 0.437, 0.314, 0.44, 0.383, 0.426, 0.551, 0.39, 0.365]"
29,"[0.325, 0.426, 0.372, 0.438, 0.336, 0.456, 0.292, 0.342, 0.328, 0.479]"
30,"[0.403, 0.39, 0.46, 0.294, 0.376, 0.306, 0.344, 0.413, 0.341, 0.469]"
31,"[0.433, 0.357, 0.24, 0.432, 0.332, 0.376, 0.265, 0.388, 0.295, 0.397]"
