eigenvector_centrality,"[0, 3]"
0,"[0.103, 0.107, 0.097, 0.101, 0.094, 0.093, 0.093, 0.102, 0.099, 0.1]"
1,"[0.103, 0.107, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.102]"
2,"[0.103, 0.107, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.102]"
3,"[0.103, 0.107, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.102]"
4,"[0.103, 0.107, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.102]"
5,"[0.103, 0.107, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.102]"
6,"[0.103, 0.121, 0.166, 0.101, 0.094, 0.102, 0.106, 0.102, 0.093, 0.105]"
7,"[0.185, 0.187, 0.124, 0.252, 0.218, 0.096, 0.176, 0.213, 0.141, 0.113]"
8,"[0.198, 0.294, 0.32, 0.228, 0.191, 0.4, 0.276, 0.192, 0.233, 0.312]"
9,"[0.409, 0.418, 0.249, 0.503, 0.503, 0.204, 0.358, 0.482, 0.435, 0.254]"
10,"[0.286, 0.503, 0.457, 0.267, 0.192, 0.466, 0.444, 0.323, 0.389, 0.528]"
11,"[0.385, 0.376, 0.243, 0.45, 0.428, 0.206, 0.476, 0.427, 0.554, 0.185]"
12,"[0.269, 0.462, 0.462, 0.224, 0.206, 0.444, 0.422, 0.333, 0.353, 0.383]"
13,"[0.298, 0.282, 0.204, 0.386, 0.415, 0.215, 0.449, 0.413, 0.438, 0.239]"
14,"[0.228, 0.42, 0.447, 0.278, 0.216, 0.441, 0.46, 0.311, 0.264, 0.295]"
15,"[0.298, 0.359, 0.245, 0.392, 0.418, 0.217, 0.39, 0.411, 0.386, 0.227]"
16,"[0.215, 0.414, 0.462, 0.321, 0.227, 0.45, 0.456, 0.325, 0.211, 0.32]"
17,"[0.349, 0.431, 0.281, 0.401, 0.463, 0.256, 0.304, 0.456, 0.36, 0.228]"
18,"[0.208, 0.42, 0.421, 0.383, 0.285, 0.487, 0.384, 0.359, 0.225, 0.357]"
19,"[0.389, 0.473, 0.326, 0.408, 0.456, 0.307, 0.275, 0.479, 0.384, 0.228]"
20,"[0.219, 0.417, 0.445, 0.402, 0.336, 0.496, 0.399, 0.419, 0.285, 0.354]"
21,"[0.386, 0.471, 0.367, 0.4, 0.432, 0.35, 0.318, 0.492, 0.394, 0.272]"
22,"[0.311, 0.37, 0.46, 0.403, 0.365, 0.487, 0.415, 0.442, 0.341, 0.345]"
23,"[0.369, 0.447, 0.393, 0.359, 0.41, 0.392, 0.346, 0.482, 0.371, 0.366]"
24,"[0.381, 0.327, 0.466, 0.393, 0.393, 0.45, 0.417, 0.446, 0.395, 0.364]"
25,"[0.462, 0.415, 0.405, 0.425, 0.332, 0.382, 0.412, 0.441, 0.342, 0.376]"
26,"[0.473, 0.438, 0.472, 0.457, 0.354, 0.442, 0.506, 0.391, 0.402, 0.481]"
27,"[0.519, 0.437, 0.375, 0.499, 0.316, 0.378, 0.404, 0.363, 0.412, 0.362]"
28,"[0.529, 0.372, 0.358, 0.506, 0.383, 0.389, 0.415, 0.441, 0.433, 0.426]"
29,"[0.547, 0.33, 0.415, 0.418, 0.322, 0.427, 0.35, 0.353, 0.353, 0.492]"
30,"[0.471, 0.359, 0.304, 0.42, 0.32, 0.328, 0.336, 0.298, 0.416, 0.335]"
31,"[0.547, 0.285, 0.244, 0.481, 0.257, 0.278, 0.335, 0.274, 0.3, 0.405]"
32,"[0.463, 0.276, 0.225, 0.353, 0.215, 0.275, 0.258, 0.221, 0.288, 0.273]"
33,"[0.498, 0.244, 0.173, 0.525, 0.214, 0.224, 0.273, 0.236, 0.268, 0.306]"
34,"[0.527, 0.262, 0.21, 0.37, 0.192, 0.25, 0.246, 0.224, 0.251, 0.26]"
35,"[0.543, 0.259, 0.187, 0.547, 0.215, 0.233, 0.257, 0.237, 0.259, 0.253]"
36,"[0.497, 0.271, 0.211, 0.355, 0.204, 0.253, 0.245, 0.264, 0.255, 0.256]"
