eigenvector_centrality,"([9, 0], 2)"
0,"[0.095, 0.104, 0.106, 0.118, 0.165, 0.095, 0.093, 0.125, 0.114, 0.157]"
1,"[0.095, 0.085, 0.106, 0.081, 0.176, 0.102, 0.092, 0.094, 0.168, 0.132]"
