eigenvector_centrality,[0]
0,"[0.108, 0.109, 0.106, 0.093, 0.104, 0.086, 0.094, 0.123, 0.088, 0.103]"
1,"[0.08, 0.109, 0.098, 0.097, 0.094, 0.058, 0.165, 0.113, 0.153, 0.103]"
2,"[0.08, 0.083, 0.116, 0.169, 0.101, 0.102, 0.109, 0.113, 0.113, 0.103]"
3,"[0.08, 0.085, 0.116, 0.097, 0.211, 0.104, 0.109, 0.113, 0.113, 0.103]"
4,"[0.08, 0.103, 0.116, 0.097, 0.083, 0.117, 0.109, 0.113, 0.113, 0.113]"
5,"[0.08, 0.085, 0.208, 0.097, 0.083, 0.086, 0.109, 0.111, 0.113, 0.168]"
6,"[0.08, 0.109, 0.117, 0.097, 0.083, 0.086, 0.111, 0.257, 0.13, 0.137]"
7,"[0.08, 0.135, 0.118, 0.124, 0.093, 0.086, 0.109, 0.16, 0.113, 0.103]"
8,"[0.08, 0.109, 0.116, 0.097, 0.083, 0.086, 0.115, 0.202, 0.098, 0.091]"
9,"[0.096, 0.11, 0.116, 0.122, 0.143, 0.109, 0.109, 0.15, 0.142, 0.104]"
10,"[0.085, 0.109, 0.159, 0.129, 0.084, 0.168, 0.169, 0.128, 0.098, 0.091]"
11,"[0.153, 0.099, 0.129, 0.122, 0.152, 0.086, 0.136, 0.104, 0.206, 0.117]"
12,"[0.153, 0.109, 0.189, 0.165, 0.178, 0.172, 0.192, 0.104, 0.098, 0.091]"
13,"[0.15, 0.099, 0.182, 0.122, 0.154, 0.088, 0.169, 0.146, 0.207, 0.23]"
14,"[0.157, 0.109, 0.207, 0.222, 0.234, 0.191, 0.213, 0.104, 0.098, 0.091]"
15,"[0.187, 0.105, 0.185, 0.122, 0.154, 0.09, 0.27, 0.266, 0.21, 0.263]"
16,"[0.229, 0.175, 0.234, 0.244, 0.248, 0.196, 0.217, 0.104, 0.098, 0.091]"
17,"[0.247, 0.102, 0.19, 0.122, 0.159, 0.161, 0.29, 0.289, 0.225, 0.26]"
18,"[0.245, 0.226, 0.222, 0.249, 0.326, 0.198, 0.218, 0.142, 0.098, 0.091]"
19,"[0.262, 0.119, 0.222, 0.122, 0.164, 0.197, 0.322, 0.343, 0.245, 0.272]"
20,"[0.252, 0.255, 0.222, 0.264, 0.335, 0.198, 0.221, 0.167, 0.102, 0.092]"
21,"[0.251, 0.177, 0.229, 0.122, 0.167, 0.309, 0.368, 0.365, 0.24, 0.331]"
22,"[0.256, 0.293, 0.24, 0.302, 0.351, 0.199, 0.221, 0.177, 0.14, 0.12]"
23,"[0.278, 0.226, 0.228, 0.121, 0.173, 0.329, 0.374, 0.373, 0.247, 0.348]"
24,"[0.28, 0.371, 0.243, 0.333, 0.363, 0.198, 0.222, 0.198, 0.167, 0.159]"
25,"[0.356, 0.25, 0.234, 0.125, 0.173, 0.359, 0.382, 0.393, 0.255, 0.357]"
26,"[0.246, 0.388, 0.285, 0.337, 0.363, 0.199, 0.223, 0.206, 0.194, 0.185]"
27,"[0.318, 0.299, 0.232, 0.133, 0.173, 0.375, 0.35, 0.38, 0.245, 0.358]"
28,"[0.238, 0.386, 0.368, 0.325, 0.387, 0.199, 0.217, 0.194, 0.284, 0.2]"
29,"[0.278, 0.302, 0.239, 0.239, 0.173, 0.349, 0.299, 0.361, 0.25, 0.369]"
30,"[0.241, 0.393, 0.313, 0.327, 0.423, 0.2, 0.294, 0.195, 0.332, 0.255]"
31,"[0.252, 0.287, 0.249, 0.292, 0.173, 0.349, 0.296, 0.338, 0.275, 0.377]"
32,"[0.248, 0.42, 0.329, 0.333, 0.418, 0.199, 0.308, 0.201, 0.327, 0.275]"
33,"[0.288, 0.22, 0.26, 0.298, 0.173, 0.36, 0.292, 0.346, 0.298, 0.371]"
34,"[0.25, 0.401, 0.331, 0.339, 0.414, 0.219, 0.308, 0.203, 0.316, 0.223]"
35,"[0.315, 0.197, 0.274, 0.294, 0.173, 0.395, 0.302, 0.362, 0.342, 0.381]"
36,"[0.265, 0.376, 0.311, 0.347, 0.465, 0.257, 0.366, 0.216, 0.287, 0.207]"
37,"[0.275, 0.183, 0.343, 0.251, 0.177, 0.375, 0.366, 0.397, 0.359, 0.391]"
38,"[0.329, 0.367, 0.306, 0.37, 0.46, 0.315, 0.394, 0.252, 0.247, 0.205]"
39,"[0.261, 0.183, 0.388, 0.242, 0.257, 0.425, 0.418, 0.422, 0.365, 0.379]"
40,"[0.383, 0.351, 0.301, 0.344, 0.423, 0.328, 0.411, 0.292, 0.249, 0.2]"
41,"[0.272, 0.181, 0.387, 0.217, 0.303, 0.459, 0.432, 0.424, 0.368, 0.34]"
42,"[0.385, 0.343, 0.309, 0.328, 0.415, 0.322, 0.396, 0.295, 0.273, 0.19]"
43,"[0.293, 0.195, 0.381, 0.196, 0.299, 0.408, 0.436, 0.469, 0.363, 0.334]"
44,"[0.365, 0.353, 0.311, 0.422, 0.407, 0.308, 0.37, 0.295, 0.26, 0.182]"
45,"[0.292, 0.189, 0.373, 0.168, 0.298, 0.393, 0.42, 0.476, 0.382, 0.354]"
46,"[0.367, 0.372, 0.31, 0.409, 0.354, 0.323, 0.37, 0.259, 0.225, 0.148]"
47,"[0.263, 0.186, 0.379, 0.18, 0.301, 0.32, 0.447, 0.495, 0.453, 0.46]"
48,"[0.384, 0.395, 0.291, 0.403, 0.343, 0.345, 0.422, 0.265, 0.216, 0.143]"
49,"[0.303, 0.185, 0.375, 0.255, 0.33, 0.304, 0.474, 0.486, 0.472, 0.428]"
50,"[0.426, 0.422, 0.303, 0.416, 0.348, 0.403, 0.444, 0.307, 0.267, 0.151]"
51,"[0.382, 0.245, 0.418, 0.278, 0.367, 0.288, 0.491, 0.458, 0.427, 0.408]"
52,"[0.46, 0.432, 0.337, 0.444, 0.369, 0.417, 0.458, 0.374, 0.289, 0.205]"
53,"[0.406, 0.298, 0.452, 0.302, 0.395, 0.305, 0.463, 0.434, 0.412, 0.396]"
54,"[0.452, 0.462, 0.341, 0.443, 0.383, 0.401, 0.416, 0.366, 0.318, 0.252]"
55,"[0.403, 0.336, 0.451, 0.308, 0.389, 0.325, 0.448, 0.418, 0.409, 0.394]"
56,"[0.443, 0.443, 0.346, 0.421, 0.348, 0.406, 0.434, 0.343, 0.338, 0.273]"
57,"[0.421, 0.365, 0.428, 0.333, 0.373, 0.311, 0.44, 0.427, 0.404, 0.424]"
58,"[0.45, 0.401, 0.346, 0.41, 0.356, 0.378, 0.452, 0.349, 0.346, 0.296]"
59,"[0.413, 0.377, 0.42, 0.339, 0.36, 0.31, 0.462, 0.44, 0.464, 0.436]"
60,"[0.387, 0.4, 0.353, 0.427, 0.38, 0.375, 0.463, 0.365, 0.351, 0.324]"
61,"[0.438, 0.41, 0.39, 0.344, 0.357, 0.319, 0.452, 0.45, 0.508, 0.441]"
62,"[0.366, 0.404, 0.434, 0.467, 0.415, 0.394, 0.498, 0.387, 0.361, 0.332]"
63,"[0.44, 0.435, 0.377, 0.361, 0.362, 0.35, 0.454, 0.459, 0.516, 0.446]"
