eigenvector_centrality,[0]
0,"[0.092, 0.107, 0.087, 0.097, 0.115, 0.086, 0.103, 0.113, 0.099, 0.102]"
1,"[0.103, 0.107, 0.109, 0.101, 0.094, 0.092, 0.102, 0.102, 0.11, 0.102]"
2,"[0.103, 0.116, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.079]"
3,"[0.134, 0.072, 0.104, 0.105, 0.11, 0.092, 0.102, 0.104, 0.097, 0.1]"
4,"[0.116, 0.09, 0.109, 0.1, 0.109, 0.165, 0.191, 0.104, 0.091, 0.079]"
5,"[0.117, 0.093, 0.109, 0.105, 0.11, 0.09, 0.109, 0.104, 0.091, 0.079]"
6,"[0.14, 0.093, 0.109, 0.105, 0.109, 0.095, 0.11, 0.104, 0.091, 0.172]"
7,"[0.116, 0.093, 0.109, 0.105, 0.11, 0.09, 0.109, 0.104, 0.091, 0.107]"
8,"[0.102, 0.093, 0.109, 0.105, 0.112, 0.095, 0.109, 0.104, 0.091, 0.101]"
9,"[0.116, 0.093, 0.109, 0.105, 0.11, 0.09, 0.109, 0.104, 0.091, 0.079]"
10,"[0.102, 0.093, 0.109, 0.104, 0.146, 0.095, 0.109, 0.104, 0.091, 0.101]"
11,"[0.116, 0.093, 0.109, 0.105, 0.11, 0.091, 0.109, 0.104, 0.093, 0.079]"
12,"[0.102, 0.093, 0.109, 0.103, 0.137, 0.095, 0.152, 0.104, 0.091, 0.101]"
13,"[0.116, 0.133, 0.087, 0.105, 0.11, 0.09, 0.109, 0.104, 0.099, 0.079]"
14,"[0.102, 0.093, 0.109, 0.128, 0.115, 0.095, 0.103, 0.113, 0.091, 0.101]"
15,"[0.116, 0.114, 0.087, 0.105, 0.219, 0.09, 0.109, 0.104, 0.099, 0.079]"
16,"[0.102, 0.093, 0.109, 0.093, 0.157, 0.095, 0.103, 0.131, 0.091, 0.101]"
17,"[0.116, 0.114, 0.087, 0.105, 0.155, 0.09, 0.109, 0.104, 0.099, 0.079]"
18,"[0.102, 0.093, 0.109, 0.093, 0.109, 0.095, 0.103, 0.134, 0.091, 0.101]"
19,"[0.116, 0.114, 0.087, 0.105, 0.11, 0.09, 0.109, 0.104, 0.168, 0.079]"
20,"[0.102, 0.093, 0.109, 0.093, 0.109, 0.095, 0.151, 0.162, 0.091, 0.101]"
21,"[0.116, 0.114, 0.087, 0.105, 0.11, 0.09, 0.109, 0.104, 0.103, 0.079]"
22,"[0.102, 0.093, 0.109, 0.093, 0.109, 0.095, 0.093, 0.172, 0.091, 0.101]"
23,"[0.116, 0.114, 0.152, 0.105, 0.11, 0.09, 0.109, 0.104, 0.103, 0.079]"
24,"[0.102, 0.093, 0.109, 0.093, 0.109, 0.095, 0.093, 0.169, 0.091, 0.101]"
25,"[0.102, 0.116, 0.169, 0.105, 0.11, 0.09, 0.129, 0.104, 0.103, 0.079]"
26,"[0.102, 0.111, 0.109, 0.093, 0.109, 0.095, 0.093, 0.171, 0.091, 0.173]"
27,"[0.154, 0.126, 0.124, 0.105, 0.11, 0.09, 0.164, 0.104, 0.103, 0.079]"
28,"[0.119, 0.13, 0.109, 0.1, 0.109, 0.095, 0.103, 0.172, 0.096, 0.185]"
29,"[0.175, 0.141, 0.108, 0.105, 0.121, 0.09, 0.092, 0.104, 0.103, 0.079]"
30,"[0.165, 0.092, 0.127, 0.135, 0.109, 0.153, 0.096, 0.114, 0.134, 0.186]"
31,"[0.088, 0.165, 0.111, 0.105, 0.165, 0.099, 0.092, 0.145, 0.103, 0.093]"
32,"[0.062, 0.123, 0.18, 0.164, 0.124, 0.153, 0.132, 0.086, 0.151, 0.186]"
33,"[0.106, 0.18, 0.167, 0.105, 0.121, 0.11, 0.092, 0.123, 0.138, 0.149]"
34,"[0.088, 0.125, 0.173, 0.164, 0.16, 0.095, 0.164, 0.151, 0.099, 0.112]"
35,"[0.106, 0.123, 0.087, 0.105, 0.179, 0.143, 0.156, 0.091, 0.163, 0.123]"
36,"[0.106, 0.093, 0.126, 0.097, 0.112, 0.095, 0.104, 0.128, 0.099, 0.101]"
37,"[0.106, 0.086, 0.087, 0.105, 0.112, 0.18, 0.103, 0.089, 0.102, 0.101]"
38,"[0.106, 0.093, 0.09, 0.097, 0.112, 0.095, 0.103, 0.121, 0.099, 0.101]"
39,"[0.106, 0.086, 0.087, 0.105, 0.112, 0.175, 0.103, 0.089, 0.168, 0.101]"
40,"[0.106, 0.093, 0.087, 0.097, 0.112, 0.095, 0.112, 0.086, 0.099, 0.101]"
41,"[0.106, 0.086, 0.087, 0.105, 0.112, 0.188, 0.103, 0.089, 0.104, 0.101]"
42,"[0.106, 0.093, 0.087, 0.097, 0.112, 0.095, 0.167, 0.089, 0.099, 0.101]"
43,"[0.106, 0.086, 0.087, 0.105, 0.112, 0.239, 0.103, 0.089, 0.103, 0.156]"
44,"[0.106, 0.093, 0.087, 0.097, 0.152, 0.095, 0.098, 0.163, 0.099, 0.101]"
45,"[0.106, 0.086, 0.17, 0.105, 0.112, 0.264, 0.13, 0.089, 0.103, 0.177]"
46,"[0.106, 0.164, 0.087, 0.097, 0.149, 0.095, 0.093, 0.163, 0.099, 0.101]"
47,"[0.106, 0.086, 0.186, 0.105, 0.112, 0.26, 0.143, 0.089, 0.103, 0.103]"
48,"[0.106, 0.097, 0.087, 0.097, 0.125, 0.095, 0.093, 0.171, 0.099, 0.101]"
49,"[0.106, 0.086, 0.201, 0.105, 0.112, 0.247, 0.092, 0.089, 0.103, 0.103]"
50,"[0.106, 0.097, 0.087, 0.097, 0.118, 0.095, 0.108, 0.187, 0.099, 0.101]"
51,"[0.106, 0.086, 0.206, 0.105, 0.114, 0.208, 0.092, 0.089, 0.103, 0.177]"
52,"[0.106, 0.116, 0.087, 0.097, 0.111, 0.095, 0.157, 0.199, 0.108, 0.161]"
53,"[0.106, 0.086, 0.203, 0.105, 0.111, 0.165, 0.092, 0.089, 0.163, 0.084]"
54,"[0.106, 0.112, 0.087, 0.113, 0.202, 0.095, 0.151, 0.119, 0.14, 0.098]"
55,"[0.106, 0.094, 0.114, 0.105, 0.103, 0.186, 0.089, 0.089, 0.108, 0.083]"
56,"[0.106, 0.112, 0.125, 0.097, 0.164, 0.095, 0.104, 0.095, 0.123, 0.098]"
57,"[0.106, 0.155, 0.087, 0.116, 0.103, 0.178, 0.061, 0.092, 0.099, 0.187]"
58,"[0.106, 0.112, 0.06, 0.097, 0.192, 0.095, 0.103, 0.136, 0.106, 0.098]"
59,"[0.106, 0.13, 0.087, 0.081, 0.103, 0.103, 0.062, 0.072, 0.099, 0.125]"
60,"[0.106, 0.112, 0.066, 0.097, 0.182, 0.134, 0.103, 0.123, 0.099, 0.098]"
61,"[0.106, 0.093, 0.087, 0.081, 0.103, 0.103, 0.08, 0.094, 0.099, 0.195]"
62,"[0.106, 0.112, 0.094, 0.148, 0.114, 0.108, 0.103, 0.089, 0.099, 0.098]"
63,"[0.106, 0.082, 0.087, 0.081, 0.103, 0.095, 0.094, 0.094, 0.099, 0.101]"
64,"[0.106, 0.112, 0.094, 0.107, 0.112, 0.108, 0.071, 0.089, 0.099, 0.098]"
65,"[0.106, 0.1, 0.095, 0.081, 0.103, 0.095, 0.095, 0.094, 0.099, 0.097]"
66,"[0.106, 0.112, 0.094, 0.105, 0.112, 0.108, 0.094, 0.089, 0.099, 0.098]"
67,"[0.106, 0.112, 0.079, 0.081, 0.103, 0.095, 0.095, 0.094, 0.099, 0.037]"
68,"[0.106, 0.112, 0.094, 0.105, 0.112, 0.108, 0.095, 0.089, 0.099, 0.098]"
69,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.095, 0.095, 0.094, 0.099, 0.073]"
70,"[0.106, 0.112, 0.094, 0.105, 0.077, 0.108, 0.095, 0.068, 0.099, 0.098]"
71,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.095, 0.095, 0.094, 0.099, 0.098]"
72,"[0.106, 0.112, 0.094, 0.105, 0.023, 0.108, 0.095, 0.031, 0.099, 0.098]"
73,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.095, 0.095, 0.094, 0.099, 0.098]"
74,"[0.106, 0.112, 0.094, 0.105, 0.041, 0.108, 0.095, 0.05, 0.099, 0.098]"
75,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.091, 0.095, 0.094, 0.099, 0.098]"
76,"[0.106, 0.112, 0.094, 0.105, 0.068, 0.108, 0.095, 0.079, 0.099, 0.098]"
77,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.023, 0.095, 0.094, 0.052, 0.098]"
78,"[0.106, 0.112, 0.094, 0.105, 0.088, 0.108, 0.095, 0.093, 0.038, 0.098]"
79,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.012, 0.095, 0.094, 0.057, 0.098]"
80,"[0.106, 0.112, 0.094, 0.079, 0.099, 0.108, 0.095, 0.094, 0.056, 0.098]"
81,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.017, 0.095, 0.094, 0.109, 0.098]"
82,"[0.106, 0.112, 0.094, 0.043, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
83,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.041, 0.095, 0.094, 0.109, 0.098]"
84,"[0.106, 0.112, 0.094, 0.017, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
85,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.066, 0.095, 0.094, 0.109, 0.098]"
86,"[0.106, 0.112, 0.094, 0.013, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
87,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.08, 0.095, 0.094, 0.109, 0.098]"
88,"[0.106, 0.112, 0.094, 0.012, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
89,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.098, 0.095, 0.094, 0.109, 0.098]"
90,"[0.106, 0.112, 0.094, 0.015, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
91,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
92,"[0.106, 0.112, 0.094, 0.024, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
93,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
94,"[0.106, 0.112, 0.094, 0.029, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
95,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
96,"[0.106, 0.112, 0.094, 0.036, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
97,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
98,"[0.106, 0.112, 0.094, 0.051, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
99,"[0.106, 0.112, 0.094, 0.081, 0.103, 0.108, 0.095, 0.094, 0.109, 0.098]"
