eigenvector_centrality,[9]
0,"[0.092, 0.107, 0.087, 0.097, 0.115, 0.086, 0.103, 0.113, 0.099, 0.102]"
1,"[0.103, 0.107, 0.109, 0.101, 0.094, 0.092, 0.102, 0.102, 0.11, 0.102]"
2,"[0.103, 0.116, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.079]"
3,"[0.134, 0.072, 0.104, 0.105, 0.11, 0.092, 0.102, 0.104, 0.097, 0.1]"
4,"[0.116, 0.09, 0.109, 0.1, 0.109, 0.165, 0.191, 0.104, 0.091, 0.079]"
5,"[0.117, 0.093, 0.109, 0.105, 0.11, 0.09, 0.109, 0.104, 0.091, 0.079]"
6,"[0.14, 0.093, 0.109, 0.105, 0.109, 0.095, 0.11, 0.104, 0.091, 0.172]"
7,"[0.116, 0.093, 0.109, 0.105, 0.11, 0.09, 0.109, 0.104, 0.091, 0.107]"
8,"[0.102, 0.093, 0.109, 0.105, 0.112, 0.095, 0.109, 0.104, 0.091, 0.101]"
9,"[0.116, 0.093, 0.109, 0.105, 0.11, 0.09, 0.109, 0.104, 0.091, 0.079]"
10,"[0.102, 0.093, 0.109, 0.104, 0.146, 0.095, 0.109, 0.104, 0.091, 0.101]"
11,"[0.116, 0.093, 0.109, 0.105, 0.11, 0.091, 0.109, 0.104, 0.093, 0.079]"
12,"[0.102, 0.093, 0.109, 0.103, 0.137, 0.095, 0.152, 0.104, 0.091, 0.101]"
13,"[0.116, 0.133, 0.087, 0.105, 0.11, 0.09, 0.109, 0.104, 0.099, 0.079]"
14,"[0.102, 0.093, 0.109, 0.128, 0.114, 0.095, 0.103, 0.113, 0.091, 0.101]"
15,"[0.116, 0.114, 0.087, 0.105, 0.218, 0.09, 0.109, 0.104, 0.099, 0.079]"
16,"[0.102, 0.093, 0.109, 0.093, 0.158, 0.095, 0.103, 0.131, 0.091, 0.101]"
17,"[0.116, 0.114, 0.087, 0.105, 0.155, 0.09, 0.109, 0.104, 0.099, 0.079]"
18,"[0.102, 0.093, 0.109, 0.093, 0.109, 0.095, 0.103, 0.134, 0.091, 0.101]"
19,"[0.116, 0.114, 0.087, 0.105, 0.11, 0.09, 0.109, 0.104, 0.168, 0.079]"
20,"[0.102, 0.093, 0.109, 0.093, 0.109, 0.095, 0.152, 0.162, 0.091, 0.101]"
21,"[0.116, 0.114, 0.087, 0.105, 0.11, 0.09, 0.109, 0.104, 0.103, 0.079]"
22,"[0.102, 0.093, 0.109, 0.093, 0.109, 0.095, 0.093, 0.172, 0.091, 0.101]"
23,"[0.116, 0.114, 0.152, 0.105, 0.11, 0.09, 0.109, 0.104, 0.103, 0.079]"
24,"[0.102, 0.093, 0.109, 0.093, 0.109, 0.095, 0.093, 0.169, 0.091, 0.101]"
25,"[0.116, 0.116, 0.169, 0.105, 0.11, 0.09, 0.129, 0.104, 0.103, 0.186]"
26,"[0.102, 0.093, 0.109, 0.151, 0.109, 0.095, 0.093, 0.085, 0.091, 0.163]"
27,"[0.118, 0.116, 0.165, 0.105, 0.11, 0.09, 0.158, 0.104, 0.103, 0.177]"
28,"[0.102, 0.093, 0.109, 0.128, 0.109, 0.095, 0.093, 0.193, 0.091, 0.102]"
29,"[0.143, 0.114, 0.189, 0.193, 0.264, 0.09, 0.173, 0.104, 0.165, 0.21]"
30,"[0.102, 0.214, 0.109, 0.096, 0.109, 0.178, 0.166, 0.115, 0.104, 0.102]"
31,"[0.102, 0.114, 0.17, 0.209, 0.199, 0.09, 0.149, 0.104, 0.091, 0.156]"
32,"[0.102, 0.168, 0.109, 0.093, 0.109, 0.12, 0.109, 0.104, 0.121, 0.102]"
33,"[0.102, 0.114, 0.109, 0.157, 0.199, 0.09, 0.13, 0.107, 0.091, 0.102]"
34,"[0.104, 0.159, 0.109, 0.093, 0.109, 0.161, 0.109, 0.104, 0.129, 0.102]"
35,"[0.112, 0.114, 0.109, 0.133, 0.199, 0.09, 0.118, 0.122, 0.091, 0.102]"
36,"[0.102, 0.137, 0.109, 0.093, 0.109, 0.172, 0.109, 0.104, 0.119, 0.102]"
37,"[0.102, 0.114, 0.109, 0.161, 0.187, 0.09, 0.11, 0.119, 0.091, 0.102]"
38,"[0.102, 0.117, 0.109, 0.093, 0.109, 0.183, 0.109, 0.104, 0.107, 0.102]"
39,"[0.115, 0.114, 0.109, 0.128, 0.187, 0.09, 0.109, 0.124, 0.091, 0.044]"
40,"[0.124, 0.127, 0.109, 0.093, 0.109, 0.191, 0.109, 0.104, 0.114, 0.102]"
41,"[0.148, 0.114, 0.109, 0.122, 0.2, 0.09, 0.109, 0.152, 0.091, 0.099]"
42,"[0.107, 0.153, 0.109, 0.093, 0.109, 0.179, 0.109, 0.104, 0.123, 0.102]"
43,"[0.172, 0.114, 0.109, 0.122, 0.206, 0.09, 0.109, 0.176, 0.091, 0.102]"
44,"[0.147, 0.185, 0.109, 0.093, 0.109, 0.105, 0.109, 0.104, 0.153, 0.081]"
45,"[0.19, 0.114, 0.109, 0.122, 0.122, 0.09, 0.109, 0.196, 0.091, 0.009]"
46,"[0.163, 0.197, 0.11, 0.093, 0.109, 0.105, 0.109, 0.104, 0.174, 0.007]"
47,"[0.181, 0.114, 0.109, 0.122, 0.1, 0.09, 0.109, 0.173, 0.091, 0.091]"
48,"[0.184, 0.108, 0.167, 0.093, 0.109, 0.105, 0.109, 0.104, 0.182, 0.091]"
49,"[0.102, 0.114, 0.109, 0.122, 0.1, 0.09, 0.112, 0.098, 0.091, 0.091]"
50,"[0.177, 0.099, 0.2, 0.179, 0.109, 0.105, 0.109, 0.104, 0.098, 0.09]"
51,"[0.102, 0.114, 0.109, 0.122, 0.1, 0.161, 0.189, 0.098, 0.091, 0.091]"
52,"[0.102, 0.099, 0.096, 0.122, 0.109, 0.105, 0.109, 0.104, 0.098, 0.09]"
53,"[0.102, 0.114, 0.109, 0.122, 0.1, 0.109, 0.089, 0.098, 0.152, 0.091]"
54,"[0.102, 0.099, 0.096, 0.122, 0.14, 0.105, 0.109, 0.181, 0.098, 0.091]"
55,"[0.102, 0.188, 0.109, 0.122, 0.1, 0.105, 0.089, 0.098, 0.105, 0.091]"
56,"[0.102, 0.099, 0.096, 0.122, 0.121, 0.105, 0.109, 0.098, 0.098, 0.091]"
57,"[0.102, 0.103, 0.109, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
58,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.148, 0.098, 0.098, 0.091]"
59,"[0.102, 0.099, 0.162, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
60,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.091, 0.098, 0.098, 0.091]"
61,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
62,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
63,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
64,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
65,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
66,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
67,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
68,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
69,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
70,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
71,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
72,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
73,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
74,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
75,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
76,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
77,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
78,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
79,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
80,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
81,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
82,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
83,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
84,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
85,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
86,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
87,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
88,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
89,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
90,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
91,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
92,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
93,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
94,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
95,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
96,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
97,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
98,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
99,"[0.102, 0.099, 0.096, 0.122, 0.1, 0.105, 0.089, 0.098, 0.098, 0.091]"
