eigenvector_centrality,[0]
0,"[0.08, 0.091, 0.108, 0.129, 0.108, 0.086, 0.094, 0.098, 0.127, 0.079]"
1,"[0.095, 0.086, 0.116, 0.097, 0.1, 0.105, 0.093, 0.116, 0.098, 0.12]"
2,"[0.095, 0.118, 0.108, 0.097, 0.12, 0.091, 0.089, 0.085, 0.117, 0.091]"
3,"[0.133, 0.166, 0.096, 0.097, 0.185, 0.209, 0.093, 0.131, 0.103, 0.12]"
4,"[0.095, 0.086, 0.108, 0.097, 0.083, 0.103, 0.093, 0.151, 0.138, 0.12]"
5,"[0.095, 0.091, 0.096, 0.097, 0.195, 0.103, 0.093, 0.085, 0.103, 0.12]"
6,"[0.095, 0.086, 0.108, 0.097, 0.083, 0.198, 0.093, 0.085, 0.195, 0.12]"
7,"[0.174, 0.115, 0.096, 0.097, 0.195, 0.103, 0.093, 0.085, 0.103, 0.12]"
8,"[0.136, 0.086, 0.108, 0.166, 0.131, 0.148, 0.108, 0.085, 0.191, 0.197]"
9,"[0.102, 0.174, 0.096, 0.097, 0.155, 0.152, 0.221, 0.166, 0.104, 0.123]"
10,"[0.095, 0.201, 0.108, 0.185, 0.109, 0.105, 0.172, 0.085, 0.161, 0.222]"
11,"[0.183, 0.174, 0.096, 0.097, 0.181, 0.094, 0.222, 0.104, 0.159, 0.18]"
12,"[0.095, 0.238, 0.108, 0.149, 0.207, 0.105, 0.165, 0.085, 0.133, 0.222]"
13,"[0.139, 0.167, 0.096, 0.097, 0.185, 0.095, 0.22, 0.104, 0.161, 0.091]"
14,"[0.095, 0.258, 0.108, 0.107, 0.201, 0.105, 0.126, 0.085, 0.125, 0.22]"
15,"[0.176, 0.174, 0.096, 0.097, 0.178, 0.086, 0.22, 0.104, 0.162, 0.091]"
16,"[0.177, 0.272, 0.109, 0.161, 0.196, 0.105, 0.089, 0.085, 0.099, 0.211]"
17,"[0.189, 0.174, 0.096, 0.099, 0.185, 0.091, 0.22, 0.215, 0.159, 0.091]"
18,"[0.225, 0.303, 0.11, 0.183, 0.207, 0.105, 0.089, 0.085, 0.098, 0.207]"
19,"[0.199, 0.17, 0.096, 0.146, 0.154, 0.109, 0.22, 0.231, 0.141, 0.091]"
20,"[0.198, 0.353, 0.108, 0.185, 0.132, 0.105, 0.089, 0.085, 0.098, 0.218]"
21,"[0.198, 0.174, 0.096, 0.179, 0.193, 0.096, 0.23, 0.294, 0.114, 0.091]"
22,"[0.186, 0.358, 0.11, 0.186, 0.153, 0.105, 0.089, 0.085, 0.098, 0.22]"
23,"[0.198, 0.175, 0.096, 0.217, 0.19, 0.108, 0.241, 0.305, 0.119, 0.097]"
24,"[0.178, 0.346, 0.121, 0.185, 0.168, 0.105, 0.089, 0.085, 0.104, 0.22]"
25,"[0.199, 0.167, 0.096, 0.192, 0.199, 0.158, 0.24, 0.29, 0.134, 0.101]"
26,"[0.179, 0.378, 0.167, 0.185, 0.215, 0.112, 0.089, 0.085, 0.113, 0.22]"
27,"[0.18, 0.099, 0.096, 0.2, 0.205, 0.239, 0.238, 0.153, 0.15, 0.141]"
28,"[0.18, 0.166, 0.169, 0.166, 0.141, 0.202, 0.089, 0.087, 0.098, 0.301]"
29,"[0.174, 0.099, 0.096, 0.205, 0.19, 0.229, 0.221, 0.16, 0.144, 0.164]"
30,"[0.184, 0.279, 0.244, 0.17, 0.094, 0.359, 0.089, 0.105, 0.1, 0.238]"
31,"[0.199, 0.099, 0.096, 0.204, 0.186, 0.184, 0.221, 0.191, 0.18, 0.168]"
32,"[0.145, 0.334, 0.277, 0.252, 0.094, 0.34, 0.089, 0.139, 0.153, 0.158]"
33,"[0.345, 0.1, 0.096, 0.206, 0.216, 0.229, 0.228, 0.225, 0.19, 0.321]"
34,"[0.229, 0.341, 0.278, 0.267, 0.094, 0.355, 0.143, 0.171, 0.159, 0.17]"
35,"[0.342, 0.184, 0.159, 0.172, 0.266, 0.253, 0.307, 0.259, 0.194, 0.371]"
36,"[0.278, 0.293, 0.281, 0.267, 0.094, 0.183, 0.18, 0.175, 0.344, 0.275]"
37,"[0.288, 0.285, 0.189, 0.229, 0.266, 0.257, 0.216, 0.238, 0.192, 0.339]"
38,"[0.313, 0.211, 0.313, 0.256, 0.094, 0.186, 0.198, 0.212, 0.407, 0.217]"
39,"[0.211, 0.319, 0.194, 0.277, 0.282, 0.281, 0.115, 0.318, 0.255, 0.394]"
40,"[0.167, 0.19, 0.372, 0.344, 0.094, 0.187, 0.263, 0.164, 0.394, 0.273]"
41,"[0.24, 0.312, 0.254, 0.259, 0.262, 0.299, 0.139, 0.345, 0.24, 0.46]"
42,"[0.198, 0.347, 0.385, 0.415, 0.094, 0.237, 0.274, 0.174, 0.397, 0.371]"
