eigenvector_centrality,[5]
0,"[0.095, 0.104, 0.106, 0.118, 0.165, 0.095, 0.093, 0.125, 0.114, 0.157]"
1,"[0.095, 0.085, 0.106, 0.081, 0.176, 0.102, 0.092, 0.094, 0.168, 0.132]"
2,"[0.088, 0.085, 0.286, 0.107, 0.103, 0.102, 0.092, 0.113, 0.193, 0.103]"
3,"[0.184, 0.235, 0.244, 0.117, 0.103, 0.26, 0.108, 0.113, 0.129, 0.103]"
4,"[0.202, 0.31, 0.196, 0.29, 0.094, 0.309, 0.218, 0.132, 0.1, 0.351]"
5,"[0.418, 0.303, 0.352, 0.43, 0.291, 0.456, 0.208, 0.379, 0.364, 0.293]"
6,"[0.215, 0.411, 0.385, 0.414, 0.324, 0.308, 0.188, 0.4, 0.256, 0.421]"
7,"[0.298, 0.271, 0.298, 0.336, 0.425, 0.323, 0.249, 0.395, 0.462, 0.219]"
8,"[0.379, 0.512, 0.482, 0.304, 0.52, 0.452, 0.46, 0.365, 0.314, 0.43]"
9,"[0.423, 0.507, 0.398, 0.387, 0.426, 0.529, 0.409, 0.391, 0.497, 0.383]"
10,"[0.393, 0.501, 0.507, 0.366, 0.426, 0.507, 0.421, 0.457, 0.304, 0.423]"
11,"[0.39, 0.395, 0.403, 0.42, 0.329, 0.387, 0.35, 0.469, 0.345, 0.346]"
12,"[0.345, 0.404, 0.43, 0.365, 0.475, 0.433, 0.379, 0.439, 0.288, 0.34]"
13,"[0.302, 0.33, 0.407, 0.368, 0.314, 0.329, 0.405, 0.413, 0.294, 0.346]"
14,"[0.394, 0.386, 0.421, 0.396, 0.395, 0.464, 0.254, 0.427, 0.324, 0.319]"
15,"[0.298, 0.349, 0.375, 0.343, 0.338, 0.3, 0.439, 0.372, 0.309, 0.418]"
16,"[0.425, 0.348, 0.402, 0.421, 0.36, 0.468, 0.305, 0.416, 0.363, 0.314]"
17,"[0.325, 0.311, 0.344, 0.346, 0.368, 0.309, 0.418, 0.371, 0.297, 0.454]"
