eigenvector_centrality,"[2, 8]"
0,"[0.122, 0.114, 0.104, 0.097, 0.094, 0.108, 0.094, 0.085, 0.109, 0.12]"
1,"[0.122, 0.086, 0.121, 0.097, 0.11, 0.103, 0.123, 0.085, 0.093, 0.12]"
2,"[0.156, 0.107, 0.108, 0.11, 0.11, 0.103, 0.093, 0.102, 0.052, 0.12]"
3,"[0.105, 0.086, 0.104, 0.142, 0.095, 0.112, 0.14, 0.133, 0.093, 0.102]"
4,"[0.103, 0.107, 0.104, 0.101, 0.094, 0.092, 0.177, 0.102, 0.109, 0.191]"
5,"[0.104, 0.257, 0.293, 0.097, 0.178, 0.093, 0.174, 0.317, 0.093, 0.102]"
6,"[0.099, 0.107, 0.104, 0.103, 0.105, 0.39, 0.328, 0.164, 0.264, 0.326]"
7,"[0.281, 0.311, 0.312, 0.103, 0.42, 0.096, 0.095, 0.298, 0.093, 0.102]"
8,"[0.205, 0.138, 0.199, 0.388, 0.115, 0.363, 0.323, 0.158, 0.318, 0.258]"
9,"[0.289, 0.33, 0.443, 0.22, 0.343, 0.214, 0.095, 0.292, 0.093, 0.211]"
10,"[0.267, 0.178, 0.193, 0.251, 0.1, 0.259, 0.374, 0.163, 0.369, 0.26]"
11,"[0.382, 0.288, 0.405, 0.138, 0.3, 0.286, 0.14, 0.348, 0.129, 0.174]"
12,"[0.318, 0.259, 0.19, 0.247, 0.175, 0.263, 0.371, 0.162, 0.403, 0.243]"
13,"[0.388, 0.317, 0.299, 0.097, 0.303, 0.229, 0.191, 0.333, 0.129, 0.125]"
14,"[0.373, 0.326, 0.213, 0.252, 0.199, 0.341, 0.318, 0.18, 0.337, 0.244]"
15,"[0.273, 0.362, 0.272, 0.104, 0.277, 0.271, 0.194, 0.306, 0.196, 0.252]"
16,"[0.395, 0.307, 0.233, 0.258, 0.137, 0.349, 0.367, 0.232, 0.302, 0.261]"
17,"[0.335, 0.358, 0.266, 0.183, 0.278, 0.323, 0.219, 0.317, 0.212, 0.346]"
18,"[0.368, 0.368, 0.268, 0.281, 0.243, 0.352, 0.388, 0.156, 0.27, 0.338]"
19,"[0.377, 0.297, 0.265, 0.305, 0.277, 0.363, 0.119, 0.379, 0.24, 0.365]"
20,"[0.366, 0.364, 0.201, 0.328, 0.315, 0.381, 0.376, 0.138, 0.268, 0.376]"
21,"[0.391, 0.301, 0.269, 0.412, 0.288, 0.376, 0.098, 0.334, 0.28, 0.39]"
22,"[0.39, 0.359, 0.279, 0.399, 0.336, 0.286, 0.373, 0.202, 0.262, 0.407]"
23,"[0.399, 0.312, 0.317, 0.395, 0.297, 0.377, 0.127, 0.298, 0.279, 0.436]"
24,"[0.497, 0.376, 0.348, 0.389, 0.395, 0.372, 0.325, 0.284, 0.296, 0.466]"
25,"[0.418, 0.383, 0.368, 0.269, 0.353, 0.358, 0.282, 0.297, 0.326, 0.423]"
26,"[0.53, 0.383, 0.357, 0.362, 0.406, 0.365, 0.3, 0.297, 0.338, 0.45]"
27,"[0.454, 0.423, 0.439, 0.342, 0.42, 0.421, 0.275, 0.308, 0.337, 0.47]"
28,"[0.513, 0.406, 0.399, 0.352, 0.402, 0.418, 0.345, 0.375, 0.389, 0.374]"
29,"[0.385, 0.425, 0.399, 0.384, 0.381, 0.48, 0.404, 0.361, 0.351, 0.423]"
30,"[0.492, 0.457, 0.46, 0.376, 0.422, 0.39, 0.404, 0.414, 0.392, 0.351]"
31,"[0.384, 0.425, 0.401, 0.36, 0.352, 0.522, 0.497, 0.408, 0.392, 0.456]"
32,"[0.488, 0.459, 0.543, 0.436, 0.387, 0.385, 0.406, 0.433, 0.393, 0.353]"
33,"[0.381, 0.447, 0.382, 0.388, 0.365, 0.535, 0.489, 0.408, 0.505, 0.531]"
34,"[0.583, 0.427, 0.574, 0.418, 0.415, 0.375, 0.439, 0.449, 0.359, 0.382]"
35,"[0.427, 0.427, 0.419, 0.509, 0.42, 0.496, 0.491, 0.398, 0.566, 0.511]"
36,"[0.46, 0.386, 0.522, 0.369, 0.473, 0.416, 0.436, 0.43, 0.385, 0.445]"
37,"[0.443, 0.429, 0.443, 0.421, 0.44, 0.451, 0.476, 0.396, 0.537, 0.428]"
38,"[0.405, 0.364, 0.517, 0.33, 0.425, 0.451, 0.439, 0.405, 0.404, 0.44]"
39,"[0.418, 0.47, 0.432, 0.419, 0.387, 0.434, 0.489, 0.414, 0.492, 0.429]"
40,"[0.465, 0.38, 0.498, 0.422, 0.442, 0.47, 0.426, 0.409, 0.414, 0.424]"
41,"[0.441, 0.494, 0.359, 0.438, 0.384, 0.478, 0.479, 0.42, 0.493, 0.429]"
42,"[0.541, 0.491, 0.457, 0.438, 0.464, 0.433, 0.405, 0.462, 0.399, 0.434]"
43,"[0.419, 0.446, 0.335, 0.448, 0.367, 0.506, 0.485, 0.359, 0.453, 0.451]"
44,"[0.539, 0.513, 0.484, 0.453, 0.469, 0.386, 0.37, 0.469, 0.35, 0.368]"
45,"[0.416, 0.38, 0.371, 0.397, 0.329, 0.53, 0.497, 0.358, 0.486, 0.471]"
46,"[0.462, 0.486, 0.54, 0.438, 0.399, 0.363, 0.402, 0.439, 0.38, 0.361]"
47,"[0.381, 0.431, 0.367, 0.395, 0.339, 0.522, 0.546, 0.382, 0.524, 0.498]"
48,"[0.534, 0.468, 0.596, 0.454, 0.42, 0.372, 0.395, 0.467, 0.366, 0.37]"
49,"[0.43, 0.432, 0.384, 0.405, 0.389, 0.522, 0.546, 0.406, 0.573, 0.511]"
50,"[0.507, 0.485, 0.557, 0.461, 0.453, 0.413, 0.413, 0.475, 0.356, 0.46]"
51,"[0.45, 0.413, 0.391, 0.381, 0.465, 0.439, 0.506, 0.408, 0.593, 0.494]"
52,"[0.43, 0.446, 0.491, 0.411, 0.419, 0.411, 0.379, 0.389, 0.362, 0.42]"
53,"[0.433, 0.374, 0.414, 0.382, 0.417, 0.412, 0.464, 0.397, 0.526, 0.448]"
54,"[0.448, 0.444, 0.474, 0.379, 0.393, 0.424, 0.384, 0.385, 0.389, 0.405]"
55,"[0.446, 0.42, 0.389, 0.413, 0.38, 0.41, 0.521, 0.379, 0.484, 0.503]"
56,"[0.533, 0.483, 0.444, 0.375, 0.466, 0.458, 0.392, 0.512, 0.398, 0.4]"
57,"[0.473, 0.435, 0.343, 0.462, 0.382, 0.537, 0.513, 0.369, 0.469, 0.55]"
58,"[0.547, 0.476, 0.469, 0.421, 0.497, 0.415, 0.373, 0.506, 0.34, 0.395]"
59,"[0.412, 0.414, 0.329, 0.429, 0.397, 0.509, 0.491, 0.369, 0.476, 0.536]"
60,"[0.524, 0.508, 0.51, 0.409, 0.497, 0.387, 0.372, 0.49, 0.334, 0.357]"
61,"[0.45, 0.404, 0.382, 0.444, 0.372, 0.528, 0.498, 0.363, 0.516, 0.54]"
62,"[0.558, 0.513, 0.54, 0.425, 0.481, 0.392, 0.412, 0.498, 0.35, 0.364]"
63,"[0.402, 0.386, 0.366, 0.437, 0.4, 0.556, 0.551, 0.413, 0.538, 0.569]"
64,"[0.546, 0.489, 0.583, 0.44, 0.519, 0.366, 0.422, 0.535, 0.341, 0.367]"
65,"[0.403, 0.386, 0.344, 0.378, 0.446, 0.487, 0.604, 0.426, 0.561, 0.561]"
66,"[0.494, 0.516, 0.581, 0.462, 0.516, 0.347, 0.407, 0.536, 0.347, 0.401]"
67,"[0.426, 0.367, 0.39, 0.396, 0.417, 0.487, 0.576, 0.384, 0.581, 0.529]"
68,"[0.486, 0.473, 0.592, 0.46, 0.432, 0.346, 0.381, 0.518, 0.355, 0.375]"
69,"[0.453, 0.359, 0.37, 0.392, 0.429, 0.47, 0.559, 0.364, 0.585, 0.514]"
70,"[0.529, 0.519, 0.541, 0.48, 0.423, 0.322, 0.348, 0.49, 0.348, 0.37]"
71,"[0.476, 0.35, 0.387, 0.46, 0.414, 0.493, 0.547, 0.365, 0.568, 0.53]"
72,"[0.615, 0.568, 0.524, 0.502, 0.49, 0.347, 0.343, 0.546, 0.336, 0.37]"
73,"[0.509, 0.349, 0.402, 0.557, 0.398, 0.574, 0.585, 0.364, 0.527, 0.57]"
74,"[0.594, 0.572, 0.582, 0.486, 0.577, 0.379, 0.357, 0.571, 0.366, 0.379]"
75,"[0.521, 0.372, 0.405, 0.599, 0.41, 0.574, 0.605, 0.368, 0.56, 0.571]"
76,"[0.58, 0.566, 0.596, 0.495, 0.598, 0.413, 0.364, 0.575, 0.382, 0.38]"
77,"[0.514, 0.398, 0.398, 0.548, 0.412, 0.582, 0.61, 0.375, 0.581, 0.59]"
78,"[0.566, 0.541, 0.59, 0.476, 0.576, 0.422, 0.379, 0.572, 0.375, 0.402]"
79,"[0.505, 0.431, 0.406, 0.496, 0.437, 0.588, 0.611, 0.398, 0.573, 0.593]"
80,"[0.561, 0.536, 0.588, 0.448, 0.585, 0.43, 0.412, 0.573, 0.386, 0.428]"
81,"[0.484, 0.431, 0.417, 0.465, 0.461, 0.587, 0.591, 0.414, 0.57, 0.572]"
82,"[0.542, 0.523, 0.596, 0.416, 0.518, 0.43, 0.405, 0.556, 0.395, 0.43]"
83,"[0.463, 0.422, 0.409, 0.409, 0.416, 0.573, 0.587, 0.395, 0.567, 0.557]"
84,"[0.557, 0.528, 0.595, 0.389, 0.508, 0.398, 0.381, 0.57, 0.381, 0.414]"
85,"[0.433, 0.437, 0.4, 0.399, 0.401, 0.608, 0.595, 0.381, 0.569, 0.561]"
86,"[0.559, 0.528, 0.582, 0.382, 0.506, 0.397, 0.377, 0.574, 0.383, 0.407]"
87,"[0.444, 0.437, 0.396, 0.377, 0.404, 0.604, 0.589, 0.387, 0.579, 0.566]"
88,"[0.533, 0.569, 0.583, 0.409, 0.489, 0.41, 0.366, 0.54, 0.378, 0.429]"
89,"[0.445, 0.412, 0.41, 0.368, 0.46, 0.592, 0.553, 0.406, 0.576, 0.557]"
90,"[0.524, 0.536, 0.578, 0.426, 0.451, 0.441, 0.402, 0.44, 0.416, 0.442]"
91,"[0.455, 0.4, 0.412, 0.406, 0.455, 0.557, 0.477, 0.407, 0.595, 0.491]"
92,"[0.525, 0.536, 0.578, 0.382, 0.448, 0.411, 0.389, 0.436, 0.415, 0.39]"
93,"[0.419, 0.403, 0.404, 0.402, 0.391, 0.553, 0.491, 0.388, 0.589, 0.519]"
94,"[0.524, 0.484, 0.578, 0.37, 0.471, 0.4, 0.427, 0.465, 0.402, 0.386]"
95,"[0.415, 0.45, 0.387, 0.38, 0.403, 0.561, 0.489, 0.385, 0.584, 0.508]"
96,"[0.488, 0.467, 0.547, 0.398, 0.483, 0.425, 0.382, 0.474, 0.404, 0.4]"
97,"[0.46, 0.418, 0.353, 0.396, 0.372, 0.531, 0.46, 0.382, 0.571, 0.485]"
98,"[0.514, 0.458, 0.506, 0.341, 0.471, 0.373, 0.326, 0.467, 0.379, 0.355]"
99,"[0.392, 0.425, 0.301, 0.434, 0.28, 0.535, 0.42, 0.358, 0.446, 0.5]"
