eigenvector_centrality,[0]
0,"[0.095, 0.086, 0.096, 0.097, 0.095, 0.103, 0.089, 0.105, 0.161, 0.079]"
1,"[0.102, 0.108, 0.164, 0.122, 0.172, 0.106, 0.089, 0.098, 0.098, 0.093]"
2,"[0.102, 0.142, 0.097, 0.097, 0.178, 0.105, 0.091, 0.1, 0.108, 0.176]"
3,"[0.228, 0.111, 0.135, 0.11, 0.107, 0.237, 0.116, 0.098, 0.094, 0.102]"
4,"[0.103, 0.108, 0.146, 0.101, 0.099, 0.116, 0.148, 0.144, 0.094, 0.119]"
5,"[0.237, 0.202, 0.19, 0.213, 0.122, 0.126, 0.103, 0.147, 0.093, 0.114]"
6,"[0.11, 0.142, 0.23, 0.211, 0.279, 0.259, 0.272, 0.198, 0.183, 0.248]"
7,"[0.338, 0.245, 0.389, 0.226, 0.208, 0.315, 0.322, 0.321, 0.181, 0.102]"
8,"[0.204, 0.205, 0.39, 0.263, 0.321, 0.28, 0.378, 0.146, 0.289, 0.378]"
9,"[0.367, 0.421, 0.3, 0.281, 0.241, 0.209, 0.298, 0.283, 0.215, 0.188]"
10,"[0.367, 0.189, 0.399, 0.279, 0.347, 0.446, 0.308, 0.213, 0.331, 0.28]"
11,"[0.435, 0.546, 0.312, 0.374, 0.294, 0.212, 0.284, 0.246, 0.185, 0.382]"
12,"[0.387, 0.127, 0.387, 0.327, 0.347, 0.582, 0.288, 0.348, 0.473, 0.266]"
13,"[0.433, 0.579, 0.31, 0.37, 0.356, 0.216, 0.366, 0.206, 0.221, 0.367]"
14,"[0.417, 0.29, 0.435, 0.412, 0.394, 0.553, 0.338, 0.34, 0.435, 0.242]"
15,"[0.437, 0.527, 0.279, 0.381, 0.37, 0.324, 0.352, 0.262, 0.366, 0.351]"
16,"[0.409, 0.341, 0.479, 0.442, 0.378, 0.534, 0.379, 0.326, 0.355, 0.323]"
17,"[0.439, 0.48, 0.311, 0.375, 0.356, 0.387, 0.352, 0.319, 0.415, 0.351]"
18,"[0.357, 0.404, 0.459, 0.423, 0.356, 0.48, 0.406, 0.328, 0.344, 0.374]"
19,"[0.456, 0.418, 0.386, 0.385, 0.376, 0.45, 0.352, 0.353, 0.419, 0.362]"
20,"[0.37, 0.433, 0.444, 0.433, 0.387, 0.437, 0.388, 0.355, 0.337, 0.421]"
21,"[0.457, 0.455, 0.401, 0.418, 0.41, 0.35, 0.371, 0.39, 0.418, 0.4]"
22,"[0.393, 0.375, 0.423, 0.484, 0.409, 0.451, 0.392, 0.369, 0.376, 0.395]"
23,"[0.458, 0.43, 0.396, 0.457, 0.406, 0.342, 0.411, 0.383, 0.451, 0.41]"
24,"[0.41, 0.368, 0.398, 0.532, 0.389, 0.461, 0.404, 0.384, 0.424, 0.402]"
25,"[0.452, 0.443, 0.402, 0.46, 0.389, 0.333, 0.454, 0.383, 0.459, 0.407]"
26,"[0.437, 0.372, 0.399, 0.524, 0.345, 0.463, 0.413, 0.433, 0.456, 0.401]"
27,"[0.43, 0.477, 0.421, 0.4, 0.386, 0.431, 0.483, 0.379, 0.457, 0.535]"
28,"[0.337, 0.467, 0.426, 0.55, 0.333, 0.448, 0.403, 0.478, 0.457, 0.447]"
29,"[0.414, 0.451, 0.397, 0.376, 0.432, 0.333, 0.496, 0.459, 0.484, 0.469]"
30,"[0.325, 0.515, 0.39, 0.516, 0.302, 0.387, 0.388, 0.436, 0.437, 0.384]"
31,"[0.422, 0.408, 0.372, 0.365, 0.424, 0.242, 0.478, 0.454, 0.43, 0.449]"
32,"[0.346, 0.442, 0.387, 0.466, 0.268, 0.373, 0.422, 0.418, 0.419, 0.371]"
33,"[0.43, 0.429, 0.402, 0.424, 0.423, 0.247, 0.48, 0.388, 0.333, 0.439]"
34,"[0.38, 0.343, 0.407, 0.493, 0.296, 0.372, 0.346, 0.392, 0.466, 0.357]"
35,"[0.437, 0.436, 0.417, 0.388, 0.435, 0.28, 0.483, 0.379, 0.288, 0.489]"
36,"[0.397, 0.362, 0.424, 0.448, 0.329, 0.377, 0.303, 0.371, 0.467, 0.381]"
37,"[0.459, 0.446, 0.425, 0.334, 0.442, 0.32, 0.486, 0.435, 0.319, 0.485]"
38,"[0.406, 0.374, 0.429, 0.473, 0.34, 0.391, 0.285, 0.418, 0.444, 0.457]"
39,"[0.455, 0.44, 0.437, 0.324, 0.447, 0.341, 0.491, 0.533, 0.299, 0.509]"
40,"[0.412, 0.351, 0.424, 0.452, 0.389, 0.418, 0.31, 0.387, 0.448, 0.459]"
41,"[0.467, 0.481, 0.446, 0.377, 0.453, 0.351, 0.496, 0.52, 0.315, 0.515]"
42,"[0.416, 0.361, 0.449, 0.425, 0.4, 0.454, 0.32, 0.345, 0.454, 0.431]"
43,"[0.459, 0.498, 0.446, 0.452, 0.453, 0.357, 0.496, 0.493, 0.298, 0.506]"
44,"[0.41, 0.365, 0.468, 0.458, 0.434, 0.487, 0.314, 0.329, 0.496, 0.432]"
