none,[]
0,"[0.08, 0.099, 0.096, 0.086, 0.094, 0.104, 0.114, 0.098, 0.098, 0.12]"
1,"[0.137, 0.104, 0.103, 0.09, 0.11, 0.073, 0.123, 0.092, 0.1, 0.091]"
2,"[0.079, 0.099, 0.083, 0.122, 0.1, 0.105, 0.098, 0.132, 0.099, 0.091]"
3,"[0.095, 0.096, 0.096, 0.098, 0.1, 0.105, 0.089, 0.098, 0.125, 0.091]"
4,"[0.09, 0.099, 0.106, 0.098, 0.102, 0.105, 0.118, 0.098, 0.098, 0.12]"
5,"[0.174, 0.093, 0.096, 0.097, 0.11, 0.121, 0.123, 0.11, 0.098, 0.091]"
6,"[0.102, 0.099, 0.164, 0.123, 0.11, 0.186, 0.09, 0.18, 0.098, 0.12]"
7,"[0.175, 0.085, 0.168, 0.097, 0.11, 0.191, 0.093, 0.105, 0.1, 0.091]"
8,"[0.191, 0.166, 0.132, 0.178, 0.141, 0.103, 0.092, 0.171, 0.098, 0.12]"
9,"[0.095, 0.085, 0.097, 0.176, 0.202, 0.202, 0.093, 0.085, 0.143, 0.091]"
10,"[0.112, 0.162, 0.108, 0.19, 0.095, 0.103, 0.14, 0.098, 0.098, 0.12]"
11,"[0.095, 0.085, 0.096, 0.195, 0.1, 0.186, 0.093, 0.09, 0.103, 0.091]"
12,"[0.198, 0.1, 0.108, 0.131, 0.116, 0.103, 0.103, 0.103, 0.105, 0.191]"
13,"[0.097, 0.125, 0.096, 0.251, 0.1, 0.209, 0.116, 0.09, 0.152, 0.091]"
14,"[0.233, 0.099, 0.2, 0.135, 0.161, 0.103, 0.103, 0.098, 0.15, 0.217]"
15,"[0.097, 0.129, 0.118, 0.237, 0.1, 0.264, 0.134, 0.085, 0.199, 0.092]"
16,"[0.274, 0.107, 0.209, 0.154, 0.295, 0.103, 0.105, 0.098, 0.106, 0.219]"
17,"[0.109, 0.124, 0.164, 0.223, 0.1, 0.269, 0.117, 0.093, 0.195, 0.165]"
18,"[0.389, 0.221, 0.212, 0.149, 0.307, 0.114, 0.182, 0.098, 0.106, 0.22]"
19,"[0.183, 0.136, 0.177, 0.213, 0.11, 0.277, 0.132, 0.185, 0.192, 0.186]"
20,"[0.416, 0.308, 0.203, 0.156, 0.317, 0.138, 0.248, 0.098, 0.106, 0.222]"
21,"[0.248, 0.129, 0.171, 0.193, 0.131, 0.287, 0.209, 0.201, 0.194, 0.203]"
22,"[0.407, 0.323, 0.203, 0.142, 0.316, 0.139, 0.296, 0.132, 0.106, 0.223]"
23,"[0.26, 0.15, 0.14, 0.196, 0.17, 0.336, 0.297, 0.205, 0.212, 0.212]"
24,"[0.451, 0.355, 0.203, 0.147, 0.314, 0.189, 0.326, 0.226, 0.106, 0.224]"
25,"[0.267, 0.206, 0.186, 0.222, 0.257, 0.366, 0.313, 0.205, 0.212, 0.255]"
26,"[0.458, 0.396, 0.203, 0.152, 0.31, 0.205, 0.338, 0.265, 0.108, 0.228]"
27,"[0.267, 0.206, 0.213, 0.291, 0.322, 0.41, 0.313, 0.203, 0.219, 0.287]"
28,"[0.442, 0.425, 0.203, 0.152, 0.315, 0.267, 0.326, 0.32, 0.138, 0.234]"
29,"[0.266, 0.194, 0.211, 0.334, 0.339, 0.415, 0.31, 0.203, 0.231, 0.326]"
30,"[0.447, 0.43, 0.215, 0.177, 0.32, 0.325, 0.318, 0.369, 0.183, 0.25]"
31,"[0.267, 0.199, 0.225, 0.355, 0.362, 0.436, 0.335, 0.202, 0.246, 0.331]"
32,"[0.467, 0.438, 0.262, 0.238, 0.318, 0.375, 0.32, 0.374, 0.224, 0.291]"
33,"[0.282, 0.214, 0.201, 0.381, 0.357, 0.445, 0.345, 0.203, 0.297, 0.323]"
34,"[0.464, 0.438, 0.319, 0.315, 0.319, 0.392, 0.31, 0.364, 0.237, 0.325]"
35,"[0.307, 0.219, 0.209, 0.391, 0.37, 0.457, 0.34, 0.226, 0.324, 0.303]"
36,"[0.477, 0.401, 0.328, 0.371, 0.325, 0.423, 0.296, 0.375, 0.233, 0.354]"
37,"[0.331, 0.241, 0.199, 0.411, 0.371, 0.47, 0.33, 0.279, 0.33, 0.315]"
38,"[0.486, 0.317, 0.328, 0.393, 0.344, 0.444, 0.285, 0.348, 0.23, 0.376]"
39,"[0.353, 0.26, 0.212, 0.449, 0.369, 0.471, 0.307, 0.306, 0.329, 0.316]"
40,"[0.536, 0.222, 0.337, 0.407, 0.381, 0.461, 0.272, 0.297, 0.234, 0.398]"
41,"[0.384, 0.274, 0.215, 0.485, 0.361, 0.485, 0.302, 0.321, 0.352, 0.332]"
42,"[0.533, 0.201, 0.344, 0.412, 0.41, 0.459, 0.26, 0.293, 0.245, 0.421]"
43,"[0.402, 0.289, 0.236, 0.477, 0.369, 0.529, 0.282, 0.366, 0.364, 0.358]"
44,"[0.541, 0.204, 0.358, 0.443, 0.435, 0.456, 0.27, 0.276, 0.256, 0.444]"
45,"[0.418, 0.303, 0.238, 0.489, 0.372, 0.532, 0.288, 0.396, 0.39, 0.385]"
46,"[0.542, 0.233, 0.377, 0.445, 0.45, 0.459, 0.292, 0.274, 0.27, 0.452]"
47,"[0.42, 0.332, 0.243, 0.498, 0.397, 0.537, 0.293, 0.401, 0.418, 0.404]"
48,"[0.534, 0.255, 0.391, 0.467, 0.473, 0.468, 0.315, 0.287, 0.288, 0.453]"
49,"[0.422, 0.366, 0.268, 0.497, 0.402, 0.529, 0.318, 0.399, 0.439, 0.425]"
50,"[0.522, 0.287, 0.398, 0.473, 0.49, 0.469, 0.353, 0.311, 0.308, 0.456]"
51,"[0.424, 0.397, 0.286, 0.487, 0.405, 0.523, 0.34, 0.396, 0.437, 0.428]"
52,"[0.519, 0.317, 0.398, 0.469, 0.478, 0.481, 0.395, 0.329, 0.337, 0.456]"
53,"[0.44, 0.436, 0.307, 0.484, 0.412, 0.51, 0.358, 0.398, 0.433, 0.423]"
54,"[0.524, 0.323, 0.401, 0.465, 0.474, 0.496, 0.451, 0.344, 0.36, 0.45]"
55,"[0.45, 0.416, 0.329, 0.483, 0.404, 0.509, 0.385, 0.396, 0.442, 0.417]"
56,"[0.539, 0.331, 0.407, 0.464, 0.465, 0.501, 0.471, 0.355, 0.366, 0.449]"
57,"[0.46, 0.393, 0.341, 0.493, 0.415, 0.52, 0.389, 0.399, 0.443, 0.413]"
58,"[0.545, 0.346, 0.413, 0.464, 0.447, 0.514, 0.469, 0.371, 0.382, 0.447]"
59,"[0.47, 0.399, 0.376, 0.488, 0.448, 0.535, 0.407, 0.398, 0.438, 0.414]"
60,"[0.534, 0.355, 0.416, 0.466, 0.421, 0.52, 0.481, 0.382, 0.405, 0.441]"
61,"[0.473, 0.396, 0.383, 0.482, 0.449, 0.54, 0.428, 0.395, 0.438, 0.419]"
62,"[0.546, 0.352, 0.425, 0.463, 0.419, 0.518, 0.479, 0.39, 0.429, 0.439]"
63,"[0.474, 0.403, 0.386, 0.5, 0.454, 0.539, 0.407, 0.409, 0.44, 0.422]"
64,"[0.546, 0.354, 0.428, 0.464, 0.428, 0.515, 0.464, 0.392, 0.428, 0.437]"
65,"[0.478, 0.395, 0.39, 0.508, 0.454, 0.543, 0.401, 0.411, 0.433, 0.459]"
66,"[0.541, 0.35, 0.436, 0.474, 0.431, 0.505, 0.471, 0.388, 0.423, 0.44]"
67,"[0.487, 0.384, 0.39, 0.507, 0.456, 0.556, 0.403, 0.411, 0.433, 0.477]"
68,"[0.551, 0.351, 0.437, 0.473, 0.437, 0.503, 0.482, 0.387, 0.425, 0.441]"
69,"[0.503, 0.383, 0.388, 0.492, 0.457, 0.546, 0.408, 0.413, 0.425, 0.503]"
70,"[0.55, 0.355, 0.442, 0.476, 0.461, 0.498, 0.491, 0.394, 0.436, 0.444]"
71,"[0.513, 0.368, 0.393, 0.492, 0.438, 0.528, 0.41, 0.444, 0.422, 0.508]"
72,"[0.544, 0.408, 0.446, 0.491, 0.473, 0.487, 0.488, 0.402, 0.471, 0.448]"
73,"[0.526, 0.351, 0.428, 0.505, 0.466, 0.517, 0.419, 0.449, 0.425, 0.504]"
74,"[0.558, 0.511, 0.444, 0.498, 0.507, 0.487, 0.479, 0.461, 0.472, 0.455]"
75,"[0.531, 0.349, 0.454, 0.52, 0.502, 0.515, 0.436, 0.461, 0.422, 0.51]"
76,"[0.56, 0.518, 0.434, 0.5, 0.55, 0.482, 0.478, 0.474, 0.465, 0.469]"
77,"[0.533, 0.34, 0.446, 0.518, 0.517, 0.508, 0.483, 0.466, 0.42, 0.522]"
78,"[0.559, 0.498, 0.429, 0.509, 0.572, 0.489, 0.483, 0.462, 0.472, 0.485]"
79,"[0.53, 0.362, 0.448, 0.521, 0.511, 0.517, 0.48, 0.462, 0.425, 0.528]"
80,"[0.565, 0.499, 0.434, 0.501, 0.58, 0.487, 0.468, 0.467, 0.474, 0.49]"
81,"[0.539, 0.379, 0.482, 0.515, 0.514, 0.524, 0.486, 0.472, 0.432, 0.504]"
82,"[0.566, 0.502, 0.449, 0.488, 0.59, 0.498, 0.476, 0.474, 0.484, 0.482]"
83,"[0.524, 0.387, 0.487, 0.511, 0.506, 0.508, 0.497, 0.498, 0.435, 0.488]"
84,"[0.58, 0.504, 0.455, 0.492, 0.587, 0.501, 0.477, 0.509, 0.48, 0.475]"
85,"[0.526, 0.41, 0.492, 0.519, 0.49, 0.513, 0.533, 0.523, 0.432, 0.485]"
86,"[0.597, 0.505, 0.457, 0.492, 0.597, 0.503, 0.492, 0.531, 0.449, 0.473]"
87,"[0.503, 0.429, 0.487, 0.535, 0.477, 0.529, 0.531, 0.527, 0.439, 0.505]"
88,"[0.598, 0.506, 0.455, 0.493, 0.548, 0.523, 0.488, 0.516, 0.42, 0.472]"
89,"[0.492, 0.435, 0.423, 0.54, 0.486, 0.536, 0.524, 0.505, 0.448, 0.514]"
90,"[0.558, 0.471, 0.447, 0.501, 0.542, 0.539, 0.486, 0.469, 0.428, 0.477]"
91,"[0.497, 0.443, 0.412, 0.543, 0.49, 0.534, 0.501, 0.486, 0.453, 0.523]"
92,"[0.542, 0.419, 0.436, 0.501, 0.552, 0.558, 0.483, 0.419, 0.435, 0.48]"
93,"[0.498, 0.449, 0.426, 0.529, 0.537, 0.529, 0.479, 0.468, 0.439, 0.527]"
94,"[0.54, 0.436, 0.432, 0.494, 0.577, 0.574, 0.472, 0.431, 0.436, 0.482]"
95,"[0.518, 0.439, 0.45, 0.532, 0.548, 0.522, 0.495, 0.463, 0.458, 0.529]"
96,"[0.566, 0.444, 0.441, 0.472, 0.554, 0.589, 0.467, 0.438, 0.446, 0.484]"
97,"[0.538, 0.441, 0.459, 0.525, 0.536, 0.52, 0.49, 0.455, 0.459, 0.533]"
98,"[0.546, 0.448, 0.455, 0.475, 0.535, 0.589, 0.46, 0.439, 0.454, 0.489]"
99,"[0.542, 0.432, 0.464, 0.514, 0.533, 0.52, 0.498, 0.463, 0.467, 0.537]"
