none,[]
0,"[0.08, 0.099, 0.109, 0.093, 0.091, 0.095, 0.114, 0.092, 0.098, 0.12]"
1,"[0.097, 0.104, 0.083, 0.122, 0.1, 0.105, 0.107, 0.118, 0.106, 0.091]"
2,"[0.096, 0.101, 0.109, 0.122, 0.1, 0.105, 0.089, 0.098, 0.106, 0.103]"
3,"[0.102, 0.126, 0.096, 0.09, 0.1, 0.112, 0.089, 0.098, 0.103, 0.106]"
4,"[0.102, 0.099, 0.107, 0.173, 0.1, 0.105, 0.089, 0.153, 0.098, 0.138]"
5,"[0.102, 0.099, 0.106, 0.166, 0.117, 0.136, 0.089, 0.224, 0.098, 0.091]"
6,"[0.12, 0.099, 0.196, 0.172, 0.1, 0.105, 0.092, 0.137, 0.152, 0.103]"
7,"[0.102, 0.085, 0.106, 0.136, 0.094, 0.102, 0.117, 0.113, 0.098, 0.091]"
8,"[0.088, 0.099, 0.096, 0.201, 0.1, 0.105, 0.092, 0.129, 0.1, 0.103]"
9,"[0.137, 0.085, 0.106, 0.117, 0.151, 0.102, 0.134, 0.113, 0.222, 0.091]"
10,"[0.088, 0.099, 0.106, 0.173, 0.1, 0.105, 0.092, 0.156, 0.1, 0.103]"
11,"[0.102, 0.085, 0.106, 0.117, 0.136, 0.102, 0.089, 0.113, 0.208, 0.091]"
12,"[0.088, 0.099, 0.096, 0.229, 0.1, 0.105, 0.092, 0.147, 0.143, 0.103]"
13,"[0.102, 0.085, 0.14, 0.117, 0.149, 0.102, 0.089, 0.113, 0.242, 0.091]"
14,"[0.088, 0.099, 0.096, 0.277, 0.101, 0.105, 0.092, 0.147, 0.202, 0.137]"
15,"[0.102, 0.085, 0.164, 0.118, 0.241, 0.148, 0.089, 0.136, 0.254, 0.091]"
16,"[0.089, 0.099, 0.096, 0.254, 0.105, 0.105, 0.104, 0.12, 0.251, 0.281]"
17,"[0.11, 0.103, 0.225, 0.256, 0.229, 0.118, 0.089, 0.24, 0.27, 0.091]"
18,"[0.14, 0.099, 0.096, 0.29, 0.107, 0.105, 0.138, 0.12, 0.207, 0.236]"
19,"[0.139, 0.127, 0.247, 0.265, 0.212, 0.176, 0.089, 0.259, 0.271, 0.091]"
20,"[0.154, 0.099, 0.129, 0.3, 0.114, 0.107, 0.145, 0.131, 0.211, 0.227]"
21,"[0.167, 0.127, 0.244, 0.295, 0.204, 0.202, 0.089, 0.264, 0.27, 0.091]"
22,"[0.183, 0.103, 0.225, 0.314, 0.126, 0.132, 0.135, 0.149, 0.215, 0.237]"
23,"[0.294, 0.113, 0.262, 0.294, 0.202, 0.227, 0.128, 0.263, 0.27, 0.149]"
24,"[0.209, 0.195, 0.271, 0.323, 0.142, 0.207, 0.121, 0.191, 0.215, 0.256]"
25,"[0.337, 0.137, 0.263, 0.291, 0.201, 0.254, 0.176, 0.284, 0.272, 0.3]"
26,"[0.258, 0.276, 0.273, 0.333, 0.176, 0.289, 0.116, 0.227, 0.213, 0.284]"
27,"[0.349, 0.158, 0.264, 0.292, 0.2, 0.26, 0.244, 0.291, 0.272, 0.287]"
28,"[0.275, 0.31, 0.278, 0.326, 0.23, 0.289, 0.162, 0.252, 0.209, 0.294]"
29,"[0.387, 0.172, 0.265, 0.296, 0.201, 0.269, 0.305, 0.283, 0.271, 0.293]"
30,"[0.277, 0.328, 0.293, 0.321, 0.284, 0.295, 0.212, 0.258, 0.21, 0.294]"
31,"[0.398, 0.184, 0.268, 0.297, 0.204, 0.28, 0.344, 0.302, 0.261, 0.31]"
32,"[0.296, 0.341, 0.301, 0.33, 0.313, 0.298, 0.293, 0.261, 0.21, 0.3]"
33,"[0.402, 0.228, 0.272, 0.295, 0.221, 0.295, 0.409, 0.309, 0.274, 0.319]"
34,"[0.348, 0.357, 0.29, 0.346, 0.32, 0.309, 0.334, 0.282, 0.21, 0.303]"
35,"[0.416, 0.271, 0.272, 0.294, 0.254, 0.308, 0.415, 0.311, 0.288, 0.338]"
36,"[0.377, 0.354, 0.287, 0.327, 0.317, 0.313, 0.352, 0.309, 0.21, 0.307]"
37,"[0.425, 0.3, 0.274, 0.294, 0.27, 0.346, 0.418, 0.316, 0.295, 0.326]"
38,"[0.4, 0.35, 0.286, 0.355, 0.305, 0.32, 0.357, 0.327, 0.209, 0.326]"
39,"[0.426, 0.324, 0.275, 0.303, 0.281, 0.383, 0.408, 0.322, 0.3, 0.34]"
40,"[0.402, 0.342, 0.283, 0.35, 0.307, 0.325, 0.382, 0.354, 0.216, 0.336]"
41,"[0.407, 0.336, 0.288, 0.31, 0.295, 0.4, 0.403, 0.32, 0.306, 0.32]"
42,"[0.402, 0.343, 0.281, 0.342, 0.307, 0.33, 0.389, 0.381, 0.228, 0.352]"
43,"[0.409, 0.346, 0.301, 0.311, 0.305, 0.419, 0.412, 0.32, 0.312, 0.314]"
44,"[0.401, 0.347, 0.294, 0.336, 0.308, 0.345, 0.4, 0.398, 0.256, 0.356]"
45,"[0.411, 0.341, 0.303, 0.34, 0.324, 0.432, 0.412, 0.321, 0.305, 0.345]"
46,"[0.398, 0.347, 0.293, 0.305, 0.321, 0.356, 0.41, 0.427, 0.269, 0.353]"
47,"[0.413, 0.341, 0.307, 0.334, 0.357, 0.436, 0.409, 0.328, 0.323, 0.368]"
48,"[0.39, 0.354, 0.298, 0.331, 0.321, 0.385, 0.428, 0.441, 0.288, 0.354]"
49,"[0.397, 0.348, 0.308, 0.334, 0.397, 0.44, 0.411, 0.333, 0.343, 0.382]"
50,"[0.387, 0.354, 0.309, 0.34, 0.336, 0.423, 0.439, 0.441, 0.293, 0.353]"
51,"[0.401, 0.351, 0.302, 0.329, 0.419, 0.437, 0.399, 0.339, 0.393, 0.389]"
52,"[0.392, 0.355, 0.328, 0.374, 0.379, 0.431, 0.44, 0.45, 0.321, 0.356]"
53,"[0.406, 0.359, 0.303, 0.322, 0.426, 0.431, 0.401, 0.344, 0.401, 0.4]"
54,"[0.409, 0.364, 0.373, 0.392, 0.395, 0.437, 0.44, 0.448, 0.383, 0.36]"
55,"[0.411, 0.364, 0.313, 0.318, 0.432, 0.445, 0.405, 0.35, 0.405, 0.395]"
56,"[0.46, 0.365, 0.391, 0.411, 0.417, 0.426, 0.445, 0.448, 0.385, 0.356]"
57,"[0.42, 0.365, 0.333, 0.31, 0.432, 0.46, 0.416, 0.367, 0.403, 0.403]"
58,"[0.469, 0.371, 0.389, 0.427, 0.436, 0.43, 0.438, 0.452, 0.4, 0.361]"
59,"[0.419, 0.369, 0.364, 0.316, 0.425, 0.466, 0.424, 0.374, 0.41, 0.399]"
60,"[0.473, 0.377, 0.393, 0.428, 0.449, 0.426, 0.438, 0.451, 0.405, 0.37]"
61,"[0.427, 0.37, 0.37, 0.344, 0.431, 0.477, 0.428, 0.391, 0.417, 0.394]"
62,"[0.47, 0.386, 0.396, 0.421, 0.455, 0.429, 0.438, 0.467, 0.417, 0.379]"
63,"[0.431, 0.382, 0.383, 0.369, 0.444, 0.479, 0.43, 0.387, 0.417, 0.391]"
64,"[0.479, 0.395, 0.402, 0.423, 0.454, 0.421, 0.448, 0.473, 0.433, 0.399]"
65,"[0.435, 0.391, 0.393, 0.381, 0.461, 0.485, 0.436, 0.402, 0.418, 0.403]"
66,"[0.483, 0.403, 0.399, 0.414, 0.454, 0.437, 0.451, 0.478, 0.449, 0.4]"
67,"[0.442, 0.396, 0.404, 0.391, 0.484, 0.489, 0.445, 0.401, 0.429, 0.402]"
68,"[0.486, 0.414, 0.406, 0.435, 0.459, 0.441, 0.463, 0.474, 0.461, 0.407]"
69,"[0.443, 0.394, 0.401, 0.396, 0.493, 0.493, 0.451, 0.416, 0.438, 0.397]"
70,"[0.493, 0.419, 0.399, 0.45, 0.46, 0.435, 0.468, 0.475, 0.481, 0.397]"
71,"[0.452, 0.4, 0.401, 0.395, 0.51, 0.495, 0.459, 0.451, 0.425, 0.402]"
72,"[0.502, 0.424, 0.395, 0.451, 0.468, 0.443, 0.471, 0.476, 0.496, 0.403]"
73,"[0.448, 0.403, 0.4, 0.389, 0.53, 0.497, 0.461, 0.495, 0.417, 0.396]"
74,"[0.506, 0.434, 0.388, 0.443, 0.465, 0.447, 0.47, 0.474, 0.481, 0.404]"
75,"[0.452, 0.404, 0.393, 0.398, 0.547, 0.5, 0.485, 0.505, 0.404, 0.406]"
76,"[0.505, 0.443, 0.375, 0.42, 0.457, 0.455, 0.47, 0.436, 0.482, 0.404]"
77,"[0.458, 0.408, 0.38, 0.403, 0.558, 0.502, 0.462, 0.494, 0.393, 0.402]"
78,"[0.511, 0.45, 0.389, 0.405, 0.448, 0.45, 0.467, 0.44, 0.453, 0.418]"
79,"[0.468, 0.402, 0.39, 0.425, 0.542, 0.508, 0.464, 0.495, 0.389, 0.401]"
80,"[0.506, 0.449, 0.379, 0.383, 0.446, 0.458, 0.468, 0.44, 0.436, 0.425]"
81,"[0.482, 0.407, 0.392, 0.406, 0.511, 0.509, 0.457, 0.505, 0.384, 0.401]"
82,"[0.502, 0.45, 0.364, 0.378, 0.42, 0.453, 0.466, 0.439, 0.422, 0.44]"
83,"[0.488, 0.405, 0.389, 0.406, 0.495, 0.504, 0.456, 0.518, 0.383, 0.399]"
84,"[0.493, 0.451, 0.37, 0.378, 0.432, 0.451, 0.469, 0.446, 0.415, 0.456]"
85,"[0.506, 0.403, 0.395, 0.405, 0.492, 0.481, 0.452, 0.522, 0.395, 0.399]"
86,"[0.494, 0.472, 0.376, 0.376, 0.445, 0.461, 0.465, 0.461, 0.422, 0.467]"
87,"[0.52, 0.403, 0.398, 0.404, 0.494, 0.472, 0.457, 0.483, 0.408, 0.399]"
88,"[0.487, 0.48, 0.389, 0.376, 0.454, 0.469, 0.464, 0.466, 0.444, 0.466]"
89,"[0.521, 0.403, 0.403, 0.409, 0.49, 0.475, 0.453, 0.492, 0.412, 0.395]"
90,"[0.485, 0.478, 0.401, 0.383, 0.451, 0.473, 0.463, 0.474, 0.457, 0.465]"
91,"[0.514, 0.405, 0.41, 0.415, 0.492, 0.478, 0.451, 0.49, 0.422, 0.388]"
92,"[0.486, 0.475, 0.405, 0.379, 0.455, 0.488, 0.462, 0.48, 0.454, 0.462]"
93,"[0.519, 0.406, 0.407, 0.417, 0.498, 0.48, 0.449, 0.489, 0.42, 0.393]"
94,"[0.482, 0.474, 0.407, 0.38, 0.461, 0.488, 0.468, 0.491, 0.456, 0.464]"
95,"[0.516, 0.41, 0.411, 0.423, 0.503, 0.485, 0.448, 0.497, 0.419, 0.4]"
96,"[0.49, 0.471, 0.41, 0.389, 0.458, 0.49, 0.468, 0.503, 0.465, 0.464]"
97,"[0.526, 0.418, 0.413, 0.427, 0.503, 0.486, 0.445, 0.503, 0.42, 0.405]"
98,"[0.497, 0.468, 0.417, 0.395, 0.456, 0.49, 0.468, 0.514, 0.461, 0.464]"
99,"[0.53, 0.419, 0.414, 0.433, 0.506, 0.487, 0.451, 0.499, 0.417, 0.412]"
