none,[]
0,"[0.11970074812967581, 0.0875, 0.1, 0.1075, 0.0925, 0.1075, 0.1075, 0.085, 0.08, 0.0975, 0.0975, 0.1025, 0.105, 0.1125, 0.095, 0.07, 0.11, 0.105, 0.1275, 0.11, 0.095, 0.0775, 0.0875, 0.065, 0.11528822055137844]"
1,"[0.06982543640897755, 0.11, 0.11, 0.0975, 0.1225, 0.1125, 0.065, 0.0825, 0.1075, 0.0875, 0.1075, 0.0875, 0.1025, 0.1125, 0.095, 0.08, 0.1075, 0.1, 0.1025, 0.0825, 0.115, 0.1025, 0.1125, 0.1, 0.08521303258145363]"
2,"[0.11970074812967581, 0.0875, 0.1, 0.1075, 0.09, 0.1075, 0.1075, 0.085, 0.08, 0.0975, 0.0975, 0.0775, 0.105, 0.0925, 0.095, 0.07, 0.11, 0.105, 0.1275, 0.11, 0.095, 0.0775, 0.0875, 0.065, 0.11528822055137844]"
3,"[0.06982543640897755, 0.11, 0.11, 0.0975, 0.1225, 0.0925, 0.065, 0.105, 0.1075, 0.0875, 0.1075, 0.0875, 0.1, 0.1125, 0.0975, 0.08, 0.0825, 0.1, 0.1025, 0.0825, 0.115, 0.1025, 0.1125, 0.1, 0.07518796992481203]"
4,"[0.08478802992518704, 0.0875, 0.1, 0.0975, 0.11, 0.1075, 0.085, 0.1025, 0.08, 0.09, 0.0875, 0.1025, 0.105, 0.1125, 0.095, 0.07, 0.11, 0.105, 0.1275, 0.11, 0.09, 0.0675, 0.1025, 0.1325, 0.11528822055137844]"
5,"[0.10723192019950124, 0.13, 0.1, 0.0975, 0.1, 0.0925, 0.065, 0.11, 0.1325, 0.0775, 0.115, 0.0875, 0.1, 0.1125, 0.1025, 0.1275, 0.075, 0.1, 0.1075, 0.0825, 0.115, 0.1025, 0.085, 0.1, 0.08771929824561403]"
6,"[0.08478802992518704, 0.095, 0.0975, 0.0925, 0.1025, 0.0875, 0.0875, 0.0975, 0.09, 0.0975, 0.1225, 0.095, 0.0725, 0.1075, 0.1, 0.115, 0.075, 0.0675, 0.1075, 0.0975, 0.085, 0.11, 0.0625, 0.105, 0.11528822055137844]"
7,"[0.07481296758104738, 0.0875, 0.0975, 0.125, 0.0975, 0.09, 0.055, 0.11, 0.115, 0.0925, 0.1225, 0.1, 0.0725, 0.095, 0.1275, 0.1, 0.075, 0.07, 0.09, 0.095, 0.115, 0.11, 0.0875, 0.06, 0.11528822055137844]"
8,"[0.11221945137157108, 0.09, 0.0875, 0.1175, 0.095, 0.095, 0.1025, 0.0925, 0.09, 0.1375, 0.065, 0.0925, 0.1, 0.1075, 0.0825, 0.1225, 0.0825, 0.085, 0.0925, 0.0975, 0.085, 0.0775, 0.0925, 0.11, 0.08771929824561403]"
9,"[0.1172069825436409, 0.095, 0.13, 0.12, 0.095, 0.0975, 0.0875, 0.12, 0.115, 0.0925, 0.11, 0.1, 0.0725, 0.095, 0.125, 0.1, 0.07, 0.0825, 0.1075, 0.09, 0.1125, 0.09, 0.0875, 0.14, 0.10526315789473684]"
10,"[0.13216957605985039, 0.09, 0.0675, 0.11, 0.0925, 0.085, 0.0975, 0.0825, 0.1225, 0.1025, 0.075, 0.0925, 0.1, 0.105, 0.0825, 0.12, 0.095, 0.0925, 0.0925, 0.0975, 0.105, 0.095, 0.0725, 0.105, 0.12030075187969924]"
11,"[0.1172069825436409, 0.0875, 0.1025, 0.12, 0.1075, 0.0775, 0.0875, 0.12, 0.1125, 0.095, 0.115, 0.1075, 0.0725, 0.11, 0.12, 0.11, 0.1, 0.1275, 0.0675, 0.08, 0.1125, 0.1175, 0.0925, 0.11, 0.08020050125313283]"
12,"[0.1371571072319202, 0.0875, 0.085, 0.1175, 0.0925, 0.1225, 0.1025, 0.085, 0.12, 0.0875, 0.1225, 0.1025, 0.0925, 0.0875, 0.0825, 0.1175, 0.1, 0.115, 0.1, 0.095, 0.105, 0.0975, 0.075, 0.105, 0.08771929824561403]"
13,"[0.1172069825436409, 0.09, 0.1275, 0.12, 0.1, 0.07, 0.115, 0.095, 0.1225, 0.09, 0.115, 0.1025, 0.0725, 0.095, 0.1275, 0.0875, 0.1, 0.09, 0.0925, 0.095, 0.11, 0.115, 0.0775, 0.1125, 0.08521303258145363]"
14,"[0.12967581047381546, 0.0925, 0.08, 0.12, 0.09, 0.0975, 0.095, 0.095, 0.0875, 0.0775, 0.1025, 0.115, 0.1025, 0.075, 0.0825, 0.12, 0.0825, 0.1225, 0.1, 0.0975, 0.105, 0.09, 0.0725, 0.105, 0.10526315789473684]"
15,"[0.1172069825436409, 0.0875, 0.1275, 0.095, 0.1, 0.1075, 0.09, 0.08, 0.115, 0.0925, 0.115, 0.135, 0.0725, 0.095, 0.1275, 0.115, 0.1, 0.0975, 0.0925, 0.095, 0.09, 0.0925, 0.0825, 0.1225, 0.08521303258145363]"
