eigenvector_centrality,"[10, 13]"
0,"[0.10972568578553615, 0.1775, 0.1125, 0.09, 0.0925, 0.1, 0.0675, 0.1225, 0.115, 0.085, 0.11, 0.1025, 0.0725, 0.1025, 0.0875, 0.1125, 0.1175, 0.1325, 0.085, 0.205, 0.11, 0.105, 0.075, 0.0975, 0.09774436090225563]"
1,"[0.1371571072319202, 0.0975, 0.1125, 0.085, 0.0825, 0.145, 0.125, 0.1375, 0.0925, 0.11, 0.0925, 0.1775, 0.1075, 0.0975, 0.0875, 0.115, 0.09, 0.0725, 0.1125, 0.0875, 0.075, 0.105, 0.075, 0.1125, 0.07268170426065163]"
2,"[0.10972568578553615, 0.0775, 0.1125, 0.09, 0.0825, 0.1, 0.1, 0.0775, 0.115, 0.085, 0.0925, 0.1025, 0.1725, 0.1025, 0.0875, 0.1125, 0.1175, 0.0725, 0.1125, 0.0725, 0.1075, 0.1175, 0.075, 0.1125, 0.17543859649122806]"
3,"[0.10972568578553615, 0.075, 0.1125, 0.085, 0.0825, 0.09, 0.125, 0.0775, 0.0925, 0.11, 0.0925, 0.1025, 0.1075, 0.0975, 0.1075, 0.115, 0.1125, 0.0725, 0.1125, 0.0875, 0.075, 0.105, 0.075, 0.1125, 0.11278195488721804]"
4,"[0.10972568578553615, 0.0775, 0.07, 0.09, 0.095, 0.1, 0.095, 0.0775, 0.115, 0.11, 0.0925, 0.1025, 0.125, 0.1025, 0.14, 0.1125, 0.0975, 0.095, 0.1125, 0.0725, 0.1075, 0.1075, 0.075, 0.1125, 0.11278195488721804]"
5,"[0.10972568578553615, 0.105, 0.1125, 0.09, 0.0825, 0.2025, 0.125, 0.1425, 0.115, 0.11, 0.1, 0.1025, 0.1075, 0.0975, 0.1075, 0.135, 0.1175, 0.0775, 0.1125, 0.0725, 0.075, 0.105, 0.075, 0.1425, 0.11278195488721804]"
6,"[0.11221945137157108, 0.0775, 0.1225, 0.09, 0.0825, 0.1, 0.11, 0.0775, 0.1975, 0.1675, 0.1125, 0.1, 0.14, 0.085, 0.12, 0.1125, 0.0925, 0.095, 0.1125, 0.0725, 0.145, 0.12, 0.075, 0.155, 0.12280701754385964]"
7,"[0.0798004987531172, 0.16, 0.1125, 0.0925, 0.1075, 0.1325, 0.125, 0.0925, 0.1475, 0.0925, 0.1175, 0.1525, 0.0725, 0.1275, 0.105, 0.085, 0.1175, 0.095, 0.1125, 0.1125, 0.075, 0.105, 0.075, 0.1225, 0.10275689223057644]"
8,"[0.16957605985037408, 0.0775, 0.205, 0.1475, 0.11, 0.1, 0.11, 0.17, 0.1125, 0.14, 0.1125, 0.1, 0.315, 0.0925, 0.0875, 0.09, 0.105, 0.12, 0.115, 0.0725, 0.145, 0.1425, 0.075, 0.12, 0.18546365914786966]"
9,"[0.10723192019950124, 0.1625, 0.1375, 0.095, 0.1075, 0.14, 0.125, 0.0925, 0.1125, 0.085, 0.1725, 0.13, 0.0725, 0.15, 0.0875, 0.1, 0.1175, 0.0725, 0.1625, 0.1125, 0.1375, 0.1075, 0.075, 0.145, 0.13784461152882205]"
10,"[0.19451371571072318, 0.1625, 0.1825, 0.2175, 0.125, 0.1, 0.1175, 0.11, 0.115, 0.085, 0.15, 0.1, 0.19, 0.135, 0.1725, 0.1775, 0.1025, 0.185, 0.155, 0.1775, 0.145, 0.125, 0.1125, 0.1725, 0.12030075187969924]"
11,"[0.22443890274314215, 0.1075, 0.1275, 0.1125, 0.2, 0.1325, 0.245, 0.1625, 0.1875, 0.2025, 0.215, 0.1575, 0.1475, 0.2125, 0.085, 0.1675, 0.1975, 0.0975, 0.1825, 0.1625, 0.22, 0.17, 0.22, 0.245, 0.10526315789473684]"
12,"[0.18204488778054864, 0.2775, 0.265, 0.33, 0.24, 0.2325, 0.11, 0.18, 0.275, 0.23, 0.2275, 0.19, 0.0875, 0.1875, 0.24, 0.1575, 0.1675, 0.2225, 0.245, 0.1625, 0.23, 0.135, 0.19, 0.3075, 0.24812030075187969]"
13,"[0.23192019950124687, 0.2025, 0.17, 0.22, 0.3375, 0.1175, 0.3425, 0.2975, 0.19, 0.37, 0.21, 0.26, 0.3475, 0.205, 0.08, 0.2275, 0.1725, 0.2125, 0.2475, 0.3375, 0.275, 0.195, 0.2575, 0.245, 0.15288220551378445]"
14,"[0.15211970074812967, 0.335, 0.315, 0.28, 0.2025, 0.3475, 0.11, 0.23, 0.2775, 0.2, 0.3025, 0.195, 0.1175, 0.28, 0.295, 0.21, 0.2275, 0.2075, 0.2475, 0.2, 0.225, 0.21, 0.2475, 0.295, 0.2957393483709273]"
15,"[0.3192019950124688, 0.2175, 0.19, 0.1825, 0.295, 0.1575, 0.345, 0.33, 0.1925, 0.365, 0.1575, 0.295, 0.3625, 0.1875, 0.12, 0.3075, 0.1175, 0.26, 0.2775, 0.3, 0.26, 0.305, 0.2425, 0.185, 0.16791979949874686]"
16,"[0.1546134663341646, 0.33, 0.41, 0.3, 0.1675, 0.275, 0.1175, 0.2025, 0.3575, 0.17, 0.3625, 0.165, 0.1125, 0.3225, 0.375, 0.16, 0.355, 0.165, 0.2225, 0.1675, 0.3225, 0.21, 0.2625, 0.325, 0.2832080200501253]"
17,"[0.38154613466334164, 0.2075, 0.195, 0.1625, 0.24, 0.145, 0.3375, 0.325, 0.18, 0.325, 0.1275, 0.295, 0.3125, 0.1475, 0.1225, 0.385, 0.1175, 0.37, 0.24, 0.33, 0.1925, 0.3425, 0.2625, 0.1475, 0.24310776942355888]"
18,"[0.18204488778054864, 0.3475, 0.4325, 0.3225, 0.17, 0.2575, 0.165, 0.19, 0.3525, 0.165, 0.3, 0.175, 0.1025, 0.3825, 0.3875, 0.1425, 0.3125, 0.16, 0.1825, 0.155, 0.34, 0.19, 0.2275, 0.29, 0.3383458646616541]"
19,"[0.4164588528678304, 0.1725, 0.185, 0.1625, 0.2525, 0.18, 0.3275, 0.2275, 0.18, 0.3525, 0.1325, 0.2975, 0.2975, 0.15, 0.1575, 0.3825, 0.1325, 0.365, 0.2375, 0.275, 0.1925, 0.345, 0.265, 0.13, 0.2581453634085213]"
20,"[0.19950124688279303, 0.3475, 0.415, 0.255, 0.185, 0.2725, 0.16, 0.19, 0.315, 0.165, 0.3025, 0.175, 0.105, 0.4, 0.395, 0.15, 0.255, 0.16, 0.1575, 0.1525, 0.3675, 0.1875, 0.25, 0.3275, 0.3433583959899749]"
21,"[0.42643391521197005, 0.1475, 0.15, 0.17, 0.255, 0.23, 0.3425, 0.22, 0.18, 0.3625, 0.145, 0.3025, 0.3075, 0.165, 0.1875, 0.3975, 0.1575, 0.3375, 0.2575, 0.25, 0.2025, 0.34, 0.23, 0.1275, 0.2681704260651629]"
22,"[0.20448877805486285, 0.34, 0.395, 0.2425, 0.205, 0.31, 0.1475, 0.2, 0.305, 0.165, 0.3275, 0.1775, 0.1075, 0.3875, 0.36, 0.16, 0.2325, 0.115, 0.135, 0.1475, 0.3275, 0.1875, 0.2625, 0.3225, 0.3057644110275689]"
23,"[0.42643391521197005, 0.12, 0.165, 0.1975, 0.27, 0.2425, 0.315, 0.25, 0.1875, 0.37, 0.16, 0.315, 0.3375, 0.165, 0.165, 0.3975, 0.195, 0.3525, 0.295, 0.2525, 0.195, 0.3425, 0.1175, 0.1275, 0.2807017543859649]"
24,"[0.1745635910224439, 0.3425, 0.3875, 0.2525, 0.2225, 0.335, 0.115, 0.21, 0.31, 0.175, 0.36, 0.1875, 0.105, 0.375, 0.355, 0.17, 0.265, 0.165, 0.1225, 0.145, 0.38, 0.19, 0.315, 0.3275, 0.2606516290726817]"
