none,[]
0,"[0.19201995012468828, 0.105, 0.1025, 0.0925, 0.11, 0.0875, 0.0675, 0.1375, 0.12, 0.1225, 0.0825, 0.115, 0.1275, 0.1, 0.105, 0.0875, 0.105, 0.0775, 0.105, 0.1125, 0.1075, 0.11, 0.1, 0.0875, 0.09523809523809523]"
1,"[0.10972568578553615, 0.105, 0.0725, 0.085, 0.0975, 0.13, 0.11, 0.1725, 0.105, 0.0875, 0.1225, 0.0875, 0.095, 0.1775, 0.105, 0.085, 0.0975, 0.0775, 0.0925, 0.0875, 0.12, 0.1175, 0.1025, 0.0775, 0.12531328320802004]"
2,"[0.08229426433915212, 0.135, 0.1375, 0.11, 0.095, 0.13, 0.08, 0.1225, 0.11, 0.0925, 0.0825, 0.0875, 0.1275, 0.1, 0.105, 0.0875, 0.1, 0.0775, 0.09, 0.0975, 0.1075, 0.08, 0.1, 0.0875, 0.10526315789473684]"
3,"[0.08229426433915212, 0.095, 0.075, 0.1075, 0.0975, 0.13, 0.1, 0.1175, 0.105, 0.105, 0.1075, 0.0975, 0.075, 0.115, 0.1075, 0.1225, 0.1, 0.0775, 0.0925, 0.0875, 0.12, 0.08, 0.1025, 0.0975, 0.10275689223057644]"
4,"[0.11221945137157108, 0.135, 0.1075, 0.1075, 0.0825, 0.1225, 0.08, 0.1225, 0.105, 0.1125, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1, 0.0875, 0.1, 0.0875, 0.1075, 0.08, 0.12, 0.0975, 0.10275689223057644]"
5,"[0.08229426433915212, 0.095, 0.075, 0.09, 0.0825, 0.085, 0.1075, 0.12, 0.105, 0.09, 0.0825, 0.1, 0.08, 0.115, 0.075, 0.085, 0.1, 0.0775, 0.0925, 0.0975, 0.075, 0.08, 0.1025, 0.0975, 0.10275689223057644]"
6,"[0.11221945137157108, 0.135, 0.0975, 0.08, 0.12, 0.12, 0.09, 0.1225, 0.105, 0.1125, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1, 0.115, 0.0825, 0.1075, 0.08, 0.12, 0.0975, 0.10275689223057644]"
7,"[0.08229426433915212, 0.0925, 0.0975, 0.09, 0.055, 0.085, 0.1075, 0.1375, 0.1225, 0.0925, 0.1125, 0.1, 0.08, 0.115, 0.105, 0.085, 0.1075, 0.1125, 0.0925, 0.0875, 0.075, 0.08, 0.105, 0.0975, 0.10275689223057644]"
8,"[0.11221945137157108, 0.06, 0.0975, 0.09, 0.12, 0.0725, 0.1075, 0.1225, 0.105, 0.1125, 0.1075, 0.0875, 0.08, 0.135, 0.075, 0.0975, 0.1025, 0.1, 0.1575, 0.085, 0.105, 0.08, 0.1275, 0.0875, 0.10275689223057644]"
9,"[0.08229426433915212, 0.085, 0.0975, 0.0875, 0.065, 0.085, 0.1075, 0.1225, 0.1225, 0.0925, 0.1125, 0.1, 0.1025, 0.115, 0.105, 0.085, 0.11, 0.1125, 0.1, 0.0875, 0.075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
