eigenvector_centrality,"[0, 6]"
0,"[0.10972568578553615, 0.1475, 0.0975, 0.1325, 0.1975, 0.1, 0.175, 0.0925, 0.0775, 0.165, 0.0775, 0.0875, 0.1275, 0.11, 0.105, 0.1075, 0.1225, 0.11, 0.1, 0.1, 0.1625, 0.11, 0.115, 0.1125, 0.11278195488721804]"
1,"[0.08229426433915212, 0.1025, 0.0975, 0.085, 0.12, 0.0825, 0.07, 0.0925, 0.0775, 0.1075, 0.0775, 0.1, 0.035, 0.1, 0.08, 0.1075, 0.0925, 0.11, 0.1, 0.0875, 0.0875, 0.11, 0.1, 0.1125, 0.11278195488721804]"
2,"[0.07481296758104738, 0.135, 0.0975, 0.09, 0.12, 0.0875, 0.0675, 0.0925, 0.0775, 0.1075, 0.0775, 0.0875, 0.1275, 0.11, 0.105, 0.1075, 0.1075, 0.11, 0.1, 0.0875, 0.12, 0.11, 0.105, 0.0925, 0.11278195488721804]"
3,"[0.11221945137157108, 0.1025, 0.0975, 0.115, 0.12, 0.0875, 0.0675, 0.0925, 0.0775, 0.1075, 0.0775, 0.1, 0.1275, 0.115, 0.0925, 0.1075, 0.075, 0.11, 0.1, 0.0875, 0.12, 0.11, 0.105, 0.0925, 0.09523809523809523]"
4,"[0.07481296758104738, 0.135, 0.0975, 0.1075, 0.0975, 0.0875, 0.0675, 0.0925, 0.0775, 0.1075, 0.0775, 0.0875, 0.135, 0.11, 0.1325, 0.1075, 0.1025, 0.11, 0.0925, 0.0875, 0.12, 0.11, 0.105, 0.0925, 0.09523809523809523]"
5,"[0.11221945137157108, 0.0875, 0.0975, 0.0925, 0.1675, 0.1425, 0.0675, 0.145, 0.0775, 0.15, 0.1075, 0.1, 0.135, 0.115, 0.075, 0.1075, 0.08, 0.1625, 0.1, 0.11, 0.1075, 0.11, 0.11, 0.0925, 0.10526315789473684]"
6,"[0.11221945137157108, 0.095, 0.0975, 0.1075, 0.195, 0.1, 0.1525, 0.0925, 0.1525, 0.135, 0.115, 0.0875, 0.08, 0.185, 0.105, 0.0975, 0.1025, 0.1125, 0.1, 0.105, 0.12, 0.1525, 0.1275, 0.105, 0.13533834586466165]"
7,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1475, 0.1225, 0.1075, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1, 0.1125, 0.1, 0.1075, 0.1075, 0.0825, 0.1, 0.115, 0.12531328320802004]"
8,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.1225, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
9,"[0.11221945137157108, 0.0875, 0.0975, 0.1075, 0.12, 0.085, 0.1075, 0.1225, 0.105, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.0975, 0.1075, 0.08, 0.1, 0.0975, 0.10275689223057644]"
10,"[0.11221945137157108, 0.0875, 0.105, 0.1075, 0.165, 0.085, 0.1075, 0.1075, 0.1075, 0.0925, 0.1075, 0.0875, 0.08, 0.115, 0.075, 0.0975, 0.1025, 0.1125, 0.1, 0.1, 0.125, 0.08, 0.1, 0.0975, 0.10275689223057644]"
11,"[0.1396508728179551, 0.0875, 0.1825, 0.115, 0.15, 0.085, 0.31, 0.14, 0.1425, 0.1575, 0.1075, 0.125, 0.13, 0.115, 0.075, 0.1575, 0.1175, 0.1125, 0.1975, 0.1025, 0.1075, 0.1, 0.1025, 0.0975, 0.12781954887218044]"
12,"[0.1596009975062344, 0.1825, 0.19, 0.16, 0.4075, 0.2225, 0.1475, 0.2825, 0.33, 0.1625, 0.315, 0.1425, 0.23, 0.38, 0.325, 0.1025, 0.125, 0.28, 0.1425, 0.27, 0.46, 0.1525, 0.265, 0.1625, 0.16040100250626566]"
13,"[0.24189526184538654, 0.1775, 0.3425, 0.2975, 0.185, 0.1275, 0.3125, 0.2825, 0.1725, 0.4175, 0.185, 0.355, 0.32, 0.145, 0.1425, 0.32, 0.42, 0.145, 0.32, 0.1475, 0.1525, 0.2775, 0.205, 0.32, 0.3057644110275689]"
14,"[0.2518703241895262, 0.275, 0.1925, 0.205, 0.2725, 0.24, 0.165, 0.24, 0.3025, 0.2375, 0.2325, 0.23, 0.435, 0.2925, 0.335, 0.105, 0.1925, 0.2925, 0.1475, 0.2275, 0.24, 0.255, 0.2175, 0.1975, 0.17794486215538846]"
15,"[0.22443890274314215, 0.1625, 0.3225, 0.2875, 0.15, 0.1, 0.215, 0.3075, 0.24, 0.275, 0.2325, 0.255, 0.3725, 0.1375, 0.195, 0.25, 0.285, 0.1175, 0.2725, 0.14, 0.12, 0.28, 0.255, 0.2225, 0.2982456140350877]"
16,"[0.1770573566084788, 0.32, 0.2, 0.2, 0.235, 0.25, 0.12, 0.24, 0.2625, 0.305, 0.23, 0.235, 0.415, 0.2825, 0.255, 0.0975, 0.1825, 0.235, 0.1675, 0.185, 0.275, 0.2375, 0.2325, 0.18, 0.22305764411027568]"
