eigenvector_centrality,"[0, 1, 2, 10, 15]"
0,"[0.0845771144278607, 0.1, 0.09, 0.09, 0.115, 0.07, 0.08, 0.125, 0.095, 0.14, 0.115, 0.095, 0.095, 0.105, 0.1, 0.11, 0.1, 0.075, 0.08, 0.09, 0.135, 0.085, 0.105, 0.1, 0.045, 0.145, 0.085, 0.115, 0.12, 0.07, 0.15, 0.095, 0.085, 0.155, 0.135, 0.105, 0.12, 0.075, 0.085, 0.075, 0.115, 0.1, 0.1, 0.08, 0.065, 0.055, 0.105, 0.08, 0.09, 0.12562814070351758]"
1,"[0.08955223880597014, 0.105, 0.105, 0.09, 0.07, 0.14, 0.125, 0.06, 0.135, 0.185, 0.2, 0.1, 0.19, 0.105, 0.1, 0.07, 0.105, 0.05, 0.09, 0.09, 0.135, 0.085, 0.105, 0.11, 0.13, 0.115, 0.14, 0.12, 0.12, 0.07, 0.12, 0.095, 0.085, 0.11, 0.09, 0.065, 0.11, 0.08, 0.09, 0.14, 0.07, 0.1, 0.075, 0.14, 0.055, 0.065, 0.105, 0.07, 0.12, 0.08040201005025126]"
2,"[0.08955223880597014, 0.1, 0.105, 0.09, 0.07, 0.095, 0.125, 0.075, 0.09, 0.11, 0.16, 0.085, 0.095, 0.105, 0.16, 0.12, 0.15, 0.125, 0.06, 0.09, 0.135, 0.085, 0.105, 0.11, 0.21, 0.115, 0.085, 0.12, 0.105, 0.135, 0.15, 0.095, 0.085, 0.1, 0.09, 0.225, 0.12, 0.075, 0.09, 0.075, 0.07, 0.155, 0.11, 0.065, 0.08, 0.055, 0.105, 0.07, 0.12, 0.135678391959799]"
