eigenvector_centrality,"[9, 15, 44, 33, 44, 0, 40, 11, 11, 8]"
0,"[0.07960199004975124, 0.1, 0.105, 0.08, 0.115, 0.155, 0.105, 0.09, 0.08, 0.09, 0.095, 0.085, 0.115, 0.1, 0.12, 0.125, 0.1, 0.095, 0.185, 0.04, 0.11, 0.16, 0.165, 0.11, 0.095, 0.165, 0.115, 0.08, 0.08, 0.07, 0.085, 0.095, 0.1, 0.065, 0.095, 0.07, 0.13, 0.105, 0.095, 0.12, 0.07, 0.135, 0.075, 0.13, 0.09, 0.135, 0.105, 0.07, 0.12, 0.12562814070351758]"
1,"[0.12437810945273632, 0.065, 0.07, 0.1, 0.115, 0.105, 0.105, 0.09, 0.085, 0.11, 0.105, 0.085, 0.115, 0.14, 0.12, 0.08, 0.1, 0.095, 0.085, 0.095, 0.075, 0.09, 0.105, 0.17, 0.155, 0.1, 0.115, 0.11, 0.095, 0.055, 0.075, 0.095, 0.095, 0.055, 0.13, 0.065, 0.2, 0.09, 0.08, 0.14, 0.125, 0.09, 0.125, 0.13, 0.08, 0.11, 0.145, 0.07, 0.12, 0.09045226130653267]"
2,"[0.03980099502487562, 0.1, 0.105, 0.1, 0.115, 0.105, 0.105, 0.09, 0.08, 0.09, 0.095, 0.085, 0.105, 0.14, 0.115, 0.1, 0.1, 0.095, 0.085, 0.105, 0.135, 0.155, 0.105, 0.135, 0.095, 0.17, 0.085, 0.11, 0.08, 0.05, 0.12, 0.095, 0.1, 0.055, 0.095, 0.07, 0.13, 0.17, 0.08, 0.14, 0.07, 0.05, 0.075, 0.13, 0.09, 0.135, 0.105, 0.07, 0.12, 0.12562814070351758]"
3,"[0.12437810945273632, 0.025, 0.07, 0.1, 0.115, 0.21, 0.105, 0.085, 0.085, 0.11, 0.08, 0.085, 0.13, 0.14, 0.12, 0.185, 0.1, 0.095, 0.085, 0.095, 0.135, 0.09, 0.105, 0.1, 0.125, 0.1, 0.115, 0.1, 0.095, 0.07, 0.075, 0.095, 0.095, 0.055, 0.285, 0.095, 0.14, 0.19, 0.08, 0.14, 0.07, 0.09, 0.155, 0.13, 0.06, 0.155, 0.135, 0.07, 0.22, 0.09045226130653267]"
4,"[0.12437810945273632, 0.1, 0.105, 0.1, 0.115, 0.105, 0.105, 0.105, 0.095, 0.09, 0.08, 0.085, 0.07, 0.14, 0.075, 0.11, 0.095, 0.095, 0.085, 0.15, 0.11, 0.155, 0.115, 0.135, 0.08, 0.16, 0.115, 0.11, 0.095, 0.125, 0.155, 0.095, 0.14, 0.12, 0.12, 0.105, 0.18, 0.105, 0.08, 0.14, 0.07, 0.09, 0.075, 0.2, 0.09, 0.165, 0.105, 0.07, 0.215, 0.12562814070351758]"
5,"[0.12437810945273632, 0.04, 0.16, 0.1, 0.115, 0.105, 0.105, 0.08, 0.125, 0.11, 0.08, 0.085, 0.105, 0.14, 0.12, 0.155, 0.1, 0.095, 0.085, 0.095, 0.085, 0.09, 0.11, 0.1, 0.195, 0.1, 0.115, 0.145, 0.095, 0.125, 0.075, 0.095, 0.095, 0.105, 0.12, 0.13, 0.14, 0.105, 0.08, 0.14, 0.07, 0.09, 0.155, 0.13, 0.095, 0.14, 0.095, 0.07, 0.225, 0.09045226130653267]"
6,"[0.12437810945273632, 0.1, 0.085, 0.1, 0.115, 0.105, 0.105, 0.09, 0.095, 0.12, 0.08, 0.085, 0.07, 0.14, 0.08, 0.135, 0.08, 0.095, 0.085, 0.15, 0.115, 0.075, 0.1, 0.065, 0.08, 0.19, 0.115, 0.115, 0.095, 0.125, 0.105, 0.095, 0.105, 0.105, 0.12, 0.105, 0.12, 0.105, 0.08, 0.14, 0.07, 0.09, 0.155, 0.095, 0.09, 0.14, 0.095, 0.07, 0.1, 0.12562814070351758]"
7,"[0.12437810945273632, 0.095, 0.095, 0.1, 0.115, 0.105, 0.105, 0.08, 0.095, 0.14, 0.08, 0.085, 0.105, 0.14, 0.08, 0.165, 0.1, 0.095, 0.085, 0.175, 0.075, 0.09, 0.1, 0.1, 0.08, 0.255, 0.115, 0.085, 0.095, 0.125, 0.11, 0.095, 0.125, 0.105, 0.12, 0.095, 0.12, 0.105, 0.08, 0.14, 0.07, 0.09, 0.18, 0.13, 0.095, 0.14, 0.095, 0.07, 0.1, 0.09045226130653267]"
8,"[0.07462686567164178, 0.1, 0.105, 0.1, 0.115, 0.105, 0.105, 0.15, 0.095, 0.14, 0.08, 0.085, 0.07, 0.14, 0.08, 0.105, 0.09, 0.095, 0.085, 0.1, 0.115, 0.075, 0.1, 0.065, 0.08, 0.155, 0.115, 0.115, 0.095, 0.125, 0.105, 0.095, 0.1, 0.105, 0.12, 0.105, 0.12, 0.105, 0.08, 0.25, 0.07, 0.09, 0.155, 0.095, 0.09, 0.14, 0.095, 0.07, 0.1, 0.12562814070351758]"
