eigenvector_centrality,[2]
0,"[0.088, 0.09, 0.085, 0.138, 0.091, 0.103, 0.093, 0.113, 0.091, 0.133]"
1,"[0.116, 0.085, 0.106, 0.117, 0.094, 0.102, 0.136, 0.085, 0.103, 0.101]"
2,"[0.095, 0.085, 0.122, 0.125, 0.094, 0.102, 0.092, 0.113, 0.1, 0.12]"
3,"[0.104, 0.122, 0.106, 0.164, 0.11, 0.185, 0.117, 0.085, 0.1, 0.12]"
4,"[0.227, 0.124, 0.168, 0.222, 0.196, 0.147, 0.092, 0.195, 0.288, 0.261]"
5,"[0.244, 0.253, 0.2, 0.311, 0.173, 0.276, 0.178, 0.16, 0.283, 0.366]"
6,"[0.173, 0.305, 0.4, 0.208, 0.329, 0.22, 0.212, 0.313, 0.289, 0.381]"
7,"[0.301, 0.434, 0.197, 0.436, 0.393, 0.455, 0.492, 0.227, 0.446, 0.31]"
8,"[0.246, 0.253, 0.277, 0.377, 0.349, 0.348, 0.364, 0.281, 0.354, 0.416]"
9,"[0.276, 0.285, 0.118, 0.536, 0.425, 0.311, 0.526, 0.137, 0.441, 0.28]"
10,"[0.156, 0.108, 0.282, 0.36, 0.36, 0.167, 0.357, 0.29, 0.295, 0.263]"
11,"[0.292, 0.293, 0.161, 0.339, 0.393, 0.284, 0.413, 0.132, 0.371, 0.219]"
12,"[0.158, 0.113, 0.328, 0.268, 0.356, 0.203, 0.433, 0.297, 0.257, 0.313]"
13,"[0.298, 0.299, 0.258, 0.308, 0.403, 0.294, 0.377, 0.125, 0.367, 0.254]"
14,"[0.182, 0.156, 0.365, 0.279, 0.388, 0.217, 0.426, 0.3, 0.353, 0.361]"
15,"[0.301, 0.301, 0.307, 0.331, 0.375, 0.302, 0.378, 0.157, 0.414, 0.266]"
16,"[0.199, 0.18, 0.376, 0.375, 0.403, 0.239, 0.41, 0.304, 0.367, 0.382]"
17,"[0.317, 0.306, 0.309, 0.371, 0.395, 0.309, 0.397, 0.174, 0.377, 0.272]"
18,"[0.182, 0.195, 0.387, 0.389, 0.418, 0.198, 0.433, 0.304, 0.37, 0.39]"
19,"[0.33, 0.308, 0.32, 0.371, 0.418, 0.321, 0.43, 0.174, 0.399, 0.348]"
20,"[0.176, 0.223, 0.402, 0.463, 0.486, 0.203, 0.451, 0.306, 0.403, 0.4]"
21,"[0.341, 0.322, 0.372, 0.387, 0.396, 0.339, 0.458, 0.175, 0.419, 0.432]"
22,"[0.2, 0.243, 0.418, 0.471, 0.506, 0.205, 0.474, 0.315, 0.444, 0.411]"
23,"[0.377, 0.33, 0.417, 0.421, 0.353, 0.361, 0.478, 0.186, 0.416, 0.445]"
24,"[0.3, 0.281, 0.421, 0.449, 0.428, 0.255, 0.462, 0.33, 0.452, 0.431]"
25,"[0.447, 0.337, 0.551, 0.446, 0.367, 0.375, 0.488, 0.215, 0.398, 0.417]"
26,"[0.35, 0.374, 0.594, 0.459, 0.446, 0.382, 0.429, 0.349, 0.365, 0.434]"
27,"[0.485, 0.361, 0.596, 0.513, 0.403, 0.438, 0.466, 0.3, 0.444, 0.444]"
28,"[0.373, 0.411, 0.531, 0.444, 0.461, 0.388, 0.419, 0.349, 0.349, 0.44]"
29,"[0.496, 0.365, 0.215, 0.482, 0.425, 0.463, 0.387, 0.347, 0.449, 0.432]"
30,"[0.333, 0.404, 0.192, 0.469, 0.453, 0.346, 0.52, 0.361, 0.371, 0.505]"
31,"[0.531, 0.379, 0.113, 0.337, 0.393, 0.425, 0.361, 0.33, 0.342, 0.411]"
32,"[0.223, 0.367, 0.322, 0.436, 0.441, 0.262, 0.43, 0.417, 0.382, 0.511]"
33,"[0.477, 0.331, 0.176, 0.224, 0.337, 0.413, 0.307, 0.263, 0.206, 0.347]"
34,"[0.144, 0.241, 0.345, 0.429, 0.468, 0.148, 0.322, 0.387, 0.391, 0.504]"
35,"[0.466, 0.33, 0.214, 0.157, 0.219, 0.422, 0.291, 0.152, 0.143, 0.232]"
36,"[0.09, 0.144, 0.301, 0.387, 0.494, 0.127, 0.19, 0.437, 0.372, 0.421]"
37,"[0.447, 0.401, 0.231, 0.16, 0.145, 0.387, 0.243, 0.134, 0.142, 0.17]"
38,"[0.096, 0.136, 0.346, 0.367, 0.434, 0.122, 0.187, 0.423, 0.373, 0.4]"
39,"[0.388, 0.381, 0.241, 0.171, 0.13, 0.373, 0.211, 0.138, 0.141, 0.161]"
40,"[0.106, 0.129, 0.377, 0.236, 0.39, 0.122, 0.189, 0.394, 0.381, 0.389]"
41,"[0.382, 0.348, 0.267, 0.17, 0.137, 0.364, 0.215, 0.14, 0.137, 0.138]"
42,"[0.101, 0.129, 0.379, 0.174, 0.36, 0.113, 0.143, 0.385, 0.322, 0.329]"
43,"[0.398, 0.299, 0.303, 0.15, 0.125, 0.286, 0.184, 0.146, 0.129, 0.126]"
44,"[0.106, 0.11, 0.371, 0.131, 0.328, 0.115, 0.118, 0.355, 0.227, 0.287]"
45,"[0.309, 0.254, 0.32, 0.141, 0.126, 0.232, 0.137, 0.154, 0.126, 0.118]"
46,"[0.109, 0.112, 0.247, 0.124, 0.321, 0.116, 0.133, 0.315, 0.161, 0.206]"
47,"[0.249, 0.212, 0.313, 0.142, 0.127, 0.175, 0.11, 0.152, 0.12, 0.123]"
48,"[0.11, 0.127, 0.282, 0.125, 0.235, 0.116, 0.136, 0.271, 0.117, 0.162]"
49,"[0.213, 0.169, 0.321, 0.141, 0.126, 0.145, 0.094, 0.151, 0.125, 0.129]"
50,"[0.105, 0.13, 0.282, 0.124, 0.168, 0.113, 0.136, 0.24, 0.1, 0.114]"
51,"[0.15, 0.134, 0.374, 0.141, 0.125, 0.11, 0.093, 0.147, 0.122, 0.127]"
52,"[0.102, 0.127, 0.295, 0.123, 0.109, 0.119, 0.134, 0.226, 0.1, 0.11]"
53,"[0.109, 0.089, 0.391, 0.131, 0.127, 0.102, 0.094, 0.149, 0.121, 0.131]"
54,"[0.104, 0.127, 0.297, 0.121, 0.094, 0.115, 0.132, 0.19, 0.1, 0.107]"
55,"[0.089, 0.085, 0.402, 0.123, 0.122, 0.102, 0.092, 0.15, 0.124, 0.132]"
56,"[0.104, 0.126, 0.302, 0.121, 0.094, 0.117, 0.13, 0.142, 0.1, 0.106]"
57,"[0.088, 0.085, 0.433, 0.124, 0.119, 0.102, 0.093, 0.15, 0.122, 0.128]"
58,"[0.103, 0.124, 0.326, 0.119, 0.094, 0.118, 0.131, 0.113, 0.1, 0.105]"
59,"[0.088, 0.085, 0.451, 0.124, 0.118, 0.102, 0.094, 0.147, 0.125, 0.128]"
60,"[0.104, 0.126, 0.41, 0.119, 0.094, 0.117, 0.144, 0.113, 0.1, 0.104]"
61,"[0.088, 0.085, 0.423, 0.139, 0.118, 0.102, 0.094, 0.143, 0.13, 0.127]"
62,"[0.102, 0.127, 0.42, 0.121, 0.094, 0.115, 0.141, 0.113, 0.1, 0.104]"
63,"[0.088, 0.085, 0.293, 0.151, 0.118, 0.102, 0.094, 0.14, 0.133, 0.129]"
64,"[0.1, 0.124, 0.459, 0.12, 0.094, 0.118, 0.142, 0.113, 0.1, 0.105]"
65,"[0.088, 0.085, 0.313, 0.152, 0.118, 0.102, 0.095, 0.139, 0.129, 0.126]"
66,"[0.093, 0.124, 0.44, 0.119, 0.094, 0.117, 0.144, 0.113, 0.1, 0.108]"
67,"[0.088, 0.086, 0.307, 0.147, 0.116, 0.102, 0.105, 0.138, 0.121, 0.124]"
68,"[0.093, 0.119, 0.4, 0.121, 0.096, 0.108, 0.146, 0.113, 0.1, 0.108]"
69,"[0.088, 0.086, 0.319, 0.15, 0.111, 0.102, 0.105, 0.136, 0.127, 0.12]"
70,"[0.089, 0.118, 0.38, 0.124, 0.097, 0.108, 0.147, 0.113, 0.1, 0.108]"
71,"[0.088, 0.085, 0.356, 0.152, 0.107, 0.102, 0.097, 0.134, 0.127, 0.12]"
72,"[0.09, 0.119, 0.375, 0.125, 0.099, 0.108, 0.146, 0.113, 0.1, 0.108]"
73,"[0.088, 0.085, 0.413, 0.152, 0.106, 0.102, 0.094, 0.134, 0.129, 0.118]"
74,"[0.092, 0.12, 0.31, 0.121, 0.101, 0.11, 0.146, 0.113, 0.1, 0.108]"
75,"[0.088, 0.085, 0.461, 0.152, 0.106, 0.102, 0.095, 0.134, 0.131, 0.121]"
76,"[0.095, 0.118, 0.297, 0.124, 0.099, 0.11, 0.146, 0.113, 0.1, 0.109]"
77,"[0.088, 0.085, 0.465, 0.152, 0.107, 0.102, 0.094, 0.134, 0.133, 0.12]"
78,"[0.096, 0.118, 0.304, 0.122, 0.099, 0.109, 0.147, 0.113, 0.1, 0.109]"
79,"[0.088, 0.085, 0.453, 0.153, 0.11, 0.102, 0.097, 0.135, 0.132, 0.12]"
80,"[0.096, 0.119, 0.313, 0.124, 0.1, 0.113, 0.143, 0.113, 0.1, 0.107]"
81,"[0.088, 0.085, 0.456, 0.153, 0.11, 0.102, 0.096, 0.137, 0.137, 0.121]"
82,"[0.096, 0.118, 0.382, 0.126, 0.102, 0.11, 0.145, 0.113, 0.099, 0.108]"
83,"[0.088, 0.085, 0.369, 0.153, 0.112, 0.102, 0.104, 0.136, 0.138, 0.119]"
84,"[0.098, 0.118, 0.407, 0.129, 0.101, 0.11, 0.144, 0.113, 0.099, 0.106]"
85,"[0.088, 0.086, 0.372, 0.152, 0.112, 0.101, 0.107, 0.135, 0.138, 0.119]"
86,"[0.097, 0.118, 0.44, 0.127, 0.103, 0.11, 0.147, 0.113, 0.099, 0.106]"
87,"[0.087, 0.085, 0.344, 0.152, 0.111, 0.103, 0.102, 0.136, 0.133, 0.119]"
88,"[0.1, 0.124, 0.446, 0.122, 0.108, 0.115, 0.135, 0.113, 0.1, 0.106]"
89,"[0.088, 0.085, 0.329, 0.144, 0.112, 0.102, 0.096, 0.138, 0.128, 0.124]"
90,"[0.1, 0.124, 0.437, 0.122, 0.106, 0.119, 0.135, 0.113, 0.1, 0.109]"
91,"[0.088, 0.085, 0.355, 0.14, 0.116, 0.103, 0.094, 0.14, 0.128, 0.125]"
92,"[0.1, 0.125, 0.378, 0.122, 0.102, 0.124, 0.133, 0.113, 0.1, 0.107]"
93,"[0.088, 0.085, 0.414, 0.153, 0.114, 0.102, 0.107, 0.141, 0.127, 0.127]"
94,"[0.098, 0.126, 0.322, 0.127, 0.107, 0.123, 0.138, 0.113, 0.099, 0.105]"
95,"[0.088, 0.086, 0.399, 0.152, 0.114, 0.1, 0.113, 0.141, 0.138, 0.125]"
96,"[0.1, 0.124, 0.318, 0.128, 0.107, 0.121, 0.138, 0.113, 0.1, 0.106]"
97,"[0.087, 0.094, 0.369, 0.141, 0.112, 0.102, 0.117, 0.144, 0.121, 0.125]"
98,"[0.094, 0.123, 0.388, 0.127, 0.108, 0.115, 0.14, 0.113, 0.1, 0.115]"
99,"[0.088, 0.094, 0.341, 0.144, 0.11, 0.108, 0.119, 0.137, 0.122, 0.122]"
