eigenvector_centrality,[6]
0,"[0.103, 0.104, 0.104, 0.101, 0.094, 0.092, 0.103, 0.134, 0.11, 0.1]"
1,"[0.103, 0.107, 0.095, 0.101, 0.094, 0.092, 0.102, 0.115, 0.093, 0.102]"
2,"[0.103, 0.093, 0.104, 0.101, 0.094, 0.092, 0.102, 0.089, 0.07, 0.124]"
3,"[0.103, 0.11, 0.155, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.102]"
4,"[0.103, 0.107, 0.104, 0.101, 0.094, 0.092, 0.102, 0.102, 0.093, 0.101]"
5,"[0.103, 0.117, 0.112, 0.116, 0.093, 0.099, 0.102, 0.102, 0.093, 0.102]"
6,"[0.103, 0.201, 0.173, 0.116, 0.125, 0.095, 0.132, 0.167, 0.161, 0.115]"
7,"[0.328, 0.297, 0.234, 0.222, 0.113, 0.213, 0.181, 0.166, 0.093, 0.217]"
8,"[0.217, 0.302, 0.332, 0.286, 0.278, 0.351, 0.326, 0.339, 0.407, 0.217]"
9,"[0.533, 0.508, 0.33, 0.492, 0.298, 0.402, 0.386, 0.392, 0.237, 0.452]"
10,"[0.362, 0.442, 0.425, 0.353, 0.423, 0.492, 0.484, 0.45, 0.423, 0.31]"
11,"[0.451, 0.347, 0.333, 0.472, 0.242, 0.551, 0.444, 0.385, 0.216, 0.341]"
12,"[0.371, 0.386, 0.407, 0.34, 0.378, 0.479, 0.482, 0.454, 0.386, 0.299]"
13,"[0.452, 0.372, 0.377, 0.468, 0.321, 0.371, 0.398, 0.391, 0.352, 0.382]"
14,"[0.53, 0.362, 0.369, 0.458, 0.394, 0.427, 0.42, 0.417, 0.373, 0.333]"
15,"[0.476, 0.378, 0.398, 0.455, 0.436, 0.292, 0.422, 0.468, 0.442, 0.365]"
16,"[0.485, 0.401, 0.331, 0.463, 0.388, 0.464, 0.449, 0.419, 0.354, 0.414]"
17,"[0.465, 0.389, 0.364, 0.443, 0.404, 0.323, 0.465, 0.439, 0.388, 0.366]"
18,"[0.451, 0.427, 0.368, 0.438, 0.388, 0.494, 0.459, 0.396, 0.348, 0.386]"
19,"[0.434, 0.377, 0.4, 0.456, 0.346, 0.362, 0.45, 0.411, 0.347, 0.384]"
20,"[0.434, 0.431, 0.321, 0.427, 0.335, 0.515, 0.43, 0.359, 0.317, 0.36]"
21,"[0.438, 0.382, 0.405, 0.466, 0.336, 0.417, 0.408, 0.41, 0.339, 0.351]"
22,"[0.42, 0.426, 0.334, 0.445, 0.304, 0.511, 0.428, 0.381, 0.316, 0.338]"
23,"[0.442, 0.405, 0.391, 0.422, 0.315, 0.47, 0.379, 0.368, 0.349, 0.33]"
24,"[0.44, 0.414, 0.355, 0.496, 0.313, 0.506, 0.414, 0.38, 0.364, 0.304]"
25,"[0.446, 0.427, 0.402, 0.398, 0.322, 0.482, 0.495, 0.376, 0.429, 0.31]"
26,"[0.392, 0.409, 0.409, 0.517, 0.384, 0.494, 0.501, 0.399, 0.368, 0.305]"
27,"[0.515, 0.513, 0.453, 0.418, 0.43, 0.439, 0.487, 0.496, 0.48, 0.385]"
28,"[0.391, 0.52, 0.419, 0.535, 0.398, 0.522, 0.533, 0.437, 0.398, 0.458]"
29,"[0.5, 0.415, 0.431, 0.449, 0.449, 0.431, 0.493, 0.473, 0.444, 0.392]"
30,"[0.395, 0.459, 0.417, 0.358, 0.433, 0.376, 0.468, 0.421, 0.456, 0.465]"
31,"[0.466, 0.34, 0.341, 0.398, 0.301, 0.426, 0.316, 0.296, 0.277, 0.342]"
32,"[0.302, 0.427, 0.291, 0.267, 0.335, 0.322, 0.375, 0.304, 0.414, 0.355]"
33,"[0.462, 0.31, 0.34, 0.369, 0.208, 0.364, 0.206, 0.288, 0.191, 0.289]"
34,"[0.307, 0.315, 0.198, 0.302, 0.269, 0.329, 0.325, 0.232, 0.394, 0.145]"
35,"[0.377, 0.296, 0.29, 0.213, 0.206, 0.27, 0.127, 0.293, 0.258, 0.248]"
36,"[0.304, 0.31, 0.196, 0.304, 0.196, 0.326, 0.342, 0.201, 0.328, 0.262]"
37,"[0.301, 0.278, 0.292, 0.21, 0.286, 0.3, 0.131, 0.252, 0.286, 0.185]"
38,"[0.306, 0.316, 0.174, 0.298, 0.168, 0.294, 0.346, 0.241, 0.218, 0.257]"
39,"[0.314, 0.265, 0.272, 0.189, 0.253, 0.291, 0.142, 0.214, 0.292, 0.187]"
40,"[0.308, 0.272, 0.15, 0.281, 0.172, 0.259, 0.302, 0.234, 0.238, 0.242]"
41,"[0.257, 0.221, 0.225, 0.161, 0.231, 0.199, 0.249, 0.192, 0.307, 0.207]"
