eigenvector_centrality,[8]
0,"[0.137, 0.087, 0.123, 0.122, 0.094, 0.105, 0.089, 0.102, 0.1, 0.16]"
1,"[0.141, 0.085, 0.116, 0.118, 0.094, 0.092, 0.102, 0.113, 0.146, 0.103]"
2,"[0.088, 0.085, 0.106, 0.141, 0.094, 0.105, 0.131, 0.102, 0.094, 0.103]"
3,"[0.186, 0.085, 0.106, 0.119, 0.104, 0.092, 0.102, 0.113, 0.1, 0.102]"
4,"[0.088, 0.085, 0.106, 0.117, 0.094, 0.114, 0.081, 0.102, 0.093, 0.113]"
5,"[0.088, 0.086, 0.106, 0.13, 0.094, 0.092, 0.102, 0.14, 0.1, 0.102]"
6,"[0.093, 0.126, 0.165, 0.12, 0.177, 0.121, 0.181, 0.102, 0.093, 0.116]"
7,"[0.176, 0.223, 0.128, 0.225, 0.094, 0.092, 0.102, 0.133, 0.192, 0.102]"
8,"[0.106, 0.213, 0.307, 0.102, 0.217, 0.237, 0.121, 0.102, 0.093, 0.223]"
9,"[0.244, 0.22, 0.21, 0.264, 0.094, 0.092, 0.102, 0.151, 0.232, 0.107]"
10,"[0.122, 0.384, 0.294, 0.14, 0.218, 0.227, 0.211, 0.108, 0.207, 0.253]"
11,"[0.245, 0.243, 0.413, 0.268, 0.16, 0.162, 0.166, 0.236, 0.25, 0.352]"
12,"[0.196, 0.414, 0.34, 0.24, 0.24, 0.232, 0.287, 0.189, 0.358, 0.276]"
13,"[0.296, 0.241, 0.511, 0.317, 0.2, 0.242, 0.245, 0.299, 0.306, 0.463]"
14,"[0.31, 0.47, 0.398, 0.333, 0.308, 0.278, 0.345, 0.257, 0.424, 0.324]"
15,"[0.357, 0.273, 0.409, 0.37, 0.295, 0.303, 0.335, 0.313, 0.367, 0.488]"
16,"[0.405, 0.51, 0.391, 0.382, 0.338, 0.346, 0.343, 0.344, 0.462, 0.349]"
17,"[0.352, 0.32, 0.351, 0.363, 0.337, 0.372, 0.355, 0.316, 0.379, 0.406]"
18,"[0.419, 0.518, 0.421, 0.388, 0.3, 0.373, 0.339, 0.34, 0.381, 0.346]"
19,"[0.342, 0.328, 0.357, 0.312, 0.376, 0.403, 0.366, 0.308, 0.346, 0.337]"
20,"[0.373, 0.547, 0.477, 0.296, 0.264, 0.339, 0.33, 0.268, 0.306, 0.383]"
21,"[0.342, 0.345, 0.373, 0.313, 0.301, 0.329, 0.32, 0.308, 0.365, 0.35]"
22,"[0.329, 0.55, 0.481, 0.275, 0.266, 0.348, 0.331, 0.261, 0.31, 0.449]"
23,"[0.367, 0.352, 0.391, 0.39, 0.273, 0.3, 0.315, 0.325, 0.447, 0.368]"
24,"[0.329, 0.507, 0.463, 0.298, 0.296, 0.369, 0.367, 0.281, 0.355, 0.412]"
25,"[0.385, 0.466, 0.403, 0.39, 0.299, 0.283, 0.356, 0.387, 0.481, 0.387]"
26,"[0.383, 0.468, 0.45, 0.325, 0.389, 0.502, 0.432, 0.323, 0.514, 0.486]"
27,"[0.459, 0.518, 0.407, 0.395, 0.323, 0.441, 0.375, 0.423, 0.4, 0.396]"
28,"[0.423, 0.461, 0.45, 0.42, 0.368, 0.457, 0.456, 0.387, 0.544, 0.444]"
29,"[0.447, 0.535, 0.415, 0.392, 0.365, 0.478, 0.43, 0.391, 0.394, 0.487]"
30,"[0.444, 0.463, 0.438, 0.501, 0.345, 0.483, 0.454, 0.39, 0.508, 0.355]"
31,"[0.44, 0.498, 0.468, 0.372, 0.38, 0.45, 0.443, 0.374, 0.434, 0.424]"
32,"[0.468, 0.39, 0.424, 0.528, 0.328, 0.467, 0.445, 0.42, 0.365, 0.386]"
33,"[0.445, 0.476, 0.466, 0.361, 0.412, 0.423, 0.469, 0.357, 0.404, 0.368]"
34,"[0.51, 0.357, 0.406, 0.488, 0.318, 0.472, 0.422, 0.383, 0.411, 0.37]"
35,"[0.434, 0.473, 0.45, 0.358, 0.434, 0.415, 0.47, 0.326, 0.395, 0.361]"
36,"[0.507, 0.356, 0.376, 0.44, 0.319, 0.448, 0.371, 0.402, 0.436, 0.359]"
37,"[0.418, 0.446, 0.461, 0.361, 0.401, 0.431, 0.481, 0.314, 0.407, 0.363]"
38,"[0.468, 0.358, 0.362, 0.452, 0.32, 0.409, 0.36, 0.415, 0.482, 0.352]"
39,"[0.385, 0.448, 0.458, 0.358, 0.426, 0.478, 0.472, 0.329, 0.393, 0.368]"
40,"[0.435, 0.357, 0.356, 0.453, 0.327, 0.399, 0.354, 0.444, 0.489, 0.352]"
41,"[0.376, 0.451, 0.461, 0.352, 0.435, 0.462, 0.473, 0.343, 0.408, 0.355]"
42,"[0.439, 0.353, 0.349, 0.447, 0.33, 0.396, 0.359, 0.466, 0.497, 0.35]"
43,"[0.368, 0.431, 0.462, 0.349, 0.434, 0.447, 0.479, 0.345, 0.418, 0.364]"
44,"[0.45, 0.34, 0.348, 0.456, 0.33, 0.384, 0.357, 0.465, 0.517, 0.342]"
45,"[0.359, 0.408, 0.454, 0.338, 0.444, 0.454, 0.47, 0.328, 0.345, 0.361]"
46,"[0.456, 0.328, 0.347, 0.459, 0.311, 0.375, 0.353, 0.465, 0.453, 0.334]"
47,"[0.345, 0.392, 0.445, 0.325, 0.455, 0.448, 0.473, 0.29, 0.307, 0.352]"
48,"[0.463, 0.308, 0.343, 0.456, 0.265, 0.366, 0.345, 0.462, 0.471, 0.335]"
49,"[0.339, 0.375, 0.403, 0.309, 0.457, 0.433, 0.468, 0.247, 0.298, 0.336]"
50,"[0.466, 0.299, 0.34, 0.426, 0.225, 0.362, 0.329, 0.452, 0.506, 0.329]"
51,"[0.318, 0.368, 0.374, 0.277, 0.446, 0.423, 0.459, 0.226, 0.308, 0.326]"
52,"[0.462, 0.266, 0.336, 0.383, 0.201, 0.353, 0.307, 0.426, 0.501, 0.318]"
53,"[0.292, 0.35, 0.358, 0.238, 0.428, 0.395, 0.446, 0.22, 0.311, 0.309]"
54,"[0.445, 0.212, 0.329, 0.347, 0.194, 0.312, 0.271, 0.404, 0.525, 0.286]"
55,"[0.243, 0.343, 0.35, 0.207, 0.398, 0.373, 0.426, 0.208, 0.292, 0.297]"
56,"[0.416, 0.197, 0.316, 0.332, 0.188, 0.268, 0.239, 0.378, 0.557, 0.268]"
57,"[0.208, 0.323, 0.33, 0.198, 0.379, 0.37, 0.404, 0.199, 0.26, 0.278]"
58,"[0.387, 0.201, 0.298, 0.328, 0.186, 0.257, 0.226, 0.362, 0.526, 0.264]"
59,"[0.198, 0.32, 0.325, 0.193, 0.361, 0.374, 0.375, 0.198, 0.282, 0.266]"
60,"[0.36, 0.178, 0.265, 0.314, 0.189, 0.264, 0.223, 0.353, 0.378, 0.27]"
61,"[0.196, 0.27, 0.323, 0.193, 0.352, 0.354, 0.359, 0.201, 0.289, 0.266]"
62,"[0.35, 0.179, 0.224, 0.295, 0.189, 0.268, 0.218, 0.33, 0.474, 0.279]"
63,"[0.197, 0.262, 0.298, 0.19, 0.333, 0.353, 0.335, 0.2, 0.348, 0.264]"
64,"[0.335, 0.186, 0.21, 0.285, 0.189, 0.265, 0.217, 0.315, 0.46, 0.276]"
65,"[0.197, 0.263, 0.278, 0.194, 0.313, 0.32, 0.329, 0.199, 0.337, 0.25]"
66,"[0.319, 0.178, 0.214, 0.26, 0.192, 0.259, 0.215, 0.319, 0.46, 0.276]"
67,"[0.2, 0.235, 0.259, 0.208, 0.279, 0.295, 0.342, 0.197, 0.311, 0.262]"
68,"[0.304, 0.178, 0.212, 0.263, 0.196, 0.26, 0.218, 0.277, 0.456, 0.275]"
69,"[0.203, 0.269, 0.264, 0.213, 0.27, 0.286, 0.307, 0.198, 0.302, 0.261]"
70,"[0.285, 0.187, 0.222, 0.268, 0.196, 0.265, 0.216, 0.261, 0.47, 0.274]"
71,"[0.205, 0.277, 0.263, 0.214, 0.274, 0.28, 0.264, 0.201, 0.32, 0.243]"
72,"[0.283, 0.18, 0.233, 0.263, 0.198, 0.261, 0.214, 0.273, 0.458, 0.271]"
73,"[0.211, 0.276, 0.267, 0.211, 0.268, 0.285, 0.253, 0.201, 0.361, 0.266]"
74,"[0.289, 0.187, 0.232, 0.245, 0.201, 0.262, 0.218, 0.263, 0.398, 0.268]"
75,"[0.217, 0.28, 0.246, 0.203, 0.238, 0.287, 0.201, 0.201, 0.455, 0.267]"
76,"[0.251, 0.19, 0.241, 0.213, 0.204, 0.258, 0.21, 0.23, 0.367, 0.266]"
77,"[0.218, 0.284, 0.229, 0.2, 0.15, 0.285, 0.176, 0.198, 0.434, 0.269]"
78,"[0.16, 0.187, 0.238, 0.144, 0.199, 0.257, 0.21, 0.154, 0.352, 0.264]"
79,"[0.212, 0.277, 0.164, 0.196, 0.102, 0.293, 0.162, 0.199, 0.453, 0.28]"
80,"[0.121, 0.187, 0.233, 0.123, 0.193, 0.239, 0.209, 0.128, 0.303, 0.241]"
81,"[0.21, 0.26, 0.161, 0.193, 0.1, 0.291, 0.143, 0.2, 0.503, 0.294]"
82,"[0.111, 0.193, 0.232, 0.122, 0.192, 0.235, 0.211, 0.107, 0.377, 0.227]"
83,"[0.209, 0.244, 0.12, 0.187, 0.1, 0.294, 0.127, 0.2, 0.485, 0.292]"
84,"[0.11, 0.188, 0.238, 0.122, 0.189, 0.233, 0.211, 0.106, 0.364, 0.226]"
85,"[0.205, 0.238, 0.145, 0.186, 0.1, 0.296, 0.12, 0.199, 0.476, 0.289]"
86,"[0.112, 0.187, 0.236, 0.122, 0.185, 0.23, 0.208, 0.11, 0.368, 0.224]"
87,"[0.201, 0.26, 0.122, 0.186, 0.1, 0.297, 0.125, 0.193, 0.481, 0.288]"
88,"[0.115, 0.187, 0.227, 0.122, 0.184, 0.228, 0.208, 0.117, 0.374, 0.223]"
89,"[0.2, 0.262, 0.155, 0.187, 0.1, 0.292, 0.14, 0.194, 0.483, 0.282]"
90,"[0.117, 0.186, 0.227, 0.122, 0.186, 0.225, 0.209, 0.115, 0.333, 0.221]"
91,"[0.201, 0.251, 0.129, 0.187, 0.1, 0.278, 0.135, 0.194, 0.484, 0.272]"
92,"[0.117, 0.182, 0.229, 0.122, 0.186, 0.229, 0.208, 0.114, 0.308, 0.225]"
93,"[0.202, 0.264, 0.149, 0.188, 0.1, 0.28, 0.13, 0.194, 0.453, 0.275]"
94,"[0.117, 0.182, 0.228, 0.122, 0.187, 0.222, 0.208, 0.11, 0.318, 0.22]"
95,"[0.206, 0.259, 0.134, 0.188, 0.1, 0.266, 0.125, 0.192, 0.405, 0.275]"
96,"[0.115, 0.184, 0.226, 0.122, 0.188, 0.204, 0.207, 0.108, 0.357, 0.217]"
97,"[0.209, 0.256, 0.151, 0.183, 0.1, 0.257, 0.131, 0.192, 0.378, 0.271]"
98,"[0.115, 0.186, 0.212, 0.122, 0.189, 0.201, 0.204, 0.106, 0.427, 0.214]"
99,"[0.208, 0.265, 0.144, 0.18, 0.1, 0.265, 0.12, 0.196, 0.382, 0.273]"
