eigenvector_centrality,[5]
0,"[0.088, 0.09, 0.085, 0.138, 0.091, 0.103, 0.093, 0.113, 0.091, 0.133]"
1,"[0.116, 0.085, 0.106, 0.117, 0.094, 0.102, 0.136, 0.085, 0.103, 0.101]"
2,"[0.095, 0.085, 0.122, 0.125, 0.094, 0.102, 0.092, 0.113, 0.1, 0.12]"
3,"[0.104, 0.122, 0.106, 0.164, 0.11, 0.185, 0.117, 0.085, 0.1, 0.12]"
4,"[0.227, 0.124, 0.168, 0.222, 0.196, 0.147, 0.092, 0.195, 0.288, 0.261]"
5,"[0.244, 0.252, 0.2, 0.311, 0.173, 0.276, 0.178, 0.16, 0.283, 0.366]"
6,"[0.173, 0.305, 0.4, 0.208, 0.329, 0.22, 0.212, 0.313, 0.289, 0.381]"
7,"[0.301, 0.434, 0.197, 0.436, 0.393, 0.455, 0.492, 0.227, 0.446, 0.31]"
8,"[0.246, 0.253, 0.277, 0.377, 0.349, 0.348, 0.364, 0.281, 0.354, 0.416]"
9,"[0.276, 0.285, 0.118, 0.536, 0.425, 0.311, 0.527, 0.137, 0.441, 0.28]"
10,"[0.156, 0.108, 0.282, 0.36, 0.36, 0.167, 0.357, 0.29, 0.295, 0.263]"
11,"[0.292, 0.293, 0.161, 0.339, 0.393, 0.284, 0.413, 0.132, 0.371, 0.219]"
12,"[0.157, 0.113, 0.328, 0.268, 0.356, 0.203, 0.433, 0.297, 0.257, 0.313]"
13,"[0.298, 0.299, 0.258, 0.308, 0.403, 0.294, 0.377, 0.125, 0.367, 0.255]"
14,"[0.182, 0.156, 0.365, 0.279, 0.389, 0.217, 0.426, 0.3, 0.353, 0.358]"
15,"[0.301, 0.301, 0.307, 0.331, 0.377, 0.302, 0.378, 0.157, 0.414, 0.266]"
16,"[0.199, 0.179, 0.376, 0.375, 0.403, 0.239, 0.41, 0.303, 0.367, 0.381]"
17,"[0.317, 0.306, 0.309, 0.371, 0.396, 0.31, 0.397, 0.174, 0.378, 0.272]"
18,"[0.182, 0.195, 0.388, 0.389, 0.418, 0.198, 0.433, 0.304, 0.37, 0.39]"
19,"[0.33, 0.309, 0.321, 0.37, 0.417, 0.321, 0.43, 0.174, 0.399, 0.349]"
20,"[0.176, 0.223, 0.402, 0.461, 0.486, 0.202, 0.451, 0.306, 0.405, 0.4]"
21,"[0.341, 0.322, 0.372, 0.386, 0.399, 0.34, 0.458, 0.175, 0.419, 0.433]"
22,"[0.2, 0.243, 0.418, 0.471, 0.507, 0.205, 0.474, 0.316, 0.444, 0.411]"
23,"[0.377, 0.331, 0.417, 0.421, 0.353, 0.361, 0.478, 0.186, 0.418, 0.445]"
24,"[0.299, 0.281, 0.421, 0.45, 0.43, 0.253, 0.463, 0.331, 0.454, 0.432]"
25,"[0.448, 0.337, 0.452, 0.446, 0.366, 0.422, 0.487, 0.215, 0.398, 0.416]"
26,"[0.35, 0.319, 0.429, 0.459, 0.44, 0.521, 0.417, 0.35, 0.452, 0.434]"
27,"[0.528, 0.395, 0.402, 0.379, 0.403, 0.555, 0.449, 0.281, 0.382, 0.439]"
28,"[0.438, 0.389, 0.393, 0.449, 0.458, 0.568, 0.424, 0.401, 0.388, 0.413]"
29,"[0.483, 0.356, 0.465, 0.293, 0.441, 0.477, 0.449, 0.34, 0.397, 0.436]"
30,"[0.463, 0.491, 0.303, 0.435, 0.481, 0.542, 0.441, 0.387, 0.459, 0.394]"
31,"[0.434, 0.313, 0.414, 0.276, 0.513, 0.459, 0.475, 0.415, 0.445, 0.436]"
32,"[0.5, 0.497, 0.28, 0.437, 0.495, 0.534, 0.415, 0.328, 0.483, 0.32]"
33,"[0.323, 0.278, 0.435, 0.298, 0.528, 0.437, 0.503, 0.451, 0.43, 0.442]"
34,"[0.483, 0.503, 0.269, 0.379, 0.497, 0.528, 0.38, 0.279, 0.514, 0.261]"
35,"[0.31, 0.29, 0.481, 0.314, 0.534, 0.436, 0.457, 0.486, 0.4, 0.473]"
36,"[0.455, 0.512, 0.266, 0.364, 0.446, 0.483, 0.338, 0.273, 0.426, 0.284]"
37,"[0.275, 0.297, 0.479, 0.296, 0.518, 0.415, 0.431, 0.486, 0.362, 0.483]"
38,"[0.426, 0.452, 0.274, 0.328, 0.366, 0.469, 0.328, 0.278, 0.371, 0.296]"
39,"[0.281, 0.303, 0.406, 0.285, 0.497, 0.402, 0.436, 0.411, 0.321, 0.475]"
40,"[0.384, 0.439, 0.274, 0.33, 0.344, 0.478, 0.357, 0.287, 0.403, 0.299]"
41,"[0.301, 0.304, 0.35, 0.292, 0.391, 0.342, 0.394, 0.387, 0.339, 0.461]"
42,"[0.434, 0.397, 0.278, 0.33, 0.337, 0.399, 0.372, 0.297, 0.333, 0.299]"
43,"[0.311, 0.303, 0.388, 0.266, 0.402, 0.3, 0.327, 0.413, 0.327, 0.427]"
44,"[0.42, 0.41, 0.281, 0.3, 0.33, 0.426, 0.349, 0.297, 0.281, 0.292]"
45,"[0.307, 0.3, 0.364, 0.249, 0.417, 0.332, 0.31, 0.4, 0.301, 0.367]"
46,"[0.331, 0.376, 0.275, 0.248, 0.323, 0.355, 0.318, 0.291, 0.261, 0.283]"
47,"[0.295, 0.28, 0.281, 0.23, 0.33, 0.355, 0.294, 0.349, 0.263, 0.32]"
48,"[0.28, 0.3, 0.279, 0.227, 0.314, 0.314, 0.257, 0.289, 0.242, 0.267]"
49,"[0.281, 0.271, 0.236, 0.217, 0.286, 0.313, 0.265, 0.284, 0.211, 0.274]"
50,"[0.237, 0.262, 0.268, 0.179, 0.291, 0.325, 0.194, 0.28, 0.225, 0.26]"
51,"[0.272, 0.269, 0.202, 0.212, 0.273, 0.283, 0.256, 0.255, 0.184, 0.239]"
52,"[0.221, 0.235, 0.256, 0.147, 0.276, 0.31, 0.18, 0.28, 0.209, 0.244]"
53,"[0.263, 0.267, 0.179, 0.194, 0.262, 0.301, 0.24, 0.233, 0.153, 0.209]"
54,"[0.192, 0.21, 0.244, 0.112, 0.263, 0.282, 0.166, 0.277, 0.226, 0.24]"
55,"[0.249, 0.265, 0.151, 0.189, 0.231, 0.251, 0.219, 0.2, 0.145, 0.175]"
56,"[0.176, 0.179, 0.235, 0.096, 0.252, 0.26, 0.139, 0.261, 0.216, 0.232]"
57,"[0.233, 0.254, 0.129, 0.176, 0.213, 0.221, 0.201, 0.178, 0.133, 0.151]"
58,"[0.157, 0.156, 0.224, 0.089, 0.246, 0.225, 0.136, 0.25, 0.217, 0.223]"
59,"[0.225, 0.246, 0.113, 0.163, 0.19, 0.365, 0.225, 0.149, 0.123, 0.138]"
60,"[0.15, 0.146, 0.212, 0.093, 0.233, 0.241, 0.134, 0.245, 0.222, 0.218]"
61,"[0.221, 0.239, 0.112, 0.154, 0.184, 0.361, 0.226, 0.139, 0.12, 0.129]"
62,"[0.157, 0.147, 0.215, 0.101, 0.228, 0.273, 0.131, 0.242, 0.24, 0.212]"
63,"[0.22, 0.238, 0.123, 0.169, 0.183, 0.316, 0.242, 0.137, 0.125, 0.131]"
64,"[0.167, 0.154, 0.22, 0.155, 0.235, 0.25, 0.159, 0.241, 0.246, 0.221]"
65,"[0.242, 0.259, 0.121, 0.198, 0.189, 0.316, 0.259, 0.139, 0.138, 0.142]"
66,"[0.176, 0.152, 0.236, 0.152, 0.247, 0.323, 0.218, 0.249, 0.252, 0.237]"
67,"[0.246, 0.259, 0.154, 0.189, 0.214, 0.308, 0.255, 0.16, 0.195, 0.157]"
68,"[0.183, 0.176, 0.223, 0.147, 0.265, 0.351, 0.23, 0.262, 0.257, 0.235]"
69,"[0.228, 0.232, 0.152, 0.177, 0.208, 0.312, 0.247, 0.187, 0.187, 0.177]"
70,"[0.219, 0.207, 0.201, 0.106, 0.266, 0.3, 0.229, 0.252, 0.239, 0.217]"
71,"[0.213, 0.221, 0.172, 0.167, 0.231, 0.358, 0.242, 0.231, 0.195, 0.182]"
72,"[0.216, 0.215, 0.172, 0.142, 0.262, 0.238, 0.221, 0.24, 0.242, 0.21]"
73,"[0.206, 0.22, 0.211, 0.175, 0.251, 0.35, 0.241, 0.215, 0.206, 0.197]"
74,"[0.241, 0.248, 0.18, 0.147, 0.246, 0.139, 0.217, 0.239, 0.233, 0.209]"
75,"[0.213, 0.222, 0.256, 0.177, 0.276, 0.281, 0.24, 0.242, 0.204, 0.238]"
76,"[0.26, 0.265, 0.18, 0.109, 0.239, 0.29, 0.199, 0.238, 0.22, 0.193]"
77,"[0.191, 0.202, 0.245, 0.171, 0.282, 0.26, 0.221, 0.269, 0.183, 0.238]"
78,"[0.272, 0.267, 0.176, 0.099, 0.221, 0.361, 0.197, 0.225, 0.217, 0.181]"
79,"[0.185, 0.196, 0.232, 0.173, 0.242, 0.286, 0.196, 0.277, 0.176, 0.213]"
80,"[0.263, 0.254, 0.181, 0.101, 0.207, 0.447, 0.2, 0.214, 0.205, 0.177]"
81,"[0.185, 0.19, 0.206, 0.171, 0.231, 0.248, 0.167, 0.266, 0.175, 0.189]"
82,"[0.235, 0.24, 0.182, 0.097, 0.201, 0.445, 0.202, 0.215, 0.199, 0.177]"
83,"[0.188, 0.186, 0.177, 0.173, 0.219, 0.224, 0.094, 0.252, 0.181, 0.19]"
84,"[0.193, 0.224, 0.186, 0.097, 0.205, 0.438, 0.202, 0.214, 0.13, 0.179]"
85,"[0.197, 0.182, 0.172, 0.142, 0.216, 0.208, 0.094, 0.234, 0.179, 0.18]"
86,"[0.149, 0.205, 0.172, 0.182, 0.208, 0.412, 0.202, 0.211, 0.088, 0.175]"
87,"[0.205, 0.181, 0.199, 0.098, 0.211, 0.176, 0.094, 0.211, 0.179, 0.181]"
88,"[0.114, 0.199, 0.151, 0.189, 0.213, 0.393, 0.201, 0.215, 0.088, 0.161]"
89,"[0.205, 0.173, 0.198, 0.104, 0.161, 0.205, 0.094, 0.199, 0.179, 0.179]"
90,"[0.113, 0.198, 0.151, 0.189, 0.213, 0.356, 0.2, 0.215, 0.088, 0.151]"
91,"[0.205, 0.19, 0.197, 0.106, 0.104, 0.151, 0.169, 0.195, 0.179, 0.179]"
92,"[0.154, 0.176, 0.151, 0.188, 0.212, 0.246, 0.167, 0.218, 0.102, 0.155]"
93,"[0.196, 0.197, 0.199, 0.106, 0.104, 0.297, 0.202, 0.212, 0.179, 0.179]"
94,"[0.197, 0.129, 0.15, 0.188, 0.212, 0.194, 0.099, 0.218, 0.173, 0.146]"
95,"[0.162, 0.2, 0.206, 0.119, 0.104, 0.329, 0.202, 0.191, 0.144, 0.179]"
96,"[0.207, 0.123, 0.149, 0.176, 0.213, 0.173, 0.104, 0.213, 0.167, 0.149]"
97,"[0.149, 0.201, 0.204, 0.156, 0.104, 0.432, 0.202, 0.214, 0.109, 0.179]"
98,"[0.207, 0.132, 0.152, 0.109, 0.213, 0.114, 0.116, 0.209, 0.161, 0.158]"
99,"[0.137, 0.198, 0.199, 0.176, 0.104, 0.251, 0.201, 0.219, 0.11, 0.177]"
