eigenvector_centrality,"[0, 3]"
0,"[0.116, 0.093, 0.116, 0.126, 0.091, 0.099, 0.109, 0.094, 0.137, 0.177]"
1,"[0.106, 0.093, 0.083, 0.152, 0.083, 0.108, 0.11, 0.113, 0.148, 0.103]"
2,"[0.164, 0.145, 0.289, 0.114, 0.161, 0.212, 0.163, 0.092, 0.106, 0.103]"
3,"[0.172, 0.199, 0.184, 0.097, 0.227, 0.229, 0.175, 0.092, 0.195, 0.168]"
4,"[0.233, 0.241, 0.201, 0.196, 0.134, 0.199, 0.202, 0.256, 0.293, 0.269]"
5,"[0.29, 0.28, 0.205, 0.219, 0.228, 0.295, 0.344, 0.242, 0.223, 0.31]"
6,"[0.316, 0.328, 0.284, 0.243, 0.2, 0.35, 0.292, 0.395, 0.343, 0.3]"
7,"[0.424, 0.399, 0.323, 0.28, 0.317, 0.392, 0.357, 0.382, 0.336, 0.289]"
8,"[0.383, 0.396, 0.28, 0.199, 0.268, 0.401, 0.378, 0.31, 0.363, 0.253]"
9,"[0.317, 0.415, 0.319, 0.255, 0.295, 0.394, 0.269, 0.397, 0.331, 0.262]"
10,"[0.239, 0.246, 0.37, 0.159, 0.4, 0.361, 0.166, 0.256, 0.376, 0.271]"
11,"[0.326, 0.373, 0.336, 0.358, 0.263, 0.262, 0.338, 0.399, 0.334, 0.314]"
12,"[0.261, 0.286, 0.357, 0.145, 0.454, 0.37, 0.141, 0.224, 0.384, 0.327]"
13,"[0.437, 0.349, 0.421, 0.386, 0.198, 0.303, 0.27, 0.4, 0.33, 0.345]"
14,"[0.353, 0.321, 0.372, 0.198, 0.398, 0.451, 0.317, 0.294, 0.334, 0.469]"
15,"[0.42, 0.351, 0.411, 0.366, 0.239, 0.402, 0.23, 0.402, 0.418, 0.246]"
16,"[0.507, 0.342, 0.435, 0.228, 0.452, 0.458, 0.399, 0.41, 0.318, 0.427]"
17,"[0.341, 0.339, 0.38, 0.375, 0.352, 0.45, 0.226, 0.448, 0.423, 0.361]"
18,"[0.491, 0.372, 0.393, 0.361, 0.479, 0.406, 0.301, 0.401, 0.38, 0.465]"
19,"[0.411, 0.402, 0.353, 0.401, 0.365, 0.419, 0.3, 0.483, 0.457, 0.389]"
20,"[0.459, 0.419, 0.398, 0.399, 0.449, 0.439, 0.434, 0.414, 0.435, 0.487]"
21,"[0.428, 0.47, 0.368, 0.43, 0.402, 0.43, 0.378, 0.506, 0.421, 0.434]"
22,"[0.464, 0.452, 0.399, 0.434, 0.411, 0.419, 0.419, 0.479, 0.462, 0.467]"
23,"[0.438, 0.551, 0.427, 0.433, 0.494, 0.431, 0.396, 0.52, 0.34, 0.47]"
24,"[0.484, 0.464, 0.435, 0.493, 0.351, 0.462, 0.452, 0.467, 0.404, 0.467]"
25,"[0.533, 0.548, 0.478, 0.523, 0.448, 0.476, 0.506, 0.516, 0.354, 0.439]"
26,"[0.487, 0.535, 0.472, 0.523, 0.412, 0.481, 0.43, 0.423, 0.362, 0.517]"
27,"[0.508, 0.468, 0.475, 0.461, 0.54, 0.421, 0.367, 0.441, 0.423, 0.393]"
28,"[0.358, 0.475, 0.48, 0.346, 0.517, 0.405, 0.393, 0.353, 0.343, 0.456]"
29,"[0.491, 0.373, 0.522, 0.499, 0.402, 0.385, 0.328, 0.395, 0.48, 0.384]"
30,"[0.414, 0.546, 0.388, 0.334, 0.377, 0.396, 0.392, 0.406, 0.351, 0.415]"
31,"[0.399, 0.3, 0.505, 0.501, 0.381, 0.453, 0.388, 0.379, 0.357, 0.34]"
32,"[0.243, 0.481, 0.347, 0.337, 0.327, 0.346, 0.468, 0.442, 0.306, 0.404]"
33,"[0.271, 0.253, 0.533, 0.511, 0.427, 0.491, 0.294, 0.315, 0.3, 0.352]"
34,"[0.107, 0.491, 0.275, 0.349, 0.338, 0.282, 0.436, 0.466, 0.338, 0.382]"
35,"[0.123, 0.191, 0.479, 0.512, 0.473, 0.493, 0.268, 0.245, 0.268, 0.329]"
36,"[0.106, 0.508, 0.218, 0.32, 0.322, 0.24, 0.415, 0.518, 0.339, 0.333]"
37,"[0.106, 0.182, 0.492, 0.462, 0.485, 0.453, 0.337, 0.14, 0.246, 0.326]"
38,"[0.106, 0.455, 0.115, 0.3, 0.195, 0.202, 0.297, 0.537, 0.409, 0.289]"
39,"[0.106, 0.181, 0.479, 0.278, 0.461, 0.303, 0.433, 0.127, 0.193, 0.325]"
40,"[0.106, 0.34, 0.105, 0.33, 0.194, 0.181, 0.28, 0.464, 0.423, 0.208]"
41,"[0.106, 0.18, 0.418, 0.337, 0.38, 0.236, 0.435, 0.113, 0.109, 0.305]"
42,"[0.106, 0.201, 0.126, 0.209, 0.267, 0.16, 0.257, 0.43, 0.406, 0.182]"
43,"[0.106, 0.181, 0.295, 0.224, 0.29, 0.228, 0.404, 0.093, 0.106, 0.315]"
44,"[0.106, 0.105, 0.086, 0.147, 0.229, 0.129, 0.212, 0.412, 0.405, 0.106]"
45,"[0.106, 0.265, 0.266, 0.081, 0.287, 0.179, 0.362, 0.092, 0.106, 0.406]"
46,"[0.106, 0.104, 0.083, 0.122, 0.224, 0.115, 0.119, 0.425, 0.417, 0.103]"
47,"[0.106, 0.323, 0.264, 0.081, 0.294, 0.128, 0.323, 0.092, 0.106, 0.399]"
48,"[0.106, 0.104, 0.083, 0.082, 0.224, 0.134, 0.12, 0.404, 0.4, 0.103]"
49,"[0.106, 0.291, 0.282, 0.081, 0.294, 0.113, 0.335, 0.092, 0.106, 0.395]"
50,"[0.106, 0.104, 0.084, 0.081, 0.264, 0.215, 0.133, 0.349, 0.38, 0.103]"
51,"[0.106, 0.253, 0.29, 0.081, 0.197, 0.116, 0.36, 0.092, 0.106, 0.368]"
52,"[0.106, 0.106, 0.095, 0.081, 0.356, 0.244, 0.156, 0.34, 0.308, 0.103]"
53,"[0.106, 0.257, 0.256, 0.081, 0.103, 0.124, 0.258, 0.092, 0.107, 0.367]"
54,"[0.106, 0.11, 0.098, 0.081, 0.333, 0.233, 0.173, 0.377, 0.206, 0.103]"
55,"[0.106, 0.216, 0.206, 0.081, 0.126, 0.136, 0.147, 0.092, 0.11, 0.354]"
56,"[0.106, 0.116, 0.109, 0.081, 0.258, 0.22, 0.172, 0.351, 0.12, 0.103]"
57,"[0.106, 0.172, 0.165, 0.081, 0.143, 0.157, 0.122, 0.092, 0.16, 0.322]"
58,"[0.106, 0.127, 0.121, 0.081, 0.21, 0.215, 0.102, 0.32, 0.092, 0.103]"
59,"[0.106, 0.144, 0.125, 0.081, 0.15, 0.158, 0.108, 0.093, 0.253, 0.265]"
60,"[0.106, 0.14, 0.122, 0.081, 0.203, 0.185, 0.093, 0.238, 0.09, 0.103]"
61,"[0.106, 0.137, 0.104, 0.081, 0.103, 0.15, 0.105, 0.096, 0.194, 0.218]"
62,"[0.106, 0.151, 0.103, 0.081, 0.191, 0.169, 0.094, 0.203, 0.093, 0.104]"
63,"[0.106, 0.12, 0.09, 0.081, 0.09, 0.128, 0.1, 0.103, 0.181, 0.176]"
64,"[0.106, 0.153, 0.086, 0.081, 0.184, 0.154, 0.094, 0.182, 0.098, 0.111]"
65,"[0.106, 0.118, 0.093, 0.081, 0.097, 0.104, 0.101, 0.106, 0.174, 0.169]"
66,"[0.106, 0.133, 0.076, 0.081, 0.149, 0.146, 0.094, 0.183, 0.102, 0.115]"
67,"[0.106, 0.112, 0.089, 0.081, 0.099, 0.089, 0.101, 0.12, 0.17, 0.159]"
68,"[0.106, 0.105, 0.077, 0.081, 0.123, 0.124, 0.095, 0.172, 0.107, 0.125]"
69,"[0.106, 0.115, 0.085, 0.081, 0.101, 0.086, 0.097, 0.13, 0.175, 0.144]"
70,"[0.106, 0.096, 0.081, 0.081, 0.111, 0.111, 0.095, 0.165, 0.107, 0.132]"
71,"[0.106, 0.115, 0.087, 0.081, 0.102, 0.087, 0.097, 0.133, 0.172, 0.137]"
72,"[0.106, 0.097, 0.084, 0.081, 0.107, 0.103, 0.095, 0.152, 0.107, 0.136]"
73,"[0.106, 0.118, 0.087, 0.081, 0.103, 0.092, 0.097, 0.135, 0.164, 0.134]"
74,"[0.106, 0.097, 0.086, 0.081, 0.102, 0.09, 0.095, 0.138, 0.107, 0.148]"
75,"[0.106, 0.12, 0.087, 0.081, 0.103, 0.096, 0.096, 0.138, 0.14, 0.125]"
76,"[0.106, 0.098, 0.088, 0.081, 0.101, 0.09, 0.095, 0.131, 0.108, 0.151]"
77,"[0.106, 0.119, 0.087, 0.081, 0.103, 0.099, 0.096, 0.127, 0.138, 0.127]"
78,"[0.106, 0.1, 0.089, 0.081, 0.1, 0.089, 0.095, 0.125, 0.109, 0.151]"
79,"[0.106, 0.116, 0.088, 0.081, 0.103, 0.099, 0.096, 0.124, 0.13, 0.123]"
80,"[0.106, 0.101, 0.09, 0.081, 0.105, 0.089, 0.095, 0.117, 0.109, 0.153]"
81,"[0.106, 0.115, 0.091, 0.081, 0.103, 0.1, 0.096, 0.105, 0.112, 0.117]"
82,"[0.106, 0.104, 0.091, 0.081, 0.103, 0.091, 0.095, 0.11, 0.109, 0.145]"
83,"[0.106, 0.108, 0.092, 0.081, 0.103, 0.101, 0.096, 0.087, 0.096, 0.11]"
84,"[0.106, 0.104, 0.093, 0.081, 0.104, 0.09, 0.095, 0.107, 0.109, 0.133]"
85,"[0.106, 0.105, 0.093, 0.081, 0.103, 0.104, 0.096, 0.081, 0.093, 0.105]"
86,"[0.106, 0.104, 0.095, 0.081, 0.103, 0.092, 0.095, 0.101, 0.108, 0.116]"
87,"[0.106, 0.105, 0.094, 0.081, 0.103, 0.104, 0.096, 0.08, 0.095, 0.1]"
88,"[0.106, 0.104, 0.095, 0.081, 0.102, 0.093, 0.095, 0.099, 0.109, 0.103]"
89,"[0.106, 0.105, 0.094, 0.081, 0.103, 0.105, 0.096, 0.08, 0.094, 0.099]"
90,"[0.106, 0.104, 0.095, 0.081, 0.1, 0.093, 0.095, 0.098, 0.109, 0.089]"
91,"[0.106, 0.103, 0.096, 0.081, 0.103, 0.105, 0.096, 0.082, 0.095, 0.097]"
92,"[0.106, 0.104, 0.095, 0.081, 0.101, 0.09, 0.095, 0.098, 0.107, 0.081]"
93,"[0.106, 0.105, 0.096, 0.081, 0.103, 0.105, 0.096, 0.083, 0.095, 0.097]"
94,"[0.108, 0.104, 0.095, 0.081, 0.099, 0.09, 0.095, 0.096, 0.107, 0.08]"
95,"[0.11, 0.104, 0.096, 0.081, 0.103, 0.105, 0.096, 0.083, 0.096, 0.096]"
96,"[0.109, 0.104, 0.095, 0.081, 0.099, 0.089, 0.095, 0.098, 0.107, 0.082]"
97,"[0.113, 0.105, 0.095, 0.081, 0.103, 0.104, 0.096, 0.083, 0.095, 0.098]"
98,"[0.114, 0.103, 0.095, 0.081, 0.1, 0.077, 0.095, 0.094, 0.107, 0.083]"
99,"[0.113, 0.107, 0.094, 0.081, 0.103, 0.103, 0.096, 0.081, 0.099, 0.098]"
