eigenvector_centrality,[1]
0,"[0.088, 0.156, 0.162, 0.169, 0.094, 0.095, 0.092, 0.113, 0.121, 0.103]"
1,"[0.088, 0.104, 0.106, 0.117, 0.094, 0.102, 0.092, 0.113, 0.1, 0.103]"
2,"[0.088, 0.085, 0.106, 0.128, 0.094, 0.102, 0.092, 0.113, 0.1, 0.103]"
3,"[0.088, 0.085, 0.182, 0.117, 0.094, 0.102, 0.092, 0.113, 0.1, 0.103]"
4,"[0.163, 0.085, 0.133, 0.155, 0.094, 0.222, 0.118, 0.113, 0.1, 0.103]"
5,"[0.214, 0.18, 0.296, 0.275, 0.251, 0.183, 0.115, 0.303, 0.278, 0.15]"
6,"[0.394, 0.265, 0.383, 0.305, 0.442, 0.355, 0.415, 0.465, 0.326, 0.482]"
7,"[0.265, 0.34, 0.32, 0.531, 0.43, 0.272, 0.476, 0.336, 0.435, 0.326]"
8,"[0.374, 0.237, 0.366, 0.318, 0.509, 0.371, 0.291, 0.311, 0.379, 0.285]"
9,"[0.283, 0.366, 0.309, 0.463, 0.241, 0.191, 0.347, 0.376, 0.431, 0.249]"
10,"[0.427, 0.242, 0.374, 0.328, 0.283, 0.428, 0.303, 0.268, 0.346, 0.263]"
11,"[0.347, 0.41, 0.43, 0.455, 0.224, 0.177, 0.349, 0.409, 0.443, 0.328]"
12,"[0.446, 0.286, 0.39, 0.332, 0.317, 0.419, 0.399, 0.335, 0.31, 0.28]"
13,"[0.391, 0.43, 0.375, 0.429, 0.226, 0.217, 0.35, 0.388, 0.452, 0.343]"
14,"[0.443, 0.346, 0.482, 0.351, 0.346, 0.413, 0.455, 0.342, 0.324, 0.338]"
15,"[0.358, 0.416, 0.334, 0.407, 0.191, 0.239, 0.353, 0.351, 0.425, 0.437]"
16,"[0.397, 0.357, 0.428, 0.396, 0.391, 0.397, 0.422, 0.385, 0.369, 0.448]"
17,"[0.277, 0.392, 0.368, 0.412, 0.267, 0.254, 0.369, 0.38, 0.365, 0.419]"
18,"[0.32, 0.333, 0.408, 0.47, 0.461, 0.402, 0.399, 0.406, 0.369, 0.352]"
19,"[0.256, 0.341, 0.441, 0.416, 0.395, 0.358, 0.38, 0.4, 0.34, 0.376]"
20,"[0.305, 0.31, 0.485, 0.438, 0.401, 0.394, 0.393, 0.447, 0.349, 0.361]"
21,"[0.216, 0.319, 0.538, 0.408, 0.462, 0.415, 0.427, 0.414, 0.421, 0.372]"
22,"[0.317, 0.318, 0.478, 0.461, 0.406, 0.418, 0.388, 0.464, 0.36, 0.398]"
23,"[0.195, 0.333, 0.53, 0.381, 0.455, 0.41, 0.447, 0.367, 0.468, 0.443]"
24,"[0.363, 0.303, 0.482, 0.402, 0.413, 0.364, 0.398, 0.456, 0.423, 0.463]"
25,"[0.223, 0.486, 0.516, 0.374, 0.465, 0.408, 0.458, 0.352, 0.468, 0.445]"
26,"[0.499, 0.526, 0.488, 0.444, 0.374, 0.34, 0.385, 0.453, 0.445, 0.488]"
27,"[0.379, 0.545, 0.555, 0.374, 0.444, 0.431, 0.431, 0.392, 0.475, 0.454]"
28,"[0.494, 0.503, 0.499, 0.405, 0.451, 0.328, 0.424, 0.443, 0.46, 0.497]"
29,"[0.419, 0.332, 0.511, 0.347, 0.376, 0.349, 0.346, 0.347, 0.458, 0.487]"
30,"[0.486, 0.471, 0.371, 0.351, 0.374, 0.341, 0.492, 0.335, 0.437, 0.439]"
31,"[0.418, 0.445, 0.401, 0.352, 0.315, 0.306, 0.305, 0.36, 0.417, 0.477]"
32,"[0.476, 0.408, 0.306, 0.308, 0.355, 0.338, 0.527, 0.3, 0.401, 0.394]"
33,"[0.338, 0.457, 0.368, 0.379, 0.324, 0.318, 0.335, 0.346, 0.421, 0.345]"
34,"[0.482, 0.387, 0.277, 0.301, 0.404, 0.363, 0.422, 0.304, 0.295, 0.39]"
35,"[0.332, 0.493, 0.338, 0.366, 0.34, 0.323, 0.335, 0.388, 0.37, 0.27]"
36,"[0.432, 0.392, 0.272, 0.294, 0.352, 0.419, 0.401, 0.291, 0.256, 0.382]"
37,"[0.326, 0.507, 0.269, 0.368, 0.35, 0.328, 0.346, 0.354, 0.366, 0.234]"
