eigenvector_centrality,"[0, 4]"
0,"[0.089, 0.116, 0.173, 0.09, 0.094, 0.087, 0.109, 0.104, 0.113, 0.12]"
1,"[0.129, 0.086, 0.189, 0.097, 0.129, 0.086, 0.109, 0.197, 0.113, 0.103]"
2,"[0.146, 0.109, 0.226, 0.09, 0.11, 0.128, 0.22, 0.104, 0.113, 0.12]"
3,"[0.183, 0.104, 0.116, 0.097, 0.092, 0.112, 0.179, 0.207, 0.198, 0.103]"
4,"[0.121, 0.109, 0.136, 0.09, 0.083, 0.123, 0.221, 0.104, 0.218, 0.103]"
5,"[0.194, 0.104, 0.186, 0.097, 0.091, 0.174, 0.228, 0.255, 0.233, 0.103]"
6,"[0.215, 0.088, 0.083, 0.108, 0.085, 0.112, 0.238, 0.104, 0.294, 0.232]"
7,"[0.249, 0.104, 0.19, 0.1, 0.21, 0.196, 0.295, 0.178, 0.236, 0.231]"
8,"[0.341, 0.179, 0.179, 0.232, 0.083, 0.185, 0.456, 0.104, 0.268, 0.105]"
9,"[0.151, 0.111, 0.116, 0.097, 0.249, 0.232, 0.322, 0.233, 0.36, 0.198]"
10,"[0.382, 0.166, 0.196, 0.183, 0.126, 0.214, 0.438, 0.22, 0.304, 0.163]"
11,"[0.231, 0.217, 0.15, 0.133, 0.293, 0.155, 0.214, 0.232, 0.397, 0.243]"
12,"[0.365, 0.153, 0.263, 0.198, 0.2, 0.292, 0.372, 0.274, 0.223, 0.246]"
13,"[0.374, 0.26, 0.194, 0.231, 0.406, 0.273, 0.234, 0.216, 0.417, 0.403]"
14,"[0.377, 0.174, 0.302, 0.247, 0.223, 0.307, 0.407, 0.282, 0.26, 0.225]"
15,"[0.4, 0.293, 0.235, 0.347, 0.455, 0.246, 0.304, 0.208, 0.399, 0.456]"
16,"[0.398, 0.197, 0.402, 0.269, 0.323, 0.36, 0.394, 0.262, 0.346, 0.36]"
17,"[0.347, 0.295, 0.255, 0.378, 0.472, 0.272, 0.39, 0.256, 0.393, 0.456]"
18,"[0.309, 0.263, 0.401, 0.277, 0.385, 0.368, 0.411, 0.294, 0.388, 0.42]"
19,"[0.314, 0.324, 0.291, 0.363, 0.473, 0.337, 0.47, 0.294, 0.362, 0.442]"
20,"[0.284, 0.358, 0.407, 0.311, 0.396, 0.389, 0.392, 0.32, 0.383, 0.374]"
21,"[0.328, 0.346, 0.364, 0.353, 0.423, 0.402, 0.41, 0.324, 0.344, 0.419]"
22,"[0.331, 0.36, 0.457, 0.377, 0.374, 0.421, 0.446, 0.333, 0.455, 0.351]"
23,"[0.332, 0.37, 0.396, 0.334, 0.346, 0.423, 0.42, 0.309, 0.393, 0.448]"
24,"[0.353, 0.366, 0.418, 0.364, 0.48, 0.395, 0.399, 0.362, 0.457, 0.441]"
25,"[0.376, 0.449, 0.458, 0.39, 0.598, 0.362, 0.48, 0.307, 0.418, 0.396]"
26,"[0.588, 0.408, 0.482, 0.401, 0.594, 0.416, 0.439, 0.352, 0.473, 0.417]"
27,"[0.52, 0.465, 0.46, 0.45, 0.617, 0.372, 0.488, 0.393, 0.441, 0.485]"
28,"[0.562, 0.416, 0.426, 0.404, 0.441, 0.394, 0.378, 0.319, 0.45, 0.413]"
29,"[0.408, 0.4, 0.427, 0.466, 0.48, 0.392, 0.504, 0.384, 0.383, 0.489]"
30,"[0.438, 0.522, 0.252, 0.43, 0.171, 0.378, 0.36, 0.269, 0.439, 0.419]"
31,"[0.316, 0.373, 0.25, 0.352, 0.293, 0.378, 0.457, 0.397, 0.306, 0.381]"
32,"[0.441, 0.519, 0.194, 0.428, 0.126, 0.378, 0.338, 0.306, 0.414, 0.316]"
33,"[0.249, 0.307, 0.228, 0.317, 0.311, 0.336, 0.365, 0.441, 0.291, 0.346]"
34,"[0.385, 0.52, 0.198, 0.399, 0.105, 0.383, 0.389, 0.299, 0.287, 0.137]"
35,"[0.364, 0.304, 0.236, 0.19, 0.366, 0.206, 0.235, 0.427, 0.337, 0.432]"
36,"[0.362, 0.247, 0.202, 0.363, 0.16, 0.381, 0.431, 0.213, 0.198, 0.118]"
37,"[0.405, 0.289, 0.233, 0.126, 0.357, 0.199, 0.187, 0.354, 0.354, 0.468]"
38,"[0.321, 0.104, 0.213, 0.309, 0.194, 0.401, 0.439, 0.167, 0.201, 0.142]"
39,"[0.418, 0.307, 0.27, 0.116, 0.363, 0.211, 0.186, 0.341, 0.253, 0.425]"
40,"[0.263, 0.165, 0.227, 0.293, 0.215, 0.393, 0.322, 0.121, 0.241, 0.171]"
41,"[0.484, 0.422, 0.303, 0.15, 0.348, 0.214, 0.186, 0.282, 0.168, 0.336]"
42,"[0.256, 0.169, 0.257, 0.331, 0.209, 0.304, 0.242, 0.114, 0.193, 0.167]"
43,"[0.491, 0.382, 0.283, 0.158, 0.38, 0.204, 0.184, 0.339, 0.166, 0.307]"
44,"[0.257, 0.167, 0.252, 0.308, 0.218, 0.267, 0.195, 0.119, 0.185, 0.16]"
45,"[0.513, 0.37, 0.282, 0.158, 0.353, 0.202, 0.179, 0.312, 0.166, 0.311]"
46,"[0.266, 0.164, 0.285, 0.309, 0.203, 0.264, 0.2, 0.164, 0.219, 0.158]"
47,"[0.496, 0.37, 0.259, 0.159, 0.302, 0.205, 0.183, 0.321, 0.166, 0.318]"
48,"[0.274, 0.165, 0.274, 0.291, 0.277, 0.246, 0.21, 0.188, 0.24, 0.161]"
49,"[0.445, 0.376, 0.248, 0.159, 0.319, 0.203, 0.188, 0.311, 0.164, 0.334]"
50,"[0.281, 0.168, 0.298, 0.294, 0.364, 0.237, 0.194, 0.194, 0.225, 0.163]"
51,"[0.396, 0.387, 0.289, 0.159, 0.31, 0.197, 0.183, 0.323, 0.162, 0.339]"
52,"[0.299, 0.168, 0.297, 0.299, 0.392, 0.242, 0.194, 0.195, 0.224, 0.163]"
