eigenvector_centrality,[0]
0,"[0.137, 0.087, 0.123, 0.122, 0.094, 0.105, 0.089, 0.102, 0.1, 0.16]"
1,"[0.141, 0.085, 0.116, 0.118, 0.094, 0.092, 0.102, 0.113, 0.146, 0.103]"
2,"[0.088, 0.085, 0.106, 0.141, 0.094, 0.105, 0.131, 0.102, 0.094, 0.103]"
3,"[0.186, 0.085, 0.106, 0.119, 0.104, 0.092, 0.102, 0.113, 0.1, 0.102]"
4,"[0.088, 0.085, 0.106, 0.117, 0.094, 0.114, 0.081, 0.102, 0.093, 0.113]"
5,"[0.088, 0.086, 0.106, 0.13, 0.094, 0.092, 0.102, 0.14, 0.1, 0.102]"
6,"[0.093, 0.126, 0.165, 0.12, 0.177, 0.121, 0.181, 0.102, 0.093, 0.116]"
7,"[0.176, 0.223, 0.128, 0.225, 0.094, 0.092, 0.102, 0.133, 0.192, 0.102]"
8,"[0.106, 0.213, 0.307, 0.102, 0.217, 0.237, 0.121, 0.102, 0.093, 0.223]"
9,"[0.244, 0.22, 0.21, 0.264, 0.094, 0.092, 0.102, 0.151, 0.232, 0.107]"
10,"[0.122, 0.384, 0.293, 0.14, 0.218, 0.227, 0.211, 0.108, 0.207, 0.253]"
11,"[0.245, 0.243, 0.413, 0.268, 0.16, 0.162, 0.166, 0.236, 0.25, 0.352]"
12,"[0.196, 0.414, 0.34, 0.24, 0.24, 0.232, 0.287, 0.189, 0.358, 0.276]"
13,"[0.296, 0.241, 0.51, 0.317, 0.2, 0.242, 0.245, 0.299, 0.306, 0.463]"
14,"[0.31, 0.47, 0.398, 0.333, 0.308, 0.278, 0.345, 0.257, 0.422, 0.324]"
15,"[0.357, 0.273, 0.409, 0.37, 0.294, 0.303, 0.335, 0.313, 0.369, 0.489]"
16,"[0.405, 0.51, 0.391, 0.382, 0.338, 0.347, 0.343, 0.344, 0.462, 0.348]"
17,"[0.352, 0.321, 0.351, 0.363, 0.338, 0.371, 0.357, 0.316, 0.379, 0.405]"
18,"[0.419, 0.518, 0.421, 0.388, 0.3, 0.373, 0.339, 0.34, 0.381, 0.345]"
19,"[0.342, 0.328, 0.357, 0.312, 0.377, 0.403, 0.366, 0.308, 0.346, 0.337]"
20,"[0.373, 0.549, 0.477, 0.296, 0.264, 0.34, 0.33, 0.268, 0.306, 0.383]"
21,"[0.342, 0.345, 0.371, 0.313, 0.301, 0.328, 0.32, 0.308, 0.365, 0.35]"
22,"[0.33, 0.549, 0.481, 0.276, 0.266, 0.348, 0.331, 0.261, 0.31, 0.45]"
23,"[0.367, 0.353, 0.391, 0.39, 0.273, 0.301, 0.315, 0.325, 0.446, 0.369]"
24,"[0.329, 0.508, 0.463, 0.298, 0.296, 0.369, 0.368, 0.281, 0.356, 0.412]"
25,"[0.516, 0.464, 0.402, 0.39, 0.299, 0.282, 0.354, 0.39, 0.41, 0.387]"
26,"[0.533, 0.454, 0.485, 0.315, 0.464, 0.496, 0.434, 0.319, 0.267, 0.393]"
27,"[0.405, 0.495, 0.426, 0.449, 0.346, 0.296, 0.388, 0.445, 0.399, 0.364]"
28,"[0.53, 0.434, 0.436, 0.443, 0.47, 0.485, 0.47, 0.36, 0.289, 0.419]"
29,"[0.434, 0.426, 0.459, 0.38, 0.389, 0.392, 0.379, 0.468, 0.397, 0.365]"
30,"[0.477, 0.367, 0.449, 0.387, 0.407, 0.495, 0.443, 0.391, 0.299, 0.423]"
31,"[0.42, 0.382, 0.436, 0.331, 0.368, 0.367, 0.433, 0.399, 0.396, 0.31]"
32,"[0.492, 0.348, 0.425, 0.388, 0.342, 0.399, 0.404, 0.356, 0.277, 0.373]"
33,"[0.324, 0.316, 0.337, 0.278, 0.356, 0.394, 0.347, 0.311, 0.345, 0.309]"
34,"[0.537, 0.351, 0.265, 0.31, 0.28, 0.315, 0.372, 0.371, 0.295, 0.294]"
35,"[0.273, 0.232, 0.236, 0.187, 0.308, 0.379, 0.338, 0.209, 0.307, 0.355]"
36,"[0.478, 0.301, 0.218, 0.222, 0.191, 0.218, 0.26, 0.324, 0.354, 0.21]"
37,"[0.311, 0.207, 0.208, 0.18, 0.235, 0.349, 0.367, 0.191, 0.2, 0.261]"
38,"[0.491, 0.227, 0.173, 0.191, 0.18, 0.204, 0.199, 0.225, 0.298, 0.201]"
39,"[0.352, 0.19, 0.176, 0.168, 0.21, 0.277, 0.22, 0.183, 0.179, 0.2]"
40,"[0.488, 0.186, 0.149, 0.174, 0.165, 0.186, 0.184, 0.181, 0.172, 0.184]"
41,"[0.354, 0.176, 0.151, 0.148, 0.185, 0.222, 0.171, 0.168, 0.161, 0.144]"
42,"[0.529, 0.134, 0.139, 0.151, 0.154, 0.168, 0.174, 0.155, 0.116, 0.157]"
43,"[0.353, 0.161, 0.133, 0.134, 0.16, 0.159, 0.145, 0.161, 0.155, 0.112]"
44,"[0.516, 0.107, 0.118, 0.122, 0.139, 0.152, 0.157, 0.135, 0.1, 0.141]"
45,"[0.352, 0.15, 0.115, 0.116, 0.123, 0.157, 0.126, 0.151, 0.15, 0.104]"
46,"[0.52, 0.1, 0.109, 0.106, 0.133, 0.16, 0.145, 0.127, 0.101, 0.136]"
47,"[0.336, 0.144, 0.111, 0.112, 0.119, 0.177, 0.113, 0.151, 0.15, 0.108]"
48,"[0.539, 0.103, 0.108, 0.104, 0.127, 0.164, 0.14, 0.131, 0.103, 0.142]"
49,"[0.339, 0.148, 0.113, 0.107, 0.116, 0.198, 0.112, 0.153, 0.15, 0.113]"
50,"[0.553, 0.107, 0.109, 0.102, 0.126, 0.163, 0.14, 0.136, 0.107, 0.144]"
51,"[0.315, 0.157, 0.115, 0.106, 0.115, 0.201, 0.112, 0.152, 0.15, 0.118]"
52,"[0.534, 0.107, 0.105, 0.101, 0.123, 0.17, 0.139, 0.145, 0.118, 0.142]"
53,"[0.322, 0.161, 0.123, 0.107, 0.117, 0.218, 0.12, 0.154, 0.155, 0.129]"
54,"[0.523, 0.123, 0.105, 0.107, 0.131, 0.186, 0.142, 0.154, 0.144, 0.15]"
55,"[0.341, 0.169, 0.124, 0.112, 0.121, 0.224, 0.132, 0.158, 0.158, 0.145]"
56,"[0.517, 0.147, 0.108, 0.107, 0.136, 0.191, 0.15, 0.165, 0.174, 0.157]"
57,"[0.321, 0.176, 0.127, 0.114, 0.122, 0.234, 0.151, 0.164, 0.162, 0.159]"
58,"[0.508, 0.166, 0.109, 0.105, 0.141, 0.207, 0.157, 0.186, 0.18, 0.166]"
59,"[0.326, 0.183, 0.136, 0.116, 0.127, 0.236, 0.172, 0.172, 0.167, 0.166]"
60,"[0.489, 0.195, 0.118, 0.109, 0.147, 0.215, 0.166, 0.188, 0.193, 0.173]"
61,"[0.376, 0.174, 0.126, 0.123, 0.116, 0.224, 0.177, 0.179, 0.163, 0.174]"
62,"[0.424, 0.201, 0.118, 0.106, 0.155, 0.217, 0.169, 0.187, 0.202, 0.177]"
63,"[0.42, 0.165, 0.12, 0.124, 0.111, 0.218, 0.179, 0.18, 0.159, 0.172]"
64,"[0.42, 0.192, 0.117, 0.104, 0.157, 0.211, 0.173, 0.182, 0.201, 0.165]"
65,"[0.431, 0.158, 0.12, 0.121, 0.109, 0.214, 0.184, 0.18, 0.157, 0.171]"
66,"[0.426, 0.185, 0.115, 0.101, 0.154, 0.21, 0.171, 0.187, 0.201, 0.162]"
67,"[0.417, 0.154, 0.118, 0.118, 0.11, 0.216, 0.182, 0.179, 0.157, 0.174]"
68,"[0.444, 0.188, 0.121, 0.104, 0.153, 0.21, 0.171, 0.187, 0.202, 0.163]"
69,"[0.416, 0.157, 0.124, 0.12, 0.111, 0.216, 0.181, 0.18, 0.156, 0.174]"
70,"[0.446, 0.182, 0.124, 0.105, 0.155, 0.213, 0.171, 0.185, 0.194, 0.162]"
71,"[0.435, 0.156, 0.133, 0.125, 0.112, 0.217, 0.182, 0.174, 0.154, 0.174]"
72,"[0.45, 0.179, 0.125, 0.107, 0.156, 0.215, 0.171, 0.187, 0.195, 0.157]"
73,"[0.422, 0.155, 0.142, 0.125, 0.114, 0.216, 0.18, 0.171, 0.151, 0.175]"
74,"[0.458, 0.179, 0.122, 0.111, 0.159, 0.21, 0.169, 0.184, 0.197, 0.156]"
75,"[0.476, 0.154, 0.145, 0.122, 0.112, 0.215, 0.18, 0.171, 0.153, 0.174]"
76,"[0.455, 0.179, 0.13, 0.119, 0.163, 0.206, 0.17, 0.184, 0.197, 0.163]"
77,"[0.51, 0.16, 0.154, 0.133, 0.123, 0.219, 0.183, 0.172, 0.157, 0.172]"
78,"[0.4, 0.173, 0.133, 0.13, 0.167, 0.208, 0.172, 0.185, 0.194, 0.164]"
79,"[0.486, 0.166, 0.159, 0.136, 0.129, 0.22, 0.183, 0.172, 0.159, 0.172]"
80,"[0.399, 0.168, 0.131, 0.134, 0.161, 0.196, 0.173, 0.187, 0.182, 0.165]"
81,"[0.461, 0.171, 0.162, 0.126, 0.142, 0.222, 0.188, 0.164, 0.166, 0.171]"
82,"[0.479, 0.163, 0.13, 0.146, 0.16, 0.194, 0.169, 0.189, 0.179, 0.164]"
83,"[0.407, 0.174, 0.163, 0.125, 0.152, 0.229, 0.194, 0.163, 0.166, 0.173]"
84,"[0.502, 0.165, 0.143, 0.153, 0.163, 0.206, 0.17, 0.203, 0.176, 0.165]"
85,"[0.408, 0.187, 0.163, 0.136, 0.184, 0.241, 0.197, 0.167, 0.165, 0.178]"
86,"[0.374, 0.174, 0.157, 0.159, 0.167, 0.204, 0.172, 0.199, 0.184, 0.173]"
87,"[0.383, 0.194, 0.16, 0.143, 0.174, 0.231, 0.197, 0.172, 0.162, 0.182]"
88,"[0.323, 0.174, 0.158, 0.155, 0.168, 0.204, 0.175, 0.206, 0.181, 0.176]"
89,"[0.451, 0.18, 0.158, 0.143, 0.152, 0.222, 0.2, 0.17, 0.157, 0.182]"
90,"[0.322, 0.184, 0.163, 0.152, 0.172, 0.207, 0.177, 0.213, 0.192, 0.167]"
91,"[0.515, 0.179, 0.16, 0.146, 0.158, 0.228, 0.206, 0.175, 0.158, 0.194]"
92,"[0.333, 0.203, 0.165, 0.154, 0.179, 0.21, 0.182, 0.209, 0.201, 0.169]"
93,"[0.481, 0.191, 0.163, 0.147, 0.167, 0.244, 0.207, 0.181, 0.162, 0.194]"
94,"[0.359, 0.194, 0.172, 0.155, 0.178, 0.222, 0.183, 0.217, 0.197, 0.18]"
95,"[0.466, 0.191, 0.166, 0.152, 0.172, 0.234, 0.211, 0.182, 0.167, 0.195]"
96,"[0.385, 0.192, 0.175, 0.158, 0.18, 0.225, 0.185, 0.212, 0.201, 0.179]"
97,"[0.474, 0.187, 0.167, 0.152, 0.165, 0.228, 0.202, 0.18, 0.171, 0.195]"
98,"[0.405, 0.203, 0.172, 0.157, 0.176, 0.218, 0.186, 0.207, 0.2, 0.179]"
99,"[0.492, 0.186, 0.169, 0.148, 0.167, 0.231, 0.195, 0.179, 0.172, 0.198]"
