none,[]
0,"[0.089, 0.099, 0.106, 0.119, 0.109, 0.139, 0.089, 0.149, 0.1, 0.194]"
1,"[0.102, 0.085, 0.109, 0.117, 0.112, 0.102, 0.092, 0.1, 0.099, 0.079]"
2,"[0.088, 0.087, 0.106, 0.093, 0.085, 0.105, 0.103, 0.113, 0.1, 0.102]"
3,"[0.102, 0.085, 0.087, 0.117, 0.094, 0.102, 0.092, 0.113, 0.091, 0.11]"
4,"[0.088, 0.114, 0.133, 0.093, 0.109, 0.086, 0.092, 0.098, 0.1, 0.096]"
5,"[0.102, 0.107, 0.109, 0.117, 0.094, 0.105, 0.185, 0.21, 0.091, 0.254]"
6,"[0.088, 0.195, 0.096, 0.156, 0.109, 0.254, 0.208, 0.098, 0.1, 0.091]"
7,"[0.103, 0.113, 0.203, 0.117, 0.1, 0.105, 0.19, 0.23, 0.153, 0.144]"
8,"[0.088, 0.197, 0.096, 0.123, 0.171, 0.224, 0.166, 0.098, 0.1, 0.091]"
9,"[0.184, 0.103, 0.13, 0.155, 0.1, 0.105, 0.11, 0.233, 0.185, 0.206]"
10,"[0.148, 0.208, 0.096, 0.209, 0.186, 0.1, 0.179, 0.098, 0.17, 0.095]"
11,"[0.198, 0.117, 0.116, 0.281, 0.1, 0.105, 0.183, 0.255, 0.184, 0.209]"
12,"[0.29, 0.216, 0.096, 0.284, 0.083, 0.107, 0.194, 0.17, 0.167, 0.164]"
13,"[0.167, 0.285, 0.116, 0.262, 0.1, 0.105, 0.197, 0.205, 0.113, 0.201]"
14,"[0.318, 0.203, 0.096, 0.174, 0.096, 0.086, 0.219, 0.153, 0.153, 0.138]"
15,"[0.119, 0.283, 0.116, 0.291, 0.1, 0.105, 0.189, 0.174, 0.096, 0.197]"
16,"[0.273, 0.165, 0.144, 0.101, 0.114, 0.086, 0.207, 0.12, 0.159, 0.185]"
17,"[0.116, 0.286, 0.116, 0.293, 0.1, 0.105, 0.141, 0.178, 0.093, 0.198]"
18,"[0.271, 0.11, 0.22, 0.101, 0.181, 0.087, 0.207, 0.114, 0.195, 0.164]"
19,"[0.11, 0.259, 0.116, 0.279, 0.1, 0.105, 0.203, 0.176, 0.093, 0.219]"
20,"[0.277, 0.112, 0.301, 0.101, 0.196, 0.143, 0.236, 0.116, 0.208, 0.17]"
21,"[0.103, 0.222, 0.116, 0.291, 0.1, 0.128, 0.246, 0.202, 0.093, 0.246]"
22,"[0.277, 0.132, 0.319, 0.101, 0.209, 0.192, 0.289, 0.195, 0.246, 0.178]"
23,"[0.103, 0.248, 0.116, 0.292, 0.1, 0.208, 0.304, 0.194, 0.093, 0.245]"
24,"[0.278, 0.193, 0.292, 0.101, 0.231, 0.202, 0.284, 0.302, 0.247, 0.125]"
25,"[0.103, 0.251, 0.116, 0.297, 0.106, 0.318, 0.26, 0.239, 0.138, 0.238]"
26,"[0.279, 0.221, 0.269, 0.112, 0.21, 0.224, 0.31, 0.342, 0.249, 0.114]"
27,"[0.14, 0.256, 0.116, 0.302, 0.164, 0.352, 0.271, 0.239, 0.17, 0.252]"
28,"[0.278, 0.318, 0.273, 0.17, 0.246, 0.242, 0.262, 0.336, 0.255, 0.105]"
29,"[0.19, 0.263, 0.118, 0.299, 0.291, 0.347, 0.295, 0.196, 0.178, 0.255]"
30,"[0.279, 0.336, 0.251, 0.186, 0.286, 0.256, 0.253, 0.337, 0.257, 0.102]"
31,"[0.202, 0.283, 0.181, 0.304, 0.33, 0.324, 0.32, 0.188, 0.181, 0.252]"
32,"[0.277, 0.36, 0.259, 0.202, 0.299, 0.278, 0.256, 0.352, 0.26, 0.107]"
33,"[0.205, 0.285, 0.223, 0.298, 0.334, 0.344, 0.342, 0.225, 0.181, 0.252]"
34,"[0.288, 0.374, 0.256, 0.216, 0.293, 0.282, 0.255, 0.36, 0.266, 0.16]"
35,"[0.206, 0.28, 0.274, 0.3, 0.336, 0.349, 0.336, 0.255, 0.181, 0.258]"
36,"[0.302, 0.383, 0.251, 0.229, 0.302, 0.283, 0.261, 0.361, 0.269, 0.197]"
37,"[0.209, 0.292, 0.328, 0.309, 0.336, 0.336, 0.41, 0.24, 0.183, 0.26]"
38,"[0.308, 0.411, 0.256, 0.229, 0.33, 0.305, 0.256, 0.368, 0.265, 0.251]"
39,"[0.207, 0.333, 0.36, 0.308, 0.34, 0.349, 0.399, 0.267, 0.199, 0.282]"
40,"[0.318, 0.414, 0.282, 0.228, 0.348, 0.318, 0.245, 0.38, 0.272, 0.27]"
41,"[0.213, 0.355, 0.376, 0.314, 0.353, 0.354, 0.412, 0.279, 0.249, 0.302]"
42,"[0.325, 0.411, 0.309, 0.271, 0.356, 0.343, 0.25, 0.385, 0.271, 0.294]"
43,"[0.249, 0.355, 0.374, 0.321, 0.356, 0.358, 0.407, 0.292, 0.288, 0.315]"
44,"[0.325, 0.385, 0.313, 0.327, 0.351, 0.356, 0.251, 0.394, 0.272, 0.313]"
45,"[0.283, 0.369, 0.37, 0.334, 0.356, 0.357, 0.449, 0.303, 0.309, 0.325]"
46,"[0.324, 0.369, 0.33, 0.344, 0.353, 0.365, 0.26, 0.401, 0.273, 0.36]"
47,"[0.296, 0.386, 0.37, 0.345, 0.359, 0.365, 0.45, 0.295, 0.325, 0.33]"
48,"[0.325, 0.364, 0.345, 0.371, 0.376, 0.364, 0.28, 0.434, 0.278, 0.399]"
49,"[0.314, 0.395, 0.369, 0.356, 0.356, 0.39, 0.46, 0.309, 0.332, 0.348]"
