eigenvector_centrality,[0]
0,"[0.095, 0.093, 0.19, 0.126, 0.164, 0.105, 0.107, 0.169, 0.19, 0.12]"
1,"[0.095, 0.086, 0.163, 0.097, 0.113, 0.194, 0.092, 0.136, 0.1, 0.134]"
2,"[0.106, 0.086, 0.108, 0.163, 0.217, 0.102, 0.141, 0.149, 0.106, 0.12]"
3,"[0.095, 0.162, 0.136, 0.251, 0.14, 0.178, 0.095, 0.104, 0.122, 0.182]"
4,"[0.08, 0.147, 0.198, 0.139, 0.202, 0.102, 0.263, 0.143, 0.223, 0.322]"
5,"[0.324, 0.238, 0.116, 0.12, 0.336, 0.189, 0.105, 0.345, 0.122, 0.24]"
6,"[0.096, 0.315, 0.282, 0.282, 0.269, 0.102, 0.157, 0.183, 0.214, 0.429]"
7,"[0.376, 0.221, 0.122, 0.114, 0.332, 0.12, 0.093, 0.399, 0.101, 0.272]"
8,"[0.081, 0.233, 0.385, 0.335, 0.21, 0.109, 0.133, 0.125, 0.256, 0.314]"
9,"[0.348, 0.197, 0.139, 0.13, 0.246, 0.129, 0.18, 0.338, 0.229, 0.348]"
10,"[0.088, 0.186, 0.316, 0.302, 0.176, 0.316, 0.149, 0.118, 0.32, 0.26]"
11,"[0.289, 0.153, 0.149, 0.108, 0.252, 0.242, 0.391, 0.317, 0.283, 0.332]"
12,"[0.092, 0.196, 0.276, 0.248, 0.163, 0.393, 0.198, 0.164, 0.305, 0.287]"
13,"[0.267, 0.144, 0.144, 0.12, 0.339, 0.248, 0.392, 0.308, 0.245, 0.275]"
14,"[0.095, 0.23, 0.263, 0.267, 0.172, 0.345, 0.279, 0.281, 0.298, 0.315]"
15,"[0.26, 0.175, 0.146, 0.125, 0.333, 0.319, 0.327, 0.305, 0.28, 0.269]"
16,"[0.119, 0.21, 0.279, 0.242, 0.264, 0.28, 0.308, 0.357, 0.252, 0.342]"
17,"[0.258, 0.273, 0.217, 0.211, 0.281, 0.272, 0.305, 0.316, 0.28, 0.268]"
18,"[0.187, 0.193, 0.251, 0.282, 0.392, 0.24, 0.308, 0.379, 0.276, 0.324]"
19,"[0.254, 0.368, 0.252, 0.294, 0.251, 0.24, 0.294, 0.314, 0.265, 0.28]"
20,"[0.221, 0.191, 0.271, 0.256, 0.441, 0.23, 0.318, 0.365, 0.265, 0.366]"
21,"[0.26, 0.402, 0.311, 0.361, 0.259, 0.26, 0.3, 0.317, 0.255, 0.294]"
22,"[0.248, 0.182, 0.303, 0.273, 0.436, 0.252, 0.321, 0.365, 0.255, 0.336]"
23,"[0.279, 0.32, 0.319, 0.361, 0.288, 0.331, 0.325, 0.311, 0.239, 0.288]"
24,"[0.258, 0.265, 0.343, 0.301, 0.469, 0.262, 0.4, 0.389, 0.256, 0.359]"
25,"[0.3, 0.33, 0.343, 0.366, 0.344, 0.344, 0.363, 0.321, 0.268, 0.297]"
26,"[0.293, 0.249, 0.36, 0.319, 0.482, 0.281, 0.399, 0.386, 0.277, 0.365]"
27,"[0.337, 0.343, 0.335, 0.353, 0.337, 0.354, 0.368, 0.342, 0.289, 0.38]"
28,"[0.273, 0.309, 0.383, 0.391, 0.413, 0.271, 0.379, 0.315, 0.299, 0.353]"
29,"[0.364, 0.344, 0.32, 0.334, 0.356, 0.369, 0.354, 0.409, 0.282, 0.396]"
30,"[0.257, 0.377, 0.427, 0.453, 0.412, 0.283, 0.385, 0.293, 0.364, 0.394]"
31,"[0.382, 0.345, 0.31, 0.329, 0.434, 0.394, 0.333, 0.422, 0.28, 0.379]"
32,"[0.256, 0.433, 0.445, 0.453, 0.393, 0.283, 0.445, 0.295, 0.429, 0.399]"
33,"[0.41, 0.359, 0.315, 0.324, 0.473, 0.453, 0.334, 0.426, 0.285, 0.392]"
34,"[0.265, 0.458, 0.457, 0.47, 0.37, 0.285, 0.459, 0.304, 0.455, 0.426]"
35,"[0.437, 0.369, 0.33, 0.345, 0.478, 0.47, 0.342, 0.465, 0.304, 0.439]"
36,"[0.281, 0.46, 0.466, 0.48, 0.377, 0.288, 0.466, 0.322, 0.469, 0.451]"
37,"[0.458, 0.369, 0.342, 0.37, 0.479, 0.479, 0.344, 0.477, 0.322, 0.464]"
38,"[0.319, 0.459, 0.47, 0.478, 0.382, 0.298, 0.467, 0.34, 0.471, 0.464]"
39,"[0.463, 0.374, 0.353, 0.372, 0.476, 0.485, 0.357, 0.481, 0.343, 0.47]"
40,"[0.35, 0.45, 0.464, 0.473, 0.431, 0.318, 0.473, 0.356, 0.472, 0.478]"
41,"[0.466, 0.402, 0.377, 0.374, 0.467, 0.467, 0.369, 0.461, 0.348, 0.472]"
42,"[0.362, 0.44, 0.476, 0.462, 0.47, 0.335, 0.469, 0.376, 0.458, 0.477]"
43,"[0.455, 0.455, 0.388, 0.419, 0.453, 0.447, 0.39, 0.463, 0.354, 0.516]"
44,"[0.378, 0.433, 0.468, 0.459, 0.481, 0.338, 0.458, 0.436, 0.436, 0.475]"
45,"[0.437, 0.471, 0.409, 0.47, 0.448, 0.447, 0.396, 0.458, 0.357, 0.535]"
46,"[0.397, 0.42, 0.447, 0.454, 0.483, 0.346, 0.45, 0.484, 0.413, 0.474]"
47,"[0.407, 0.483, 0.47, 0.482, 0.448, 0.428, 0.4, 0.447, 0.363, 0.536]"
48,"[0.45, 0.42, 0.425, 0.46, 0.486, 0.351, 0.436, 0.497, 0.396, 0.488]"
49,"[0.389, 0.507, 0.473, 0.493, 0.479, 0.414, 0.405, 0.454, 0.391, 0.527]"
50,"[0.447, 0.45, 0.437, 0.48, 0.525, 0.353, 0.422, 0.48, 0.378, 0.477]"
51,"[0.396, 0.456, 0.434, 0.442, 0.434, 0.392, 0.418, 0.398, 0.37, 0.501]"
52,"[0.38, 0.389, 0.415, 0.436, 0.465, 0.361, 0.407, 0.41, 0.385, 0.452]"
53,"[0.408, 0.417, 0.398, 0.396, 0.419, 0.395, 0.429, 0.386, 0.372, 0.481]"
54,"[0.379, 0.43, 0.437, 0.478, 0.458, 0.374, 0.393, 0.406, 0.387, 0.515]"
55,"[0.404, 0.415, 0.4, 0.395, 0.444, 0.398, 0.437, 0.419, 0.372, 0.474]"
56,"[0.388, 0.405, 0.433, 0.443, 0.441, 0.385, 0.414, 0.4, 0.392, 0.482]"
57,"[0.39, 0.408, 0.387, 0.397, 0.457, 0.403, 0.443, 0.451, 0.379, 0.481]"
58,"[0.381, 0.438, 0.443, 0.465, 0.497, 0.393, 0.416, 0.402, 0.38, 0.49]"
59,"[0.395, 0.439, 0.388, 0.448, 0.483, 0.407, 0.455, 0.461, 0.388, 0.508]"
60,"[0.379, 0.471, 0.482, 0.467, 0.498, 0.41, 0.41, 0.466, 0.403, 0.516]"
61,"[0.423, 0.474, 0.39, 0.45, 0.5, 0.403, 0.479, 0.472, 0.384, 0.461]"
62,"[0.376, 0.488, 0.498, 0.484, 0.479, 0.412, 0.404, 0.453, 0.431, 0.535]"
63,"[0.471, 0.429, 0.435, 0.408, 0.508, 0.409, 0.477, 0.484, 0.39, 0.423]"
64,"[0.442, 0.496, 0.503, 0.511, 0.438, 0.408, 0.401, 0.408, 0.463, 0.533]"
65,"[0.472, 0.388, 0.386, 0.384, 0.51, 0.419, 0.47, 0.5, 0.428, 0.4]"
66,"[0.388, 0.502, 0.498, 0.507, 0.394, 0.406, 0.415, 0.375, 0.484, 0.524]"
67,"[0.462, 0.36, 0.359, 0.346, 0.524, 0.475, 0.497, 0.498, 0.417, 0.377]"
68,"[0.362, 0.508, 0.511, 0.527, 0.369, 0.442, 0.463, 0.338, 0.486, 0.538]"
69,"[0.488, 0.374, 0.36, 0.356, 0.507, 0.508, 0.483, 0.497, 0.394, 0.377]"
70,"[0.337, 0.456, 0.463, 0.489, 0.365, 0.425, 0.498, 0.366, 0.459, 0.523]"
71,"[0.473, 0.35, 0.331, 0.338, 0.494, 0.534, 0.463, 0.468, 0.372, 0.363]"
72,"[0.317, 0.45, 0.46, 0.472, 0.349, 0.38, 0.511, 0.305, 0.46, 0.465]"
73,"[0.48, 0.326, 0.309, 0.297, 0.478, 0.53, 0.419, 0.426, 0.315, 0.352]"
74,"[0.306, 0.429, 0.463, 0.451, 0.326, 0.335, 0.524, 0.312, 0.47, 0.444]"
75,"[0.45, 0.311, 0.329, 0.3, 0.409, 0.502, 0.337, 0.387, 0.292, 0.366]"
76,"[0.313, 0.419, 0.443, 0.4, 0.333, 0.292, 0.479, 0.32, 0.444, 0.398]"
77,"[0.411, 0.325, 0.338, 0.311, 0.383, 0.435, 0.307, 0.373, 0.298, 0.368]"
78,"[0.332, 0.384, 0.401, 0.39, 0.352, 0.295, 0.411, 0.339, 0.381, 0.401]"
79,"[0.359, 0.333, 0.334, 0.322, 0.366, 0.378, 0.309, 0.366, 0.3, 0.372]"
80,"[0.333, 0.379, 0.388, 0.383, 0.362, 0.307, 0.399, 0.343, 0.373, 0.429]"
81,"[0.337, 0.338, 0.333, 0.322, 0.382, 0.365, 0.321, 0.371, 0.302, 0.377]"
82,"[0.336, 0.378, 0.379, 0.395, 0.37, 0.314, 0.398, 0.338, 0.354, 0.45]"
83,"[0.323, 0.337, 0.336, 0.316, 0.41, 0.351, 0.33, 0.412, 0.306, 0.387]"
84,"[0.348, 0.4, 0.37, 0.407, 0.381, 0.319, 0.43, 0.336, 0.347, 0.479]"
85,"[0.315, 0.33, 0.338, 0.316, 0.434, 0.351, 0.331, 0.447, 0.309, 0.387]"
86,"[0.349, 0.45, 0.368, 0.423, 0.375, 0.317, 0.489, 0.327, 0.346, 0.485]"
87,"[0.308, 0.333, 0.344, 0.318, 0.478, 0.363, 0.326, 0.472, 0.316, 0.393]"
88,"[0.348, 0.47, 0.381, 0.437, 0.366, 0.318, 0.535, 0.323, 0.344, 0.499]"
89,"[0.308, 0.338, 0.345, 0.323, 0.487, 0.402, 0.328, 0.488, 0.325, 0.412]"
90,"[0.37, 0.48, 0.388, 0.46, 0.36, 0.327, 0.54, 0.348, 0.336, 0.475]"
91,"[0.315, 0.369, 0.383, 0.356, 0.515, 0.433, 0.339, 0.485, 0.338, 0.419]"
92,"[0.397, 0.471, 0.419, 0.454, 0.429, 0.353, 0.522, 0.409, 0.362, 0.481]"
93,"[0.329, 0.44, 0.441, 0.44, 0.509, 0.451, 0.396, 0.489, 0.386, 0.464]"
94,"[0.428, 0.417, 0.371, 0.416, 0.488, 0.42, 0.501, 0.477, 0.4, 0.432]"
95,"[0.365, 0.446, 0.453, 0.44, 0.463, 0.446, 0.44, 0.445, 0.425, 0.475]"
96,"[0.444, 0.399, 0.36, 0.401, 0.475, 0.425, 0.483, 0.473, 0.383, 0.42]"
97,"[0.363, 0.439, 0.464, 0.441, 0.48, 0.41, 0.457, 0.441, 0.418, 0.483]"
98,"[0.454, 0.395, 0.35, 0.381, 0.484, 0.425, 0.472, 0.485, 0.352, 0.428]"
99,"[0.35, 0.453, 0.468, 0.462, 0.425, 0.354, 0.443, 0.402, 0.425, 0.501]"
