eigenvector_centrality,"[0, 2]"
0,"[0.088, 0.206, 0.161, 0.097, 0.091, 0.149, 0.092, 0.22, 0.151, 0.138]"
1,"[0.111, 0.086, 0.108, 0.121, 0.098, 0.197, 0.109, 0.104, 0.101, 0.103]"
2,"[0.165, 0.184, 0.173, 0.097, 0.091, 0.103, 0.092, 0.098, 0.113, 0.103]"
3,"[0.102, 0.261, 0.322, 0.097, 0.085, 0.199, 0.109, 0.109, 0.159, 0.104]"
4,"[0.183, 0.184, 0.185, 0.25, 0.175, 0.141, 0.296, 0.098, 0.113, 0.103]"
5,"[0.102, 0.209, 0.205, 0.186, 0.124, 0.19, 0.109, 0.36, 0.325, 0.242]"
6,"[0.371, 0.166, 0.166, 0.246, 0.235, 0.255, 0.343, 0.098, 0.113, 0.174]"
7,"[0.102, 0.108, 0.177, 0.153, 0.256, 0.12, 0.111, 0.317, 0.313, 0.225]"
8,"[0.393, 0.195, 0.083, 0.268, 0.234, 0.224, 0.322, 0.098, 0.13, 0.094]"
9,"[0.12, 0.105, 0.257, 0.122, 0.121, 0.112, 0.131, 0.322, 0.31, 0.244]"
10,"[0.352, 0.209, 0.083, 0.324, 0.256, 0.21, 0.348, 0.104, 0.152, 0.096]"
11,"[0.194, 0.108, 0.239, 0.125, 0.092, 0.12, 0.137, 0.324, 0.291, 0.292]"
12,"[0.316, 0.189, 0.083, 0.268, 0.165, 0.176, 0.3, 0.165, 0.154, 0.169]"
13,"[0.171, 0.122, 0.14, 0.157, 0.103, 0.15, 0.127, 0.302, 0.272, 0.331]"
14,"[0.302, 0.17, 0.089, 0.265, 0.171, 0.149, 0.288, 0.176, 0.155, 0.184]"
15,"[0.152, 0.147, 0.118, 0.186, 0.109, 0.168, 0.128, 0.287, 0.268, 0.339]"
16,"[0.3, 0.165, 0.102, 0.266, 0.219, 0.16, 0.291, 0.16, 0.155, 0.196]"
17,"[0.142, 0.167, 0.125, 0.23, 0.104, 0.196, 0.117, 0.293, 0.273, 0.346]"
18,"[0.3, 0.186, 0.112, 0.279, 0.27, 0.185, 0.306, 0.137, 0.131, 0.198]"
19,"[0.187, 0.191, 0.136, 0.239, 0.103, 0.217, 0.125, 0.294, 0.291, 0.356]"
20,"[0.299, 0.273, 0.117, 0.289, 0.294, 0.262, 0.324, 0.128, 0.114, 0.192]"
21,"[0.208, 0.216, 0.23, 0.181, 0.106, 0.238, 0.152, 0.297, 0.3, 0.346]"
22,"[0.298, 0.328, 0.122, 0.29, 0.312, 0.289, 0.325, 0.133, 0.113, 0.196]"
23,"[0.217, 0.239, 0.281, 0.142, 0.119, 0.251, 0.168, 0.3, 0.301, 0.344]"
24,"[0.298, 0.339, 0.126, 0.279, 0.318, 0.323, 0.333, 0.176, 0.113, 0.205]"
25,"[0.358, 0.255, 0.275, 0.129, 0.134, 0.259, 0.211, 0.298, 0.299, 0.341]"
26,"[0.368, 0.478, 0.457, 0.274, 0.378, 0.495, 0.325, 0.403, 0.113, 0.221]"
27,"[0.216, 0.404, 0.494, 0.132, 0.353, 0.395, 0.234, 0.407, 0.288, 0.356]"
28,"[0.15, 0.364, 0.407, 0.296, 0.357, 0.351, 0.313, 0.234, 0.122, 0.265]"
29,"[0.343, 0.111, 0.368, 0.135, 0.274, 0.12, 0.279, 0.417, 0.283, 0.358]"
30,"[0.114, 0.144, 0.264, 0.342, 0.321, 0.138, 0.315, 0.183, 0.126, 0.192]"
31,"[0.253, 0.088, 0.38, 0.199, 0.131, 0.103, 0.284, 0.423, 0.295, 0.334]"
32,"[0.14, 0.089, 0.251, 0.378, 0.283, 0.106, 0.317, 0.174, 0.207, 0.143]"
33,"[0.272, 0.086, 0.296, 0.149, 0.117, 0.104, 0.219, 0.504, 0.315, 0.305]"
34,"[0.244, 0.086, 0.343, 0.364, 0.194, 0.103, 0.345, 0.171, 0.156, 0.122]"
35,"[0.171, 0.086, 0.413, 0.111, 0.144, 0.103, 0.151, 0.503, 0.349, 0.247]"
36,"[0.272, 0.088, 0.383, 0.402, 0.187, 0.104, 0.408, 0.172, 0.133, 0.12]"
37,"[0.151, 0.088, 0.395, 0.12, 0.207, 0.104, 0.162, 0.39, 0.441, 0.241]"
38,"[0.336, 0.089, 0.393, 0.422, 0.18, 0.105, 0.478, 0.171, 0.168, 0.132]"
39,"[0.148, 0.089, 0.421, 0.153, 0.214, 0.106, 0.198, 0.347, 0.441, 0.225]"
40,"[0.344, 0.089, 0.31, 0.378, 0.195, 0.106, 0.396, 0.173, 0.219, 0.19]"
41,"[0.177, 0.103, 0.405, 0.178, 0.226, 0.112, 0.204, 0.262, 0.399, 0.202]"
42,"[0.309, 0.088, 0.312, 0.373, 0.187, 0.106, 0.369, 0.172, 0.219, 0.243]"
43,"[0.204, 0.102, 0.41, 0.176, 0.224, 0.112, 0.23, 0.302, 0.377, 0.171]"
44,"[0.294, 0.088, 0.329, 0.329, 0.204, 0.106, 0.359, 0.171, 0.18, 0.222]"
45,"[0.256, 0.113, 0.404, 0.16, 0.225, 0.117, 0.176, 0.269, 0.377, 0.156]"
46,"[0.302, 0.088, 0.367, 0.287, 0.21, 0.105, 0.381, 0.171, 0.163, 0.186]"
47,"[0.312, 0.117, 0.413, 0.14, 0.221, 0.122, 0.14, 0.263, 0.362, 0.189]"
48,"[0.286, 0.088, 0.373, 0.213, 0.216, 0.109, 0.381, 0.168, 0.136, 0.166]"
49,"[0.417, 0.121, 0.404, 0.124, 0.214, 0.129, 0.126, 0.239, 0.33, 0.204]"
50,"[0.287, 0.088, 0.384, 0.196, 0.208, 0.106, 0.352, 0.17, 0.119, 0.146]"
51,"[0.405, 0.124, 0.348, 0.116, 0.179, 0.129, 0.113, 0.213, 0.291, 0.227]"
52,"[0.298, 0.09, 0.396, 0.192, 0.183, 0.107, 0.318, 0.173, 0.116, 0.141]"
53,"[0.417, 0.121, 0.293, 0.114, 0.156, 0.134, 0.104, 0.206, 0.257, 0.223]"
54,"[0.301, 0.093, 0.443, 0.197, 0.16, 0.107, 0.277, 0.172, 0.114, 0.138]"
55,"[0.443, 0.12, 0.26, 0.112, 0.159, 0.122, 0.102, 0.185, 0.221, 0.24]"
56,"[0.298, 0.095, 0.391, 0.192, 0.129, 0.106, 0.278, 0.169, 0.112, 0.138]"
57,"[0.379, 0.095, 0.286, 0.112, 0.151, 0.107, 0.098, 0.132, 0.225, 0.24]"
58,"[0.297, 0.091, 0.313, 0.177, 0.143, 0.106, 0.277, 0.17, 0.111, 0.14]"
59,"[0.312, 0.087, 0.31, 0.106, 0.136, 0.103, 0.099, 0.145, 0.22, 0.237]"
60,"[0.327, 0.095, 0.344, 0.174, 0.146, 0.109, 0.271, 0.162, 0.11, 0.141]"
61,"[0.315, 0.091, 0.309, 0.103, 0.13, 0.107, 0.099, 0.171, 0.227, 0.226]"
62,"[0.33, 0.116, 0.392, 0.168, 0.147, 0.122, 0.267, 0.149, 0.106, 0.146]"
63,"[0.341, 0.103, 0.293, 0.101, 0.129, 0.112, 0.097, 0.171, 0.224, 0.196]"
64,"[0.329, 0.142, 0.446, 0.16, 0.152, 0.147, 0.26, 0.123, 0.105, 0.14]"
65,"[0.343, 0.113, 0.373, 0.099, 0.131, 0.124, 0.095, 0.174, 0.222, 0.172]"
66,"[0.335, 0.15, 0.388, 0.145, 0.145, 0.15, 0.247, 0.113, 0.106, 0.139]"
67,"[0.364, 0.117, 0.329, 0.098, 0.125, 0.129, 0.094, 0.168, 0.213, 0.152]"
