eigenvector_centrality,[0]
0,"[0.095, 0.093, 0.096, 0.169, 0.146, 0.098, 0.094, 0.166, 0.059, 0.091]"
1,"[0.102, 0.086, 0.094, 0.19, 0.233, 0.137, 0.101, 0.098, 0.092, 0.122]"
2,"[0.095, 0.086, 0.096, 0.097, 0.166, 0.092, 0.089, 0.104, 0.091, 0.091]"
3,"[0.154, 0.086, 0.116, 0.149, 0.094, 0.102, 0.093, 0.098, 0.103, 0.102]"
4,"[0.127, 0.086, 0.096, 0.097, 0.202, 0.092, 0.089, 0.106, 0.13, 0.122]"
5,"[0.164, 0.168, 0.157, 0.114, 0.094, 0.106, 0.093, 0.098, 0.103, 0.102]"
6,"[0.125, 0.086, 0.096, 0.097, 0.191, 0.092, 0.089, 0.213, 0.128, 0.148]"
7,"[0.102, 0.293, 0.162, 0.173, 0.094, 0.108, 0.093, 0.098, 0.103, 0.102]"
8,"[0.088, 0.086, 0.096, 0.097, 0.237, 0.092, 0.163, 0.233, 0.166, 0.164]"
9,"[0.102, 0.303, 0.171, 0.19, 0.094, 0.102, 0.094, 0.098, 0.103, 0.116]"
10,"[0.088, 0.086, 0.096, 0.097, 0.241, 0.103, 0.197, 0.228, 0.194, 0.171]"
11,"[0.102, 0.296, 0.207, 0.254, 0.105, 0.102, 0.11, 0.098, 0.103, 0.198]"
12,"[0.088, 0.098, 0.096, 0.098, 0.239, 0.161, 0.199, 0.226, 0.258, 0.149]"
13,"[0.102, 0.28, 0.212, 0.261, 0.094, 0.104, 0.194, 0.098, 0.109, 0.205]"
14,"[0.088, 0.141, 0.096, 0.102, 0.248, 0.184, 0.202, 0.244, 0.267, 0.116]"
15,"[0.102, 0.274, 0.211, 0.264, 0.094, 0.109, 0.195, 0.098, 0.135, 0.203]"
16,"[0.114, 0.214, 0.096, 0.123, 0.244, 0.173, 0.199, 0.253, 0.264, 0.11]"
17,"[0.102, 0.257, 0.214, 0.264, 0.096, 0.163, 0.189, 0.099, 0.164, 0.214]"
18,"[0.178, 0.202, 0.099, 0.129, 0.248, 0.166, 0.202, 0.201, 0.265, 0.151]"
19,"[0.102, 0.277, 0.28, 0.263, 0.095, 0.133, 0.189, 0.154, 0.18, 0.194]"
20,"[0.191, 0.18, 0.144, 0.152, 0.253, 0.135, 0.21, 0.203, 0.262, 0.205]"
21,"[0.102, 0.288, 0.251, 0.262, 0.096, 0.11, 0.199, 0.199, 0.224, 0.203]"
22,"[0.179, 0.187, 0.176, 0.195, 0.237, 0.15, 0.249, 0.203, 0.228, 0.198]"
23,"[0.102, 0.286, 0.217, 0.255, 0.094, 0.111, 0.27, 0.221, 0.217, 0.246]"
24,"[0.18, 0.201, 0.221, 0.211, 0.211, 0.191, 0.263, 0.203, 0.196, 0.192]"
25,"[0.102, 0.282, 0.208, 0.237, 0.098, 0.117, 0.296, 0.247, 0.199, 0.239]"
26,"[0.18, 0.286, 0.246, 0.21, 0.176, 0.184, 0.269, 0.202, 0.2, 0.192]"
27,"[0.159, 0.284, 0.212, 0.222, 0.177, 0.212, 0.281, 0.254, 0.194, 0.186]"
28,"[0.18, 0.271, 0.247, 0.2, 0.224, 0.183, 0.217, 0.274, 0.267, 0.121]"
29,"[0.157, 0.252, 0.202, 0.194, 0.182, 0.179, 0.25, 0.238, 0.274, 0.193]"
30,"[0.188, 0.207, 0.243, 0.257, 0.221, 0.202, 0.267, 0.306, 0.283, 0.12]"
31,"[0.151, 0.191, 0.288, 0.19, 0.18, 0.176, 0.249, 0.222, 0.261, 0.204]"
32,"[0.238, 0.202, 0.255, 0.272, 0.237, 0.196, 0.273, 0.254, 0.272, 0.119]"
33,"[0.183, 0.186, 0.292, 0.192, 0.188, 0.18, 0.242, 0.208, 0.191, 0.214]"
34,"[0.264, 0.202, 0.248, 0.28, 0.29, 0.21, 0.273, 0.244, 0.237, 0.173]"
35,"[0.235, 0.181, 0.222, 0.19, 0.247, 0.183, 0.239, 0.189, 0.196, 0.23]"
36,"[0.268, 0.202, 0.25, 0.318, 0.306, 0.224, 0.25, 0.245, 0.249, 0.207]"
37,"[0.233, 0.172, 0.217, 0.184, 0.256, 0.194, 0.24, 0.197, 0.21, 0.254]"
38,"[0.251, 0.202, 0.266, 0.298, 0.381, 0.277, 0.221, 0.254, 0.265, 0.224]"
39,"[0.238, 0.17, 0.213, 0.181, 0.244, 0.179, 0.248, 0.18, 0.222, 0.25]"
40,"[0.175, 0.224, 0.283, 0.247, 0.453, 0.368, 0.192, 0.266, 0.277, 0.27]"
41,"[0.323, 0.176, 0.23, 0.181, 0.164, 0.178, 0.273, 0.179, 0.214, 0.17]"
42,"[0.179, 0.291, 0.29, 0.27, 0.384, 0.337, 0.233, 0.301, 0.276, 0.252]"
43,"[0.337, 0.197, 0.266, 0.183, 0.096, 0.121, 0.276, 0.185, 0.207, 0.152]"
44,"[0.105, 0.342, 0.301, 0.287, 0.447, 0.413, 0.262, 0.313, 0.274, 0.204]"
45,"[0.343, 0.281, 0.302, 0.185, 0.136, 0.162, 0.255, 0.291, 0.235, 0.174]"
46,"[0.088, 0.387, 0.291, 0.326, 0.383, 0.342, 0.34, 0.353, 0.266, 0.324]"
47,"[0.382, 0.31, 0.326, 0.185, 0.197, 0.175, 0.215, 0.302, 0.256, 0.162]"
48,"[0.088, 0.338, 0.175, 0.345, 0.315, 0.255, 0.343, 0.371, 0.231, 0.201]"
49,"[0.333, 0.3, 0.358, 0.182, 0.184, 0.175, 0.234, 0.182, 0.268, 0.163]"
50,"[0.088, 0.319, 0.149, 0.34, 0.327, 0.224, 0.272, 0.375, 0.178, 0.214]"
51,"[0.309, 0.221, 0.422, 0.18, 0.189, 0.179, 0.27, 0.154, 0.264, 0.208]"
52,"[0.089, 0.311, 0.155, 0.323, 0.428, 0.281, 0.179, 0.376, 0.176, 0.271]"
53,"[0.336, 0.192, 0.459, 0.18, 0.165, 0.245, 0.283, 0.153, 0.285, 0.291]"
54,"[0.174, 0.281, 0.174, 0.305, 0.439, 0.37, 0.172, 0.409, 0.191, 0.314]"
55,"[0.389, 0.198, 0.451, 0.181, 0.187, 0.322, 0.288, 0.16, 0.266, 0.337]"
56,"[0.221, 0.251, 0.193, 0.296, 0.415, 0.387, 0.189, 0.384, 0.201, 0.309]"
57,"[0.409, 0.207, 0.423, 0.184, 0.204, 0.364, 0.274, 0.171, 0.241, 0.328]"
58,"[0.25, 0.232, 0.208, 0.293, 0.4, 0.362, 0.203, 0.366, 0.206, 0.307]"
59,"[0.365, 0.215, 0.408, 0.196, 0.177, 0.332, 0.228, 0.182, 0.227, 0.323]"
60,"[0.299, 0.199, 0.216, 0.298, 0.424, 0.329, 0.219, 0.331, 0.263, 0.293]"
