eigenvector_centrality,[2]
0,"[0.088, 0.206, 0.161, 0.097, 0.091, 0.149, 0.092, 0.22, 0.151, 0.138]"
1,"[0.111, 0.086, 0.108, 0.121, 0.098, 0.197, 0.109, 0.104, 0.101, 0.103]"
2,"[0.165, 0.184, 0.173, 0.097, 0.091, 0.103, 0.092, 0.098, 0.113, 0.103]"
3,"[0.102, 0.261, 0.322, 0.097, 0.085, 0.199, 0.109, 0.109, 0.159, 0.104]"
4,"[0.182, 0.184, 0.185, 0.254, 0.175, 0.141, 0.291, 0.098, 0.113, 0.103]"
5,"[0.102, 0.209, 0.206, 0.187, 0.124, 0.19, 0.109, 0.36, 0.325, 0.242]"
6,"[0.371, 0.167, 0.166, 0.245, 0.235, 0.255, 0.344, 0.098, 0.113, 0.174]"
7,"[0.102, 0.108, 0.177, 0.153, 0.256, 0.119, 0.111, 0.316, 0.315, 0.224]"
8,"[0.395, 0.195, 0.083, 0.269, 0.235, 0.224, 0.322, 0.098, 0.13, 0.093]"
9,"[0.119, 0.105, 0.257, 0.122, 0.121, 0.112, 0.131, 0.32, 0.312, 0.244]"
10,"[0.352, 0.209, 0.083, 0.323, 0.256, 0.21, 0.344, 0.104, 0.152, 0.096]"
11,"[0.194, 0.108, 0.239, 0.125, 0.092, 0.12, 0.137, 0.323, 0.289, 0.296]"
12,"[0.315, 0.189, 0.083, 0.268, 0.165, 0.176, 0.3, 0.165, 0.155, 0.169]"
13,"[0.173, 0.122, 0.14, 0.156, 0.103, 0.15, 0.127, 0.301, 0.272, 0.331]"
14,"[0.301, 0.17, 0.089, 0.264, 0.172, 0.152, 0.288, 0.177, 0.155, 0.184]"
15,"[0.152, 0.147, 0.118, 0.186, 0.109, 0.168, 0.127, 0.288, 0.268, 0.339]"
16,"[0.301, 0.165, 0.102, 0.266, 0.224, 0.16, 0.292, 0.161, 0.154, 0.197]"
17,"[0.143, 0.167, 0.125, 0.233, 0.105, 0.196, 0.116, 0.293, 0.273, 0.346]"
18,"[0.3, 0.186, 0.112, 0.28, 0.271, 0.186, 0.308, 0.138, 0.13, 0.196]"
19,"[0.187, 0.191, 0.136, 0.234, 0.102, 0.217, 0.121, 0.294, 0.295, 0.355]"
20,"[0.299, 0.273, 0.117, 0.29, 0.294, 0.263, 0.328, 0.129, 0.114, 0.192]"
21,"[0.208, 0.216, 0.233, 0.18, 0.106, 0.239, 0.149, 0.297, 0.303, 0.346]"
22,"[0.298, 0.33, 0.122, 0.292, 0.312, 0.289, 0.332, 0.132, 0.113, 0.196]"
23,"[0.217, 0.239, 0.283, 0.146, 0.119, 0.251, 0.167, 0.299, 0.311, 0.343]"
24,"[0.298, 0.34, 0.125, 0.283, 0.318, 0.324, 0.336, 0.177, 0.113, 0.204]"
25,"[0.221, 0.255, 0.275, 0.13, 0.134, 0.259, 0.214, 0.298, 0.303, 0.342]"
26,"[0.298, 0.502, 0.46, 0.275, 0.377, 0.512, 0.334, 0.202, 0.113, 0.221]"
27,"[0.224, 0.403, 0.498, 0.129, 0.336, 0.412, 0.238, 0.294, 0.289, 0.354]"
28,"[0.297, 0.345, 0.433, 0.265, 0.36, 0.355, 0.316, 0.21, 0.116, 0.278]"
29,"[0.223, 0.119, 0.36, 0.12, 0.273, 0.138, 0.271, 0.293, 0.267, 0.362]"
30,"[0.293, 0.159, 0.3, 0.264, 0.327, 0.152, 0.301, 0.197, 0.129, 0.142]"
31,"[0.216, 0.091, 0.333, 0.108, 0.149, 0.106, 0.286, 0.296, 0.267, 0.369]"
32,"[0.293, 0.114, 0.33, 0.27, 0.304, 0.113, 0.298, 0.178, 0.19, 0.174]"
33,"[0.209, 0.087, 0.447, 0.185, 0.126, 0.103, 0.298, 0.291, 0.265, 0.261]"
34,"[0.297, 0.089, 0.411, 0.271, 0.243, 0.106, 0.301, 0.151, 0.211, 0.127]"
35,"[0.201, 0.088, 0.46, 0.108, 0.212, 0.105, 0.272, 0.3, 0.267, 0.246]"
36,"[0.328, 0.088, 0.365, 0.281, 0.2, 0.104, 0.315, 0.127, 0.163, 0.171]"
37,"[0.204, 0.088, 0.411, 0.102, 0.208, 0.104, 0.248, 0.312, 0.264, 0.237]"
38,"[0.377, 0.087, 0.321, 0.311, 0.226, 0.104, 0.355, 0.113, 0.163, 0.198]"
39,"[0.219, 0.09, 0.408, 0.105, 0.202, 0.107, 0.319, 0.38, 0.348, 0.241]"
40,"[0.426, 0.088, 0.318, 0.34, 0.239, 0.105, 0.404, 0.12, 0.223, 0.204]"
41,"[0.305, 0.092, 0.42, 0.17, 0.203, 0.107, 0.319, 0.409, 0.379, 0.241]"
42,"[0.432, 0.09, 0.346, 0.372, 0.241, 0.109, 0.424, 0.222, 0.285, 0.205]"
43,"[0.328, 0.109, 0.406, 0.186, 0.192, 0.115, 0.323, 0.438, 0.408, 0.255]"
44,"[0.422, 0.096, 0.271, 0.4, 0.277, 0.116, 0.431, 0.242, 0.287, 0.195]"
45,"[0.332, 0.158, 0.461, 0.193, 0.198, 0.171, 0.326, 0.394, 0.39, 0.298]"
46,"[0.414, 0.124, 0.262, 0.371, 0.327, 0.14, 0.441, 0.242, 0.287, 0.2]"
47,"[0.317, 0.191, 0.446, 0.196, 0.224, 0.21, 0.327, 0.392, 0.394, 0.328]"
48,"[0.406, 0.171, 0.271, 0.364, 0.288, 0.193, 0.439, 0.245, 0.283, 0.209]"
49,"[0.302, 0.209, 0.435, 0.2, 0.251, 0.205, 0.329, 0.392, 0.414, 0.306]"
50,"[0.434, 0.158, 0.254, 0.357, 0.247, 0.153, 0.432, 0.254, 0.258, 0.23]"
51,"[0.299, 0.19, 0.476, 0.215, 0.267, 0.178, 0.314, 0.4, 0.405, 0.282]"
52,"[0.432, 0.187, 0.242, 0.345, 0.268, 0.179, 0.421, 0.259, 0.248, 0.243]"
53,"[0.298, 0.198, 0.47, 0.23, 0.266, 0.184, 0.292, 0.374, 0.398, 0.279]"
54,"[0.397, 0.198, 0.296, 0.322, 0.289, 0.183, 0.416, 0.265, 0.256, 0.274]"
55,"[0.297, 0.227, 0.427, 0.236, 0.232, 0.184, 0.285, 0.363, 0.388, 0.281]"
56,"[0.38, 0.21, 0.349, 0.328, 0.325, 0.18, 0.399, 0.27, 0.255, 0.301]"
57,"[0.298, 0.232, 0.394, 0.247, 0.223, 0.199, 0.29, 0.365, 0.364, 0.295]"
58,"[0.381, 0.197, 0.323, 0.31, 0.317, 0.173, 0.382, 0.279, 0.259, 0.331]"
59,"[0.302, 0.204, 0.396, 0.252, 0.216, 0.191, 0.291, 0.347, 0.361, 0.297]"
60,"[0.37, 0.193, 0.354, 0.298, 0.315, 0.159, 0.373, 0.283, 0.258, 0.346]"
61,"[0.306, 0.181, 0.386, 0.264, 0.197, 0.169, 0.29, 0.334, 0.354, 0.299]"
62,"[0.373, 0.179, 0.402, 0.293, 0.319, 0.168, 0.37, 0.286, 0.263, 0.354]"
63,"[0.3, 0.185, 0.352, 0.264, 0.202, 0.176, 0.293, 0.335, 0.352, 0.303]"
64,"[0.362, 0.172, 0.353, 0.292, 0.316, 0.175, 0.368, 0.286, 0.264, 0.351]"
65,"[0.302, 0.191, 0.349, 0.261, 0.216, 0.185, 0.291, 0.333, 0.346, 0.304]"
66,"[0.363, 0.185, 0.342, 0.285, 0.32, 0.18, 0.366, 0.288, 0.262, 0.348]"
67,"[0.302, 0.201, 0.335, 0.261, 0.222, 0.183, 0.287, 0.319, 0.341, 0.315]"
