eigenvector_centrality,[1]
0,"[0.08, 0.104, 0.116, 0.122, 0.1, 0.086, 0.109, 0.098, 0.11, 0.103]"
1,"[0.102, 0.109, 0.096, 0.122, 0.083, 0.098, 0.089, 0.113, 0.113, 0.103]"
2,"[0.102, 0.109, 0.117, 0.122, 0.1, 0.163, 0.096, 0.098, 0.151, 0.103]"
3,"[0.102, 0.109, 0.096, 0.122, 0.083, 0.088, 0.089, 0.11, 0.127, 0.091]"
4,"[0.109, 0.181, 0.096, 0.193, 0.1, 0.086, 0.162, 0.104, 0.098, 0.113]"
5,"[0.102, 0.197, 0.116, 0.152, 0.083, 0.098, 0.193, 0.104, 0.138, 0.091]"
6,"[0.199, 0.143, 0.172, 0.13, 0.123, 0.086, 0.089, 0.178, 0.171, 0.183]"
7,"[0.103, 0.112, 0.148, 0.254, 0.091, 0.272, 0.227, 0.128, 0.34, 0.166]"
8,"[0.338, 0.304, 0.293, 0.318, 0.216, 0.221, 0.203, 0.187, 0.25, 0.291]"
9,"[0.1, 0.261, 0.243, 0.309, 0.348, 0.499, 0.415, 0.267, 0.355, 0.25]"
10,"[0.245, 0.344, 0.335, 0.331, 0.288, 0.278, 0.18, 0.326, 0.236, 0.431]"
11,"[0.193, 0.184, 0.289, 0.412, 0.39, 0.35, 0.287, 0.319, 0.289, 0.243]"
12,"[0.305, 0.282, 0.44, 0.344, 0.298, 0.254, 0.213, 0.441, 0.212, 0.289]"
13,"[0.187, 0.192, 0.261, 0.406, 0.411, 0.297, 0.291, 0.327, 0.279, 0.226]"
14,"[0.309, 0.309, 0.431, 0.349, 0.324, 0.176, 0.208, 0.404, 0.224, 0.286]"
15,"[0.185, 0.227, 0.28, 0.423, 0.372, 0.293, 0.299, 0.335, 0.311, 0.254]"
16,"[0.33, 0.316, 0.378, 0.32, 0.336, 0.181, 0.189, 0.379, 0.216, 0.286]"
17,"[0.176, 0.217, 0.314, 0.409, 0.379, 0.293, 0.307, 0.341, 0.32, 0.267]"
18,"[0.332, 0.321, 0.387, 0.303, 0.352, 0.234, 0.195, 0.348, 0.215, 0.289]"
19,"[0.17, 0.213, 0.355, 0.391, 0.419, 0.293, 0.307, 0.377, 0.307, 0.298]"
20,"[0.323, 0.314, 0.398, 0.303, 0.374, 0.272, 0.203, 0.326, 0.248, 0.29]"
21,"[0.16, 0.238, 0.387, 0.378, 0.419, 0.295, 0.3, 0.376, 0.293, 0.324]"
22,"[0.315, 0.304, 0.343, 0.302, 0.402, 0.296, 0.283, 0.346, 0.242, 0.29]"
23,"[0.192, 0.271, 0.417, 0.367, 0.36, 0.295, 0.297, 0.359, 0.278, 0.333]"
24,"[0.304, 0.29, 0.332, 0.304, 0.382, 0.316, 0.326, 0.365, 0.323, 0.286]"
25,"[0.248, 0.304, 0.345, 0.349, 0.359, 0.295, 0.292, 0.344, 0.273, 0.341]"
26,"[0.3, 0.273, 0.326, 0.307, 0.337, 0.341, 0.344, 0.336, 0.358, 0.292]"
27,"[0.267, 0.386, 0.317, 0.346, 0.339, 0.299, 0.291, 0.323, 0.279, 0.338]"
28,"[0.308, 0.264, 0.298, 0.305, 0.347, 0.421, 0.41, 0.369, 0.432, 0.313]"
29,"[0.291, 0.395, 0.315, 0.376, 0.29, 0.3, 0.291, 0.324, 0.276, 0.364]"
30,"[0.308, 0.255, 0.252, 0.295, 0.418, 0.469, 0.458, 0.345, 0.471, 0.377]"
31,"[0.401, 0.418, 0.302, 0.396, 0.279, 0.302, 0.297, 0.31, 0.275, 0.351]"
32,"[0.303, 0.248, 0.245, 0.271, 0.444, 0.502, 0.506, 0.324, 0.489, 0.399]"
33,"[0.435, 0.423, 0.298, 0.422, 0.267, 0.302, 0.299, 0.289, 0.282, 0.43]"
34,"[0.306, 0.247, 0.247, 0.271, 0.448, 0.5, 0.524, 0.315, 0.494, 0.449]"
35,"[0.431, 0.427, 0.309, 0.449, 0.269, 0.3, 0.3, 0.285, 0.28, 0.533]"
36,"[0.305, 0.251, 0.243, 0.28, 0.44, 0.491, 0.477, 0.308, 0.453, 0.443]"
37,"[0.397, 0.377, 0.303, 0.436, 0.275, 0.307, 0.302, 0.282, 0.281, 0.541]"
38,"[0.304, 0.287, 0.248, 0.3, 0.375, 0.466, 0.429, 0.312, 0.436, 0.336]"
39,"[0.408, 0.35, 0.311, 0.418, 0.293, 0.319, 0.304, 0.278, 0.284, 0.467]"
40,"[0.293, 0.373, 0.259, 0.315, 0.363, 0.455, 0.459, 0.309, 0.47, 0.331]"
41,"[0.42, 0.354, 0.349, 0.379, 0.317, 0.312, 0.293, 0.292, 0.276, 0.443]"
42,"[0.285, 0.376, 0.256, 0.31, 0.391, 0.45, 0.444, 0.307, 0.458, 0.347]"
43,"[0.42, 0.37, 0.445, 0.365, 0.333, 0.344, 0.299, 0.326, 0.301, 0.428]"
44,"[0.294, 0.398, 0.259, 0.34, 0.431, 0.442, 0.429, 0.329, 0.467, 0.339]"
45,"[0.386, 0.347, 0.459, 0.368, 0.36, 0.391, 0.342, 0.354, 0.352, 0.414]"
46,"[0.317, 0.377, 0.282, 0.349, 0.456, 0.404, 0.403, 0.35, 0.443, 0.314]"
47,"[0.347, 0.273, 0.452, 0.372, 0.409, 0.47, 0.414, 0.354, 0.431, 0.41]"
48,"[0.377, 0.354, 0.394, 0.4, 0.431, 0.401, 0.401, 0.359, 0.434, 0.362]"
49,"[0.354, 0.218, 0.458, 0.368, 0.386, 0.447, 0.42, 0.356, 0.438, 0.408]"
50,"[0.375, 0.372, 0.358, 0.381, 0.404, 0.407, 0.43, 0.379, 0.454, 0.381]"
51,"[0.401, 0.227, 0.407, 0.39, 0.4, 0.449, 0.427, 0.414, 0.456, 0.425]"
52,"[0.385, 0.395, 0.344, 0.38, 0.398, 0.399, 0.434, 0.338, 0.459, 0.425]"
53,"[0.411, 0.242, 0.411, 0.431, 0.4, 0.448, 0.453, 0.432, 0.456, 0.45]"
54,"[0.404, 0.423, 0.343, 0.416, 0.383, 0.398, 0.398, 0.339, 0.44, 0.478]"
55,"[0.395, 0.251, 0.41, 0.407, 0.401, 0.459, 0.475, 0.442, 0.469, 0.477]"
56,"[0.412, 0.447, 0.354, 0.401, 0.376, 0.408, 0.405, 0.343, 0.418, 0.522]"
57,"[0.363, 0.256, 0.394, 0.403, 0.444, 0.434, 0.483, 0.426, 0.486, 0.514]"
58,"[0.409, 0.449, 0.379, 0.386, 0.355, 0.414, 0.389, 0.383, 0.401, 0.492]"
59,"[0.378, 0.3, 0.359, 0.42, 0.489, 0.392, 0.452, 0.383, 0.44, 0.528]"
60,"[0.381, 0.356, 0.456, 0.381, 0.357, 0.399, 0.381, 0.406, 0.399, 0.431]"
61,"[0.399, 0.364, 0.355, 0.452, 0.385, 0.417, 0.413, 0.37, 0.42, 0.452]"
62,"[0.378, 0.375, 0.444, 0.365, 0.411, 0.394, 0.375, 0.487, 0.39, 0.44]"
63,"[0.374, 0.364, 0.367, 0.38, 0.395, 0.405, 0.396, 0.37, 0.394, 0.411]"
64,"[0.379, 0.371, 0.374, 0.356, 0.445, 0.374, 0.365, 0.336, 0.381, 0.474]"
65,"[0.36, 0.36, 0.416, 0.343, 0.359, 0.397, 0.387, 0.341, 0.392, 0.381]"
66,"[0.383, 0.35, 0.328, 0.349, 0.482, 0.399, 0.387, 0.32, 0.384, 0.494]"
67,"[0.411, 0.396, 0.479, 0.34, 0.324, 0.399, 0.403, 0.378, 0.4, 0.364]"
68,"[0.378, 0.303, 0.31, 0.352, 0.48, 0.453, 0.421, 0.322, 0.431, 0.454]"
69,"[0.447, 0.45, 0.462, 0.329, 0.322, 0.418, 0.392, 0.409, 0.403, 0.328]"
70,"[0.361, 0.307, 0.287, 0.387, 0.456, 0.555, 0.535, 0.299, 0.511, 0.468]"
71,"[0.511, 0.443, 0.468, 0.327, 0.31, 0.417, 0.373, 0.442, 0.377, 0.359]"
72,"[0.33, 0.301, 0.254, 0.427, 0.457, 0.54, 0.547, 0.272, 0.559, 0.451]"
73,"[0.419, 0.419, 0.473, 0.334, 0.291, 0.399, 0.359, 0.462, 0.351, 0.468]"
74,"[0.298, 0.265, 0.235, 0.445, 0.458, 0.476, 0.47, 0.265, 0.489, 0.433]"
75,"[0.403, 0.435, 0.502, 0.358, 0.281, 0.395, 0.33, 0.464, 0.332, 0.471]"
76,"[0.295, 0.254, 0.234, 0.478, 0.476, 0.475, 0.465, 0.262, 0.48, 0.45]"
77,"[0.414, 0.411, 0.479, 0.415, 0.276, 0.42, 0.324, 0.403, 0.327, 0.447]"
78,"[0.302, 0.27, 0.246, 0.47, 0.474, 0.46, 0.448, 0.287, 0.459, 0.444]"
79,"[0.414, 0.4, 0.447, 0.434, 0.299, 0.439, 0.339, 0.379, 0.341, 0.494]"
80,"[0.323, 0.299, 0.273, 0.467, 0.456, 0.455, 0.453, 0.303, 0.468, 0.427]"
81,"[0.416, 0.391, 0.454, 0.421, 0.351, 0.458, 0.365, 0.387, 0.378, 0.475]"
82,"[0.357, 0.354, 0.299, 0.459, 0.421, 0.465, 0.47, 0.333, 0.477, 0.443]"
83,"[0.41, 0.386, 0.375, 0.384, 0.393, 0.493, 0.408, 0.35, 0.43, 0.475]"
84,"[0.38, 0.389, 0.352, 0.447, 0.413, 0.45, 0.444, 0.351, 0.416, 0.459]"
85,"[0.367, 0.392, 0.412, 0.371, 0.434, 0.511, 0.455, 0.356, 0.453, 0.512]"
86,"[0.413, 0.379, 0.379, 0.383, 0.398, 0.405, 0.454, 0.375, 0.435, 0.443]"
87,"[0.408, 0.404, 0.423, 0.344, 0.442, 0.527, 0.478, 0.378, 0.493, 0.506]"
88,"[0.474, 0.391, 0.382, 0.396, 0.448, 0.377, 0.47, 0.357, 0.464, 0.401]"
89,"[0.421, 0.384, 0.496, 0.33, 0.449, 0.52, 0.487, 0.435, 0.485, 0.506]"
90,"[0.457, 0.385, 0.388, 0.398, 0.438, 0.365, 0.403, 0.359, 0.393, 0.407]"
91,"[0.357, 0.364, 0.472, 0.335, 0.446, 0.508, 0.445, 0.491, 0.46, 0.442]"
92,"[0.419, 0.364, 0.378, 0.445, 0.434, 0.363, 0.387, 0.351, 0.375, 0.398]"
93,"[0.345, 0.358, 0.427, 0.336, 0.413, 0.491, 0.447, 0.483, 0.451, 0.437]"
94,"[0.413, 0.389, 0.374, 0.481, 0.43, 0.361, 0.389, 0.335, 0.369, 0.458]"
95,"[0.352, 0.338, 0.425, 0.352, 0.435, 0.523, 0.495, 0.467, 0.489, 0.417]"
96,"[0.466, 0.43, 0.428, 0.467, 0.385, 0.352, 0.379, 0.397, 0.357, 0.467]"
97,"[0.348, 0.337, 0.373, 0.371, 0.479, 0.53, 0.513, 0.42, 0.509, 0.393]"
98,"[0.486, 0.421, 0.482, 0.475, 0.345, 0.347, 0.371, 0.422, 0.354, 0.442]"
99,"[0.345, 0.337, 0.346, 0.38, 0.496, 0.539, 0.517, 0.372, 0.493, 0.404]"
