eigenvector_centrality,[8]
0,"[0.151, 0.107, 0.094, 0.115, 0.104, 0.107, 0.092, 0.104, 0.113, 0.103]"
1,"[0.105, 0.086, 0.116, 0.105, 0.084, 0.086, 0.094, 0.094, 0.109, 0.154]"
2,"[0.207, 0.107, 0.123, 0.095, 0.104, 0.107, 0.102, 0.19, 0.088, 0.103]"
3,"[0.105, 0.086, 0.097, 0.101, 0.104, 0.107, 0.114, 0.119, 0.088, 0.098]"
4,"[0.174, 0.107, 0.097, 0.097, 0.094, 0.107, 0.095, 0.119, 0.088, 0.103]"
5,"[0.105, 0.086, 0.097, 0.101, 0.104, 0.206, 0.093, 0.119, 0.088, 0.098]"
6,"[0.164, 0.107, 0.098, 0.097, 0.187, 0.107, 0.187, 0.119, 0.088, 0.103]"
7,"[0.105, 0.086, 0.185, 0.101, 0.104, 0.096, 0.092, 0.119, 0.105, 0.201]"
8,"[0.102, 0.107, 0.106, 0.097, 0.094, 0.107, 0.14, 0.12, 0.1, 0.126]"
9,"[0.105, 0.086, 0.107, 0.101, 0.104, 0.095, 0.092, 0.113, 0.1, 0.204]"
10,"[0.102, 0.107, 0.106, 0.117, 0.094, 0.107, 0.121, 0.208, 0.1, 0.096]"
11,"[0.254, 0.086, 0.176, 0.101, 0.104, 0.095, 0.092, 0.113, 0.1, 0.197]"
12,"[0.102, 0.107, 0.106, 0.117, 0.094, 0.107, 0.109, 0.198, 0.125, 0.16]"
13,"[0.128, 0.086, 0.1, 0.101, 0.104, 0.097, 0.092, 0.113, 0.133, 0.2]"
14,"[0.102, 0.118, 0.105, 0.117, 0.094, 0.107, 0.109, 0.119, 0.112, 0.165]"
15,"[0.122, 0.156, 0.097, 0.115, 0.104, 0.132, 0.092, 0.113, 0.148, 0.173]"
16,"[0.24, 0.179, 0.087, 0.117, 0.094, 0.107, 0.109, 0.119, 0.1, 0.177]"
17,"[0.102, 0.156, 0.186, 0.262, 0.104, 0.158, 0.092, 0.113, 0.108, 0.143]"
18,"[0.204, 0.104, 0.087, 0.117, 0.094, 0.107, 0.109, 0.119, 0.1, 0.102]"
19,"[0.102, 0.158, 0.168, 0.166, 0.104, 0.163, 0.094, 0.113, 0.088, 0.149]"
20,"[0.158, 0.104, 0.087, 0.117, 0.094, 0.107, 0.109, 0.119, 0.1, 0.092]"
21,"[0.102, 0.138, 0.178, 0.13, 0.104, 0.151, 0.092, 0.113, 0.116, 0.174]"
22,"[0.126, 0.104, 0.087, 0.204, 0.094, 0.107, 0.109, 0.119, 0.1, 0.091]"
23,"[0.102, 0.099, 0.165, 0.131, 0.104, 0.165, 0.094, 0.113, 0.158, 0.177]"
24,"[0.122, 0.104, 0.087, 0.142, 0.094, 0.107, 0.109, 0.119, 0.1, 0.091]"
25,"[0.126, 0.099, 0.145, 0.09, 0.104, 0.115, 0.101, 0.113, 0.185, 0.176]"
26,"[0.189, 0.104, 0.087, 0.138, 0.094, 0.107, 0.109, 0.119, 0.1, 0.091]"
27,"[0.202, 0.116, 0.106, 0.09, 0.094, 0.103, 0.136, 0.114, 0.177, 0.177]"
28,"[0.207, 0.104, 0.087, 0.122, 0.094, 0.229, 0.193, 0.226, 0.101, 0.091]"
29,"[0.102, 0.099, 0.106, 0.09, 0.094, 0.102, 0.147, 0.113, 0.226, 0.177]"
30,"[0.204, 0.104, 0.087, 0.122, 0.094, 0.104, 0.196, 0.113, 0.116, 0.091]"
31,"[0.102, 0.099, 0.106, 0.09, 0.094, 0.102, 0.162, 0.113, 0.257, 0.176]"
32,"[0.178, 0.104, 0.087, 0.131, 0.094, 0.102, 0.195, 0.113, 0.171, 0.091]"
33,"[0.102, 0.099, 0.106, 0.09, 0.102, 0.169, 0.166, 0.182, 0.108, 0.176]"
34,"[0.113, 0.104, 0.143, 0.179, 0.1, 0.111, 0.239, 0.113, 0.227, 0.091]"
35,"[0.102, 0.11, 0.138, 0.09, 0.141, 0.105, 0.129, 0.101, 0.112, 0.212]"
36,"[0.139, 0.104, 0.096, 0.214, 0.1, 0.11, 0.093, 0.113, 0.099, 0.091]"
37,"[0.102, 0.135, 0.106, 0.09, 0.114, 0.102, 0.159, 0.113, 0.098, 0.132]"
38,"[0.23, 0.104, 0.096, 0.117, 0.1, 0.151, 0.089, 0.113, 0.114, 0.208]"
39,"[0.199, 0.085, 0.106, 0.09, 0.099, 0.102, 0.124, 0.113, 0.098, 0.133]"
40,"[0.154, 0.104, 0.096, 0.117, 0.1, 0.276, 0.089, 0.159, 0.111, 0.213]"
41,"[0.232, 0.085, 0.149, 0.109, 0.173, 0.102, 0.092, 0.113, 0.098, 0.092]"
42,"[0.162, 0.104, 0.181, 0.117, 0.1, 0.283, 0.089, 0.236, 0.1, 0.212]"
43,"[0.242, 0.085, 0.204, 0.179, 0.254, 0.097, 0.094, 0.109, 0.098, 0.091]"
44,"[0.246, 0.104, 0.087, 0.117, 0.1, 0.347, 0.089, 0.333, 0.102, 0.265]"
45,"[0.247, 0.093, 0.254, 0.202, 0.273, 0.095, 0.128, 0.089, 0.098, 0.164]"
46,"[0.157, 0.104, 0.087, 0.117, 0.172, 0.32, 0.089, 0.356, 0.118, 0.283]"
47,"[0.208, 0.139, 0.258, 0.208, 0.256, 0.095, 0.126, 0.089, 0.163, 0.18]"
48,"[0.118, 0.154, 0.087, 0.117, 0.193, 0.314, 0.102, 0.365, 0.1, 0.245]"
49,"[0.206, 0.14, 0.25, 0.265, 0.183, 0.095, 0.092, 0.089, 0.186, 0.169]"
50,"[0.116, 0.226, 0.087, 0.117, 0.188, 0.318, 0.171, 0.322, 0.1, 0.221]"
51,"[0.21, 0.108, 0.258, 0.356, 0.196, 0.095, 0.092, 0.089, 0.187, 0.156]"
52,"[0.117, 0.24, 0.087, 0.117, 0.183, 0.3, 0.19, 0.256, 0.1, 0.211]"
53,"[0.213, 0.087, 0.258, 0.368, 0.193, 0.095, 0.092, 0.089, 0.186, 0.176]"
54,"[0.15, 0.272, 0.087, 0.117, 0.188, 0.266, 0.191, 0.219, 0.1, 0.219]"
55,"[0.212, 0.085, 0.249, 0.381, 0.194, 0.095, 0.113, 0.089, 0.176, 0.17]"
56,"[0.169, 0.189, 0.087, 0.118, 0.182, 0.245, 0.194, 0.265, 0.1, 0.223]"
57,"[0.212, 0.085, 0.241, 0.265, 0.185, 0.095, 0.238, 0.098, 0.175, 0.174]"
58,"[0.184, 0.175, 0.089, 0.129, 0.167, 0.229, 0.258, 0.27, 0.104, 0.226]"
59,"[0.21, 0.094, 0.229, 0.222, 0.188, 0.185, 0.253, 0.169, 0.201, 0.203]"
60,"[0.186, 0.174, 0.218, 0.163, 0.1, 0.247, 0.284, 0.256, 0.123, 0.21]"
61,"[0.203, 0.136, 0.233, 0.222, 0.221, 0.11, 0.259, 0.21, 0.212, 0.259]"
62,"[0.211, 0.174, 0.339, 0.182, 0.1, 0.266, 0.284, 0.266, 0.118, 0.2]"
63,"[0.191, 0.189, 0.23, 0.23, 0.238, 0.106, 0.255, 0.188, 0.21, 0.252]"
64,"[0.214, 0.181, 0.327, 0.184, 0.1, 0.272, 0.284, 0.288, 0.119, 0.19]"
65,"[0.191, 0.231, 0.229, 0.217, 0.198, 0.102, 0.25, 0.234, 0.205, 0.183]"
66,"[0.163, 0.184, 0.305, 0.215, 0.101, 0.27, 0.284, 0.295, 0.117, 0.166]"
67,"[0.2, 0.214, 0.233, 0.224, 0.199, 0.118, 0.244, 0.248, 0.212, 0.17]"
68,"[0.178, 0.186, 0.283, 0.228, 0.1, 0.271, 0.284, 0.288, 0.106, 0.191]"
