eigenvector_centrality,[0]
0,"[0.275, 0.187, 0.106, 0.081, 0.094, 0.108, 0.21, 0.143, 0.166, 0.102]"
1,"[0.188, 0.197, 0.11, 0.121, 0.103, 0.102, 0.149, 0.204, 0.1, 0.141]"
2,"[0.122, 0.195, 0.106, 0.154, 0.094, 0.12, 0.179, 0.085, 0.093, 0.098]"
3,"[0.15, 0.178, 0.251, 0.117, 0.103, 0.102, 0.148, 0.196, 0.1, 0.121]"
4,"[0.212, 0.198, 0.106, 0.105, 0.094, 0.219, 0.213, 0.113, 0.1, 0.106]"
5,"[0.254, 0.214, 0.242, 0.13, 0.161, 0.129, 0.251, 0.113, 0.148, 0.199]"
6,"[0.205, 0.179, 0.106, 0.094, 0.157, 0.267, 0.19, 0.113, 0.159, 0.177]"
7,"[0.238, 0.38, 0.235, 0.21, 0.094, 0.138, 0.204, 0.109, 0.278, 0.19]"
8,"[0.248, 0.19, 0.297, 0.091, 0.103, 0.273, 0.173, 0.148, 0.179, 0.108]"
9,"[0.269, 0.318, 0.229, 0.177, 0.091, 0.11, 0.211, 0.204, 0.312, 0.207]"
10,"[0.31, 0.164, 0.315, 0.16, 0.124, 0.294, 0.202, 0.207, 0.148, 0.117]"
11,"[0.261, 0.274, 0.207, 0.176, 0.138, 0.105, 0.228, 0.27, 0.353, 0.233]"
12,"[0.298, 0.15, 0.332, 0.185, 0.243, 0.309, 0.244, 0.215, 0.151, 0.152]"
13,"[0.254, 0.255, 0.147, 0.275, 0.205, 0.186, 0.234, 0.291, 0.359, 0.317]"
14,"[0.287, 0.176, 0.325, 0.205, 0.267, 0.299, 0.26, 0.195, 0.295, 0.165]"
15,"[0.242, 0.248, 0.157, 0.286, 0.242, 0.229, 0.23, 0.294, 0.348, 0.351]"
16,"[0.292, 0.206, 0.34, 0.231, 0.24, 0.295, 0.245, 0.238, 0.336, 0.175]"
17,"[0.248, 0.269, 0.164, 0.319, 0.3, 0.146, 0.233, 0.303, 0.329, 0.332]"
18,"[0.293, 0.232, 0.353, 0.256, 0.258, 0.293, 0.264, 0.294, 0.275, 0.209]"
19,"[0.285, 0.288, 0.188, 0.323, 0.314, 0.183, 0.238, 0.317, 0.317, 0.304]"
20,"[0.291, 0.256, 0.348, 0.267, 0.261, 0.292, 0.278, 0.316, 0.272, 0.269]"
21,"[0.291, 0.302, 0.224, 0.346, 0.307, 0.226, 0.245, 0.353, 0.315, 0.301]"
22,"[0.303, 0.259, 0.35, 0.277, 0.199, 0.298, 0.276, 0.318, 0.273, 0.313]"
23,"[0.282, 0.326, 0.283, 0.36, 0.324, 0.249, 0.261, 0.364, 0.318, 0.299]"
24,"[0.311, 0.321, 0.355, 0.287, 0.216, 0.322, 0.278, 0.344, 0.28, 0.349]"
25,"[0.537, 0.336, 0.306, 0.374, 0.338, 0.282, 0.279, 0.398, 0.334, 0.298]"
26,"[0.528, 0.391, 0.322, 0.294, 0.244, 0.336, 0.362, 0.363, 0.293, 0.364]"
27,"[0.447, 0.344, 0.325, 0.389, 0.35, 0.318, 0.376, 0.419, 0.311, 0.318]"
28,"[0.266, 0.418, 0.311, 0.325, 0.236, 0.356, 0.37, 0.373, 0.317, 0.353]"
29,"[0.106, 0.36, 0.34, 0.401, 0.334, 0.333, 0.351, 0.388, 0.27, 0.322]"
30,"[0.356, 0.428, 0.31, 0.361, 0.257, 0.371, 0.319, 0.388, 0.316, 0.312]"
31,"[0.117, 0.394, 0.355, 0.407, 0.314, 0.342, 0.286, 0.391, 0.287, 0.256]"
32,"[0.287, 0.423, 0.326, 0.379, 0.312, 0.359, 0.253, 0.382, 0.312, 0.277]"
33,"[0.365, 0.443, 0.358, 0.432, 0.299, 0.345, 0.188, 0.423, 0.326, 0.242]"
34,"[0.148, 0.407, 0.339, 0.387, 0.362, 0.362, 0.148, 0.381, 0.31, 0.206]"
35,"[0.383, 0.457, 0.369, 0.445, 0.297, 0.356, 0.193, 0.439, 0.367, 0.263]"
36,"[0.163, 0.417, 0.361, 0.407, 0.388, 0.382, 0.163, 0.379, 0.32, 0.177]"
37,"[0.367, 0.465, 0.371, 0.436, 0.311, 0.37, 0.214, 0.463, 0.384, 0.269]"
38,"[0.184, 0.413, 0.379, 0.448, 0.389, 0.391, 0.185, 0.363, 0.332, 0.181]"
39,"[0.368, 0.472, 0.362, 0.412, 0.328, 0.387, 0.21, 0.47, 0.38, 0.254]"
40,"[0.184, 0.41, 0.414, 0.471, 0.391, 0.401, 0.194, 0.343, 0.34, 0.187]"
41,"[0.423, 0.46, 0.347, 0.375, 0.34, 0.401, 0.208, 0.485, 0.387, 0.253]"
42,"[0.183, 0.389, 0.455, 0.478, 0.399, 0.41, 0.21, 0.329, 0.349, 0.186]"
43,"[0.433, 0.452, 0.354, 0.316, 0.339, 0.405, 0.218, 0.5, 0.395, 0.262]"
44,"[0.157, 0.377, 0.452, 0.483, 0.405, 0.433, 0.227, 0.319, 0.354, 0.189]"
45,"[0.369, 0.446, 0.362, 0.272, 0.326, 0.412, 0.24, 0.537, 0.399, 0.265]"
46,"[0.139, 0.384, 0.462, 0.488, 0.408, 0.465, 0.264, 0.302, 0.364, 0.201]"
47,"[0.368, 0.449, 0.369, 0.264, 0.31, 0.418, 0.251, 0.558, 0.416, 0.274]"
48,"[0.125, 0.388, 0.474, 0.478, 0.425, 0.476, 0.351, 0.298, 0.362, 0.214]"
49,"[0.277, 0.451, 0.376, 0.267, 0.299, 0.428, 0.264, 0.584, 0.455, 0.296]"
50,"[0.171, 0.398, 0.48, 0.468, 0.453, 0.483, 0.374, 0.302, 0.36, 0.215]"
51,"[0.243, 0.457, 0.393, 0.274, 0.287, 0.432, 0.262, 0.559, 0.466, 0.334]"
52,"[0.171, 0.429, 0.478, 0.461, 0.462, 0.494, 0.39, 0.301, 0.357, 0.215]"
53,"[0.323, 0.464, 0.394, 0.283, 0.285, 0.435, 0.267, 0.553, 0.473, 0.39]"
54,"[0.121, 0.43, 0.474, 0.464, 0.466, 0.5, 0.39, 0.296, 0.354, 0.218]"
55,"[0.329, 0.469, 0.397, 0.295, 0.282, 0.435, 0.267, 0.541, 0.49, 0.392]"
56,"[0.141, 0.43, 0.466, 0.457, 0.491, 0.513, 0.377, 0.294, 0.352, 0.216]"
57,"[0.291, 0.473, 0.401, 0.315, 0.277, 0.438, 0.252, 0.549, 0.494, 0.391]"
58,"[0.226, 0.429, 0.46, 0.452, 0.484, 0.528, 0.368, 0.297, 0.35, 0.205]"
59,"[0.332, 0.479, 0.41, 0.319, 0.274, 0.44, 0.229, 0.55, 0.494, 0.371]"
60,"[0.233, 0.435, 0.457, 0.432, 0.47, 0.535, 0.349, 0.294, 0.345, 0.202]"
61,"[0.368, 0.486, 0.416, 0.318, 0.27, 0.432, 0.229, 0.543, 0.492, 0.355]"
62,"[0.226, 0.422, 0.456, 0.429, 0.44, 0.54, 0.341, 0.293, 0.345, 0.201]"
63,"[0.38, 0.487, 0.424, 0.314, 0.27, 0.434, 0.224, 0.543, 0.482, 0.339]"
64,"[0.224, 0.415, 0.451, 0.433, 0.431, 0.541, 0.338, 0.291, 0.347, 0.197]"
65,"[0.394, 0.487, 0.444, 0.314, 0.268, 0.44, 0.229, 0.545, 0.47, 0.329]"
66,"[0.249, 0.413, 0.448, 0.434, 0.428, 0.537, 0.352, 0.291, 0.346, 0.199]"
67,"[0.396, 0.495, 0.463, 0.336, 0.27, 0.443, 0.227, 0.531, 0.452, 0.34]"
68,"[0.289, 0.422, 0.445, 0.441, 0.433, 0.532, 0.345, 0.293, 0.352, 0.197]"
69,"[0.418, 0.506, 0.474, 0.356, 0.274, 0.449, 0.223, 0.525, 0.451, 0.359]"
70,"[0.324, 0.425, 0.443, 0.43, 0.432, 0.514, 0.362, 0.294, 0.355, 0.2]"
