eigenvector_centrality,[8]
0,"[0.103, 0.185, 0.106, 0.117, 0.094, 0.105, 0.138, 0.113, 0.1, 0.102]"
1,"[0.158, 0.13, 0.105, 0.117, 0.205, 0.092, 0.102, 0.113, 0.227, 0.178]"
2,"[0.103, 0.174, 0.106, 0.117, 0.094, 0.102, 0.152, 0.113, 0.1, 0.102]"
3,"[0.088, 0.092, 0.106, 0.126, 0.165, 0.102, 0.102, 0.113, 0.201, 0.144]"
4,"[0.103, 0.177, 0.106, 0.117, 0.094, 0.102, 0.111, 0.161, 0.1, 0.102]"
5,"[0.122, 0.085, 0.143, 0.24, 0.175, 0.133, 0.102, 0.132, 0.221, 0.171]"
6,"[0.103, 0.347, 0.243, 0.142, 0.094, 0.114, 0.167, 0.347, 0.122, 0.102]"
7,"[0.21, 0.12, 0.14, 0.35, 0.191, 0.234, 0.102, 0.125, 0.376, 0.17]"
8,"[0.103, 0.39, 0.406, 0.119, 0.094, 0.094, 0.185, 0.432, 0.121, 0.102]"
9,"[0.259, 0.128, 0.15, 0.367, 0.186, 0.388, 0.102, 0.11, 0.396, 0.198]"
10,"[0.103, 0.402, 0.388, 0.111, 0.094, 0.133, 0.213, 0.38, 0.117, 0.102]"
11,"[0.274, 0.188, 0.147, 0.403, 0.231, 0.398, 0.102, 0.13, 0.38, 0.242]"
12,"[0.122, 0.411, 0.382, 0.116, 0.094, 0.177, 0.233, 0.382, 0.163, 0.102]"
13,"[0.256, 0.242, 0.145, 0.372, 0.28, 0.4, 0.102, 0.198, 0.341, 0.312]"
14,"[0.224, 0.323, 0.405, 0.152, 0.188, 0.251, 0.247, 0.304, 0.25, 0.179]"
15,"[0.285, 0.278, 0.206, 0.337, 0.357, 0.329, 0.174, 0.259, 0.294, 0.34]"
16,"[0.258, 0.286, 0.407, 0.223, 0.184, 0.278, 0.284, 0.277, 0.299, 0.186]"
17,"[0.317, 0.293, 0.335, 0.318, 0.37, 0.294, 0.223, 0.257, 0.258, 0.384]"
18,"[0.306, 0.296, 0.391, 0.275, 0.239, 0.26, 0.321, 0.259, 0.291, 0.188]"
19,"[0.323, 0.293, 0.321, 0.286, 0.365, 0.283, 0.227, 0.219, 0.264, 0.394]"
20,"[0.324, 0.345, 0.385, 0.303, 0.332, 0.257, 0.292, 0.275, 0.248, 0.315]"
21,"[0.316, 0.28, 0.321, 0.274, 0.336, 0.306, 0.237, 0.196, 0.303, 0.344]"
22,"[0.367, 0.351, 0.398, 0.352, 0.365, 0.314, 0.29, 0.29, 0.227, 0.327]"
23,"[0.315, 0.293, 0.32, 0.274, 0.344, 0.363, 0.261, 0.236, 0.307, 0.365]"
24,"[0.361, 0.329, 0.382, 0.42, 0.373, 0.345, 0.302, 0.337, 0.242, 0.366]"
25,"[0.317, 0.346, 0.313, 0.304, 0.347, 0.406, 0.279, 0.284, 0.397, 0.373]"
26,"[0.335, 0.432, 0.379, 0.438, 0.37, 0.36, 0.302, 0.383, 0.47, 0.384]"
27,"[0.315, 0.392, 0.323, 0.324, 0.361, 0.436, 0.268, 0.335, 0.438, 0.388]"
28,"[0.34, 0.304, 0.368, 0.441, 0.392, 0.372, 0.323, 0.37, 0.434, 0.392]"
29,"[0.325, 0.266, 0.344, 0.314, 0.371, 0.438, 0.283, 0.392, 0.336, 0.39]"
30,"[0.342, 0.265, 0.341, 0.398, 0.42, 0.389, 0.321, 0.377, 0.448, 0.413]"
31,"[0.325, 0.283, 0.407, 0.307, 0.372, 0.425, 0.288, 0.312, 0.392, 0.391]"
32,"[0.355, 0.268, 0.338, 0.352, 0.45, 0.323, 0.33, 0.343, 0.389, 0.443]"
33,"[0.336, 0.261, 0.408, 0.29, 0.373, 0.386, 0.31, 0.316, 0.408, 0.394]"
34,"[0.374, 0.273, 0.337, 0.353, 0.466, 0.296, 0.337, 0.315, 0.429, 0.456]"
35,"[0.331, 0.254, 0.389, 0.287, 0.384, 0.342, 0.344, 0.344, 0.432, 0.426]"
36,"[0.382, 0.271, 0.33, 0.361, 0.484, 0.301, 0.354, 0.309, 0.405, 0.463]"
37,"[0.337, 0.256, 0.393, 0.293, 0.425, 0.317, 0.354, 0.388, 0.448, 0.455]"
38,"[0.382, 0.278, 0.334, 0.364, 0.474, 0.326, 0.356, 0.309, 0.385, 0.463]"
39,"[0.36, 0.26, 0.375, 0.301, 0.445, 0.297, 0.358, 0.385, 0.379, 0.449]"
40,"[0.354, 0.27, 0.331, 0.327, 0.465, 0.356, 0.385, 0.31, 0.398, 0.466]"
41,"[0.36, 0.268, 0.366, 0.295, 0.451, 0.283, 0.347, 0.344, 0.383, 0.432]"
42,"[0.319, 0.258, 0.317, 0.344, 0.452, 0.369, 0.364, 0.285, 0.419, 0.44]"
43,"[0.372, 0.269, 0.342, 0.285, 0.418, 0.265, 0.333, 0.32, 0.382, 0.392]"
44,"[0.289, 0.261, 0.297, 0.33, 0.434, 0.361, 0.362, 0.286, 0.42, 0.413]"
45,"[0.356, 0.276, 0.325, 0.275, 0.401, 0.256, 0.314, 0.305, 0.399, 0.395]"
46,"[0.274, 0.259, 0.269, 0.302, 0.425, 0.338, 0.359, 0.284, 0.405, 0.395]"
