eigenvector_centrality,"[0, 2]"
0,"[0.102, 0.159, 0.106, 0.122, 0.155, 0.105, 0.089, 0.106, 0.103, 0.102]"
1,"[0.102, 0.104, 0.122, 0.122, 0.1, 0.103, 0.089, 0.301, 0.098, 0.158]"
2,"[0.102, 0.099, 0.142, 0.148, 0.113, 0.105, 0.089, 0.104, 0.27, 0.092]"
3,"[0.125, 0.377, 0.122, 0.122, 0.1, 0.284, 0.089, 0.243, 0.098, 0.164]"
4,"[0.17, 0.17, 0.203, 0.14, 0.147, 0.192, 0.091, 0.182, 0.287, 0.175]"
5,"[0.294, 0.403, 0.145, 0.212, 0.146, 0.306, 0.165, 0.185, 0.098, 0.265]"
6,"[0.271, 0.185, 0.175, 0.229, 0.11, 0.292, 0.17, 0.25, 0.308, 0.205]"
7,"[0.387, 0.411, 0.168, 0.237, 0.238, 0.28, 0.236, 0.164, 0.102, 0.277]"
8,"[0.34, 0.236, 0.226, 0.234, 0.186, 0.435, 0.329, 0.256, 0.308, 0.229]"
9,"[0.45, 0.298, 0.208, 0.302, 0.43, 0.237, 0.214, 0.231, 0.278, 0.319]"
10,"[0.317, 0.297, 0.345, 0.29, 0.178, 0.42, 0.31, 0.336, 0.31, 0.229]"
11,"[0.453, 0.25, 0.205, 0.379, 0.377, 0.252, 0.21, 0.204, 0.295, 0.286]"
12,"[0.308, 0.322, 0.35, 0.307, 0.166, 0.413, 0.277, 0.277, 0.383, 0.275]"
13,"[0.474, 0.247, 0.325, 0.384, 0.365, 0.251, 0.198, 0.229, 0.295, 0.236]"
14,"[0.294, 0.348, 0.339, 0.306, 0.243, 0.401, 0.293, 0.263, 0.419, 0.278]"
15,"[0.508, 0.275, 0.292, 0.398, 0.364, 0.284, 0.202, 0.259, 0.284, 0.242]"
16,"[0.278, 0.384, 0.338, 0.315, 0.27, 0.402, 0.293, 0.289, 0.411, 0.288]"
17,"[0.487, 0.312, 0.34, 0.407, 0.422, 0.38, 0.247, 0.265, 0.327, 0.269]"
18,"[0.298, 0.383, 0.361, 0.293, 0.283, 0.437, 0.345, 0.299, 0.428, 0.272]"
19,"[0.463, 0.36, 0.378, 0.42, 0.401, 0.424, 0.304, 0.273, 0.353, 0.273]"
