eigenvector_centrality,[6]
0,"[0.102, 0.091, 0.169, 0.097, 0.104, 0.086, 0.178, 0.119, 0.088, 0.079]"
1,"[0.102, 0.091, 0.116, 0.097, 0.285, 0.09, 0.094, 0.119, 0.088, 0.079]"
2,"[0.103, 0.091, 0.26, 0.1, 0.104, 0.086, 0.147, 0.119, 0.088, 0.179]"
3,"[0.102, 0.091, 0.116, 0.23, 0.28, 0.197, 0.132, 0.215, 0.116, 0.08]"
4,"[0.237, 0.204, 0.29, 0.26, 0.252, 0.086, 0.239, 0.242, 0.179, 0.18]"
5,"[0.275, 0.256, 0.116, 0.307, 0.238, 0.246, 0.312, 0.287, 0.253, 0.281]"
6,"[0.329, 0.388, 0.303, 0.345, 0.185, 0.086, 0.423, 0.3, 0.183, 0.275]"
7,"[0.11, 0.478, 0.116, 0.247, 0.328, 0.269, 0.339, 0.304, 0.18, 0.275]"
8,"[0.446, 0.275, 0.316, 0.447, 0.098, 0.194, 0.262, 0.352, 0.305, 0.35]"
9,"[0.168, 0.372, 0.282, 0.249, 0.318, 0.372, 0.435, 0.271, 0.147, 0.342]"
10,"[0.353, 0.238, 0.323, 0.381, 0.19, 0.341, 0.349, 0.364, 0.273, 0.379]"
11,"[0.312, 0.252, 0.267, 0.321, 0.299, 0.237, 0.428, 0.212, 0.199, 0.361]"
12,"[0.317, 0.238, 0.265, 0.36, 0.18, 0.281, 0.366, 0.263, 0.313, 0.331]"
13,"[0.257, 0.3, 0.298, 0.348, 0.288, 0.276, 0.303, 0.214, 0.233, 0.292]"
14,"[0.35, 0.224, 0.333, 0.374, 0.226, 0.278, 0.355, 0.297, 0.276, 0.309]"
15,"[0.273, 0.332, 0.28, 0.407, 0.295, 0.34, 0.324, 0.23, 0.213, 0.305]"
16,"[0.315, 0.235, 0.295, 0.316, 0.239, 0.28, 0.355, 0.346, 0.274, 0.284]"
17,"[0.238, 0.311, 0.314, 0.438, 0.297, 0.327, 0.341, 0.233, 0.231, 0.279]"
18,"[0.313, 0.269, 0.288, 0.351, 0.248, 0.26, 0.356, 0.332, 0.281, 0.286]"
19,"[0.232, 0.317, 0.292, 0.445, 0.298, 0.31, 0.345, 0.269, 0.256, 0.281]"
20,"[0.309, 0.257, 0.288, 0.38, 0.249, 0.257, 0.357, 0.329, 0.274, 0.279]"
21,"[0.242, 0.309, 0.297, 0.433, 0.301, 0.305, 0.337, 0.262, 0.271, 0.292]"
22,"[0.311, 0.25, 0.286, 0.395, 0.255, 0.257, 0.355, 0.335, 0.277, 0.28]"
23,"[0.244, 0.306, 0.304, 0.403, 0.297, 0.298, 0.336, 0.277, 0.276, 0.302]"
24,"[0.299, 0.237, 0.277, 0.4, 0.251, 0.255, 0.315, 0.329, 0.273, 0.268]"
25,"[0.249, 0.308, 0.284, 0.364, 0.306, 0.302, 0.333, 0.244, 0.272, 0.297]"
26,"[0.309, 0.237, 0.293, 0.39, 0.252, 0.254, 0.334, 0.329, 0.285, 0.266]"
27,"[0.245, 0.412, 0.256, 0.395, 0.313, 0.316, 0.345, 0.281, 0.262, 0.289]"
28,"[0.328, 0.323, 0.321, 0.353, 0.266, 0.205, 0.275, 0.361, 0.379, 0.302]"
29,"[0.25, 0.349, 0.253, 0.359, 0.44, 0.34, 0.349, 0.304, 0.283, 0.256]"
30,"[0.364, 0.365, 0.359, 0.356, 0.292, 0.191, 0.23, 0.429, 0.419, 0.339]"
31,"[0.285, 0.407, 0.264, 0.36, 0.498, 0.385, 0.363, 0.323, 0.337, 0.293]"
32,"[0.4, 0.314, 0.369, 0.397, 0.302, 0.193, 0.271, 0.449, 0.401, 0.364]"
33,"[0.318, 0.401, 0.284, 0.367, 0.493, 0.404, 0.387, 0.34, 0.298, 0.323]"
34,"[0.41, 0.3, 0.364, 0.406, 0.31, 0.218, 0.331, 0.444, 0.418, 0.377]"
35,"[0.331, 0.471, 0.318, 0.369, 0.494, 0.406, 0.415, 0.339, 0.307, 0.345]"
36,"[0.411, 0.311, 0.369, 0.448, 0.333, 0.272, 0.339, 0.444, 0.421, 0.385]"
37,"[0.333, 0.471, 0.327, 0.374, 0.461, 0.384, 0.411, 0.338, 0.314, 0.341]"
38,"[0.401, 0.314, 0.375, 0.478, 0.345, 0.297, 0.308, 0.414, 0.426, 0.385]"
39,"[0.331, 0.471, 0.336, 0.428, 0.461, 0.363, 0.399, 0.331, 0.298, 0.329]"
40,"[0.379, 0.267, 0.368, 0.441, 0.344, 0.298, 0.302, 0.422, 0.424, 0.372]"
