eigenvector_centrality,"[0, 1]"
0,"[0.177, 0.104, 0.108, 0.095, 0.095, 0.102, 0.109, 0.104, 0.091, 0.102]"
1,"[0.132, 0.111, 0.097, 0.09, 0.109, 0.176, 0.109, 0.264, 0.093, 0.118]"
2,"[0.243, 0.104, 0.125, 0.097, 0.236, 0.102, 0.264, 0.198, 0.091, 0.103]"
3,"[0.288, 0.109, 0.294, 0.181, 0.185, 0.105, 0.191, 0.213, 0.188, 0.103]"
4,"[0.147, 0.105, 0.116, 0.2, 0.191, 0.186, 0.157, 0.148, 0.224, 0.109]"
5,"[0.294, 0.273, 0.151, 0.187, 0.111, 0.234, 0.164, 0.188, 0.195, 0.141]"
6,"[0.099, 0.213, 0.143, 0.329, 0.194, 0.196, 0.241, 0.26, 0.103, 0.221]"
7,"[0.288, 0.23, 0.225, 0.234, 0.111, 0.379, 0.204, 0.268, 0.313, 0.12]"
8,"[0.095, 0.247, 0.114, 0.252, 0.25, 0.219, 0.462, 0.377, 0.103, 0.347]"
9,"[0.32, 0.179, 0.18, 0.261, 0.11, 0.373, 0.203, 0.355, 0.397, 0.121]"
10,"[0.095, 0.292, 0.134, 0.244, 0.346, 0.239, 0.398, 0.281, 0.107, 0.318]"
11,"[0.38, 0.176, 0.189, 0.266, 0.11, 0.357, 0.17, 0.397, 0.33, 0.172]"
12,"[0.095, 0.268, 0.168, 0.248, 0.356, 0.251, 0.33, 0.277, 0.126, 0.345]"
13,"[0.398, 0.18, 0.207, 0.254, 0.111, 0.347, 0.178, 0.4, 0.303, 0.183]"
14,"[0.095, 0.268, 0.18, 0.238, 0.357, 0.259, 0.323, 0.309, 0.126, 0.353]"
15,"[0.411, 0.178, 0.276, 0.258, 0.111, 0.348, 0.161, 0.447, 0.311, 0.233]"
16,"[0.107, 0.278, 0.197, 0.221, 0.361, 0.267, 0.299, 0.285, 0.113, 0.361]"
17,"[0.394, 0.177, 0.316, 0.285, 0.11, 0.346, 0.111, 0.433, 0.31, 0.291]"
18,"[0.201, 0.375, 0.202, 0.219, 0.36, 0.284, 0.31, 0.323, 0.132, 0.366]"
19,"[0.391, 0.186, 0.335, 0.385, 0.14, 0.356, 0.102, 0.45, 0.297, 0.331]"
20,"[0.244, 0.397, 0.217, 0.262, 0.366, 0.297, 0.313, 0.323, 0.187, 0.36]"
21,"[0.398, 0.194, 0.344, 0.409, 0.193, 0.353, 0.112, 0.454, 0.321, 0.347]"
22,"[0.317, 0.368, 0.264, 0.334, 0.38, 0.337, 0.322, 0.318, 0.256, 0.357]"
23,"[0.404, 0.218, 0.346, 0.409, 0.232, 0.325, 0.139, 0.462, 0.336, 0.354]"
24,"[0.357, 0.346, 0.312, 0.346, 0.387, 0.394, 0.344, 0.322, 0.304, 0.358]"
25,"[0.416, 0.25, 0.347, 0.394, 0.275, 0.351, 0.144, 0.443, 0.354, 0.359]"
26,"[0.403, 0.344, 0.325, 0.381, 0.398, 0.457, 0.358, 0.325, 0.311, 0.349]"
27,"[0.394, 0.379, 0.368, 0.397, 0.325, 0.424, 0.177, 0.432, 0.373, 0.37]"
28,"[0.397, 0.395, 0.398, 0.385, 0.36, 0.463, 0.36, 0.324, 0.323, 0.353]"
29,"[0.37, 0.283, 0.401, 0.448, 0.341, 0.408, 0.164, 0.43, 0.349, 0.394]"
30,"[0.409, 0.427, 0.386, 0.306, 0.351, 0.51, 0.361, 0.331, 0.342, 0.37]"
31,"[0.377, 0.243, 0.414, 0.463, 0.374, 0.402, 0.2, 0.44, 0.336, 0.402]"
32,"[0.434, 0.435, 0.353, 0.291, 0.365, 0.512, 0.382, 0.341, 0.378, 0.382]"
33,"[0.373, 0.262, 0.412, 0.449, 0.411, 0.459, 0.249, 0.448, 0.376, 0.434]"
34,"[0.445, 0.426, 0.343, 0.308, 0.367, 0.51, 0.388, 0.355, 0.425, 0.41]"
35,"[0.376, 0.288, 0.417, 0.481, 0.423, 0.476, 0.319, 0.425, 0.355, 0.443]"
36,"[0.45, 0.442, 0.376, 0.341, 0.367, 0.493, 0.393, 0.37, 0.452, 0.428]"
