eigenvector_centrality,[0]
0,"[0.095, 0.101, 0.104, 0.097, 0.11, 0.105, 0.096, 0.089, 0.106, 0.156]"
1,"[0.103, 0.086, 0.094, 0.093, 0.109, 0.086, 0.139, 0.117, 0.133, 0.102]"
2,"[0.102, 0.114, 0.104, 0.119, 0.11, 0.092, 0.093, 0.085, 0.1, 0.098]"
3,"[0.102, 0.086, 0.094, 0.101, 0.109, 0.086, 0.111, 0.104, 0.178, 0.102]"
4,"[0.102, 0.114, 0.104, 0.096, 0.11, 0.092, 0.093, 0.085, 0.093, 0.098]"
5,"[0.105, 0.086, 0.094, 0.101, 0.109, 0.086, 0.179, 0.104, 0.178, 0.102]"
6,"[0.102, 0.114, 0.104, 0.097, 0.11, 0.092, 0.097, 0.085, 0.093, 0.098]"
7,"[0.095, 0.086, 0.094, 0.093, 0.109, 0.086, 0.093, 0.104, 0.191, 0.102]"
8,"[0.102, 0.114, 0.104, 0.097, 0.11, 0.092, 0.2, 0.085, 0.1, 0.098]"
9,"[0.162, 0.086, 0.094, 0.093, 0.109, 0.086, 0.135, 0.104, 0.192, 0.102]"
10,"[0.102, 0.114, 0.104, 0.239, 0.11, 0.164, 0.23, 0.085, 0.1, 0.098]"
11,"[0.199, 0.086, 0.094, 0.093, 0.109, 0.086, 0.092, 0.104, 0.175, 0.103]"
12,"[0.102, 0.114, 0.132, 0.185, 0.11, 0.159, 0.332, 0.085, 0.1, 0.098]"
13,"[0.199, 0.086, 0.094, 0.093, 0.109, 0.086, 0.092, 0.104, 0.109, 0.103]"
14,"[0.185, 0.114, 0.106, 0.184, 0.11, 0.09, 0.188, 0.085, 0.1, 0.098]"
15,"[0.198, 0.086, 0.094, 0.093, 0.109, 0.086, 0.092, 0.104, 0.109, 0.103]"
16,"[0.088, 0.114, 0.106, 0.177, 0.11, 0.106, 0.193, 0.085, 0.1, 0.098]"
17,"[0.196, 0.086, 0.094, 0.093, 0.109, 0.087, 0.092, 0.11, 0.109, 0.103]"
18,"[0.088, 0.114, 0.106, 0.169, 0.11, 0.141, 0.197, 0.085, 0.1, 0.098]"
19,"[0.183, 0.086, 0.094, 0.094, 0.109, 0.214, 0.092, 0.117, 0.109, 0.103]"
20,"[0.088, 0.114, 0.106, 0.17, 0.11, 0.171, 0.197, 0.086, 0.1, 0.098]"
21,"[0.17, 0.086, 0.094, 0.151, 0.109, 0.261, 0.092, 0.126, 0.109, 0.103]"
22,"[0.088, 0.115, 0.106, 0.166, 0.146, 0.177, 0.196, 0.085, 0.1, 0.098]"
23,"[0.164, 0.124, 0.094, 0.193, 0.109, 0.239, 0.13, 0.141, 0.109, 0.103]"
24,"[0.088, 0.115, 0.106, 0.154, 0.195, 0.181, 0.198, 0.094, 0.1, 0.098]"
25,"[0.192, 0.173, 0.094, 0.204, 0.109, 0.232, 0.094, 0.169, 0.169, 0.103]"
26,"[0.088, 0.118, 0.106, 0.151, 0.201, 0.186, 0.197, 0.087, 0.1, 0.098]"
27,"[0.21, 0.085, 0.094, 0.155, 0.109, 0.24, 0.092, 0.208, 0.18, 0.103]"
28,"[0.088, 0.117, 0.106, 0.178, 0.094, 0.111, 0.263, 0.237, 0.1, 0.098]"
29,"[0.17, 0.085, 0.094, 0.189, 0.109, 0.213, 0.092, 0.171, 0.271, 0.103]"
30,"[0.088, 0.117, 0.106, 0.214, 0.094, 0.143, 0.276, 0.259, 0.1, 0.098]"
31,"[0.124, 0.085, 0.094, 0.154, 0.109, 0.251, 0.092, 0.183, 0.337, 0.103]"
32,"[0.088, 0.14, 0.122, 0.153, 0.102, 0.17, 0.289, 0.227, 0.1, 0.112]"
33,"[0.14, 0.109, 0.094, 0.148, 0.112, 0.245, 0.117, 0.16, 0.286, 0.103]"
34,"[0.092, 0.173, 0.131, 0.16, 0.167, 0.183, 0.292, 0.252, 0.1, 0.207]"
35,"[0.164, 0.136, 0.096, 0.17, 0.146, 0.26, 0.141, 0.17, 0.355, 0.149]"
36,"[0.124, 0.198, 0.132, 0.167, 0.147, 0.174, 0.268, 0.252, 0.1, 0.292]"
37,"[0.178, 0.145, 0.176, 0.18, 0.171, 0.267, 0.142, 0.181, 0.266, 0.16]"
38,"[0.146, 0.23, 0.151, 0.174, 0.168, 0.119, 0.274, 0.227, 0.1, 0.355]"
39,"[0.189, 0.121, 0.237, 0.159, 0.213, 0.215, 0.132, 0.127, 0.299, 0.159]"
40,"[0.131, 0.253, 0.146, 0.181, 0.153, 0.102, 0.289, 0.3, 0.1, 0.36]"
41,"[0.201, 0.089, 0.308, 0.119, 0.233, 0.197, 0.098, 0.113, 0.326, 0.14]"
42,"[0.088, 0.271, 0.135, 0.183, 0.094, 0.102, 0.315, 0.301, 0.1, 0.336]"
43,"[0.215, 0.085, 0.3, 0.117, 0.248, 0.219, 0.092, 0.113, 0.321, 0.106]"
44,"[0.088, 0.248, 0.15, 0.188, 0.094, 0.102, 0.308, 0.259, 0.1, 0.326]"
45,"[0.217, 0.085, 0.288, 0.117, 0.246, 0.274, 0.092, 0.134, 0.305, 0.103]"
46,"[0.088, 0.232, 0.16, 0.201, 0.103, 0.102, 0.288, 0.351, 0.1, 0.293]"
47,"[0.218, 0.085, 0.264, 0.117, 0.269, 0.363, 0.092, 0.199, 0.287, 0.103]"
48,"[0.088, 0.238, 0.168, 0.33, 0.165, 0.102, 0.276, 0.348, 0.1, 0.284]"
49,"[0.303, 0.086, 0.213, 0.117, 0.324, 0.262, 0.092, 0.262, 0.283, 0.11]"
50,"[0.088, 0.281, 0.211, 0.337, 0.219, 0.102, 0.285, 0.297, 0.101, 0.279]"
51,"[0.357, 0.085, 0.197, 0.117, 0.337, 0.233, 0.092, 0.279, 0.282, 0.174]"
52,"[0.088, 0.298, 0.211, 0.265, 0.219, 0.102, 0.301, 0.346, 0.109, 0.23]"
53,"[0.372, 0.085, 0.189, 0.117, 0.34, 0.23, 0.092, 0.343, 0.278, 0.173]"
54,"[0.088, 0.301, 0.227, 0.273, 0.218, 0.102, 0.312, 0.332, 0.133, 0.219]"
55,"[0.374, 0.085, 0.185, 0.117, 0.31, 0.252, 0.092, 0.262, 0.274, 0.16]"
56,"[0.088, 0.29, 0.24, 0.301, 0.208, 0.127, 0.308, 0.262, 0.173, 0.222]"
57,"[0.369, 0.085, 0.185, 0.117, 0.281, 0.275, 0.092, 0.25, 0.268, 0.168]"
58,"[0.088, 0.289, 0.24, 0.353, 0.202, 0.168, 0.296, 0.192, 0.269, 0.222]"
59,"[0.315, 0.148, 0.185, 0.117, 0.279, 0.331, 0.098, 0.264, 0.279, 0.198]"
60,"[0.088, 0.292, 0.262, 0.37, 0.23, 0.169, 0.297, 0.242, 0.322, 0.22]"
61,"[0.286, 0.224, 0.184, 0.117, 0.296, 0.424, 0.162, 0.27, 0.288, 0.223]"
62,"[0.088, 0.291, 0.319, 0.364, 0.295, 0.198, 0.297, 0.261, 0.333, 0.22]"
63,"[0.289, 0.193, 0.184, 0.117, 0.298, 0.414, 0.269, 0.271, 0.286, 0.258]"
64,"[0.119, 0.291, 0.329, 0.261, 0.285, 0.232, 0.298, 0.265, 0.341, 0.223]"
65,"[0.289, 0.185, 0.185, 0.122, 0.297, 0.315, 0.21, 0.275, 0.285, 0.269]"
66,"[0.156, 0.292, 0.329, 0.261, 0.282, 0.193, 0.298, 0.26, 0.337, 0.255]"
67,"[0.284, 0.212, 0.188, 0.168, 0.297, 0.308, 0.292, 0.329, 0.281, 0.257]"
68,"[0.138, 0.29, 0.317, 0.261, 0.229, 0.204, 0.297, 0.26, 0.32, 0.28]"
69,"[0.289, 0.185, 0.196, 0.142, 0.297, 0.358, 0.294, 0.367, 0.281, 0.253]"
70,"[0.099, 0.289, 0.32, 0.26, 0.22, 0.207, 0.297, 0.264, 0.277, 0.287]"
71,"[0.288, 0.181, 0.229, 0.122, 0.295, 0.335, 0.274, 0.354, 0.28, 0.258]"
72,"[0.123, 0.287, 0.293, 0.261, 0.226, 0.214, 0.295, 0.27, 0.291, 0.293]"
73,"[0.286, 0.185, 0.267, 0.132, 0.294, 0.285, 0.275, 0.367, 0.282, 0.281]"
74,"[0.154, 0.283, 0.277, 0.251, 0.228, 0.23, 0.284, 0.265, 0.307, 0.293]"
75,"[0.271, 0.184, 0.273, 0.16, 0.287, 0.266, 0.299, 0.398, 0.278, 0.269]"
76,"[0.181, 0.277, 0.277, 0.232, 0.241, 0.321, 0.279, 0.267, 0.317, 0.29]"
77,"[0.257, 0.187, 0.274, 0.2, 0.284, 0.245, 0.328, 0.469, 0.297, 0.282]"
78,"[0.207, 0.265, 0.233, 0.213, 0.259, 0.275, 0.266, 0.268, 0.328, 0.288]"
79,"[0.21, 0.198, 0.275, 0.207, 0.265, 0.178, 0.319, 0.48, 0.291, 0.304]"
80,"[0.188, 0.228, 0.196, 0.243, 0.272, 0.27, 0.242, 0.262, 0.306, 0.286]"
81,"[0.205, 0.211, 0.276, 0.256, 0.222, 0.183, 0.27, 0.388, 0.256, 0.281]"
82,"[0.249, 0.224, 0.182, 0.263, 0.281, 0.214, 0.264, 0.196, 0.27, 0.264]"
83,"[0.206, 0.199, 0.276, 0.225, 0.202, 0.209, 0.268, 0.309, 0.395, 0.228]"
84,"[0.302, 0.294, 0.185, 0.266, 0.27, 0.214, 0.206, 0.196, 0.284, 0.183]"
85,"[0.382, 0.26, 0.261, 0.217, 0.223, 0.2, 0.266, 0.188, 0.225, 0.199]"
86,"[0.296, 0.434, 0.181, 0.212, 0.27, 0.223, 0.117, 0.195, 0.316, 0.181]"
87,"[0.188, 0.295, 0.195, 0.237, 0.314, 0.122, 0.269, 0.184, 0.132, 0.192]"
88,"[0.374, 0.44, 0.183, 0.141, 0.272, 0.206, 0.115, 0.205, 0.328, 0.185]"
89,"[0.171, 0.196, 0.19, 0.276, 0.37, 0.128, 0.274, 0.184, 0.131, 0.176]"
