eigenvector_centrality,[3]
0,"[0.105, 0.087, 0.096, 0.119, 0.193, 0.095, 0.158, 0.092, 0.088, 0.225]"
1,"[0.257, 0.104, 0.122, 0.122, 0.104, 0.231, 0.093, 0.089, 0.099, 0.09]"
2,"[0.193, 0.122, 0.181, 0.105, 0.165, 0.095, 0.103, 0.154, 0.196, 0.211]"
3,"[0.233, 0.104, 0.255, 0.121, 0.105, 0.104, 0.093, 0.089, 0.099, 0.101]"
4,"[0.091, 0.212, 0.269, 0.123, 0.167, 0.12, 0.159, 0.178, 0.176, 0.218]"
5,"[0.148, 0.129, 0.352, 0.235, 0.295, 0.102, 0.231, 0.151, 0.172, 0.147]"
6,"[0.336, 0.295, 0.235, 0.129, 0.158, 0.271, 0.161, 0.266, 0.164, 0.336]"
7,"[0.151, 0.205, 0.342, 0.39, 0.214, 0.137, 0.404, 0.148, 0.234, 0.161]"
8,"[0.462, 0.288, 0.246, 0.105, 0.178, 0.32, 0.144, 0.392, 0.177, 0.35]"
9,"[0.157, 0.224, 0.325, 0.42, 0.232, 0.177, 0.452, 0.103, 0.23, 0.179]"
10,"[0.455, 0.299, 0.256, 0.101, 0.187, 0.324, 0.128, 0.436, 0.196, 0.365]"
11,"[0.155, 0.269, 0.346, 0.434, 0.361, 0.212, 0.447, 0.102, 0.288, 0.183]"
12,"[0.464, 0.317, 0.263, 0.101, 0.193, 0.326, 0.139, 0.423, 0.246, 0.413]"
13,"[0.154, 0.333, 0.325, 0.436, 0.391, 0.259, 0.432, 0.103, 0.291, 0.175]"
14,"[0.457, 0.348, 0.266, 0.103, 0.261, 0.345, 0.173, 0.403, 0.286, 0.466]"
15,"[0.185, 0.393, 0.309, 0.41, 0.42, 0.279, 0.409, 0.135, 0.301, 0.186]"
16,"[0.442, 0.359, 0.248, 0.112, 0.287, 0.361, 0.24, 0.386, 0.272, 0.461]"
17,"[0.272, 0.403, 0.303, 0.384, 0.44, 0.36, 0.387, 0.215, 0.292, 0.297]"
18,"[0.427, 0.371, 0.276, 0.169, 0.281, 0.401, 0.369, 0.341, 0.306, 0.446]"
19,"[0.301, 0.393, 0.294, 0.356, 0.4, 0.371, 0.361, 0.311, 0.343, 0.24]"
20,"[0.416, 0.348, 0.281, 0.17, 0.267, 0.385, 0.348, 0.316, 0.319, 0.437]"
21,"[0.326, 0.382, 0.296, 0.32, 0.375, 0.389, 0.347, 0.301, 0.359, 0.21]"
22,"[0.4, 0.355, 0.302, 0.21, 0.248, 0.365, 0.402, 0.306, 0.305, 0.403]"
23,"[0.31, 0.375, 0.309, 0.297, 0.331, 0.373, 0.323, 0.294, 0.355, 0.198]"
24,"[0.424, 0.363, 0.346, 0.212, 0.285, 0.341, 0.397, 0.292, 0.298, 0.35]"
25,"[0.357, 0.359, 0.334, 0.368, 0.296, 0.373, 0.327, 0.304, 0.308, 0.205]"
