eigenvector_centrality,[0]
0,"[0.102, 0.085, 0.106, 0.141, 0.094, 0.161, 0.092, 0.133, 0.177, 0.103]"
1,"[0.149, 0.117, 0.106, 0.122, 0.094, 0.106, 0.092, 0.314, 0.097, 0.132]"
2,"[0.102, 0.214, 0.201, 0.105, 0.205, 0.106, 0.129, 0.089, 0.124, 0.176]"
3,"[0.108, 0.23, 0.279, 0.122, 0.23, 0.255, 0.199, 0.17, 0.093, 0.154]"
4,"[0.25, 0.268, 0.297, 0.097, 0.273, 0.086, 0.286, 0.156, 0.128, 0.32]"
5,"[0.08, 0.335, 0.204, 0.246, 0.364, 0.356, 0.451, 0.102, 0.093, 0.324]"
6,"[0.338, 0.361, 0.402, 0.097, 0.3, 0.086, 0.23, 0.353, 0.275, 0.442]"
7,"[0.08, 0.36, 0.234, 0.323, 0.346, 0.347, 0.486, 0.288, 0.113, 0.311]"
8,"[0.373, 0.31, 0.391, 0.097, 0.251, 0.086, 0.185, 0.149, 0.285, 0.394]"
9,"[0.08, 0.307, 0.249, 0.364, 0.335, 0.375, 0.359, 0.223, 0.113, 0.274]"
10,"[0.434, 0.242, 0.374, 0.097, 0.288, 0.086, 0.172, 0.179, 0.25, 0.397]"
11,"[0.08, 0.293, 0.278, 0.345, 0.362, 0.431, 0.362, 0.248, 0.113, 0.312]"
12,"[0.388, 0.285, 0.353, 0.097, 0.346, 0.086, 0.311, 0.161, 0.325, 0.385]"
13,"[0.08, 0.3, 0.278, 0.357, 0.366, 0.391, 0.352, 0.293, 0.113, 0.35]"
14,"[0.367, 0.316, 0.35, 0.097, 0.362, 0.086, 0.345, 0.115, 0.34, 0.356]"
15,"[0.08, 0.196, 0.281, 0.366, 0.301, 0.353, 0.325, 0.314, 0.122, 0.351]"
16,"[0.364, 0.294, 0.352, 0.097, 0.332, 0.086, 0.296, 0.092, 0.343, 0.306]"
17,"[0.08, 0.169, 0.324, 0.374, 0.262, 0.35, 0.324, 0.323, 0.19, 0.351]"
18,"[0.367, 0.311, 0.342, 0.097, 0.335, 0.106, 0.279, 0.09, 0.337, 0.298]"
19,"[0.08, 0.169, 0.348, 0.371, 0.239, 0.329, 0.382, 0.337, 0.191, 0.387]"
20,"[0.359, 0.358, 0.33, 0.097, 0.366, 0.168, 0.276, 0.089, 0.332, 0.315]"
21,"[0.08, 0.171, 0.39, 0.331, 0.261, 0.307, 0.425, 0.385, 0.171, 0.412]"
22,"[0.338, 0.41, 0.32, 0.147, 0.43, 0.157, 0.284, 0.087, 0.347, 0.344]"
23,"[0.097, 0.18, 0.391, 0.327, 0.28, 0.316, 0.435, 0.419, 0.133, 0.442]"
24,"[0.34, 0.385, 0.324, 0.177, 0.352, 0.159, 0.328, 0.086, 0.361, 0.383]"
25,"[0.116, 0.201, 0.382, 0.328, 0.31, 0.317, 0.437, 0.444, 0.13, 0.443]"
26,"[0.329, 0.341, 0.336, 0.18, 0.342, 0.169, 0.373, 0.091, 0.37, 0.418]"
27,"[0.131, 0.238, 0.366, 0.329, 0.349, 0.253, 0.436, 0.437, 0.131, 0.421]"
28,"[0.293, 0.332, 0.356, 0.181, 0.339, 0.213, 0.366, 0.094, 0.343, 0.443]"
29,"[0.15, 0.285, 0.353, 0.309, 0.404, 0.265, 0.434, 0.384, 0.127, 0.378]"
30,"[0.272, 0.307, 0.362, 0.217, 0.339, 0.265, 0.4, 0.126, 0.329, 0.384]"
31,"[0.218, 0.344, 0.338, 0.293, 0.366, 0.26, 0.439, 0.356, 0.145, 0.368]"
32,"[0.254, 0.299, 0.375, 0.282, 0.327, 0.311, 0.416, 0.186, 0.328, 0.404]"
33,"[0.263, 0.345, 0.342, 0.279, 0.368, 0.26, 0.436, 0.296, 0.266, 0.379]"
34,"[0.247, 0.286, 0.392, 0.324, 0.331, 0.342, 0.413, 0.301, 0.33, 0.391]"
35,"[0.296, 0.34, 0.339, 0.272, 0.385, 0.265, 0.452, 0.275, 0.311, 0.375]"
