eigenvector_centrality,[0]
0,"[0.102, 0.104, 0.104, 0.097, 0.11, 0.103, 0.112, 0.193, 0.1, 0.103]"
1,"[0.08, 0.107, 0.083, 0.097, 0.094, 0.107, 0.114, 0.113, 0.091, 0.079]"
2,"[0.222, 0.104, 0.104, 0.12, 0.161, 0.16, 0.102, 0.104, 0.1, 0.103]"
3,"[0.08, 0.107, 0.187, 0.097, 0.094, 0.142, 0.114, 0.113, 0.185, 0.079]"
4,"[0.197, 0.104, 0.104, 0.18, 0.094, 0.086, 0.102, 0.201, 0.1, 0.103]"
5,"[0.08, 0.107, 0.104, 0.152, 0.094, 0.107, 0.114, 0.113, 0.182, 0.212]"
6,"[0.196, 0.107, 0.104, 0.097, 0.094, 0.086, 0.102, 0.2, 0.1, 0.103]"
7,"[0.08, 0.107, 0.104, 0.178, 0.094, 0.107, 0.114, 0.113, 0.186, 0.186]"
8,"[0.222, 0.107, 0.104, 0.157, 0.094, 0.086, 0.102, 0.265, 0.1, 0.103]"
9,"[0.08, 0.107, 0.23, 0.151, 0.083, 0.107, 0.216, 0.113, 0.186, 0.221]"
10,"[0.267, 0.107, 0.104, 0.194, 0.094, 0.086, 0.102, 0.104, 0.1, 0.103]"
11,"[0.08, 0.107, 0.19, 0.097, 0.083, 0.19, 0.214, 0.113, 0.117, 0.279]"
12,"[0.233, 0.21, 0.104, 0.097, 0.094, 0.086, 0.102, 0.104, 0.1, 0.103]"
13,"[0.08, 0.107, 0.152, 0.097, 0.083, 0.209, 0.277, 0.113, 0.113, 0.272]"
14,"[0.169, 0.21, 0.104, 0.097, 0.094, 0.086, 0.102, 0.104, 0.1, 0.103]"
15,"[0.08, 0.107, 0.145, 0.108, 0.083, 0.209, 0.294, 0.113, 0.113, 0.232]"
16,"[0.136, 0.215, 0.104, 0.097, 0.094, 0.086, 0.102, 0.104, 0.1, 0.103]"
17,"[0.08, 0.107, 0.146, 0.186, 0.094, 0.209, 0.304, 0.113, 0.113, 0.193]"
18,"[0.131, 0.262, 0.104, 0.097, 0.094, 0.086, 0.114, 0.104, 0.1, 0.103]"
19,"[0.08, 0.107, 0.205, 0.194, 0.117, 0.209, 0.29, 0.113, 0.113, 0.2]"
20,"[0.171, 0.27, 0.104, 0.097, 0.094, 0.086, 0.194, 0.111, 0.1, 0.103]"
21,"[0.08, 0.107, 0.271, 0.194, 0.283, 0.209, 0.29, 0.113, 0.113, 0.211]"
22,"[0.188, 0.248, 0.104, 0.1, 0.094, 0.086, 0.194, 0.221, 0.1, 0.103]"
23,"[0.08, 0.107, 0.264, 0.194, 0.259, 0.209, 0.199, 0.113, 0.113, 0.218]"
24,"[0.194, 0.151, 0.104, 0.111, 0.094, 0.086, 0.204, 0.269, 0.1, 0.103]"
25,"[0.08, 0.113, 0.253, 0.194, 0.255, 0.208, 0.127, 0.113, 0.113, 0.219]"
26,"[0.187, 0.129, 0.104, 0.15, 0.097, 0.087, 0.221, 0.268, 0.1, 0.15]"
27,"[0.08, 0.204, 0.219, 0.175, 0.246, 0.209, 0.104, 0.113, 0.126, 0.214]"
28,"[0.185, 0.109, 0.192, 0.203, 0.094, 0.116, 0.178, 0.224, 0.1, 0.129]"
29,"[0.08, 0.217, 0.125, 0.188, 0.198, 0.209, 0.102, 0.113, 0.182, 0.213]"
30,"[0.19, 0.107, 0.349, 0.226, 0.094, 0.168, 0.178, 0.185, 0.1, 0.15]"
31,"[0.087, 0.313, 0.104, 0.187, 0.203, 0.209, 0.102, 0.113, 0.199, 0.214]"
32,"[0.19, 0.107, 0.267, 0.178, 0.094, 0.192, 0.177, 0.195, 0.1, 0.234]"
33,"[0.183, 0.302, 0.104, 0.173, 0.204, 0.204, 0.102, 0.113, 0.199, 0.212]"
34,"[0.186, 0.107, 0.271, 0.177, 0.094, 0.193, 0.195, 0.179, 0.1, 0.236]"
35,"[0.141, 0.201, 0.104, 0.183, 0.204, 0.168, 0.102, 0.113, 0.245, 0.209]"
36,"[0.184, 0.107, 0.271, 0.227, 0.094, 0.228, 0.212, 0.173, 0.1, 0.223]"
37,"[0.106, 0.181, 0.104, 0.282, 0.204, 0.171, 0.102, 0.113, 0.209, 0.209]"
38,"[0.187, 0.107, 0.257, 0.179, 0.094, 0.23, 0.226, 0.172, 0.1, 0.222]"
39,"[0.115, 0.181, 0.104, 0.202, 0.204, 0.177, 0.102, 0.113, 0.203, 0.209]"
40,"[0.193, 0.107, 0.242, 0.121, 0.094, 0.196, 0.223, 0.2, 0.1, 0.228]"
41,"[0.165, 0.181, 0.105, 0.192, 0.27, 0.138, 0.105, 0.113, 0.194, 0.209]"
42,"[0.257, 0.107, 0.198, 0.097, 0.095, 0.19, 0.212, 0.28, 0.101, 0.247]"
43,"[0.182, 0.179, 0.108, 0.173, 0.315, 0.107, 0.118, 0.113, 0.234, 0.21]"
44,"[0.262, 0.121, 0.185, 0.097, 0.132, 0.191, 0.204, 0.31, 0.106, 0.252]"
45,"[0.103, 0.177, 0.121, 0.1, 0.329, 0.178, 0.131, 0.113, 0.275, 0.219]"
46,"[0.248, 0.138, 0.184, 0.097, 0.194, 0.192, 0.194, 0.296, 0.174, 0.251]"
47,"[0.103, 0.177, 0.165, 0.098, 0.302, 0.185, 0.198, 0.113, 0.288, 0.219]"
48,"[0.183, 0.196, 0.184, 0.097, 0.235, 0.169, 0.212, 0.296, 0.223, 0.232]"
49,"[0.103, 0.174, 0.217, 0.132, 0.282, 0.188, 0.238, 0.126, 0.3, 0.212]"
50,"[0.189, 0.276, 0.185, 0.097, 0.326, 0.142, 0.182, 0.308, 0.222, 0.187]"
51,"[0.103, 0.168, 0.293, 0.149, 0.27, 0.197, 0.282, 0.197, 0.318, 0.197]"
52,"[0.21, 0.349, 0.184, 0.097, 0.375, 0.155, 0.153, 0.315, 0.214, 0.12]"
53,"[0.103, 0.161, 0.344, 0.187, 0.26, 0.163, 0.256, 0.22, 0.349, 0.1]"
54,"[0.206, 0.367, 0.184, 0.097, 0.387, 0.166, 0.124, 0.32, 0.223, 0.134]"
55,"[0.103, 0.147, 0.341, 0.2, 0.243, 0.107, 0.257, 0.231, 0.382, 0.1]"
56,"[0.184, 0.381, 0.183, 0.097, 0.381, 0.124, 0.101, 0.327, 0.225, 0.13]"
57,"[0.113, 0.128, 0.34, 0.193, 0.243, 0.107, 0.249, 0.245, 0.389, 0.1]"
58,"[0.174, 0.37, 0.179, 0.097, 0.358, 0.248, 0.095, 0.326, 0.267, 0.11]"
59,"[0.163, 0.119, 0.34, 0.175, 0.246, 0.107, 0.258, 0.279, 0.363, 0.1]"
60,"[0.127, 0.376, 0.178, 0.097, 0.335, 0.262, 0.094, 0.327, 0.319, 0.133]"
61,"[0.107, 0.102, 0.341, 0.18, 0.253, 0.107, 0.279, 0.306, 0.362, 0.1]"
62,"[0.103, 0.367, 0.176, 0.097, 0.342, 0.267, 0.094, 0.331, 0.363, 0.196]"
63,"[0.106, 0.094, 0.343, 0.182, 0.257, 0.107, 0.296, 0.327, 0.354, 0.1]"
64,"[0.103, 0.405, 0.182, 0.097, 0.354, 0.269, 0.094, 0.337, 0.368, 0.226]"
65,"[0.164, 0.093, 0.337, 0.207, 0.262, 0.107, 0.302, 0.331, 0.37, 0.1]"
66,"[0.103, 0.43, 0.207, 0.097, 0.365, 0.264, 0.094, 0.35, 0.374, 0.242]"
67,"[0.22, 0.091, 0.338, 0.201, 0.275, 0.107, 0.304, 0.339, 0.365, 0.1]"
68,"[0.103, 0.442, 0.231, 0.097, 0.38, 0.239, 0.094, 0.353, 0.348, 0.262]"
69,"[0.192, 0.092, 0.339, 0.206, 0.297, 0.107, 0.318, 0.343, 0.363, 0.1]"
70,"[0.103, 0.438, 0.254, 0.097, 0.397, 0.194, 0.094, 0.354, 0.336, 0.282]"
71,"[0.198, 0.094, 0.338, 0.246, 0.308, 0.107, 0.337, 0.347, 0.362, 0.1]"
72,"[0.103, 0.432, 0.264, 0.097, 0.406, 0.24, 0.094, 0.353, 0.332, 0.285]"
73,"[0.235, 0.106, 0.338, 0.25, 0.338, 0.107, 0.348, 0.347, 0.36, 0.1]"
74,"[0.103, 0.426, 0.306, 0.097, 0.403, 0.262, 0.094, 0.352, 0.322, 0.287]"
75,"[0.262, 0.153, 0.338, 0.162, 0.35, 0.107, 0.388, 0.347, 0.368, 0.1]"
76,"[0.103, 0.417, 0.323, 0.097, 0.4, 0.286, 0.094, 0.355, 0.317, 0.298]"
77,"[0.269, 0.157, 0.339, 0.195, 0.359, 0.107, 0.412, 0.345, 0.355, 0.1]"
78,"[0.103, 0.404, 0.311, 0.097, 0.402, 0.3, 0.094, 0.363, 0.303, 0.325]"
79,"[0.274, 0.182, 0.339, 0.218, 0.355, 0.107, 0.397, 0.337, 0.348, 0.1]"
80,"[0.103, 0.392, 0.295, 0.113, 0.405, 0.314, 0.094, 0.386, 0.294, 0.372]"
81,"[0.273, 0.197, 0.339, 0.184, 0.355, 0.107, 0.388, 0.336, 0.342, 0.1]"
82,"[0.103, 0.385, 0.293, 0.09, 0.394, 0.319, 0.094, 0.407, 0.299, 0.389]"
83,"[0.275, 0.202, 0.337, 0.171, 0.354, 0.107, 0.365, 0.334, 0.346, 0.1]"
84,"[0.103, 0.382, 0.297, 0.133, 0.403, 0.286, 0.094, 0.425, 0.301, 0.375]"
85,"[0.274, 0.242, 0.351, 0.158, 0.365, 0.107, 0.357, 0.336, 0.353, 0.1]"
86,"[0.103, 0.373, 0.297, 0.097, 0.404, 0.294, 0.094, 0.434, 0.304, 0.341]"
87,"[0.266, 0.253, 0.354, 0.118, 0.371, 0.107, 0.346, 0.336, 0.367, 0.1]"
88,"[0.103, 0.37, 0.299, 0.097, 0.39, 0.303, 0.094, 0.43, 0.305, 0.332]"
89,"[0.282, 0.239, 0.356, 0.224, 0.364, 0.107, 0.336, 0.337, 0.362, 0.1]"
90,"[0.103, 0.363, 0.303, 0.097, 0.381, 0.359, 0.094, 0.44, 0.307, 0.323]"
91,"[0.309, 0.24, 0.372, 0.201, 0.366, 0.107, 0.338, 0.34, 0.36, 0.1]"
92,"[0.103, 0.362, 0.3, 0.097, 0.379, 0.357, 0.097, 0.442, 0.306, 0.303]"
93,"[0.324, 0.246, 0.368, 0.212, 0.362, 0.107, 0.329, 0.34, 0.368, 0.1]"
94,"[0.103, 0.361, 0.291, 0.097, 0.378, 0.343, 0.103, 0.441, 0.295, 0.299]"
95,"[0.316, 0.265, 0.359, 0.227, 0.366, 0.107, 0.352, 0.342, 0.385, 0.1]"
96,"[0.103, 0.365, 0.285, 0.097, 0.373, 0.336, 0.122, 0.429, 0.293, 0.3]"
97,"[0.307, 0.275, 0.359, 0.238, 0.349, 0.107, 0.347, 0.347, 0.403, 0.1]"
98,"[0.103, 0.366, 0.282, 0.097, 0.373, 0.322, 0.122, 0.412, 0.305, 0.288]"
99,"[0.305, 0.273, 0.358, 0.265, 0.347, 0.107, 0.336, 0.351, 0.399, 0.1]"
