eigenvector_centrality,[0]
0,"[0.103, 0.147, 0.096, 0.13, 0.124, 0.105, 0.109, 0.098, 0.103, 0.12]"
1,"[0.155, 0.109, 0.108, 0.123, 0.083, 0.102, 0.092, 0.085, 0.098, 0.091]"
2,"[0.103, 0.151, 0.096, 0.097, 0.094, 0.157, 0.136, 0.098, 0.103, 0.12]"
3,"[0.107, 0.109, 0.108, 0.226, 0.083, 0.087, 0.107, 0.085, 0.098, 0.091]"
4,"[0.103, 0.24, 0.096, 0.097, 0.202, 0.117, 0.178, 0.098, 0.173, 0.12]"
5,"[0.16, 0.109, 0.175, 0.221, 0.083, 0.086, 0.102, 0.097, 0.098, 0.091]"
6,"[0.103, 0.208, 0.096, 0.097, 0.097, 0.139, 0.116, 0.098, 0.189, 0.215]"
7,"[0.174, 0.109, 0.269, 0.244, 0.135, 0.144, 0.102, 0.249, 0.098, 0.091]"
8,"[0.111, 0.407, 0.096, 0.097, 0.205, 0.192, 0.154, 0.098, 0.243, 0.285]"
9,"[0.238, 0.109, 0.296, 0.437, 0.169, 0.092, 0.102, 0.291, 0.11, 0.095]"
10,"[0.173, 0.531, 0.139, 0.102, 0.395, 0.308, 0.312, 0.148, 0.267, 0.304]"
11,"[0.377, 0.113, 0.3, 0.409, 0.229, 0.092, 0.102, 0.289, 0.167, 0.153]"
12,"[0.273, 0.466, 0.185, 0.111, 0.436, 0.377, 0.448, 0.182, 0.273, 0.307]"
13,"[0.465, 0.12, 0.327, 0.351, 0.277, 0.158, 0.152, 0.327, 0.196, 0.174]"
14,"[0.327, 0.383, 0.263, 0.164, 0.411, 0.423, 0.456, 0.236, 0.332, 0.372]"
15,"[0.453, 0.145, 0.369, 0.319, 0.331, 0.258, 0.299, 0.362, 0.353, 0.323]"
16,"[0.381, 0.342, 0.351, 0.185, 0.33, 0.43, 0.372, 0.354, 0.381, 0.435]"
17,"[0.419, 0.189, 0.416, 0.312, 0.338, 0.243, 0.31, 0.406, 0.372, 0.34]"
18,"[0.394, 0.341, 0.382, 0.191, 0.298, 0.379, 0.38, 0.401, 0.303, 0.336]"
19,"[0.414, 0.205, 0.299, 0.327, 0.331, 0.179, 0.217, 0.307, 0.359, 0.379]"
20,"[0.369, 0.355, 0.349, 0.199, 0.311, 0.364, 0.386, 0.366, 0.214, 0.226]"
21,"[0.415, 0.222, 0.23, 0.377, 0.323, 0.176, 0.22, 0.227, 0.311, 0.34]"
22,"[0.369, 0.393, 0.321, 0.219, 0.339, 0.365, 0.376, 0.341, 0.193, 0.2]"
23,"[0.413, 0.226, 0.231, 0.396, 0.314, 0.197, 0.265, 0.229, 0.293, 0.332]"
24,"[0.387, 0.432, 0.318, 0.244, 0.365, 0.371, 0.362, 0.332, 0.214, 0.199]"
25,"[0.507, 0.239, 0.248, 0.406, 0.31, 0.229, 0.309, 0.246, 0.295, 0.332]"
26,"[0.563, 0.455, 0.325, 0.251, 0.383, 0.377, 0.413, 0.345, 0.235, 0.23]"
27,"[0.486, 0.23, 0.275, 0.425, 0.319, 0.259, 0.393, 0.269, 0.304, 0.343]"
28,"[0.47, 0.482, 0.331, 0.193, 0.394, 0.385, 0.413, 0.354, 0.257, 0.256]"
29,"[0.515, 0.218, 0.292, 0.446, 0.318, 0.301, 0.482, 0.286, 0.326, 0.349]"
30,"[0.553, 0.504, 0.348, 0.194, 0.431, 0.391, 0.417, 0.365, 0.278, 0.273]"
31,"[0.35, 0.219, 0.303, 0.462, 0.311, 0.372, 0.47, 0.296, 0.34, 0.361]"
32,"[0.498, 0.511, 0.352, 0.218, 0.51, 0.38, 0.411, 0.386, 0.289, 0.278]"
33,"[0.323, 0.247, 0.312, 0.43, 0.308, 0.414, 0.425, 0.301, 0.344, 0.359]"
34,"[0.462, 0.48, 0.361, 0.294, 0.551, 0.387, 0.346, 0.385, 0.313, 0.282]"
35,"[0.276, 0.274, 0.327, 0.344, 0.29, 0.415, 0.393, 0.308, 0.342, 0.362]"
36,"[0.447, 0.397, 0.363, 0.272, 0.549, 0.367, 0.259, 0.388, 0.325, 0.265]"
37,"[0.399, 0.237, 0.322, 0.282, 0.286, 0.434, 0.374, 0.305, 0.328, 0.379]"
38,"[0.38, 0.331, 0.377, 0.249, 0.559, 0.307, 0.242, 0.401, 0.317, 0.277]"
39,"[0.435, 0.238, 0.323, 0.258, 0.27, 0.447, 0.351, 0.325, 0.318, 0.411]"
40,"[0.346, 0.307, 0.393, 0.256, 0.569, 0.255, 0.231, 0.406, 0.324, 0.307]"
41,"[0.455, 0.256, 0.355, 0.25, 0.26, 0.432, 0.339, 0.353, 0.303, 0.428]"
42,"[0.374, 0.288, 0.392, 0.268, 0.549, 0.221, 0.231, 0.398, 0.33, 0.331]"
43,"[0.34, 0.273, 0.367, 0.213, 0.251, 0.414, 0.329, 0.367, 0.285, 0.416]"
44,"[0.376, 0.255, 0.378, 0.28, 0.516, 0.215, 0.232, 0.387, 0.35, 0.364]"
45,"[0.342, 0.282, 0.359, 0.18, 0.246, 0.37, 0.329, 0.347, 0.276, 0.398]"
46,"[0.38, 0.186, 0.354, 0.29, 0.445, 0.209, 0.221, 0.359, 0.301, 0.35]"
