eigenvector_centrality,[5]
0,"[0.206, 0.086, 0.094, 0.09, 0.1, 0.105, 0.103, 0.085, 0.098, 0.102]"
1,"[0.102, 0.112, 0.108, 0.08, 0.094, 0.102, 0.095, 0.119, 0.1, 0.091]"
2,"[0.103, 0.086, 0.094, 0.09, 0.129, 0.105, 0.117, 0.094, 0.098, 0.102]"
3,"[0.107, 0.112, 0.138, 0.117, 0.094, 0.102, 0.093, 0.092, 0.1, 0.091]"
4,"[0.103, 0.116, 0.144, 0.117, 0.094, 0.105, 0.114, 0.197, 0.1, 0.102]"
5,"[0.088, 0.112, 0.177, 0.117, 0.094, 0.102, 0.159, 0.092, 0.1, 0.103]"
6,"[0.103, 0.109, 0.296, 0.173, 0.094, 0.105, 0.234, 0.11, 0.1, 0.102]"
7,"[0.088, 0.201, 0.12, 0.161, 0.094, 0.102, 0.094, 0.196, 0.093, 0.103]"
8,"[0.103, 0.109, 0.241, 0.122, 0.094, 0.105, 0.21, 0.085, 0.1, 0.102]"
9,"[0.088, 0.087, 0.116, 0.168, 0.094, 0.102, 0.093, 0.188, 0.093, 0.103]"
10,"[0.103, 0.109, 0.238, 0.191, 0.094, 0.105, 0.187, 0.085, 0.1, 0.102]"
11,"[0.088, 0.091, 0.116, 0.212, 0.094, 0.102, 0.093, 0.186, 0.096, 0.103]"
12,"[0.103, 0.109, 0.233, 0.106, 0.094, 0.105, 0.151, 0.117, 0.1, 0.102]"
13,"[0.088, 0.122, 0.116, 0.197, 0.094, 0.102, 0.093, 0.178, 0.119, 0.103]"
14,"[0.103, 0.109, 0.228, 0.097, 0.094, 0.105, 0.118, 0.16, 0.1, 0.102]"
15,"[0.088, 0.155, 0.119, 0.212, 0.094, 0.102, 0.093, 0.177, 0.102, 0.103]"
16,"[0.103, 0.109, 0.213, 0.097, 0.094, 0.105, 0.133, 0.175, 0.124, 0.102]"
17,"[0.094, 0.177, 0.185, 0.237, 0.094, 0.102, 0.135, 0.184, 0.1, 0.103]"
18,"[0.103, 0.109, 0.208, 0.097, 0.094, 0.105, 0.132, 0.175, 0.186, 0.102]"
19,"[0.121, 0.186, 0.195, 0.291, 0.094, 0.102, 0.198, 0.171, 0.1, 0.103]"
20,"[0.103, 0.109, 0.19, 0.097, 0.094, 0.105, 0.11, 0.176, 0.188, 0.102]"
21,"[0.146, 0.186, 0.196, 0.311, 0.094, 0.102, 0.206, 0.15, 0.1, 0.103]"
22,"[0.103, 0.109, 0.189, 0.098, 0.094, 0.107, 0.109, 0.175, 0.206, 0.103]"
23,"[0.154, 0.188, 0.196, 0.31, 0.094, 0.102, 0.204, 0.127, 0.1, 0.103]"
24,"[0.103, 0.109, 0.186, 0.102, 0.094, 0.113, 0.109, 0.174, 0.216, 0.111]"
25,"[0.163, 0.19, 0.265, 0.336, 0.094, 0.102, 0.196, 0.128, 0.1, 0.103]"
26,"[0.103, 0.109, 0.186, 0.166, 0.094, 0.102, 0.109, 0.172, 0.174, 0.111]"
27,"[0.088, 0.186, 0.289, 0.337, 0.094, 0.107, 0.176, 0.147, 0.1, 0.103]"
28,"[0.19, 0.112, 0.192, 0.184, 0.094, 0.102, 0.109, 0.166, 0.178, 0.103]"
29,"[0.088, 0.183, 0.287, 0.254, 0.198, 0.138, 0.184, 0.154, 0.1, 0.103]"
30,"[0.187, 0.113, 0.222, 0.205, 0.094, 0.102, 0.109, 0.165, 0.137, 0.103]"
31,"[0.088, 0.181, 0.286, 0.22, 0.117, 0.102, 0.223, 0.158, 0.1, 0.165]"
32,"[0.088, 0.109, 0.234, 0.34, 0.094, 0.106, 0.109, 0.163, 0.184, 0.103]"
33,"[0.174, 0.179, 0.289, 0.192, 0.094, 0.102, 0.245, 0.16, 0.1, 0.202]"
34,"[0.088, 0.109, 0.248, 0.215, 0.094, 0.107, 0.112, 0.163, 0.186, 0.103]"
35,"[0.176, 0.181, 0.289, 0.19, 0.094, 0.032, 0.248, 0.156, 0.1, 0.198]"
36,"[0.088, 0.109, 0.26, 0.196, 0.094, 0.017, 0.123, 0.175, 0.102, 0.103]"
37,"[0.154, 0.212, 0.29, 0.192, 0.094, 0.107, 0.244, 0.192, 0.1, 0.1]"
38,"[0.088, 0.109, 0.259, 0.203, 0.148, 0.107, 0.126, 0.199, 0.088, 0.103]"
39,"[0.142, 0.215, 0.281, 0.194, 0.094, 0.107, 0.229, 0.232, 0.1, 0.1]"
40,"[0.088, 0.121, 0.251, 0.184, 0.104, 0.09, 0.123, 0.205, 0.088, 0.105]"
41,"[0.088, 0.21, 0.26, 0.194, 0.094, 0.102, 0.235, 0.251, 0.1, 0.1]"
42,"[0.088, 0.182, 0.248, 0.259, 0.094, 0.012, 0.135, 0.203, 0.1, 0.103]"
43,"[0.088, 0.2, 0.228, 0.194, 0.094, 0.107, 0.246, 0.266, 0.1, 0.1]"
44,"[0.088, 0.198, 0.244, 0.179, 0.094, 0.102, 0.2, 0.202, 0.1, 0.103]"
45,"[0.088, 0.192, 0.209, 0.196, 0.094, 0.021, 0.253, 0.279, 0.1, 0.1]"
46,"[0.088, 0.199, 0.24, 0.187, 0.094, 0.107, 0.228, 0.202, 0.1, 0.103]"
47,"[0.088, 0.189, 0.2, 0.199, 0.094, 0.101, 0.257, 0.29, 0.1, 0.1]"
48,"[0.088, 0.199, 0.234, 0.196, 0.094, 0.102, 0.245, 0.2, 0.1, 0.103]"
49,"[0.088, 0.187, 0.195, 0.196, 0.094, 0.006, 0.252, 0.286, 0.1, 0.105]"
50,"[0.088, 0.199, 0.222, 0.2, 0.094, 0.107, 0.247, 0.199, 0.1, 0.103]"
51,"[0.088, 0.195, 0.195, 0.2, 0.094, 0.101, 0.247, 0.276, 0.1, 0.1]"
52,"[0.088, 0.199, 0.215, 0.197, 0.094, 0.102, 0.231, 0.203, 0.1, 0.103]"
53,"[0.088, 0.2, 0.195, 0.198, 0.094, 0.005, 0.249, 0.272, 0.1, 0.154]"
54,"[0.088, 0.202, 0.231, 0.197, 0.094, 0.107, 0.227, 0.2, 0.1, 0.103]"
55,"[0.088, 0.197, 0.195, 0.197, 0.094, 0.004, 0.255, 0.269, 0.1, 0.1]"
56,"[0.088, 0.202, 0.239, 0.199, 0.094, 0.107, 0.232, 0.199, 0.1, 0.103]"
57,"[0.088, 0.194, 0.196, 0.192, 0.094, 0.005, 0.25, 0.268, 0.1, 0.1]"
58,"[0.088, 0.204, 0.228, 0.2, 0.094, 0.107, 0.235, 0.204, 0.1, 0.103]"
59,"[0.088, 0.197, 0.202, 0.19, 0.094, 0.007, 0.241, 0.269, 0.1, 0.1]"
60,"[0.088, 0.205, 0.223, 0.181, 0.095, 0.107, 0.235, 0.206, 0.1, 0.103]"
61,"[0.088, 0.19, 0.204, 0.19, 0.094, 0.017, 0.237, 0.272, 0.1, 0.1]"
62,"[0.088, 0.222, 0.216, 0.154, 0.095, 0.107, 0.233, 0.199, 0.1, 0.103]"
63,"[0.088, 0.177, 0.205, 0.177, 0.094, 0.088, 0.234, 0.278, 0.1, 0.1]"
64,"[0.088, 0.232, 0.227, 0.09, 0.095, 0.107, 0.236, 0.197, 0.1, 0.103]"
65,"[0.088, 0.165, 0.206, 0.186, 0.094, 0.098, 0.232, 0.288, 0.1, 0.1]"
66,"[0.088, 0.229, 0.212, 0.09, 0.096, 0.107, 0.254, 0.196, 0.1, 0.103]"
67,"[0.088, 0.155, 0.207, 0.174, 0.094, 0.095, 0.235, 0.29, 0.1, 0.1]"
68,"[0.088, 0.225, 0.203, 0.09, 0.096, 0.107, 0.253, 0.192, 0.102, 0.103]"
69,"[0.088, 0.136, 0.203, 0.182, 0.094, 0.039, 0.236, 0.29, 0.1, 0.1]"
70,"[0.088, 0.222, 0.196, 0.09, 0.161, 0.102, 0.261, 0.184, 0.115, 0.103]"
71,"[0.088, 0.118, 0.202, 0.173, 0.094, 0.101, 0.239, 0.287, 0.1, 0.1]"
72,"[0.088, 0.227, 0.198, 0.09, 0.178, 0.09, 0.268, 0.168, 0.1, 0.103]"
73,"[0.088, 0.112, 0.207, 0.183, 0.094, 0.1, 0.234, 0.286, 0.1, 0.206]"
74,"[0.088, 0.227, 0.2, 0.09, 0.177, 0.088, 0.258, 0.161, 0.101, 0.103]"
75,"[0.088, 0.109, 0.205, 0.186, 0.094, 0.102, 0.224, 0.295, 0.1, 0.12]"
76,"[0.088, 0.21, 0.195, 0.09, 0.117, 0.102, 0.272, 0.154, 0.104, 0.104]"
77,"[0.088, 0.111, 0.213, 0.185, 0.094, 0.088, 0.216, 0.294, 0.1, 0.111]"
78,"[0.088, 0.205, 0.185, 0.09, 0.092, 0.101, 0.264, 0.158, 0.113, 0.109]"
79,"[0.088, 0.106, 0.245, 0.185, 0.094, 0.089, 0.2, 0.286, 0.099, 0.106]"
80,"[0.088, 0.201, 0.182, 0.09, 0.082, 0.102, 0.253, 0.151, 0.118, 0.115]"
81,"[0.094, 0.104, 0.248, 0.182, 0.096, 0.101, 0.194, 0.284, 0.101, 0.107]"
