eigenvector_centrality,[0]
0,"[0.103, 0.105, 0.104, 0.094, 0.091, 0.112, 0.114, 0.104, 0.091, 0.113]"
1,"[0.096, 0.114, 0.167, 0.09, 0.109, 0.101, 0.148, 0.104, 0.106, 0.156]"
2,"[0.116, 0.133, 0.104, 0.09, 0.091, 0.133, 0.114, 0.104, 0.127, 0.093]"
3,"[0.116, 0.114, 0.168, 0.09, 0.11, 0.13, 0.102, 0.104, 0.106, 0.101]"
4,"[0.116, 0.109, 0.104, 0.09, 0.091, 0.101, 0.117, 0.104, 0.091, 0.092]"
5,"[0.116, 0.114, 0.156, 0.09, 0.112, 0.102, 0.102, 0.104, 0.154, 0.101]"
6,"[0.116, 0.109, 0.104, 0.09, 0.159, 0.086, 0.105, 0.104, 0.18, 0.095]"
7,"[0.119, 0.109, 0.087, 0.09, 0.084, 0.086, 0.102, 0.104, 0.113, 0.101]"
8,"[0.166, 0.109, 0.104, 0.179, 0.111, 0.086, 0.103, 0.197, 0.203, 0.137]"
9,"[0.183, 0.109, 0.087, 0.09, 0.104, 0.195, 0.102, 0.104, 0.113, 0.101]"
10,"[0.214, 0.109, 0.104, 0.189, 0.091, 0.086, 0.103, 0.215, 0.224, 0.149]"
11,"[0.195, 0.295, 0.087, 0.175, 0.094, 0.112, 0.102, 0.104, 0.113, 0.101]"
12,"[0.201, 0.109, 0.104, 0.191, 0.091, 0.102, 0.103, 0.187, 0.202, 0.093]"
13,"[0.102, 0.224, 0.087, 0.194, 0.094, 0.112, 0.102, 0.104, 0.194, 0.101]"
14,"[0.197, 0.109, 0.104, 0.191, 0.091, 0.102, 0.103, 0.195, 0.101, 0.093]"
15,"[0.119, 0.163, 0.087, 0.107, 0.094, 0.112, 0.102, 0.104, 0.217, 0.101]"
16,"[0.206, 0.213, 0.104, 0.185, 0.091, 0.102, 0.103, 0.195, 0.124, 0.093]"
17,"[0.134, 0.085, 0.087, 0.106, 0.094, 0.112, 0.102, 0.104, 0.106, 0.101]"
18,"[0.214, 0.104, 0.104, 0.176, 0.092, 0.102, 0.103, 0.269, 0.133, 0.112]"
19,"[0.164, 0.085, 0.087, 0.106, 0.094, 0.112, 0.102, 0.181, 0.106, 0.136]"
20,"[0.213, 0.104, 0.104, 0.195, 0.117, 0.102, 0.103, 0.195, 0.123, 0.145]"
21,"[0.159, 0.085, 0.087, 0.108, 0.094, 0.115, 0.102, 0.196, 0.106, 0.192]"
22,"[0.206, 0.104, 0.104, 0.23, 0.156, 0.102, 0.103, 0.277, 0.123, 0.227]"
23,"[0.141, 0.132, 0.087, 0.112, 0.094, 0.184, 0.102, 0.19, 0.106, 0.191]"
24,"[0.193, 0.104, 0.104, 0.14, 0.146, 0.102, 0.103, 0.202, 0.14, 0.2]"
25,"[0.259, 0.111, 0.087, 0.113, 0.111, 0.194, 0.102, 0.196, 0.125, 0.179]"
26,"[0.132, 0.104, 0.104, 0.181, 0.153, 0.102, 0.103, 0.196, 0.261, 0.354]"
27,"[0.106, 0.124, 0.087, 0.187, 0.169, 0.193, 0.102, 0.254, 0.187, 0.192]"
28,"[0.204, 0.104, 0.104, 0.159, 0.17, 0.112, 0.14, 0.239, 0.286, 0.098]"
29,"[0.106, 0.156, 0.107, 0.205, 0.156, 0.194, 0.102, 0.261, 0.213, 0.098]"
30,"[0.103, 0.104, 0.176, 0.081, 0.173, 0.102, 0.212, 0.239, 0.304, 0.098]"
31,"[0.155, 0.152, 0.155, 0.196, 0.101, 0.198, 0.185, 0.196, 0.112, 0.098]"
32,"[0.103, 0.11, 0.203, 0.081, 0.173, 0.11, 0.216, 0.25, 0.295, 0.098]"
33,"[0.149, 0.097, 0.165, 0.201, 0.102, 0.2, 0.18, 0.194, 0.11, 0.098]"
34,"[0.103, 0.227, 0.248, 0.081, 0.172, 0.13, 0.216, 0.266, 0.275, 0.098]"
35,"[0.151, 0.085, 0.168, 0.196, 0.117, 0.252, 0.118, 0.192, 0.15, 0.098]"
36,"[0.103, 0.244, 0.128, 0.081, 0.17, 0.113, 0.218, 0.249, 0.26, 0.098]"
37,"[0.106, 0.085, 0.17, 0.199, 0.168, 0.276, 0.113, 0.195, 0.191, 0.098]"
38,"[0.103, 0.198, 0.199, 0.081, 0.182, 0.102, 0.218, 0.179, 0.211, 0.098]"
39,"[0.106, 0.086, 0.24, 0.244, 0.114, 0.277, 0.174, 0.113, 0.289, 0.098]"
40,"[0.105, 0.281, 0.222, 0.081, 0.219, 0.102, 0.2, 0.146, 0.177, 0.098]"
41,"[0.106, 0.085, 0.203, 0.212, 0.094, 0.279, 0.16, 0.113, 0.268, 0.098]"
42,"[0.106, 0.24, 0.136, 0.11, 0.228, 0.102, 0.153, 0.162, 0.178, 0.098]"
43,"[0.106, 0.085, 0.269, 0.168, 0.094, 0.277, 0.121, 0.113, 0.178, 0.098]"
44,"[0.106, 0.115, 0.122, 0.3, 0.234, 0.102, 0.216, 0.214, 0.17, 0.098]"
45,"[0.106, 0.085, 0.238, 0.149, 0.094, 0.28, 0.1, 0.132, 0.123, 0.098]"
46,"[0.105, 0.109, 0.116, 0.265, 0.245, 0.102, 0.195, 0.248, 0.176, 0.098]"
47,"[0.106, 0.085, 0.125, 0.081, 0.094, 0.32, 0.092, 0.143, 0.113, 0.098]"
48,"[0.105, 0.109, 0.114, 0.202, 0.16, 0.102, 0.167, 0.238, 0.202, 0.098]"
49,"[0.106, 0.085, 0.094, 0.081, 0.094, 0.181, 0.092, 0.139, 0.113, 0.098]"
50,"[0.105, 0.109, 0.109, 0.156, 0.093, 0.102, 0.095, 0.154, 0.157, 0.098]"
51,"[0.106, 0.128, 0.094, 0.081, 0.094, 0.167, 0.092, 0.139, 0.113, 0.098]"
52,"[0.105, 0.109, 0.106, 0.123, 0.058, 0.102, 0.095, 0.158, 0.144, 0.098]"
53,"[0.106, 0.122, 0.094, 0.081, 0.094, 0.149, 0.092, 0.135, 0.113, 0.098]"
54,"[0.106, 0.109, 0.106, 0.117, 0.031, 0.102, 0.095, 0.154, 0.136, 0.098]"
55,"[0.106, 0.103, 0.094, 0.081, 0.094, 0.096, 0.092, 0.14, 0.113, 0.098]"
56,"[0.106, 0.109, 0.106, 0.121, 0.038, 0.102, 0.095, 0.116, 0.104, 0.098]"
57,"[0.106, 0.06, 0.094, 0.081, 0.094, 0.107, 0.092, 0.145, 0.113, 0.098]"
58,"[0.106, 0.109, 0.106, 0.127, 0.088, 0.102, 0.095, 0.086, 0.103, 0.098]"
59,"[0.106, 0.031, 0.094, 0.081, 0.094, 0.107, 0.092, 0.143, 0.113, 0.098]"
60,"[0.106, 0.109, 0.106, 0.136, 0.075, 0.102, 0.095, 0.094, 0.085, 0.098]"
61,"[0.106, 0.027, 0.094, 0.081, 0.094, 0.108, 0.092, 0.139, 0.113, 0.098]"
62,"[0.106, 0.109, 0.106, 0.131, 0.103, 0.102, 0.095, 0.094, 0.074, 0.098]"
63,"[0.106, 0.021, 0.094, 0.081, 0.094, 0.108, 0.092, 0.136, 0.113, 0.098]"
