eigenvector_centrality,[0]
0,"[0.102, 0.119, 0.104, 0.092, 0.091, 0.113, 0.094, 0.119, 0.105, 0.103]"
1,"[0.114, 0.142, 0.104, 0.097, 0.094, 0.148, 0.093, 0.119, 0.119, 0.091]"
2,"[0.102, 0.091, 0.106, 0.124, 0.134, 0.105, 0.094, 0.119, 0.103, 0.103]"
3,"[0.102, 0.091, 0.144, 0.125, 0.094, 0.113, 0.093, 0.119, 0.104, 0.091]"
4,"[0.102, 0.107, 0.106, 0.122, 0.111, 0.105, 0.197, 0.119, 0.103, 0.103]"
5,"[0.08, 0.091, 0.104, 0.122, 0.094, 0.086, 0.084, 0.102, 0.098, 0.091]"
6,"[0.102, 0.107, 0.106, 0.101, 0.109, 0.105, 0.196, 0.119, 0.16, 0.103]"
7,"[0.08, 0.091, 0.104, 0.122, 0.094, 0.086, 0.136, 0.102, 0.147, 0.091]"
8,"[0.102, 0.107, 0.192, 0.097, 0.109, 0.105, 0.102, 0.119, 0.197, 0.103]"
9,"[0.08, 0.091, 0.122, 0.122, 0.094, 0.086, 0.199, 0.102, 0.161, 0.091]"
10,"[0.102, 0.107, 0.097, 0.097, 0.119, 0.105, 0.102, 0.119, 0.142, 0.103]"
11,"[0.08, 0.091, 0.127, 0.122, 0.163, 0.086, 0.18, 0.102, 0.186, 0.091]"
12,"[0.102, 0.107, 0.097, 0.097, 0.095, 0.105, 0.102, 0.119, 0.103, 0.103]"
13,"[0.08, 0.091, 0.104, 0.122, 0.106, 0.086, 0.17, 0.102, 0.13, 0.091]"
14,"[0.102, 0.107, 0.097, 0.097, 0.094, 0.105, 0.102, 0.119, 0.103, 0.103]"
15,"[0.08, 0.091, 0.104, 0.127, 0.104, 0.086, 0.099, 0.102, 0.113, 0.091]"
16,"[0.102, 0.107, 0.097, 0.097, 0.094, 0.105, 0.125, 0.119, 0.103, 0.103]"
17,"[0.08, 0.091, 0.104, 0.168, 0.104, 0.086, 0.094, 0.102, 0.113, 0.091]"
18,"[0.102, 0.107, 0.097, 0.097, 0.094, 0.105, 0.192, 0.119, 0.103, 0.103]"
19,"[0.08, 0.091, 0.104, 0.185, 0.104, 0.086, 0.094, 0.102, 0.113, 0.091]"
20,"[0.102, 0.107, 0.097, 0.097, 0.094, 0.105, 0.209, 0.119, 0.111, 0.103]"
21,"[0.08, 0.091, 0.104, 0.177, 0.104, 0.086, 0.094, 0.102, 0.113, 0.091]"
22,"[0.102, 0.107, 0.097, 0.097, 0.094, 0.105, 0.215, 0.119, 0.147, 0.103]"
23,"[0.08, 0.091, 0.104, 0.184, 0.104, 0.086, 0.094, 0.102, 0.113, 0.091]"
24,"[0.102, 0.107, 0.097, 0.097, 0.094, 0.106, 0.215, 0.119, 0.183, 0.103]"
25,"[0.08, 0.091, 0.104, 0.191, 0.104, 0.086, 0.094, 0.102, 0.113, 0.091]"
26,"[0.102, 0.107, 0.097, 0.097, 0.099, 0.106, 0.215, 0.119, 0.213, 0.103]"
27,"[0.186, 0.091, 0.105, 0.122, 0.104, 0.125, 0.094, 0.102, 0.187, 0.091]"
28,"[0.102, 0.107, 0.097, 0.098, 0.134, 0.265, 0.215, 0.119, 0.3, 0.112]"
29,"[0.33, 0.091, 0.146, 0.122, 0.104, 0.105, 0.094, 0.102, 0.267, 0.091]"
30,"[0.102, 0.107, 0.097, 0.239, 0.179, 0.33, 0.216, 0.119, 0.335, 0.222]"
31,"[0.274, 0.091, 0.157, 0.122, 0.104, 0.105, 0.094, 0.102, 0.36, 0.091]"
32,"[0.102, 0.122, 0.097, 0.281, 0.121, 0.301, 0.216, 0.119, 0.337, 0.303]"
33,"[0.294, 0.091, 0.131, 0.122, 0.104, 0.105, 0.118, 0.102, 0.347, 0.091]"
34,"[0.102, 0.128, 0.097, 0.292, 0.094, 0.261, 0.215, 0.119, 0.338, 0.317]"
35,"[0.308, 0.091, 0.115, 0.122, 0.191, 0.154, 0.206, 0.102, 0.32, 0.091]"
36,"[0.102, 0.135, 0.097, 0.304, 0.094, 0.23, 0.214, 0.119, 0.329, 0.346]"
37,"[0.311, 0.091, 0.104, 0.122, 0.268, 0.161, 0.255, 0.102, 0.299, 0.091]"
38,"[0.102, 0.144, 0.113, 0.299, 0.094, 0.247, 0.213, 0.119, 0.373, 0.34]"
39,"[0.284, 0.091, 0.104, 0.122, 0.215, 0.154, 0.229, 0.102, 0.321, 0.091]"
40,"[0.102, 0.151, 0.181, 0.293, 0.094, 0.208, 0.215, 0.119, 0.38, 0.338]"
41,"[0.255, 0.092, 0.104, 0.122, 0.214, 0.09, 0.193, 0.102, 0.405, 0.091]"
42,"[0.102, 0.157, 0.219, 0.282, 0.102, 0.182, 0.215, 0.119, 0.386, 0.333]"
43,"[0.222, 0.105, 0.104, 0.122, 0.221, 0.086, 0.258, 0.102, 0.429, 0.091]"
44,"[0.102, 0.17, 0.215, 0.254, 0.143, 0.165, 0.215, 0.134, 0.393, 0.318]"
45,"[0.267, 0.157, 0.104, 0.122, 0.272, 0.086, 0.218, 0.139, 0.41, 0.091]"
46,"[0.102, 0.176, 0.201, 0.163, 0.171, 0.194, 0.215, 0.195, 0.387, 0.218]"
47,"[0.298, 0.208, 0.106, 0.134, 0.278, 0.086, 0.229, 0.152, 0.399, 0.091]"
48,"[0.102, 0.193, 0.212, 0.108, 0.186, 0.267, 0.224, 0.221, 0.365, 0.197]"
49,"[0.279, 0.19, 0.114, 0.152, 0.283, 0.136, 0.216, 0.167, 0.351, 0.091]"
50,"[0.102, 0.205, 0.214, 0.105, 0.194, 0.301, 0.25, 0.231, 0.39, 0.189]"
51,"[0.26, 0.173, 0.129, 0.209, 0.284, 0.103, 0.198, 0.249, 0.334, 0.091]"
52,"[0.102, 0.316, 0.219, 0.118, 0.196, 0.313, 0.285, 0.243, 0.398, 0.181]"
53,"[0.236, 0.169, 0.15, 0.244, 0.284, 0.122, 0.189, 0.331, 0.355, 0.091]"
54,"[0.102, 0.351, 0.215, 0.117, 0.194, 0.226, 0.3, 0.259, 0.386, 0.187]"
55,"[0.206, 0.17, 0.174, 0.164, 0.272, 0.22, 0.189, 0.361, 0.342, 0.131]"
56,"[0.209, 0.378, 0.215, 0.126, 0.189, 0.21, 0.289, 0.248, 0.357, 0.192]"
57,"[0.149, 0.17, 0.196, 0.251, 0.265, 0.258, 0.189, 0.378, 0.29, 0.187]"
58,"[0.161, 0.387, 0.223, 0.141, 0.205, 0.24, 0.288, 0.253, 0.313, 0.197]"
59,"[0.149, 0.176, 0.212, 0.288, 0.265, 0.252, 0.187, 0.384, 0.234, 0.156]"
60,"[0.151, 0.406, 0.227, 0.152, 0.24, 0.36, 0.357, 0.27, 0.292, 0.198]"
61,"[0.145, 0.183, 0.306, 0.36, 0.268, 0.226, 0.217, 0.395, 0.229, 0.184]"
62,"[0.24, 0.484, 0.238, 0.156, 0.278, 0.421, 0.366, 0.278, 0.303, 0.199]"
63,"[0.152, 0.198, 0.329, 0.383, 0.277, 0.25, 0.256, 0.442, 0.252, 0.242]"
64,"[0.327, 0.442, 0.249, 0.166, 0.353, 0.416, 0.293, 0.289, 0.317, 0.235]"
65,"[0.177, 0.223, 0.323, 0.353, 0.288, 0.172, 0.3, 0.443, 0.272, 0.262]"
66,"[0.311, 0.428, 0.264, 0.209, 0.401, 0.379, 0.262, 0.304, 0.324, 0.273]"
67,"[0.191, 0.26, 0.319, 0.333, 0.303, 0.139, 0.338, 0.446, 0.293, 0.23]"
68,"[0.231, 0.43, 0.282, 0.232, 0.413, 0.42, 0.232, 0.338, 0.331, 0.279]"
69,"[0.259, 0.296, 0.297, 0.331, 0.348, 0.159, 0.377, 0.44, 0.296, 0.231]"
70,"[0.218, 0.422, 0.288, 0.225, 0.4, 0.387, 0.232, 0.355, 0.346, 0.289]"
71,"[0.277, 0.307, 0.256, 0.326, 0.34, 0.244, 0.378, 0.412, 0.299, 0.267]"
72,"[0.264, 0.404, 0.328, 0.183, 0.37, 0.361, 0.225, 0.355, 0.345, 0.273]"
73,"[0.275, 0.319, 0.234, 0.329, 0.339, 0.277, 0.38, 0.397, 0.268, 0.301]"
74,"[0.329, 0.363, 0.321, 0.217, 0.323, 0.355, 0.216, 0.369, 0.348, 0.272]"
75,"[0.274, 0.368, 0.223, 0.326, 0.339, 0.303, 0.38, 0.367, 0.23, 0.317]"
76,"[0.351, 0.333, 0.323, 0.232, 0.292, 0.348, 0.206, 0.363, 0.351, 0.272]"
77,"[0.275, 0.36, 0.23, 0.332, 0.346, 0.314, 0.381, 0.347, 0.223, 0.294]"
78,"[0.354, 0.326, 0.331, 0.238, 0.276, 0.353, 0.205, 0.36, 0.349, 0.272]"
79,"[0.275, 0.358, 0.23, 0.332, 0.354, 0.283, 0.383, 0.332, 0.232, 0.3]"
80,"[0.33, 0.321, 0.34, 0.246, 0.273, 0.344, 0.21, 0.363, 0.35, 0.271]"
81,"[0.276, 0.365, 0.238, 0.331, 0.359, 0.255, 0.382, 0.348, 0.259, 0.317]"
