eigenvector_centrality,[2]
0,"[0.102, 0.161, 0.108, 0.102, 0.103, 0.126, 0.109, 0.085, 0.139, 0.14]"
1,"[0.095, 0.099, 0.083, 0.086, 0.19, 0.103, 0.16, 0.085, 0.113, 0.248]"
2,"[0.103, 0.18, 0.108, 0.097, 0.202, 0.306, 0.109, 0.099, 0.167, 0.103]"
3,"[0.097, 0.101, 0.119, 0.081, 0.253, 0.199, 0.15, 0.217, 0.113, 0.194]"
4,"[0.31, 0.334, 0.274, 0.217, 0.114, 0.104, 0.181, 0.2, 0.156, 0.103]"
5,"[0.164, 0.245, 0.208, 0.201, 0.224, 0.314, 0.111, 0.385, 0.113, 0.194]"
6,"[0.309, 0.23, 0.22, 0.097, 0.253, 0.241, 0.278, 0.31, 0.176, 0.103]"
7,"[0.188, 0.351, 0.242, 0.282, 0.296, 0.324, 0.109, 0.236, 0.113, 0.313]"
8,"[0.343, 0.341, 0.258, 0.097, 0.164, 0.19, 0.302, 0.321, 0.275, 0.103]"
9,"[0.172, 0.205, 0.22, 0.336, 0.406, 0.338, 0.175, 0.242, 0.113, 0.344]"
10,"[0.293, 0.308, 0.306, 0.177, 0.178, 0.224, 0.362, 0.333, 0.32, 0.105]"
11,"[0.234, 0.222, 0.232, 0.314, 0.377, 0.312, 0.252, 0.225, 0.168, 0.365]"
12,"[0.299, 0.303, 0.259, 0.257, 0.246, 0.253, 0.338, 0.347, 0.325, 0.246]"
13,"[0.218, 0.238, 0.255, 0.301, 0.334, 0.326, 0.28, 0.194, 0.275, 0.357]"
14,"[0.305, 0.307, 0.219, 0.206, 0.254, 0.223, 0.345, 0.341, 0.309, 0.274]"
15,"[0.187, 0.254, 0.268, 0.294, 0.359, 0.318, 0.26, 0.191, 0.268, 0.328]"
16,"[0.308, 0.315, 0.228, 0.165, 0.278, 0.208, 0.332, 0.339, 0.266, 0.26]"
17,"[0.191, 0.259, 0.268, 0.289, 0.376, 0.308, 0.236, 0.208, 0.243, 0.305]"
18,"[0.306, 0.328, 0.248, 0.152, 0.27, 0.221, 0.343, 0.342, 0.277, 0.24]"
19,"[0.186, 0.258, 0.28, 0.278, 0.392, 0.346, 0.223, 0.257, 0.207, 0.299]"
20,"[0.328, 0.363, 0.304, 0.108, 0.248, 0.264, 0.328, 0.343, 0.272, 0.24]"
21,"[0.187, 0.238, 0.291, 0.281, 0.403, 0.349, 0.26, 0.267, 0.165, 0.284]"
22,"[0.326, 0.354, 0.3, 0.103, 0.227, 0.301, 0.315, 0.33, 0.269, 0.28]"
23,"[0.231, 0.207, 0.287, 0.282, 0.427, 0.346, 0.308, 0.289, 0.173, 0.284]"
24,"[0.29, 0.365, 0.341, 0.134, 0.191, 0.342, 0.304, 0.321, 0.264, 0.346]"
25,"[0.273, 0.203, 0.247, 0.286, 0.454, 0.311, 0.354, 0.324, 0.232, 0.292]"
26,"[0.254, 0.411, 0.344, 0.189, 0.185, 0.379, 0.307, 0.323, 0.267, 0.384]"
27,"[0.312, 0.264, 0.307, 0.29, 0.484, 0.424, 0.408, 0.351, 0.274, 0.302]"
28,"[0.348, 0.464, 0.252, 0.263, 0.244, 0.412, 0.296, 0.373, 0.279, 0.388]"
29,"[0.279, 0.275, 0.402, 0.283, 0.5, 0.434, 0.437, 0.363, 0.314, 0.322]"
30,"[0.417, 0.431, 0.244, 0.301, 0.272, 0.443, 0.331, 0.426, 0.3, 0.396]"
31,"[0.268, 0.281, 0.438, 0.307, 0.424, 0.485, 0.43, 0.347, 0.334, 0.331]"
32,"[0.424, 0.429, 0.258, 0.304, 0.284, 0.476, 0.371, 0.476, 0.318, 0.413]"
33,"[0.26, 0.288, 0.439, 0.338, 0.422, 0.525, 0.412, 0.345, 0.337, 0.348]"
34,"[0.441, 0.424, 0.26, 0.31, 0.296, 0.501, 0.397, 0.475, 0.341, 0.429]"
35,"[0.278, 0.302, 0.451, 0.367, 0.423, 0.514, 0.413, 0.358, 0.352, 0.363]"
36,"[0.437, 0.441, 0.268, 0.326, 0.325, 0.526, 0.415, 0.44, 0.355, 0.428]"
37,"[0.298, 0.321, 0.451, 0.375, 0.436, 0.501, 0.42, 0.386, 0.364, 0.368]"
