eigenvector_centrality,[0]
0,"[0.114, 0.256, 0.116, 0.081, 0.235, 0.211, 0.109, 0.277, 0.17, 0.109]"
1,"[0.199, 0.27, 0.267, 0.081, 0.085, 0.103, 0.243, 0.204, 0.113, 0.098]"
2,"[0.164, 0.264, 0.136, 0.186, 0.2, 0.191, 0.109, 0.143, 0.091, 0.098]"
3,"[0.197, 0.224, 0.269, 0.097, 0.243, 0.301, 0.189, 0.274, 0.174, 0.12]"
4,"[0.21, 0.212, 0.191, 0.224, 0.212, 0.245, 0.109, 0.106, 0.174, 0.146]"
5,"[0.223, 0.303, 0.198, 0.098, 0.239, 0.315, 0.129, 0.18, 0.142, 0.147]"
6,"[0.227, 0.256, 0.274, 0.136, 0.233, 0.247, 0.155, 0.177, 0.282, 0.315]"
7,"[0.261, 0.215, 0.361, 0.206, 0.337, 0.211, 0.123, 0.152, 0.331, 0.122]"
8,"[0.231, 0.259, 0.29, 0.124, 0.402, 0.262, 0.269, 0.261, 0.378, 0.238]"
9,"[0.262, 0.22, 0.356, 0.172, 0.291, 0.199, 0.237, 0.23, 0.296, 0.177]"
10,"[0.242, 0.268, 0.258, 0.215, 0.389, 0.273, 0.263, 0.226, 0.329, 0.267]"
11,"[0.268, 0.263, 0.345, 0.205, 0.19, 0.177, 0.217, 0.219, 0.32, 0.246]"
12,"[0.259, 0.277, 0.247, 0.227, 0.366, 0.289, 0.314, 0.298, 0.322, 0.299]"
13,"[0.278, 0.287, 0.335, 0.205, 0.236, 0.252, 0.217, 0.242, 0.326, 0.254]"
14,"[0.285, 0.288, 0.267, 0.246, 0.347, 0.29, 0.403, 0.417, 0.301, 0.302]"
15,"[0.287, 0.29, 0.331, 0.22, 0.272, 0.294, 0.242, 0.267, 0.35, 0.26]"
16,"[0.282, 0.295, 0.277, 0.249, 0.342, 0.31, 0.417, 0.428, 0.299, 0.3]"
17,"[0.295, 0.316, 0.341, 0.283, 0.282, 0.29, 0.275, 0.281, 0.393, 0.258]"
18,"[0.287, 0.307, 0.287, 0.259, 0.347, 0.331, 0.411, 0.399, 0.304, 0.305]"
19,"[0.302, 0.327, 0.355, 0.3, 0.284, 0.304, 0.306, 0.306, 0.406, 0.267]"
20,"[0.285, 0.33, 0.293, 0.264, 0.361, 0.355, 0.399, 0.402, 0.294, 0.312]"
21,"[0.314, 0.316, 0.364, 0.3, 0.282, 0.341, 0.322, 0.312, 0.385, 0.274]"
22,"[0.237, 0.347, 0.298, 0.273, 0.365, 0.365, 0.401, 0.408, 0.293, 0.316]"
23,"[0.321, 0.275, 0.367, 0.299, 0.281, 0.368, 0.311, 0.316, 0.367, 0.282]"
24,"[0.236, 0.382, 0.309, 0.279, 0.357, 0.374, 0.408, 0.413, 0.304, 0.317]"
25,"[0.342, 0.268, 0.365, 0.296, 0.28, 0.371, 0.307, 0.307, 0.347, 0.279]"
26,"[0.546, 0.56, 0.328, 0.283, 0.389, 0.465, 0.419, 0.418, 0.315, 0.328]"
27,"[0.592, 0.433, 0.37, 0.305, 0.328, 0.386, 0.31, 0.308, 0.359, 0.282]"
28,"[0.539, 0.338, 0.346, 0.288, 0.344, 0.354, 0.423, 0.408, 0.348, 0.332]"
29,"[0.466, 0.299, 0.362, 0.308, 0.346, 0.287, 0.31, 0.315, 0.348, 0.282]"
30,"[0.289, 0.307, 0.388, 0.291, 0.286, 0.312, 0.412, 0.41, 0.378, 0.326]"
31,"[0.418, 0.316, 0.334, 0.309, 0.283, 0.298, 0.318, 0.328, 0.329, 0.288]"
