eigenvector_centrality,[0]
0,"[0.158, 0.153, 0.106, 0.175, 0.094, 0.103, 0.123, 0.095, 0.151, 0.238]"
1,"[0.171, 0.092, 0.126, 0.111, 0.11, 0.102, 0.092, 0.113, 0.109, 0.29]"
2,"[0.088, 0.179, 0.134, 0.117, 0.128, 0.165, 0.092, 0.113, 0.1, 0.219]"
3,"[0.222, 0.086, 0.116, 0.17, 0.131, 0.095, 0.138, 0.105, 0.14, 0.12]"
4,"[0.108, 0.215, 0.236, 0.097, 0.111, 0.224, 0.116, 0.19, 0.185, 0.168]"
5,"[0.164, 0.159, 0.201, 0.342, 0.205, 0.106, 0.11, 0.151, 0.132, 0.146]"
6,"[0.267, 0.271, 0.21, 0.103, 0.133, 0.294, 0.173, 0.317, 0.166, 0.165]"
7,"[0.273, 0.263, 0.235, 0.48, 0.223, 0.222, 0.276, 0.215, 0.385, 0.242]"
8,"[0.449, 0.303, 0.359, 0.16, 0.281, 0.426, 0.449, 0.45, 0.232, 0.241]"
9,"[0.314, 0.309, 0.335, 0.393, 0.292, 0.21, 0.403, 0.272, 0.443, 0.359]"
10,"[0.479, 0.337, 0.412, 0.179, 0.282, 0.443, 0.345, 0.318, 0.241, 0.271]"
11,"[0.281, 0.304, 0.322, 0.363, 0.273, 0.225, 0.403, 0.202, 0.255, 0.285]"
12,"[0.488, 0.335, 0.358, 0.23, 0.145, 0.438, 0.318, 0.298, 0.128, 0.27]"
13,"[0.258, 0.153, 0.322, 0.363, 0.312, 0.221, 0.368, 0.176, 0.272, 0.141]"
14,"[0.467, 0.342, 0.335, 0.269, 0.093, 0.411, 0.304, 0.314, 0.117, 0.307]"
15,"[0.262, 0.108, 0.297, 0.345, 0.323, 0.222, 0.492, 0.182, 0.28, 0.115]"
16,"[0.443, 0.343, 0.328, 0.305, 0.095, 0.387, 0.317, 0.325, 0.156, 0.293]"
17,"[0.305, 0.124, 0.284, 0.341, 0.305, 0.284, 0.493, 0.198, 0.304, 0.133]"
18,"[0.449, 0.333, 0.338, 0.359, 0.097, 0.366, 0.336, 0.334, 0.29, 0.295]"
19,"[0.332, 0.142, 0.278, 0.362, 0.31, 0.329, 0.447, 0.198, 0.321, 0.162]"
20,"[0.456, 0.336, 0.336, 0.404, 0.111, 0.359, 0.349, 0.332, 0.368, 0.283]"
21,"[0.356, 0.158, 0.266, 0.412, 0.307, 0.381, 0.417, 0.214, 0.339, 0.203]"
22,"[0.458, 0.34, 0.342, 0.398, 0.139, 0.366, 0.349, 0.334, 0.391, 0.288]"
23,"[0.36, 0.181, 0.267, 0.428, 0.302, 0.409, 0.399, 0.244, 0.35, 0.23]"
24,"[0.473, 0.338, 0.341, 0.387, 0.154, 0.377, 0.338, 0.333, 0.422, 0.301]"
25,"[0.545, 0.206, 0.264, 0.434, 0.301, 0.408, 0.393, 0.268, 0.363, 0.251]"
26,"[0.527, 0.345, 0.355, 0.515, 0.155, 0.348, 0.343, 0.33, 0.448, 0.299]"
27,"[0.492, 0.233, 0.285, 0.505, 0.303, 0.394, 0.436, 0.279, 0.375, 0.282]"
28,"[0.371, 0.34, 0.371, 0.407, 0.163, 0.388, 0.395, 0.345, 0.426, 0.303]"
29,"[0.377, 0.252, 0.322, 0.475, 0.301, 0.353, 0.394, 0.286, 0.392, 0.3]"
30,"[0.354, 0.348, 0.365, 0.342, 0.176, 0.365, 0.402, 0.34, 0.418, 0.32]"
31,"[0.391, 0.288, 0.378, 0.486, 0.307, 0.296, 0.351, 0.277, 0.391, 0.333]"
32,"[0.31, 0.355, 0.338, 0.271, 0.201, 0.363, 0.342, 0.346, 0.398, 0.322]"
33,"[0.371, 0.342, 0.388, 0.561, 0.31, 0.267, 0.282, 0.254, 0.377, 0.363]"
34,"[0.272, 0.352, 0.313, 0.233, 0.24, 0.266, 0.247, 0.369, 0.337, 0.323]"
35,"[0.377, 0.376, 0.435, 0.48, 0.325, 0.255, 0.214, 0.224, 0.331, 0.392]"
36,"[0.274, 0.348, 0.256, 0.228, 0.267, 0.244, 0.227, 0.355, 0.275, 0.342]"
37,"[0.369, 0.407, 0.522, 0.41, 0.331, 0.26, 0.214, 0.204, 0.282, 0.417]"
38,"[0.293, 0.365, 0.212, 0.234, 0.342, 0.251, 0.293, 0.318, 0.259, 0.371]"
39,"[0.37, 0.444, 0.548, 0.386, 0.258, 0.258, 0.227, 0.205, 0.246, 0.458]"
40,"[0.285, 0.341, 0.201, 0.233, 0.423, 0.268, 0.38, 0.186, 0.354, 0.322]"
41,"[0.357, 0.481, 0.559, 0.375, 0.128, 0.26, 0.235, 0.347, 0.233, 0.475]"
42,"[0.183, 0.226, 0.193, 0.238, 0.471, 0.269, 0.426, 0.187, 0.461, 0.219]"
43,"[0.272, 0.513, 0.525, 0.374, 0.099, 0.259, 0.226, 0.502, 0.222, 0.513]"
44,"[0.261, 0.223, 0.188, 0.244, 0.495, 0.266, 0.488, 0.202, 0.461, 0.224]"
45,"[0.202, 0.558, 0.507, 0.377, 0.164, 0.259, 0.216, 0.504, 0.229, 0.571]"
46,"[0.294, 0.232, 0.186, 0.25, 0.537, 0.271, 0.456, 0.207, 0.451, 0.213]"
47,"[0.197, 0.532, 0.453, 0.372, 0.189, 0.267, 0.218, 0.471, 0.232, 0.56]"
48,"[0.268, 0.223, 0.188, 0.252, 0.489, 0.275, 0.435, 0.208, 0.422, 0.208]"
49,"[0.223, 0.495, 0.41, 0.369, 0.19, 0.277, 0.222, 0.425, 0.234, 0.525]"
50,"[0.289, 0.223, 0.193, 0.254, 0.449, 0.276, 0.397, 0.208, 0.39, 0.206]"
51,"[0.244, 0.463, 0.381, 0.362, 0.19, 0.284, 0.22, 0.405, 0.226, 0.477]"
52,"[0.321, 0.216, 0.193, 0.259, 0.424, 0.277, 0.371, 0.2, 0.372, 0.203]"
53,"[0.275, 0.438, 0.358, 0.359, 0.189, 0.29, 0.218, 0.389, 0.216, 0.437]"
54,"[0.323, 0.199, 0.182, 0.261, 0.39, 0.276, 0.366, 0.194, 0.36, 0.192]"
55,"[0.285, 0.38, 0.332, 0.358, 0.18, 0.291, 0.221, 0.36, 0.213, 0.396]"
56,"[0.382, 0.189, 0.179, 0.263, 0.315, 0.276, 0.371, 0.188, 0.355, 0.18]"
57,"[0.288, 0.338, 0.325, 0.344, 0.168, 0.292, 0.222, 0.354, 0.21, 0.359]"
58,"[0.262, 0.192, 0.18, 0.256, 0.291, 0.267, 0.387, 0.188, 0.365, 0.183]"
59,"[0.289, 0.328, 0.323, 0.354, 0.174, 0.306, 0.223, 0.352, 0.209, 0.338]"
60,"[0.268, 0.201, 0.178, 0.255, 0.265, 0.26, 0.387, 0.192, 0.37, 0.192]"
61,"[0.317, 0.318, 0.325, 0.34, 0.185, 0.314, 0.213, 0.352, 0.207, 0.33]"
62,"[0.306, 0.203, 0.179, 0.252, 0.257, 0.257, 0.39, 0.189, 0.371, 0.195]"
63,"[0.351, 0.31, 0.322, 0.314, 0.187, 0.313, 0.212, 0.342, 0.206, 0.319]"
64,"[0.292, 0.202, 0.178, 0.252, 0.257, 0.256, 0.382, 0.187, 0.368, 0.194]"
65,"[0.354, 0.302, 0.324, 0.295, 0.187, 0.314, 0.208, 0.344, 0.206, 0.312]"
66,"[0.268, 0.196, 0.177, 0.25, 0.25, 0.255, 0.382, 0.186, 0.37, 0.189]"
67,"[0.356, 0.3, 0.32, 0.292, 0.186, 0.316, 0.203, 0.344, 0.205, 0.309]"
68,"[0.298, 0.196, 0.177, 0.244, 0.24, 0.249, 0.381, 0.185, 0.373, 0.187]"
69,"[0.311, 0.302, 0.325, 0.29, 0.184, 0.317, 0.202, 0.351, 0.202, 0.309]"
70,"[0.288, 0.196, 0.177, 0.243, 0.233, 0.244, 0.382, 0.185, 0.371, 0.188]"
71,"[0.37, 0.298, 0.328, 0.295, 0.184, 0.318, 0.203, 0.352, 0.203, 0.306]"
72,"[0.287, 0.196, 0.177, 0.235, 0.23, 0.239, 0.381, 0.185, 0.373, 0.19]"
73,"[0.368, 0.297, 0.328, 0.295, 0.186, 0.317, 0.203, 0.353, 0.203, 0.303]"
74,"[0.286, 0.197, 0.177, 0.234, 0.226, 0.239, 0.38, 0.186, 0.371, 0.191]"
75,"[0.413, 0.3, 0.33, 0.296, 0.186, 0.319, 0.203, 0.35, 0.203, 0.301]"
76,"[0.288, 0.196, 0.177, 0.229, 0.217, 0.231, 0.376, 0.186, 0.371, 0.19]"
77,"[0.417, 0.3, 0.332, 0.294, 0.186, 0.317, 0.203, 0.35, 0.203, 0.303]"
78,"[0.292, 0.196, 0.177, 0.223, 0.214, 0.223, 0.371, 0.184, 0.367, 0.189]"
