eigenvector_centrality,[7]
0,"[0.102, 0.109, 0.181, 0.122, 0.104, 0.169, 0.106, 0.135, 0.098, 0.098]"
1,"[0.106, 0.096, 0.116, 0.143, 0.083, 0.108, 0.106, 0.122, 0.096, 0.079]"
2,"[0.116, 0.109, 0.197, 0.111, 0.112, 0.172, 0.098, 0.089, 0.098, 0.098]"
3,"[0.281, 0.124, 0.096, 0.143, 0.083, 0.108, 0.103, 0.136, 0.091, 0.079]"
4,"[0.102, 0.213, 0.146, 0.101, 0.103, 0.145, 0.093, 0.089, 0.098, 0.098]"
5,"[0.189, 0.201, 0.096, 0.211, 0.187, 0.108, 0.103, 0.085, 0.19, 0.079]"
6,"[0.102, 0.215, 0.11, 0.102, 0.103, 0.09, 0.093, 0.089, 0.098, 0.098]"
7,"[0.242, 0.099, 0.096, 0.255, 0.109, 0.108, 0.103, 0.085, 0.195, 0.079]"
8,"[0.178, 0.216, 0.12, 0.199, 0.103, 0.09, 0.093, 0.089, 0.098, 0.098]"
9,"[0.314, 0.112, 0.1, 0.269, 0.109, 0.108, 0.103, 0.085, 0.194, 0.079]"
10,"[0.24, 0.218, 0.166, 0.177, 0.103, 0.09, 0.093, 0.09, 0.098, 0.098]"
11,"[0.304, 0.163, 0.096, 0.265, 0.109, 0.108, 0.145, 0.085, 0.191, 0.079]"
12,"[0.22, 0.218, 0.241, 0.133, 0.103, 0.09, 0.093, 0.137, 0.098, 0.098]"
13,"[0.309, 0.119, 0.096, 0.24, 0.109, 0.108, 0.182, 0.11, 0.191, 0.079]"
14,"[0.24, 0.218, 0.254, 0.122, 0.128, 0.09, 0.099, 0.159, 0.098, 0.098]"
15,"[0.305, 0.11, 0.103, 0.165, 0.109, 0.108, 0.188, 0.197, 0.192, 0.08]"
16,"[0.208, 0.298, 0.271, 0.143, 0.21, 0.09, 0.178, 0.167, 0.098, 0.098]"
17,"[0.299, 0.113, 0.108, 0.149, 0.109, 0.108, 0.187, 0.173, 0.196, 0.086]"
18,"[0.199, 0.312, 0.184, 0.159, 0.238, 0.09, 0.206, 0.166, 0.098, 0.098]"
19,"[0.192, 0.114, 0.114, 0.16, 0.109, 0.108, 0.186, 0.248, 0.197, 0.128]"
20,"[0.218, 0.306, 0.186, 0.184, 0.218, 0.09, 0.206, 0.166, 0.098, 0.098]"
21,"[0.192, 0.117, 0.118, 0.166, 0.116, 0.155, 0.188, 0.274, 0.255, 0.136]"
22,"[0.217, 0.295, 0.188, 0.203, 0.224, 0.09, 0.205, 0.166, 0.098, 0.121]"
23,"[0.193, 0.115, 0.135, 0.177, 0.187, 0.18, 0.193, 0.28, 0.276, 0.152]"
24,"[0.212, 0.292, 0.187, 0.215, 0.229, 0.126, 0.206, 0.165, 0.098, 0.16]"
25,"[0.193, 0.11, 0.168, 0.209, 0.202, 0.189, 0.202, 0.181, 0.276, 0.161]"
26,"[0.228, 0.261, 0.194, 0.349, 0.227, 0.186, 0.251, 0.191, 0.098, 0.176]"
27,"[0.193, 0.123, 0.18, 0.247, 0.253, 0.189, 0.294, 0.177, 0.271, 0.162]"
28,"[0.276, 0.266, 0.241, 0.36, 0.226, 0.202, 0.221, 0.194, 0.123, 0.225]"
29,"[0.187, 0.188, 0.181, 0.11, 0.27, 0.199, 0.114, 0.184, 0.266, 0.219]"
30,"[0.278, 0.184, 0.272, 0.321, 0.226, 0.202, 0.187, 0.194, 0.164, 0.259]"
31,"[0.183, 0.262, 0.178, 0.09, 0.267, 0.255, 0.114, 0.185, 0.264, 0.248]"
32,"[0.26, 0.151, 0.267, 0.281, 0.274, 0.206, 0.117, 0.194, 0.188, 0.265]"
33,"[0.176, 0.294, 0.176, 0.09, 0.224, 0.271, 0.114, 0.19, 0.259, 0.262]"
34,"[0.279, 0.129, 0.262, 0.278, 0.281, 0.202, 0.116, 0.192, 0.203, 0.26]"
35,"[0.178, 0.305, 0.175, 0.09, 0.205, 0.268, 0.114, 0.189, 0.252, 0.268]"
36,"[0.246, 0.116, 0.27, 0.27, 0.281, 0.201, 0.118, 0.191, 0.223, 0.247]"
37,"[0.189, 0.336, 0.173, 0.09, 0.199, 0.257, 0.114, 0.197, 0.241, 0.272]"
38,"[0.226, 0.11, 0.302, 0.273, 0.275, 0.203, 0.12, 0.144, 0.223, 0.231]"
39,"[0.219, 0.363, 0.173, 0.09, 0.198, 0.245, 0.114, 0.246, 0.229, 0.272]"
40,"[0.253, 0.112, 0.329, 0.263, 0.267, 0.205, 0.117, 0.105, 0.239, 0.217]"
41,"[0.235, 0.376, 0.197, 0.092, 0.198, 0.229, 0.118, 0.237, 0.225, 0.277]"
42,"[0.295, 0.117, 0.341, 0.278, 0.259, 0.211, 0.115, 0.164, 0.259, 0.21]"
43,"[0.263, 0.358, 0.23, 0.091, 0.194, 0.223, 0.119, 0.206, 0.23, 0.281]"
44,"[0.342, 0.134, 0.349, 0.246, 0.256, 0.228, 0.114, 0.081, 0.296, 0.209]"
45,"[0.258, 0.321, 0.24, 0.09, 0.19, 0.221, 0.116, 0.053, 0.228, 0.284]"
46,"[0.353, 0.149, 0.356, 0.228, 0.256, 0.248, 0.114, 0.001, 0.32, 0.206]"
47,"[0.28, 0.31, 0.277, 0.09, 0.188, 0.216, 0.114, 0.026, 0.23, 0.288]"
48,"[0.368, 0.163, 0.358, 0.192, 0.252, 0.279, 0.114, 0.002, 0.33, 0.204]"
49,"[0.308, 0.299, 0.347, 0.09, 0.189, 0.212, 0.114, 0.006, 0.235, 0.298]"
50,"[0.342, 0.158, 0.368, 0.181, 0.249, 0.313, 0.027, 0.064, 0.334, 0.203]"
51,"[0.339, 0.295, 0.388, 0.09, 0.211, 0.209, 0.002, 0.0, 0.238, 0.302]"
52,"[0.318, 0.149, 0.429, 0.179, 0.248, 0.336, 0.019, 0.027, 0.322, 0.203]"
53,"[0.338, 0.295, 0.371, 0.09, 0.254, 0.21, 0.114, 0.005, 0.248, 0.317]"
54,"[0.293, 0.128, 0.442, 0.164, 0.248, 0.352, 0.114, 0.082, 0.312, 0.21]"
55,"[0.357, 0.294, 0.364, 0.09, 0.3, 0.214, 0.114, 0.003, 0.277, 0.33]"
56,"[0.272, 0.124, 0.435, 0.162, 0.249, 0.367, 0.114, 0.083, 0.309, 0.214]"
57,"[0.376, 0.293, 0.354, 0.09, 0.33, 0.217, 0.114, 0.04, 0.306, 0.346]"
